municipality,group,variable,month,Curaciones y/o suturas,TOTAL
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,16,16
HUMANATA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,16,16
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,8,8
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,84,84
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,69,69
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,9,9
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,32,32
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,59,59
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,31,31
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,81,81
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,140,140
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,1605,1605
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,32912,32912
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,4,4
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,97,97
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,59,59
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,63,63
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,20,20
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,1217,1217
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,49,49
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,30,30
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,58,58
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,57,57
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,71,71
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,391,391
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,165,165
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,7,7
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,64,64
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,48,48
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,294,294
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,233,233
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,53,53
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,7,7
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,56,56
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,673,673
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,4627,4627
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,19,19
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,31,31
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,25,25
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,7,7
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,50,50
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,123,123
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,75,75
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,13667,13667
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,175,175
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,117,117
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,434,434
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,81,81
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,129,129
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,2,2
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,90,90
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,38,38
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,21,21
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,221,221
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,62,62
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,39,39
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,47,47
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,43,43
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,46,46
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,68,68
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,59,59
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,29,29
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,127,127
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,282,282
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,68,68
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,19,19
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,15342,15342
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,64,64
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,7,7
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,110,110
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,28,28
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,66,66
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,48,48
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,36,36
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,331,331
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,50,50
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,30,30
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,2098,2098
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,548,548
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,93,93
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,773,773
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,11,11
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,2311,2311
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,152,152
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,54,54
RAQAYPAMPA(ETA),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,10,10
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,31,31
REYES,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,177,177
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,764,764
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,334,334
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,539,539
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,50,50
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,2539,2539
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,15,15
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,45,45
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,97,97
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,53,53
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,72,72
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,6,6
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,146,146
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,17,17
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,2,2
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,8,8
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,122,122
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,1007,1007
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,43,43
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,558,558
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,348,348
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,1032,1032
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,38,38
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,197,197
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,95,95
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,726,726
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,61,61
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,617,617
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,17,17
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,263,263
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,290,290
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,282,282
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,165,165
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,9,9
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,242,242
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,41,41
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,40,40
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,9,9
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,56,56
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,61,61
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,126,126
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,82,82
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,508,508
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,64163,64163
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,202,202
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,184,184
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,22,22
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,63,63
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,35,35
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,17,17
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,52,52
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,4,4
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,55,55
SENA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,28,28
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,173,173
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,87,87
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,12,12
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,388,388
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,43,43
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,32,32
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,171,171
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,9559,9559
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,3,3
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,41,41
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,17,17
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,20,20
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,4,4
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,30,30
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,42,42
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,53,53
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,59,59
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,11689,11689
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,53,53
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,55,55
TIAHUANACU,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,42,42
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,61,61
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,23,23
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,292,292
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,98,98
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,4,4
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,57,57
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,2,2
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,81,81
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,16,16
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,88,88
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,156,156
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,27,27
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,26,26
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,24,24
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,11,11
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,7054,7054
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,1148,1148
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,9,9
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,27,27
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,296,296
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,109,109
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,51,51
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,1302,1302
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,25,25
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,363,363
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,941,941
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,22,22
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,71,71
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,1109,1109
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,16,16
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,56,56
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2019-01-01,128,128
