municipality,group,variable,month,Inyectables,TOTAL
BOYUIBE,otras actividades de enfermeria,inyectables,2019-01-01,1487,1487
BUENA VISTA,otras actividades de enfermeria,inyectables,2019-01-01,880,880
CABEZAS,otras actividades de enfermeria,inyectables,2019-01-01,2692,2692
CAIROMA,otras actividades de enfermeria,inyectables,2019-01-01,322,322
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2019-01-01,632,632
CAJUATA,otras actividades de enfermeria,inyectables,2019-01-01,554,554
CALACOTO,otras actividades de enfermeria,inyectables,2019-01-01,172,172
CALAMARCA,otras actividades de enfermeria,inyectables,2019-01-01,250,250
CAMARGO,otras actividades de enfermeria,inyectables,2019-01-01,2879,2879
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2019-01-01,357,357
CAMIRI,otras actividades de enfermeria,inyectables,2019-01-01,10067,10067
CAPINOTA,otras actividades de enfermeria,inyectables,2019-01-01,962,962
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2019-01-01,217,217
CARACOLLO,otras actividades de enfermeria,inyectables,2019-01-01,609,609
CARANAVI,otras actividades de enfermeria,inyectables,2019-01-01,2438,2438
CARANGAS,otras actividades de enfermeria,inyectables,2019-01-01,17,17
CARAPARI,otras actividades de enfermeria,inyectables,2019-01-01,1268,1268
CARIPUYO,otras actividades de enfermeria,inyectables,2019-01-01,142,142
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2019-01-01,590,590
CATACORA,otras actividades de enfermeria,inyectables,2019-01-01,25,25
CHACARILLA,otras actividades de enfermeria,inyectables,2019-01-01,17,17
CHALLAPATA,otras actividades de enfermeria,inyectables,2019-01-01,2910,2910
CHAQUI,otras actividades de enfermeria,inyectables,2019-01-01,512,512
CHARAGUA,otras actividades de enfermeria,inyectables,2019-01-01,3393,3393
CHARAÑA,otras actividades de enfermeria,inyectables,2019-01-01,42,42
CHAYANTA,otras actividades de enfermeria,inyectables,2019-01-01,383,383
CHIMORE,otras actividades de enfermeria,inyectables,2019-01-01,1378,1378
CHIPAYA,otras actividades de enfermeria,inyectables,2019-01-01,15,15
CHOQUE COTA,otras actividades de enfermeria,inyectables,2019-01-01,27,27
CHUA COCANI,otras actividades de enfermeria,inyectables,2019-01-01,92,92
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2019-01-01,1492,1492
CHUMA,otras actividades de enfermeria,inyectables,2019-01-01,193,193
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2019-01-01,317,317
CKOCHAS,otras actividades de enfermeria,inyectables,2019-01-01,591,591
CLIZA,otras actividades de enfermeria,inyectables,2019-01-01,534,534
COBIJA,otras actividades de enfermeria,inyectables,2019-01-01,14399,14399
COCAPATA,otras actividades de enfermeria,inyectables,2019-01-01,450,450
COCHABAMBA,otras actividades de enfermeria,inyectables,2019-01-01,103224,103224
COIPASA,otras actividades de enfermeria,inyectables,2019-01-01,33,33
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2019-01-01,3487,3487
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2019-01-01,1099,1099
COLLANA,otras actividades de enfermeria,inyectables,2019-01-01,109,109
COLOMI,otras actividades de enfermeria,inyectables,2019-01-01,520,520
COLPA BELGICA,otras actividades de enfermeria,inyectables,2019-01-01,851,851
COLQUECHACA,otras actividades de enfermeria,inyectables,2019-01-01,1005,1005
COLQUENCHA,otras actividades de enfermeria,inyectables,2019-01-01,210,210
COLQUIRI,otras actividades de enfermeria,inyectables,2019-01-01,612,612
COMANCHE,otras actividades de enfermeria,inyectables,2019-01-01,44,44
COMARAPA,otras actividades de enfermeria,inyectables,2019-01-01,1182,1182
COMBAYA,otras actividades de enfermeria,inyectables,2019-01-01,21,21
CONCEPCION,otras actividades de enfermeria,inyectables,2019-01-01,1676,1676
COPACABANA,otras actividades de enfermeria,inyectables,2019-01-01,290,290
CORIPATA,otras actividades de enfermeria,inyectables,2019-01-01,486,486
CORO CORO,otras actividades de enfermeria,inyectables,2019-01-01,262,262
COROICO,otras actividades de enfermeria,inyectables,2019-01-01,2078,2078
CORQUE,otras actividades de enfermeria,inyectables,2019-01-01,226,226
COTAGAITA,otras actividades de enfermeria,inyectables,2019-01-01,2790,2790
COTOCA,otras actividades de enfermeria,inyectables,2019-01-01,4275,4275
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2019-01-01,11,11
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2019-01-01,1431,1431
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2019-01-01,157,157
CUEVO,otras actividades de enfermeria,inyectables,2019-01-01,334,334
CULPINA,otras actividades de enfermeria,inyectables,2019-01-01,1418,1418
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2019-01-01,99,99
CURVA,otras actividades de enfermeria,inyectables,2019-01-01,68,68
DESAGUADERO,otras actividades de enfermeria,inyectables,2019-01-01,125,125
EL ALTO,otras actividades de enfermeria,inyectables,2019-01-01,53595,53595
EL CHORO,otras actividades de enfermeria,inyectables,2019-01-01,148,148
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2019-01-01,844,844
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2019-01-01,711,711
EL TORNO,otras actividades de enfermeria,inyectables,2019-01-01,8079,8079
EL VILLAR,otras actividades de enfermeria,inyectables,2019-01-01,501,501
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2019-01-01,1646,1646
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2019-01-01,1579,1579
ESCARA,otras actividades de enfermeria,inyectables,2019-01-01,29,29
ESCOMA,otras actividades de enfermeria,inyectables,2019-01-01,160,160
ESMERALDA,otras actividades de enfermeria,inyectables,2019-01-01,123,123
EUCALIPTUS,otras actividades de enfermeria,inyectables,2019-01-01,232,232
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2019-01-01,35,35
EXALTACION,otras actividades de enfermeria,inyectables,2019-01-01,123,123
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2019-01-01,848,848
FILADELFIA,otras actividades de enfermeria,inyectables,2019-01-01,321,321
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2019-01-01,891,891
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2019-01-01,253,253
GUANAY,otras actividades de enfermeria,inyectables,2019-01-01,747,747
GUAQUI,otras actividades de enfermeria,inyectables,2019-01-01,109,109
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2019-01-01,22882,22882
GUTIERREZ,otras actividades de enfermeria,inyectables,2019-01-01,502,502
HUACARETA,otras actividades de enfermeria,inyectables,2019-01-01,694,694
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2019-01-01,218,218
HUACHACALLA,otras actividades de enfermeria,inyectables,2019-01-01,335,335
HUANUNI,otras actividades de enfermeria,inyectables,2019-01-01,8214,8214
HUARACAJE,otras actividades de enfermeria,inyectables,2019-01-01,273,273
HUARINA,otras actividades de enfermeria,inyectables,2019-01-01,293,293
HUATAJATA,otras actividades de enfermeria,inyectables,2019-01-01,87,87
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2019-01-01,222,222
HUMANATA,otras actividades de enfermeria,inyectables,2019-01-01,76,76
ICHOCA,otras actividades de enfermeria,inyectables,2019-01-01,83,83
ICLA,otras actividades de enfermeria,inyectables,2019-01-01,446,446
INCAHUASI,otras actividades de enfermeria,inyectables,2019-01-01,1009,1009
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2019-01-01,158,158
INQUISIVI,otras actividades de enfermeria,inyectables,2019-01-01,230,230
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2019-01-01,762,762
IXIAMAS,otras actividades de enfermeria,inyectables,2019-01-01,332,332
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2019-01-01,259,259
LA ASUNTA,otras actividades de enfermeria,inyectables,2019-01-01,1074,1074
LA GUARDIA,otras actividades de enfermeria,inyectables,2019-01-01,8281,8281
LA PAZ,otras actividades de enfermeria,inyectables,2019-01-01,195465,195465
LA RIVERA,otras actividades de enfermeria,inyectables,2019-01-01,16,16
LAGUNILLAS,otras actividades de enfermeria,inyectables,2019-01-01,430,430
LAJA,otras actividades de enfermeria,inyectables,2019-01-01,155,155
LAS CARRERAS,otras actividades de enfermeria,inyectables,2019-01-01,596,596
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2019-01-01,97,97
LLALLAGUA,otras actividades de enfermeria,inyectables,2019-01-01,5613,5613
LLICA,otras actividades de enfermeria,inyectables,2019-01-01,220,220
LORETO,otras actividades de enfermeria,inyectables,2019-01-01,103,103
LURIBAY,otras actividades de enfermeria,inyectables,2019-01-01,329,329
MACHACAMARCA,otras actividades de enfermeria,inyectables,2019-01-01,320,320
MACHARETI,otras actividades de enfermeria,inyectables,2019-01-01,571,571
MAGDALENA,otras actividades de enfermeria,inyectables,2019-01-01,2403,2403
MAIRANA,otras actividades de enfermeria,inyectables,2019-01-01,1385,1385
MALLA,otras actividades de enfermeria,inyectables,2019-01-01,47,47
MAPIRI,otras actividades de enfermeria,inyectables,2019-01-01,760,760
MECAPACA,otras actividades de enfermeria,inyectables,2019-01-01,150,150
MINEROS,otras actividades de enfermeria,inyectables,2019-01-01,1163,1163
MIZQUE,otras actividades de enfermeria,inyectables,2019-01-01,1277,1277
MOCOMOCO,otras actividades de enfermeria,inyectables,2019-01-01,184,184
MOJINETE,otras actividades de enfermeria,inyectables,2019-01-01,74,74
MOJOCOYA,otras actividades de enfermeria,inyectables,2019-01-01,788,788
MONTEAGUDO,otras actividades de enfermeria,inyectables,2019-01-01,7103,7103
MONTERO,otras actividades de enfermeria,inyectables,2019-01-01,29125,29125
MORO MORO,otras actividades de enfermeria,inyectables,2019-01-01,257,257
MOROCHATA,otras actividades de enfermeria,inyectables,2019-01-01,298,298
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2019-01-01,432,432
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2019-01-01,19,19
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2019-01-01,189,189
OCURI,otras actividades de enfermeria,inyectables,2019-01-01,655,655
OKINAWA,otras actividades de enfermeria,inyectables,2019-01-01,509,509
OMEREQUE,otras actividades de enfermeria,inyectables,2019-01-01,859,859
ORURO,otras actividades de enfermeria,inyectables,2019-01-01,82683,82683
PADCAYA,otras actividades de enfermeria,inyectables,2019-01-01,1025,1025
PADILLA,otras actividades de enfermeria,inyectables,2019-01-01,3887,3887
PAILON,otras actividades de enfermeria,inyectables,2019-01-01,2882,2882
PALCA,otras actividades de enfermeria,inyectables,2019-01-01,280,280
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2019-01-01,703,703
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2019-01-01,156,156
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2019-01-01,491,491
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2019-01-01,270,270
PASORAPA,otras actividades de enfermeria,inyectables,2019-01-01,257,257
PATACAMAYA,otras actividades de enfermeria,inyectables,2019-01-01,286,286
PAZÑA,otras actividades de enfermeria,inyectables,2019-01-01,312,312
PELECHUCO,otras actividades de enfermeria,inyectables,2019-01-01,161,161
POCOATA,otras actividades de enfermeria,inyectables,2019-01-01,535,535
POCONA,otras actividades de enfermeria,inyectables,2019-01-01,357,357
POJO (CBBA),otras actividades de enfermeria,inyectables,2019-01-01,355,355
POOPO,otras actividades de enfermeria,inyectables,2019-01-01,440,440
PORCO,otras actividades de enfermeria,inyectables,2019-01-01,394,394
POROMA,otras actividades de enfermeria,inyectables,2019-01-01,1180,1180
PORONGO,otras actividades de enfermeria,inyectables,2019-01-01,565,565
PORTACHUELO,otras actividades de enfermeria,inyectables,2019-01-01,1022,1022
PORVENIR,otras actividades de enfermeria,inyectables,2019-01-01,688,688
POSTRER VALLE,otras actividades de enfermeria,inyectables,2019-01-01,143,143
POTOSI,otras actividades de enfermeria,inyectables,2019-01-01,389558,389558
PRESTO,otras actividades de enfermeria,inyectables,2019-01-01,886,886
PUCARA,otras actividades de enfermeria,inyectables,2019-01-01,210,210
PUCARANI,otras actividades de enfermeria,inyectables,2019-01-01,281,281
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2019-01-01,179,179
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2019-01-01,245,245
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2019-01-01,334,334
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2019-01-01,120,120
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2019-01-01,1019,1019
PUERTO RICO,otras actividades de enfermeria,inyectables,2019-01-01,1599,1599
PUERTO SILES,otras actividades de enfermeria,inyectables,2019-01-01,99,99
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2019-01-01,972,972
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2019-01-01,10412,10412
PUNA,otras actividades de enfermeria,inyectables,2019-01-01,935,935
PUNATA,otras actividades de enfermeria,inyectables,2019-01-01,5138,5138
QUIABAYA,otras actividades de enfermeria,inyectables,2019-01-01,131,131
QUILLACOLLO,otras actividades de enfermeria,inyectables,2019-01-01,7552,7552
QUIME,otras actividades de enfermeria,inyectables,2019-01-01,298,298
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2019-01-01,143,143
RAQAYPAMPA(ETA),otras actividades de enfermeria,inyectables,2019-01-01,284,284
RAVELO,otras actividades de enfermeria,inyectables,2019-01-01,1135,1135
REYES,otras actividades de enfermeria,inyectables,2019-01-01,665,665
RIBERALTA,otras actividades de enfermeria,inyectables,2019-01-01,3940,3940
ROBORE,otras actividades de enfermeria,inyectables,2019-01-01,3407,3407
RURRENABAQUE,otras actividades de enfermeria,inyectables,2019-01-01,1618,1618
SABAYA,otras actividades de enfermeria,inyectables,2019-01-01,795,795
SACABA,otras actividades de enfermeria,inyectables,2019-01-01,7908,7908
SACABAMBA,otras actividades de enfermeria,inyectables,2019-01-01,126,126
SACACA,otras actividades de enfermeria,inyectables,2019-01-01,247,247
SAIPINA,otras actividades de enfermeria,inyectables,2019-01-01,476,476
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2019-01-01,676,676
SAMAIPATA,otras actividades de enfermeria,inyectables,2019-01-01,730,730
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2019-01-01,153,153
SAN ANDRES,otras actividades de enfermeria,inyectables,2019-01-01,641,641
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2019-01-01,104,104
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2019-01-01,18,18
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2019-01-01,363,363
SAN BENITO,otras actividades de enfermeria,inyectables,2019-01-01,191,191
SAN BORJA,otras actividades de enfermeria,inyectables,2019-01-01,1632,1632
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2019-01-01,729,729
SAN CARLOS,otras actividades de enfermeria,inyectables,2019-01-01,3437,3437
SAN IGNACIO,otras actividades de enfermeria,inyectables,2019-01-01,2929,2929
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2019-01-01,11292,11292
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2019-01-01,150,150
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2019-01-01,342,342
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2019-01-01,386,386
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2019-01-01,5286,5286
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2019-01-01,565,565
SAN JULIAN,otras actividades de enfermeria,inyectables,2019-01-01,2694,2694
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2019-01-01,608,608
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2019-01-01,1385,1385
SAN LUCAS,otras actividades de enfermeria,inyectables,2019-01-01,2834,2834
SAN MATIAS,otras actividades de enfermeria,inyectables,2019-01-01,2749,2749
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2019-01-01,975,975
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2019-01-01,168,168
SAN PEDRO,otras actividades de enfermeria,inyectables,2019-01-01,1293,1293
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2019-01-01,341,341
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2019-01-01,123,123
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2019-01-01,91,91
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2019-01-01,329,329
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2019-01-01,160,160
SAN RAFAEL,otras actividades de enfermeria,inyectables,2019-01-01,991,991
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2019-01-01,588,588
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2019-01-01,1892,1892
SANTA ANA,otras actividades de enfermeria,inyectables,2019-01-01,2301,2301
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2019-01-01,274120,274120
SANTA ROSA,otras actividades de enfermeria,inyectables,2019-01-01,501,501
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2019-01-01,1328,1328
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2019-01-01,111,111
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2019-01-01,505,505
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2019-01-01,185,185
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2019-01-01,108,108
SANTIVAÑES,otras actividades de enfermeria,inyectables,2019-01-01,588,588
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2019-01-01,145,145
SAPAHAQUI,otras actividades de enfermeria,inyectables,2019-01-01,266,266
SENA,otras actividades de enfermeria,inyectables,2019-01-01,359,359
SHINAOTA,otras actividades de enfermeria,inyectables,2019-01-01,1197,1197
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2019-01-01,445,445
SICAYA,otras actividades de enfermeria,inyectables,2019-01-01,138,138
SIPE SIPE,otras actividades de enfermeria,inyectables,2019-01-01,1752,1752
SOPACHUY,otras actividades de enfermeria,inyectables,2019-01-01,693,693
SORACACHI,otras actividades de enfermeria,inyectables,2019-01-01,182,182
SORATA,otras actividades de enfermeria,inyectables,2019-01-01,492,492
SUCRE,otras actividades de enfermeria,inyectables,2019-01-01,102139,102139
TACACHI,otras actividades de enfermeria,inyectables,2019-01-01,36,36
TACACOMA,otras actividades de enfermeria,inyectables,2019-01-01,386,386
TACOBAMBA,otras actividades de enfermeria,inyectables,2019-01-01,275,275
TACOPAYA,otras actividades de enfermeria,inyectables,2019-01-01,267,267
TAHUA,otras actividades de enfermeria,inyectables,2019-01-01,45,45
TAPACARI,otras actividades de enfermeria,inyectables,2019-01-01,504,504
TARABUCO,otras actividades de enfermeria,inyectables,2019-01-01,1979,1979
TARACO,otras actividades de enfermeria,inyectables,2019-01-01,117,117
TARATA,otras actividades de enfermeria,inyectables,2019-01-01,164,164
TARIJA,otras actividades de enfermeria,inyectables,2019-01-01,80447,80447
TARVITA,otras actividades de enfermeria,inyectables,2019-01-01,1196,1196
TEOPONTE,otras actividades de enfermeria,inyectables,2019-01-01,707,707
TIAHUANACU,otras actividades de enfermeria,inyectables,2019-01-01,181,181
TINGUIPAYA,otras actividades de enfermeria,inyectables,2019-01-01,513,513
TIPUANI,otras actividades de enfermeria,inyectables,2019-01-01,419,419
TIQUIPAYA,otras actividades de enfermeria,inyectables,2019-01-01,833,833
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2019-01-01,951,951
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2019-01-01,29,29
TOCO,otras actividades de enfermeria,inyectables,2019-01-01,209,209
TODOS SANTOS,otras actividades de enfermeria,inyectables,2019-01-01,34,34
TOLATA,otras actividades de enfermeria,inyectables,2019-01-01,143,143
TOLEDO,otras actividades de enfermeria,inyectables,2019-01-01,159,159
TOMAVE,otras actividades de enfermeria,inyectables,2019-01-01,1104,1104
TOMINA,otras actividades de enfermeria,inyectables,2019-01-01,1265,1265
TORO TORO,otras actividades de enfermeria,inyectables,2019-01-01,336,336
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2019-01-01,580,580
TOTORA(ORR),otras actividades de enfermeria,inyectables,2019-01-01,216,216
TRIGAL,otras actividades de enfermeria,inyectables,2019-01-01,117,117
TRINIDAD,otras actividades de enfermeria,inyectables,2019-01-01,94685,94685
TUPIZA,otras actividades de enfermeria,inyectables,2019-01-01,9237,9237
TURCO,otras actividades de enfermeria,inyectables,2019-01-01,239,239
UMALA,otras actividades de enfermeria,inyectables,2019-01-01,114,114
UNCIA,otras actividades de enfermeria,inyectables,2019-01-01,5578,5578
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2019-01-01,618,618
URUBICHA,otras actividades de enfermeria,inyectables,2019-01-01,526,526
UYUNI,otras actividades de enfermeria,inyectables,2019-01-01,6897,6897
VACAS,otras actividades de enfermeria,inyectables,2019-01-01,335,335
VALLEGRANDE,otras actividades de enfermeria,inyectables,2019-01-01,5099,5099
VIACHA,otras actividades de enfermeria,inyectables,2019-01-01,6425,6425
VILA VILA,otras actividades de enfermeria,inyectables,2019-01-01,86,86
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2019-01-01,1008,1008
VILLA MONTES,otras actividades de enfermeria,inyectables,2019-01-01,11328,11328
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2019-01-01,189,189
VILLA RIVERO,otras actividades de enfermeria,inyectables,2019-01-01,247,247
VILLA SERRANO,otras actividades de enfermeria,inyectables,2019-01-01,1780,1780
VILLA TUNARI,otras actividades de enfermeria,inyectables,2019-01-01,1993,1993
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2019-01-01,893,893
VILLAZON,otras actividades de enfermeria,inyectables,2019-01-01,5040,5040
VINTO,otras actividades de enfermeria,inyectables,2019-01-01,1821,1821
VITICHI,otras actividades de enfermeria,inyectables,2019-01-01,622,622
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2019-01-01,29,29
WARNES,otras actividades de enfermeria,inyectables,2019-01-01,8394,8394
YACO,otras actividades de enfermeria,inyectables,2019-01-01,95,95
YACUIBA,otras actividades de enfermeria,inyectables,2019-01-01,32475,32475
YAMPARAEZ,otras actividades de enfermeria,inyectables,2019-01-01,606,606
YANACACHI,otras actividades de enfermeria,inyectables,2019-01-01,259,259
YAPACANI,otras actividades de enfermeria,inyectables,2019-01-01,63531,63531
YOCALLA,otras actividades de enfermeria,inyectables,2019-01-01,280,280
YOTALA,otras actividades de enfermeria,inyectables,2019-01-01,771,771
YUNCHARA,otras actividades de enfermeria,inyectables,2019-01-01,311,311
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2019-01-01,647,647
ACACIO,otras actividades de enfermeria,inyectables,2019-02-01,239,239
ACHACACHI,otras actividades de enfermeria,inyectables,2019-02-01,965,965
ACHOCALLA,otras actividades de enfermeria,inyectables,2019-02-01,285,285
AIQUILE,otras actividades de enfermeria,inyectables,2019-02-01,873,873
ALALAY,otras actividades de enfermeria,inyectables,2019-02-01,64,64
ALCALA,otras actividades de enfermeria,inyectables,2019-02-01,290,290
ALTO BENI,otras actividades de enfermeria,inyectables,2019-02-01,433,433
ANCORAIMES,otras actividades de enfermeria,inyectables,2019-02-01,240,240
ANDAMARCA,otras actividades de enfermeria,inyectables,2019-02-01,178,178
ANTEQUERA,otras actividades de enfermeria,inyectables,2019-02-01,99,99
ANZALDO,otras actividades de enfermeria,inyectables,2019-02-01,154,154
APOLO,otras actividades de enfermeria,inyectables,2019-02-01,655,655
ARAMPAMPA,otras actividades de enfermeria,inyectables,2019-02-01,106,106
ARANI,otras actividades de enfermeria,inyectables,2019-02-01,302,302
ARBIETO,otras actividades de enfermeria,inyectables,2019-02-01,307,307
ARQUE,otras actividades de enfermeria,inyectables,2019-02-01,246,246
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2019-02-01,6713,6713
ATOCHA,otras actividades de enfermeria,inyectables,2019-02-01,2660,2660
AUCAPATA,otras actividades de enfermeria,inyectables,2019-02-01,167,167
AYATA,otras actividades de enfermeria,inyectables,2019-02-01,166,166
AYO AYO,otras actividades de enfermeria,inyectables,2019-02-01,47,47
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2019-02-01,883,883
AZURDUY,otras actividades de enfermeria,inyectables,2019-02-01,576,576
BATALLAS,otras actividades de enfermeria,inyectables,2019-02-01,188,188
BAURES,otras actividades de enfermeria,inyectables,2019-02-01,412,412
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2019-02-01,18,18
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2019-02-01,40,40
BELLA FLOR,otras actividades de enfermeria,inyectables,2019-02-01,131,131
BERMEJO,otras actividades de enfermeria,inyectables,2019-02-01,10220,10220
BETANZOS,otras actividades de enfermeria,inyectables,2019-02-01,1931,1931
