,group,variable,month,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 50 a 59 anos,2021-01-01,78,94,1,14,79,108,187
AZURDUY,consulta externa,personas de 50 a 59 anos,2021-01-01,59,81,5,8,64,89,153
BATALLAS,consulta externa,personas de 50 a 59 anos,2021-01-01,29,31,10,9,39,40,79
BAURES,consulta externa,personas de 50 a 59 anos,2021-01-01,87,81,9,4,96,85,181
BELEN DE ANDAMARCA,consulta externa,personas de 50 a 59 anos,2021-01-01,21,15,2,0,23,15,38
BELEN DE URMIRI,consulta externa,personas de 50 a 59 anos,2021-01-01,12,6,0,0,12,6,18
BELLA FLOR,consulta externa,personas de 50 a 59 anos,2021-01-01,26,26,17,8,43,34,77
BERMEJO,consulta externa,personas de 50 a 59 anos,2021-01-01,366,436,52,95,418,531,949
BETANZOS,consulta externa,personas de 50 a 59 anos,2021-01-01,144,204,9,5,153,209,362
BOLIVAR,consulta externa,personas de 50 a 59 anos,2021-01-01,16,17,2,5,18,22,40
BOLPEBRA,consulta externa,personas de 50 a 59 anos,2021-01-01,17,14,1,1,18,15,33
BOYUIBE,consulta externa,personas de 50 a 59 anos,2021-01-01,19,24,7,24,26,48,74
BUENA VISTA,consulta externa,personas de 50 a 59 anos,2021-01-01,76,91,5,2,81,93,174
CABEZAS,consulta externa,personas de 50 a 59 anos,2021-01-01,126,163,19,18,145,181,326
CAIROMA,consulta externa,personas de 50 a 59 anos,2021-01-01,58,43,6,2,64,45,109
"CAIZA ""D""",consulta externa,personas de 50 a 59 anos,2021-01-01,34,53,0,1,34,54,88
CAJUATA,consulta externa,personas de 50 a 59 anos,2021-01-01,47,52,3,2,50,54,104
CALACOTO,consulta externa,personas de 50 a 59 anos,2021-01-01,31,36,4,8,35,44,79
CALAMARCA,consulta externa,personas de 50 a 59 anos,2021-01-01,38,63,0,4,38,67,105
CAMARGO,consulta externa,personas de 50 a 59 anos,2021-01-01,131,158,113,113,244,271,515
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 50 a 59 anos,2021-01-01,42,31,1,0,43,31,74
CAMIRI,consulta externa,personas de 50 a 59 anos,2021-01-01,146,177,85,88,231,265,496
CAPINOTA,consulta externa,personas de 50 a 59 anos,2021-01-01,64,80,15,12,79,92,171
CAQUIAVIRI,consulta externa,personas de 50 a 59 anos,2021-01-01,37,52,3,3,40,55,95
CARACOLLO,consulta externa,personas de 50 a 59 anos,2021-01-01,82,82,18,16,100,98,198
CARANAVI,consulta externa,personas de 50 a 59 anos,2021-01-01,203,209,45,72,248,281,529
CARANGAS,consulta externa,personas de 50 a 59 anos,2021-01-01,1,6,0,0,1,6,7
CARAPARI,consulta externa,personas de 50 a 59 anos,2021-01-01,151,170,28,28,179,198,377
CARIPUYO,consulta externa,personas de 50 a 59 anos,2021-01-01,20,34,0,0,20,34,54
CARMEN RIVERO TORREZ,consulta externa,personas de 50 a 59 anos,2021-01-01,35,35,2,3,37,38,75
CATACORA,consulta externa,personas de 50 a 59 anos,2021-01-01,14,18,2,2,16,20,36
CHACARILLA,consulta externa,personas de 50 a 59 anos,2021-01-01,7,8,0,0,7,8,15
CHALLAPATA,consulta externa,personas de 50 a 59 anos,2021-01-01,78,112,20,24,98,136,234
CHAQUI,consulta externa,personas de 50 a 59 anos,2021-01-01,32,60,2,0,34,60,94
CHARAGUA,consulta externa,personas de 50 a 59 anos,2021-01-01,31,36,5,12,36,48,84
CHARAÑA,consulta externa,personas de 50 a 59 anos,2021-01-01,21,13,0,4,21,17,38
CHAYANTA,consulta externa,personas de 50 a 59 anos,2021-01-01,52,82,1,0,53,82,135
CHIMORE,consulta externa,personas de 50 a 59 anos,2021-01-01,126,137,3,7,129,144,273
CHIPAYA,consulta externa,personas de 50 a 59 anos,2021-01-01,2,9,0,1,2,10,12
CHOQUE COTA,consulta externa,personas de 50 a 59 anos,2021-01-01,18,25,0,2,18,27,45
CHUA COCANI,consulta externa,personas de 50 a 59 anos,2021-01-01,6,18,5,10,11,28,39
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 50 a 59 anos,2021-01-01,62,48,14,18,76,66,142
CHUMA,consulta externa,personas de 50 a 59 anos,2021-01-01,73,87,9,9,82,96,178
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 50 a 59 anos,2021-01-01,28,20,4,4,32,24,56
CKOCHAS,consulta externa,personas de 50 a 59 anos,2021-01-01,87,112,1,1,88,113,201
CLIZA,consulta externa,personas de 50 a 59 anos,2021-01-01,39,89,12,17,51,106,157
COBIJA,consulta externa,personas de 50 a 59 anos,2021-01-01,225,337,143,224,368,561,929
COCAPATA,consulta externa,personas de 50 a 59 anos,2021-01-01,56,54,0,1,56,55,111
COCHABAMBA,consulta externa,personas de 50 a 59 anos,2021-01-01,4936,6623,2957,4485,7893,11108,19001
COIPASA,consulta externa,personas de 50 a 59 anos,2021-01-01,4,7,1,2,5,9,14
COLCAPIRHUA,consulta externa,personas de 50 a 59 anos,2021-01-01,136,234,54,125,190,359,549
"COLCHA ""K""",consulta externa,personas de 50 a 59 anos,2021-01-01,45,68,5,4,50,72,122
COLLANA,consulta externa,personas de 50 a 59 anos,2021-01-01,15,8,3,2,18,10,28
COLOMI,consulta externa,personas de 50 a 59 anos,2021-01-01,30,45,4,14,34,59,93
COLPA BELGICA,consulta externa,personas de 50 a 59 anos,2021-01-01,65,88,14,15,79,103,182
COLQUECHACA,consulta externa,personas de 50 a 59 anos,2021-01-01,94,71,0,0,94,71,165
COLQUENCHA,consulta externa,personas de 50 a 59 anos,2021-01-01,15,31,0,8,15,39,54
COLQUIRI,consulta externa,personas de 50 a 59 anos,2021-01-01,76,60,11,8,87,68,155
COMANCHE,consulta externa,personas de 50 a 59 anos,2021-01-01,6,17,0,0,6,17,23
COMARAPA,consulta externa,personas de 50 a 59 anos,2021-01-01,87,135,20,26,107,161,268
COMBAYA,consulta externa,personas de 50 a 59 anos,2021-01-01,23,24,3,6,26,30,56
CONCEPCION,consulta externa,personas de 50 a 59 anos,2021-01-01,56,48,9,10,65,58,123
COPACABANA,consulta externa,personas de 50 a 59 anos,2021-01-01,30,39,1,4,31,43,74
CORIPATA,consulta externa,personas de 50 a 59 anos,2021-01-01,48,47,6,7,54,54,108
CORO CORO,consulta externa,personas de 50 a 59 anos,2021-01-01,65,64,15,10,80,74,154
COROICO,consulta externa,personas de 50 a 59 anos,2021-01-01,71,83,32,32,103,115,218
CORQUE,consulta externa,personas de 50 a 59 anos,2021-01-01,56,41,0,5,56,46,102
COTAGAITA,consulta externa,personas de 50 a 59 anos,2021-01-01,181,233,19,15,200,248,448
COTOCA,consulta externa,personas de 50 a 59 anos,2021-01-01,193,330,34,55,227,385,612
CRUZ DE MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2021-01-01,3,0,0,0,3,0,3
CUATRO CAÑADAS,consulta externa,personas de 50 a 59 anos,2021-01-01,105,101,25,27,130,128,258
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 50 a 59 anos,2021-01-01,3,7,0,0,3,7,10
CUEVO,consulta externa,personas de 50 a 59 anos,2021-01-01,44,66,3,7,47,73,120
CULPINA,consulta externa,personas de 50 a 59 anos,2021-01-01,62,107,2,13,64,120,184
CURAHUARA DE CARANGAS,consulta externa,personas de 50 a 59 anos,2021-01-01,13,22,3,3,16,25,41
CURVA,consulta externa,personas de 50 a 59 anos,2021-01-01,8,9,1,1,9,10,19
DESAGUADERO,consulta externa,personas de 50 a 59 anos,2021-01-01,32,19,5,5,37,24,61
EL ALTO,consulta externa,personas de 50 a 59 anos,2021-01-01,1906,2812,1379,1877,3285,4689,7974
EL CHORO,consulta externa,personas de 50 a 59 anos,2021-01-01,24,28,2,0,26,28,54
EL PUENTE(STC),consulta externa,personas de 50 a 59 anos,2021-01-01,41,68,6,9,47,77,124
EL PUENTE(TJA),consulta externa,personas de 50 a 59 anos,2021-01-01,56,97,1,1,57,98,155
EL TORNO,consulta externa,personas de 50 a 59 anos,2021-01-01,285,344,215,237,500,581,1081
EL VILLAR,consulta externa,personas de 50 a 59 anos,2021-01-01,89,89,0,0,89,89,178
ENTRE RIOS TRJ,consulta externa,personas de 50 a 59 anos,2021-01-01,124,195,23,41,147,236,383
ENTRE RIOS CBBA,consulta externa,personas de 50 a 59 anos,2021-01-01,124,153,20,22,144,175,319
ESCARA,consulta externa,personas de 50 a 59 anos,2021-01-01,7,8,0,0,7,8,15
ESCOMA,consulta externa,personas de 50 a 59 anos,2021-01-01,13,14,0,1,13,15,28
ESMERALDA,consulta externa,personas de 50 a 59 anos,2021-01-01,2,7,0,1,2,8,10
EUCALIPTUS,consulta externa,personas de 50 a 59 anos,2021-01-01,29,21,0,0,29,21,50
EUREKA (SANTOS MERCADO),consulta externa,personas de 50 a 59 anos,2021-01-01,16,12,4,9,20,21,41
EXALTACION,consulta externa,personas de 50 a 59 anos,2021-01-01,18,17,1,2,19,19,38
FERNANDEZ ALONSO,consulta externa,personas de 50 a 59 anos,2021-01-01,43,46,10,22,53,68,121
FILADELFIA,consulta externa,personas de 50 a 59 anos,2021-01-01,55,78,10,12,65,90,155
GENERAL SAAVEDRA,consulta externa,personas de 50 a 59 anos,2021-01-01,40,77,2,9,42,86,128
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 50 a 59 anos,2021-01-01,74,64,10,5,84,69,153
GUANAY,consulta externa,personas de 50 a 59 anos,2021-01-01,38,43,24,23,62,66,128
GUAQUI,consulta externa,personas de 50 a 59 anos,2021-01-01,19,35,1,5,20,40,60
GUAYARAMERIN,consulta externa,personas de 50 a 59 anos,2021-01-01,203,272,62,32,265,304,569
GUTIERREZ,consulta externa,personas de 50 a 59 anos,2021-01-01,63,95,6,12,69,107,176
HUACARETA,consulta externa,personas de 50 a 59 anos,2021-01-01,81,152,7,4,88,156,244
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 50 a 59 anos,2021-01-01,44,40,1,5,45,45,90
HUACHACALLA,consulta externa,personas de 50 a 59 anos,2021-01-01,15,10,5,1,20,11,31
HUANUNI,consulta externa,personas de 50 a 59 anos,2021-01-01,447,233,196,48,643,281,924
HUARACAJE,consulta externa,personas de 50 a 59 anos,2021-01-01,88,79,12,8,100,87,187
HUARINA,consulta externa,personas de 50 a 59 anos,2021-01-01,15,24,8,17,23,41,64
HUATAJATA,consulta externa,personas de 50 a 59 anos,2021-01-01,9,10,2,1,11,11,22
HUAYLLAMARCA,consulta externa,personas de 50 a 59 anos,2021-01-01,24,48,1,5,25,53,78
HUMANATA,consulta externa,personas de 50 a 59 anos,2021-01-01,6,10,1,1,7,11,18
ICHOCA,consulta externa,personas de 50 a 59 anos,2021-01-01,22,14,1,1,23,15,38
ICLA,consulta externa,personas de 50 a 59 anos,2021-01-01,34,38,5,23,39,61,100
INCAHUASI,consulta externa,personas de 50 a 59 anos,2021-01-01,45,101,0,3,45,104,149
INGAVI (HUMAITA),consulta externa,personas de 50 a 59 anos,2021-01-01,13,13,0,0,13,13,26
INQUISIVI,consulta externa,personas de 50 a 59 anos,2021-01-01,58,71,2,3,60,74,134
IRUPANA (VILLA DE LANZA),consulta externa,personas de 50 a 59 anos,2021-01-01,87,93,13,16,100,109,209
IXIAMAS,consulta externa,personas de 50 a 59 anos,2021-01-01,52,60,0,4,52,64,116
JESUS DE MACHACA,consulta externa,personas de 50 a 59 anos,2021-01-01,48,55,11,27,59,82,141
LA ASUNTA,consulta externa,personas de 50 a 59 anos,2021-01-01,100,116,7,21,107,137,244
LA GUARDIA,consulta externa,personas de 50 a 59 anos,2021-01-01,314,338,119,223,433,561,994
LA PAZ,consulta externa,personas de 50 a 59 anos,2021-01-01,4931,7248,2456,4703,7387,11951,19338
LA RIVERA,consulta externa,personas de 50 a 59 anos,2021-01-01,4,4,0,2,4,6,10
LAGUNILLAS,consulta externa,personas de 50 a 59 anos,2021-01-01,55,87,7,14,62,101,163
LAJA,consulta externa,personas de 50 a 59 anos,2021-01-01,31,50,17,15,48,65,113
LAS CARRERAS,consulta externa,personas de 50 a 59 anos,2021-01-01,24,39,0,0,24,39,63
LICOMA PAMPA,consulta externa,personas de 50 a 59 anos,2021-01-01,17,19,1,1,18,20,38
LLALLAGUA,consulta externa,personas de 50 a 59 anos,2021-01-01,190,237,46,65,236,302,538
LLICA,consulta externa,personas de 50 a 59 anos,2021-01-01,15,28,0,0,15,28,43
LORETO,consulta externa,personas de 50 a 59 anos,2021-01-01,25,32,7,2,32,34,66
LURIBAY,consulta externa,personas de 50 a 59 anos,2021-01-01,56,52,6,2,62,54,116
MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2021-01-01,9,18,4,3,13,21,34
MACHARETI,consulta externa,personas de 50 a 59 anos,2021-01-01,68,79,9,8,77,87,164
MAGDALENA,consulta externa,personas de 50 a 59 anos,2021-01-01,76,142,32,46,108,188,296
MAIRANA,consulta externa,personas de 50 a 59 anos,2021-01-01,31,42,8,32,39,74,113
MALLA,consulta externa,personas de 50 a 59 anos,2021-01-01,8,20,0,0,8,20,28
MAPIRI,consulta externa,personas de 50 a 59 anos,2021-01-01,58,80,7,13,65,93,158
MECAPACA,consulta externa,personas de 50 a 59 anos,2021-01-01,34,44,2,4,36,48,84
MINEROS,consulta externa,personas de 50 a 59 anos,2021-01-01,44,59,4,4,48,63,111
MIZQUE,consulta externa,personas de 50 a 59 anos,2021-01-01,63,92,13,16,76,108,184
MOCOMOCO,consulta externa,personas de 50 a 59 anos,2021-01-01,46,60,11,12,57,72,129
MOJINETE,consulta externa,personas de 50 a 59 anos,2021-01-01,8,10,0,1,8,11,19
MOJOCOYA,consulta externa,personas de 50 a 59 anos,2021-01-01,72,89,14,15,86,104,190
MONTEAGUDO,consulta externa,personas de 50 a 59 anos,2021-01-01,205,317,54,94,259,411,670
MONTERO,consulta externa,personas de 50 a 59 anos,2021-01-01,881,1198,309,358,1190,1556,2746
MORO MORO,consulta externa,personas de 50 a 59 anos,2021-01-01,12,14,5,13,17,27,44
MOROCHATA,consulta externa,personas de 50 a 59 anos,2021-01-01,42,49,0,0,42,49,91
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 50 a 59 anos,2021-01-01,22,17,0,9,22,26,48
NAZACARA DE PACAJES,consulta externa,personas de 50 a 59 anos,2021-01-01,3,6,0,0,3,6,9
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 50 a 59 anos,2021-01-01,17,18,2,0,19,18,37
OCURI,consulta externa,personas de 50 a 59 anos,2021-01-01,57,79,1,4,58,83,141
OKINAWA,consulta externa,personas de 50 a 59 anos,2021-01-01,53,85,19,22,72,107,179
OMEREQUE,consulta externa,personas de 50 a 59 anos,2021-01-01,35,53,3,2,38,55,93
ORURO,consulta externa,personas de 50 a 59 anos,2021-01-01,2359,3183,1010,1430,3369,4613,7982
PADCAYA,consulta externa,personas de 50 a 59 anos,2021-01-01,144,244,30,33,174,277,451
PADILLA,consulta externa,personas de 50 a 59 anos,2021-01-01,94,145,0,0,94,145,239
PAILON,consulta externa,personas de 50 a 59 anos,2021-01-01,66,61,6,7,72,68,140
PALCA,consulta externa,personas de 50 a 59 anos,2021-01-01,79,66,1,1,80,67,147
PALOS BLANCOS,consulta externa,personas de 50 a 59 anos,2021-01-01,125,121,26,30,151,151,302
PAMPA AULLAGAS,consulta externa,personas de 50 a 59 anos,2021-01-01,18,22,0,0,18,22,40
PAMPA GRANDE,consulta externa,personas de 50 a 59 anos,2021-01-01,17,40,14,22,31,62,93
PAPEL PAMPA,consulta externa,personas de 50 a 59 anos,2021-01-01,29,42,8,12,37,54,91
PASORAPA,consulta externa,personas de 50 a 59 anos,2021-01-01,36,43,0,1,36,44,80
PATACAMAYA,consulta externa,personas de 50 a 59 anos,2021-01-01,40,54,12,11,52,65,117
PAZÑA,consulta externa,personas de 50 a 59 anos,2021-01-01,31,41,6,5,37,46,83
PELECHUCO,consulta externa,personas de 50 a 59 anos,2021-01-01,50,45,0,2,50,47,97
POCOATA,consulta externa,personas de 50 a 59 anos,2021-01-01,57,86,1,2,58,88,146
POCONA,consulta externa,personas de 50 a 59 anos,2021-01-01,54,65,0,0,54,65,119
POJO (CBBA),consulta externa,personas de 50 a 59 anos,2021-01-01,32,36,10,11,42,47,89
POOPO,consulta externa,personas de 50 a 59 anos,2021-01-01,28,37,23,15,51,52,103
PORCO,consulta externa,personas de 50 a 59 anos,2021-01-01,18,29,1,0,19,29,48
POROMA,consulta externa,personas de 50 a 59 anos,2021-01-01,107,144,0,1,107,145,252
PORONGO,consulta externa,personas de 50 a 59 anos,2021-01-01,74,81,25,39,99,120,219
PORTACHUELO,consulta externa,personas de 50 a 59 anos,2021-01-01,33,47,2,2,35,49,84
PORVENIR,consulta externa,personas de 50 a 59 anos,2021-01-01,35,72,13,22,48,94,142
POSTRER VALLE,consulta externa,personas de 50 a 59 anos,2021-01-01,27,24,6,12,33,36,69
POTOSI,consulta externa,personas de 50 a 59 anos,2021-01-01,1132,1509,236,294,1368,1803,3171
PRESTO,consulta externa,personas de 50 a 59 anos,2021-01-01,37,66,1,12,38,78,116
PUCARA,consulta externa,personas de 50 a 59 anos,2021-01-01,8,9,4,29,12,38,50
PUCARANI,consulta externa,personas de 50 a 59 anos,2021-01-01,53,63,10,12,63,75,138
PUERTO ACOSTA,consulta externa,personas de 50 a 59 anos,2021-01-01,52,51,1,0,53,51,104
PUERTO CARABUCO,consulta externa,personas de 50 a 59 anos,2021-01-01,50,55,17,4,67,59,126
PUERTO GONZALO MORENO,consulta externa,personas de 50 a 59 anos,2021-01-01,39,36,16,20,55,56,111
PUERTO PEREZ,consulta externa,personas de 50 a 59 anos,2021-01-01,15,27,2,2,17,29,46
PUERTO QUIJARRO,consulta externa,personas de 50 a 59 anos,2021-01-01,102,63,19,27,121,90,211
PUERTO RICO,consulta externa,personas de 50 a 59 anos,2021-01-01,25,38,9,5,34,43,77
PUERTO SILES,consulta externa,personas de 50 a 59 anos,2021-01-01,4,0,0,0,4,0,4
PUERTO SUAREZ,consulta externa,personas de 50 a 59 anos,2021-01-01,34,43,14,31,48,74,122
PUERTO VILLARROEL,consulta externa,personas de 50 a 59 anos,2021-01-01,288,285,50,56,338,341,679
PUNA,consulta externa,personas de 50 a 59 anos,2021-01-01,79,98,1,1,80,99,179
PUNATA,consulta externa,personas de 50 a 59 anos,2021-01-01,137,283,107,152,244,435,679
QUIABAYA,consulta externa,personas de 50 a 59 anos,2021-01-01,39,22,1,0,40,22,62
QUILLACOLLO,consulta externa,personas de 50 a 59 anos,2021-01-01,743,895,464,550,1207,1445,2652
QUIME,consulta externa,personas de 50 a 59 anos,2021-01-01,107,56,4,0,111,56,167
QUIRUSILLAS,consulta externa,personas de 50 a 59 anos,2021-01-01,13,23,9,12,22,35,57
RAQAYPAMPA(ETA),consulta externa,personas de 50 a 59 anos,2021-01-01,21,35,0,0,21,35,56
RAVELO,consulta externa,personas de 50 a 59 anos,2021-01-01,101,108,0,1,101,109,210
REYES,consulta externa,personas de 50 a 59 anos,2021-01-01,53,64,18,14,71,78,149
RIBERALTA,consulta externa,personas de 50 a 59 anos,2021-01-01,608,996,165,205,773,1201,1974
ROBORE,consulta externa,personas de 50 a 59 anos,2021-01-01,157,189,46,66,203,255,458
RURRENABAQUE,consulta externa,personas de 50 a 59 anos,2021-01-01,129,188,17,55,146,243,389
SABAYA,consulta externa,personas de 50 a 59 anos,2021-01-01,39,47,7,6,46,53,99
SACABA,consulta externa,personas de 50 a 59 anos,2021-01-01,305,418,181,260,486,678,1164
SACABAMBA,consulta externa,personas de 50 a 59 anos,2021-01-01,17,31,0,3,17,34,51
SACACA,consulta externa,personas de 50 a 59 anos,2021-01-01,30,59,0,1,30,60,90
SAIPINA,consulta externa,personas de 50 a 59 anos,2021-01-01,28,54,10,11,38,65,103
SALINAS DE GARCI MENDOZA,consulta externa,personas de 50 a 59 anos,2021-01-01,66,99,4,6,70,105,175
SAMAIPATA,consulta externa,personas de 50 a 59 anos,2021-01-01,38,48,14,28,52,76,128
SAN AGUSTIN,consulta externa,personas de 50 a 59 anos,2021-01-01,23,39,1,1,24,40,64
SAN ANDRES,consulta externa,personas de 50 a 59 anos,2021-01-01,48,63,7,17,55,80,135
SAN ANDRES DE MACHACA,consulta externa,personas de 50 a 59 anos,2021-01-01,28,37,10,10,38,47,85
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 50 a 59 anos,2021-01-01,7,11,0,3,7,14,21
SAN ANTONIO DE LOMERIO,consulta externa,personas de 50 a 59 anos,2021-01-01,22,33,3,6,25,39,64
SAN BENITO,consulta externa,personas de 50 a 59 anos,2021-01-01,17,31,6,14,23,45,68
SAN BORJA,consulta externa,personas de 50 a 59 anos,2021-01-01,163,237,19,51,182,288,470
SAN BUENA VENTURA,consulta externa,personas de 50 a 59 anos,2021-01-01,43,53,5,8,48,61,109
SAN CARLOS,consulta externa,personas de 50 a 59 anos,2021-01-01,34,49,2,6,36,55,91
SAN IGNACIO,consulta externa,personas de 50 a 59 anos,2021-01-01,108,124,12,16,120,140,260
SAN IGNACIO DE VELASCO,consulta externa,personas de 50 a 59 anos,2021-01-01,118,150,24,55,142,205,347
SAN JAVIER(BNI),consulta externa,personas de 50 a 59 anos,2021-01-01,21,19,1,2,22,21,43
SAN JAVIER(STC),consulta externa,personas de 50 a 59 anos,2021-01-01,27,40,2,1,29,41,70
SAN JOAQUIN,consulta externa,personas de 50 a 59 anos,2021-01-01,45,90,9,17,54,107,161
SAN JOSE DE CHIQUITOS,consulta externa,personas de 50 a 59 anos,2021-01-01,115,152,23,29,138,181,319
SAN JUAN DE YAPACANI,consulta externa,personas de 50 a 59 anos,2021-01-01,46,77,3,11,49,88,137
SAN JULIAN,consulta externa,personas de 50 a 59 anos,2021-01-01,188,286,17,28,205,314,519
SAN LORENZO(PND),consulta externa,personas de 50 a 59 anos,2021-01-01,26,45,1,2,27,47,74
SAN LORENZO(TJA),consulta externa,personas de 50 a 59 anos,2021-01-01,147,181,11,21,158,202,360
SAN LUCAS,consulta externa,personas de 50 a 59 anos,2021-01-01,157,197,2,0,159,197,356
SAN MATIAS,consulta externa,personas de 50 a 59 anos,2021-01-01,19,25,6,4,25,29,54
SAN MIGUEL DE VELASCO,consulta externa,personas de 50 a 59 anos,2021-01-01,39,70,14,30,53,100,153
SAN PABLO DE LIPEZ,consulta externa,personas de 50 a 59 anos,2021-01-01,18,20,0,0,18,20,38
SAN PEDRO,consulta externa,personas de 50 a 59 anos,2021-01-01,115,141,26,37,141,178,319
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 50 a 59 anos,2021-01-01,55,92,0,0,55,92,147
SAN PEDRO DE CURAHUARA,consulta externa,personas de 50 a 59 anos,2021-01-01,31,37,3,3,34,40,74
SAN PEDRO DE MACHA,consulta externa,personas de 50 a 59 anos,2021-01-01,75,122,0,0,75,122,197
SAN PEDRO DE QUEMES,consulta externa,personas de 50 a 59 anos,2021-01-01,10,7,0,0,10,7,17
SAN PEDRO DE TIQUINA,consulta externa,personas de 50 a 59 anos,2021-01-01,44,35,19,28,63,63,126
SAN PEDRO(PND),consulta externa,personas de 50 a 59 anos,2021-01-01,8,19,0,3,8,22,30
SAN RAFAEL,consulta externa,personas de 50 a 59 anos,2021-01-01,43,55,17,28,60,83,143
SAN RAMON BENI,consulta externa,personas de 50 a 59 anos,2021-01-01,43,47,5,10,48,57,105
SAN RAMON SCZ,consulta externa,personas de 50 a 59 anos,2021-01-01,13,32,1,7,14,39,53
SANTA ANA,consulta externa,personas de 50 a 59 anos,2021-01-01,127,172,13,27,140,199,339
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 50 a 59 anos,2021-01-01,9593,12469,3104,4676,12697,17145,29842
SANTA ROSA,consulta externa,personas de 50 a 59 anos,2021-01-01,86,110,32,18,118,128,246
SANTA ROSA DEL SARA,consulta externa,personas de 50 a 59 anos,2021-01-01,92,156,6,8,98,164,262
SANTIAGO DE CALLAPA,consulta externa,personas de 50 a 59 anos,2021-01-01,14,36,0,0,14,36,50
SANTIAGO DE HUARI,consulta externa,personas de 50 a 59 anos,2021-01-01,35,48,2,6,37,54,91
SANTIAGO DE HUATA,consulta externa,personas de 50 a 59 anos,2021-01-01,21,22,4,4,25,26,51
SANTIAGO DE MACHACA,consulta externa,personas de 50 a 59 anos,2021-01-01,16,17,0,0,16,17,33
SANTIVAÑES,consulta externa,personas de 50 a 59 anos,2021-01-01,24,30,8,5,32,35,67
SANTUARIO DE QUILLACAS,consulta externa,personas de 50 a 59 anos,2021-01-01,12,25,1,1,13,26,39
SAPAHAQUI,consulta externa,personas de 50 a 59 anos,2021-01-01,31,32,2,1,33,33,66
SENA,consulta externa,personas de 50 a 59 anos,2021-01-01,22,25,5,4,27,29,56
SHINAOTA,consulta externa,personas de 50 a 59 anos,2021-01-01,113,128,21,9,134,137,271
SICA SICA (VILLA AROMA),consulta externa,personas de 50 a 59 anos,2021-01-01,98,98,19,19,117,117,234
SICAYA,consulta externa,personas de 50 a 59 anos,2021-01-01,3,11,0,2,3,13,16
