,group,variable,month,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 20 a 39 anos,2021-01-01,200,323,10,6,210,329,539
AZURDUY,consulta externa,personas de 20 a 39 anos,2021-01-01,88,265,2,4,90,269,359
BATALLAS,consulta externa,personas de 20 a 39 anos,2021-01-01,32,94,9,50,41,144,185
BAURES,consulta externa,personas de 20 a 39 anos,2021-01-01,149,194,10,17,159,211,370
BELEN DE ANDAMARCA,consulta externa,personas de 20 a 39 anos,2021-01-01,9,35,0,1,9,36,45
BELEN DE URMIRI,consulta externa,personas de 20 a 39 anos,2021-01-01,20,12,0,0,20,12,32
BELLA FLOR,consulta externa,personas de 20 a 39 anos,2021-01-01,54,82,2,14,56,96,152
BERMEJO,consulta externa,personas de 20 a 39 anos,2021-01-01,648,1123,44,96,692,1219,1911
BETANZOS,consulta externa,personas de 20 a 39 anos,2021-01-01,229,565,6,26,235,591,826
BOLIVAR,consulta externa,personas de 20 a 39 anos,2021-01-01,14,25,1,4,15,29,44
BOLPEBRA,consulta externa,personas de 20 a 39 anos,2021-01-01,35,60,2,11,37,71,108
BOYUIBE,consulta externa,personas de 20 a 39 anos,2021-01-01,71,111,6,16,77,127,204
BUENA VISTA,consulta externa,personas de 20 a 39 anos,2021-01-01,458,309,3,1,461,310,771
CABEZAS,consulta externa,personas de 20 a 39 anos,2021-01-01,270,506,20,27,290,533,823
CAIROMA,consulta externa,personas de 20 a 39 anos,2021-01-01,136,189,9,8,145,197,342
"CAIZA ""D""",consulta externa,personas de 20 a 39 anos,2021-01-01,102,250,0,1,102,251,353
CAJUATA,consulta externa,personas de 20 a 39 anos,2021-01-01,116,237,7,8,123,245,368
CALACOTO,consulta externa,personas de 20 a 39 anos,2021-01-01,24,42,1,2,25,44,69
CALAMARCA,consulta externa,personas de 20 a 39 anos,2021-01-01,71,172,2,1,73,173,246
CAMARGO,consulta externa,personas de 20 a 39 anos,2021-01-01,152,399,81,198,233,597,830
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 20 a 39 anos,2021-01-01,44,93,1,1,45,94,139
CAMIRI,consulta externa,personas de 20 a 39 anos,2021-01-01,274,499,192,110,466,609,1075
CAPINOTA,consulta externa,personas de 20 a 39 anos,2021-01-01,123,425,24,105,147,530,677
CAQUIAVIRI,consulta externa,personas de 20 a 39 anos,2021-01-01,52,108,2,7,54,115,169
CARACOLLO,consulta externa,personas de 20 a 39 anos,2021-01-01,135,376,20,65,155,441,596
CARANAVI,consulta externa,personas de 20 a 39 anos,2021-01-01,476,957,65,322,541,1279,1820
CARANGAS,consulta externa,personas de 20 a 39 anos,2021-01-01,6,7,0,0,6,7,13
CARAPARI,consulta externa,personas de 20 a 39 anos,2021-01-01,360,668,52,86,412,754,1166
CARIPUYO,consulta externa,personas de 20 a 39 anos,2021-01-01,33,73,2,0,35,73,108
CARMEN RIVERO TORREZ,consulta externa,personas de 20 a 39 anos,2021-01-01,66,134,13,11,79,145,224
CATACORA,consulta externa,personas de 20 a 39 anos,2021-01-01,23,55,0,1,23,56,79
CHACARILLA,consulta externa,personas de 20 a 39 anos,2021-01-01,19,46,0,0,19,46,65
CHALLAPATA,consulta externa,personas de 20 a 39 anos,2021-01-01,202,687,29,63,231,750,981
CHAQUI,consulta externa,personas de 20 a 39 anos,2021-01-01,64,118,2,1,66,119,185
CHARAGUA,consulta externa,personas de 20 a 39 anos,2021-01-01,98,254,13,33,111,287,398
CHARAÑA,consulta externa,personas de 20 a 39 anos,2021-01-01,30,32,4,2,34,34,68
CHAYANTA,consulta externa,personas de 20 a 39 anos,2021-01-01,100,244,0,7,100,251,351
CHIMORE,consulta externa,personas de 20 a 39 anos,2021-01-01,376,818,6,4,382,822,1204
CHIPAYA,consulta externa,personas de 20 a 39 anos,2021-01-01,10,25,0,1,10,26,36
CHOQUE COTA,consulta externa,personas de 20 a 39 anos,2021-01-01,16,29,0,0,16,29,45
CHUA COCANI,consulta externa,personas de 20 a 39 anos,2021-01-01,19,32,5,6,24,38,62
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 20 a 39 anos,2021-01-01,113,263,14,81,127,344,471
CHUMA,consulta externa,personas de 20 a 39 anos,2021-01-01,102,157,6,5,108,162,270
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 20 a 39 anos,2021-01-01,76,143,5,7,81,150,231
CKOCHAS,consulta externa,personas de 20 a 39 anos,2021-01-01,97,219,0,3,97,222,319
CLIZA,consulta externa,personas de 20 a 39 anos,2021-01-01,130,565,5,51,135,616,751
COBIJA,consulta externa,personas de 20 a 39 anos,2021-01-01,991,1607,308,519,1299,2126,3425
COCAPATA,consulta externa,personas de 20 a 39 anos,2021-01-01,99,205,0,2,99,207,306
COCHABAMBA,consulta externa,personas de 20 a 39 anos,2021-01-01,11464,22532,4476,11943,15940,34475,50415
COIPASA,consulta externa,personas de 20 a 39 anos,2021-01-01,15,20,1,1,16,21,37
COLCAPIRHUA,consulta externa,personas de 20 a 39 anos,2021-01-01,389,880,110,368,499,1248,1747
"COLCHA ""K""",consulta externa,personas de 20 a 39 anos,2021-01-01,148,292,40,52,188,344,532
COLLANA,consulta externa,personas de 20 a 39 anos,2021-01-01,22,72,5,2,27,74,101
COLOMI,consulta externa,personas de 20 a 39 anos,2021-01-01,92,252,4,17,96,269,365
COLPA BELGICA,consulta externa,personas de 20 a 39 anos,2021-01-01,108,174,19,20,127,194,321
COLQUECHACA,consulta externa,personas de 20 a 39 anos,2021-01-01,127,337,0,2,127,339,466
COLQUENCHA,consulta externa,personas de 20 a 39 anos,2021-01-01,45,125,8,18,53,143,196
COLQUIRI,consulta externa,personas de 20 a 39 anos,2021-01-01,99,134,7,8,106,142,248
COMANCHE,consulta externa,personas de 20 a 39 anos,2021-01-01,10,21,0,0,10,21,31
COMARAPA,consulta externa,personas de 20 a 39 anos,2021-01-01,188,392,22,106,210,498,708
COMBAYA,consulta externa,personas de 20 a 39 anos,2021-01-01,13,28,0,2,13,30,43
CONCEPCION,consulta externa,personas de 20 a 39 anos,2021-01-01,88,88,13,5,101,93,194
COPACABANA,consulta externa,personas de 20 a 39 anos,2021-01-01,71,126,3,8,74,134,208
CORIPATA,consulta externa,personas de 20 a 39 anos,2021-01-01,108,256,8,11,116,267,383
CORO CORO,consulta externa,personas de 20 a 39 anos,2021-01-01,49,109,3,6,52,115,167
COROICO,consulta externa,personas de 20 a 39 anos,2021-01-01,157,326,27,96,184,422,606
CORQUE,consulta externa,personas de 20 a 39 anos,2021-01-01,70,106,4,11,74,117,191
COTAGAITA,consulta externa,personas de 20 a 39 anos,2021-01-01,367,777,23,27,390,804,1194
COTOCA,consulta externa,personas de 20 a 39 anos,2021-01-01,371,1309,36,134,407,1443,1850
CRUZ DE MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2021-01-01,8,9,0,0,8,9,17
CUATRO CAÑADAS,consulta externa,personas de 20 a 39 anos,2021-01-01,174,360,9,31,183,391,574
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 20 a 39 anos,2021-01-01,24,48,1,1,25,49,74
CUEVO,consulta externa,personas de 20 a 39 anos,2021-01-01,119,205,4,10,123,215,338
CULPINA,consulta externa,personas de 20 a 39 anos,2021-01-01,107,332,4,10,111,342,453
CURAHUARA DE CARANGAS,consulta externa,personas de 20 a 39 anos,2021-01-01,9,73,1,7,10,80,90
CURVA,consulta externa,personas de 20 a 39 anos,2021-01-01,33,53,0,7,33,60,93
DESAGUADERO,consulta externa,personas de 20 a 39 anos,2021-01-01,30,80,5,4,35,84,119
EL ALTO,consulta externa,personas de 20 a 39 anos,2021-01-01,4934,13058,2238,4903,7172,17961,25133
EL CHORO,consulta externa,personas de 20 a 39 anos,2021-01-01,32,70,0,0,32,70,102
EL PUENTE(STC),consulta externa,personas de 20 a 39 anos,2021-01-01,102,240,5,8,107,248,355
EL PUENTE(TJA),consulta externa,personas de 20 a 39 anos,2021-01-01,109,212,3,2,112,214,326
EL TORNO,consulta externa,personas de 20 a 39 anos,2021-01-01,607,1314,257,723,864,2037,2901
EL VILLAR,consulta externa,personas de 20 a 39 anos,2021-01-01,133,219,0,1,133,220,353
ENTRE RIOS TRJ,consulta externa,personas de 20 a 39 anos,2021-01-01,326,655,14,22,340,677,1017
ENTRE RIOS CBBA,consulta externa,personas de 20 a 39 anos,2021-01-01,364,1020,39,124,403,1144,1547
ESCARA,consulta externa,personas de 20 a 39 anos,2021-01-01,8,21,1,2,9,23,32
ESCOMA,consulta externa,personas de 20 a 39 anos,2021-01-01,28,50,2,3,30,53,83
ESMERALDA,consulta externa,personas de 20 a 39 anos,2021-01-01,4,9,0,0,4,9,13
EUCALIPTUS,consulta externa,personas de 20 a 39 anos,2021-01-01,44,108,0,7,44,115,159
EUREKA (SANTOS MERCADO),consulta externa,personas de 20 a 39 anos,2021-01-01,25,59,2,3,27,62,89
EXALTACION,consulta externa,personas de 20 a 39 anos,2021-01-01,23,44,1,2,24,46,70
FERNANDEZ ALONSO,consulta externa,personas de 20 a 39 anos,2021-01-01,54,224,14,42,68,266,334
FILADELFIA,consulta externa,personas de 20 a 39 anos,2021-01-01,161,288,4,8,165,296,461
GENERAL SAAVEDRA,consulta externa,personas de 20 a 39 anos,2021-01-01,107,333,1,22,108,355,463
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 20 a 39 anos,2021-01-01,93,186,1,7,94,193,287
GUANAY,consulta externa,personas de 20 a 39 anos,2021-01-01,91,162,30,49,121,211,332
GUAQUI,consulta externa,personas de 20 a 39 anos,2021-01-01,23,57,9,2,32,59,91
GUAYARAMERIN,consulta externa,personas de 20 a 39 anos,2021-01-01,520,1053,104,157,624,1210,1834
GUTIERREZ,consulta externa,personas de 20 a 39 anos,2021-01-01,153,233,4,12,157,245,402
HUACARETA,consulta externa,personas de 20 a 39 anos,2021-01-01,153,314,3,6,156,320,476
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 20 a 39 anos,2021-01-01,111,181,0,2,111,183,294
HUACHACALLA,consulta externa,personas de 20 a 39 anos,2021-01-01,14,35,0,4,14,39,53
HUANUNI,consulta externa,personas de 20 a 39 anos,2021-01-01,578,716,113,130,691,846,1537
HUARACAJE,consulta externa,personas de 20 a 39 anos,2021-01-01,150,229,15,23,165,252,417
HUARINA,consulta externa,personas de 20 a 39 anos,2021-01-01,50,87,14,57,64,144,208
HUATAJATA,consulta externa,personas de 20 a 39 anos,2021-01-01,16,44,3,7,19,51,70
HUAYLLAMARCA,consulta externa,personas de 20 a 39 anos,2021-01-01,27,69,1,2,28,71,99
HUMANATA,consulta externa,personas de 20 a 39 anos,2021-01-01,11,12,3,1,14,13,27
ICHOCA,consulta externa,personas de 20 a 39 anos,2021-01-01,32,43,2,0,34,43,77
ICLA,consulta externa,personas de 20 a 39 anos,2021-01-01,47,104,13,45,60,149,209
INCAHUASI,consulta externa,personas de 20 a 39 anos,2021-01-01,125,385,1,5,126,390,516
INGAVI (HUMAITA),consulta externa,personas de 20 a 39 anos,2021-01-01,29,44,0,0,29,44,73
INQUISIVI,consulta externa,personas de 20 a 39 anos,2021-01-01,94,137,9,1,103,138,241
IRUPANA (VILLA DE LANZA),consulta externa,personas de 20 a 39 anos,2021-01-01,198,443,9,21,207,464,671
IXIAMAS,consulta externa,personas de 20 a 39 anos,2021-01-01,116,206,15,13,131,219,350
JESUS DE MACHACA,consulta externa,personas de 20 a 39 anos,2021-01-01,51,112,16,23,67,135,202
LA ASUNTA,consulta externa,personas de 20 a 39 anos,2021-01-01,311,672,28,41,339,713,1052
LA GUARDIA,consulta externa,personas de 20 a 39 anos,2021-01-01,1052,1951,318,1309,1370,3260,4630
LA PAZ,consulta externa,personas de 20 a 39 anos,2021-01-01,10052,18218,4511,9508,14563,27726,42289
LA RIVERA,consulta externa,personas de 20 a 39 anos,2021-01-01,1,6,0,1,1,7,8
LAGUNILLAS,consulta externa,personas de 20 a 39 anos,2021-01-01,168,256,4,18,172,274,446
LAJA,consulta externa,personas de 20 a 39 anos,2021-01-01,62,164,11,20,73,184,257
LAS CARRERAS,consulta externa,personas de 20 a 39 anos,2021-01-01,98,172,0,0,98,172,270
LICOMA PAMPA,consulta externa,personas de 20 a 39 anos,2021-01-01,25,59,1,3,26,62,88
LLALLAGUA,consulta externa,personas de 20 a 39 anos,2021-01-01,360,1067,31,177,391,1244,1635
LLICA,consulta externa,personas de 20 a 39 anos,2021-01-01,43,83,0,0,43,83,126
LORETO,consulta externa,personas de 20 a 39 anos,2021-01-01,46,84,0,0,46,84,130
LURIBAY,consulta externa,personas de 20 a 39 anos,2021-01-01,86,120,7,7,93,127,220
MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2021-01-01,39,72,8,15,47,87,134
MACHARETI,consulta externa,personas de 20 a 39 anos,2021-01-01,108,216,4,9,112,225,337
MAGDALENA,consulta externa,personas de 20 a 39 anos,2021-01-01,135,226,5,13,140,239,379
MAIRANA,consulta externa,personas de 20 a 39 anos,2021-01-01,94,191,17,80,111,271,382
MALLA,consulta externa,personas de 20 a 39 anos,2021-01-01,32,54,0,1,32,55,87
MAPIRI,consulta externa,personas de 20 a 39 anos,2021-01-01,162,409,2,39,164,448,612
MECAPACA,consulta externa,personas de 20 a 39 anos,2021-01-01,54,123,1,11,55,134,189
MINEROS,consulta externa,personas de 20 a 39 anos,2021-01-01,98,304,2,20,100,324,424
MIZQUE,consulta externa,personas de 20 a 39 anos,2021-01-01,127,407,11,28,138,435,573
MOCOMOCO,consulta externa,personas de 20 a 39 anos,2021-01-01,63,137,5,13,68,150,218
MOJINETE,consulta externa,personas de 20 a 39 anos,2021-01-01,13,21,0,0,13,21,34
MOJOCOYA,consulta externa,personas de 20 a 39 anos,2021-01-01,91,176,4,16,95,192,287
MONTEAGUDO,consulta externa,personas de 20 a 39 anos,2021-01-01,337,884,77,128,414,1012,1426
MONTERO,consulta externa,personas de 20 a 39 anos,2021-01-01,2048,5154,386,1185,2434,6339,8773
MORO MORO,consulta externa,personas de 20 a 39 anos,2021-01-01,18,49,5,14,23,63,86
MOROCHATA,consulta externa,personas de 20 a 39 anos,2021-01-01,29,82,0,2,29,84,113
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 20 a 39 anos,2021-01-01,69,77,1,3,70,80,150
NAZACARA DE PACAJES,consulta externa,personas de 20 a 39 anos,2021-01-01,5,32,0,2,5,34,39
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 20 a 39 anos,2021-01-01,44,83,1,1,45,84,129
OCURI,consulta externa,personas de 20 a 39 anos,2021-01-01,67,163,0,4,67,167,234
OKINAWA,consulta externa,personas de 20 a 39 anos,2021-01-01,123,268,28,69,151,337,488
OMEREQUE,consulta externa,personas de 20 a 39 anos,2021-01-01,72,140,2,5,74,145,219
ORURO,consulta externa,personas de 20 a 39 anos,2021-01-01,4354,9004,1584,3065,5938,12069,18007
PADCAYA,consulta externa,personas de 20 a 39 anos,2021-01-01,343,734,19,45,362,779,1141
PADILLA,consulta externa,personas de 20 a 39 anos,2021-01-01,222,441,1,27,223,468,691
PAILON,consulta externa,personas de 20 a 39 anos,2021-01-01,197,454,7,125,204,579,783
PALCA,consulta externa,personas de 20 a 39 anos,2021-01-01,165,308,2,2,167,310,477
PALOS BLANCOS,consulta externa,personas de 20 a 39 anos,2021-01-01,303,580,21,59,324,639,963
PAMPA AULLAGAS,consulta externa,personas de 20 a 39 anos,2021-01-01,53,71,0,1,53,72,125
PAMPA GRANDE,consulta externa,personas de 20 a 39 anos,2021-01-01,44,171,18,38,62,209,271
PAPEL PAMPA,consulta externa,personas de 20 a 39 anos,2021-01-01,62,117,3,9,65,126,191
PASORAPA,consulta externa,personas de 20 a 39 anos,2021-01-01,45,67,3,3,48,70,118
PATACAMAYA,consulta externa,personas de 20 a 39 anos,2021-01-01,116,359,7,126,123,485,608
PAZÑA,consulta externa,personas de 20 a 39 anos,2021-01-01,62,116,3,0,65,116,181
PELECHUCO,consulta externa,personas de 20 a 39 anos,2021-01-01,136,234,0,2,136,236,372
POCOATA,consulta externa,personas de 20 a 39 anos,2021-01-01,117,229,2,3,119,232,351
POCONA,consulta externa,personas de 20 a 39 anos,2021-01-01,123,212,5,0,128,212,340
POJO (CBBA),consulta externa,personas de 20 a 39 anos,2021-01-01,62,122,9,21,71,143,214
POOPO,consulta externa,personas de 20 a 39 anos,2021-01-01,83,152,22,35,105,187,292
PORCO,consulta externa,personas de 20 a 39 anos,2021-01-01,64,179,2,4,66,183,249
POROMA,consulta externa,personas de 20 a 39 anos,2021-01-01,97,301,0,1,97,302,399
PORONGO,consulta externa,personas de 20 a 39 anos,2021-01-01,153,240,23,33,176,273,449
PORTACHUELO,consulta externa,personas de 20 a 39 anos,2021-01-01,64,214,0,2,64,216,280
PORVENIR,consulta externa,personas de 20 a 39 anos,2021-01-01,140,265,13,18,153,283,436
POSTRER VALLE,consulta externa,personas de 20 a 39 anos,2021-01-01,28,39,2,3,30,42,72
POTOSI,consulta externa,personas de 20 a 39 anos,2021-01-01,3003,6969,423,1266,3426,8235,11661
PRESTO,consulta externa,personas de 20 a 39 anos,2021-01-01,62,182,0,5,62,187,249
PUCARA,consulta externa,personas de 20 a 39 anos,2021-01-01,26,50,10,35,36,85,121
PUCARANI,consulta externa,personas de 20 a 39 anos,2021-01-01,99,276,4,23,103,299,402
PUERTO ACOSTA,consulta externa,personas de 20 a 39 anos,2021-01-01,38,82,0,0,38,82,120
PUERTO CARABUCO,consulta externa,personas de 20 a 39 anos,2021-01-01,72,138,6,8,78,146,224
PUERTO GONZALO MORENO,consulta externa,personas de 20 a 39 anos,2021-01-01,110,265,27,58,137,323,460
PUERTO PEREZ,consulta externa,personas de 20 a 39 anos,2021-01-01,36,57,1,2,37,59,96
PUERTO QUIJARRO,consulta externa,personas de 20 a 39 anos,2021-01-01,104,85,21,29,125,114,239
PUERTO RICO,consulta externa,personas de 20 a 39 anos,2021-01-01,100,217,7,17,107,234,341
PUERTO SILES,consulta externa,personas de 20 a 39 anos,2021-01-01,11,3,0,0,11,3,14
PUERTO SUAREZ,consulta externa,personas de 20 a 39 anos,2021-01-01,46,187,6,36,52,223,275
PUERTO VILLARROEL,consulta externa,personas de 20 a 39 anos,2021-01-01,765,1861,162,277,927,2138,3065
PUNA,consulta externa,personas de 20 a 39 anos,2021-01-01,96,248,0,1,96,249,345
PUNATA,consulta externa,personas de 20 a 39 anos,2021-01-01,337,861,142,344,479,1205,1684
QUIABAYA,consulta externa,personas de 20 a 39 anos,2021-01-01,62,81,0,0,62,81,143
QUILLACOLLO,consulta externa,personas de 20 a 39 anos,2021-01-01,956,2595,327,998,1283,3593,4876
QUIME,consulta externa,personas de 20 a 39 anos,2021-01-01,174,220,6,5,180,225,405
QUIRUSILLAS,consulta externa,personas de 20 a 39 anos,2021-01-01,16,50,2,27,18,77,95
RAQAYPAMPA(ETA),consulta externa,personas de 20 a 39 anos,2021-01-01,34,68,0,0,34,68,102
RAVELO,consulta externa,personas de 20 a 39 anos,2021-01-01,95,165,0,0,95,165,260
REYES,consulta externa,personas de 20 a 39 anos,2021-01-01,86,253,1,10,87,263,350
RIBERALTA,consulta externa,personas de 20 a 39 anos,2021-01-01,1366,3639,230,582,1596,4221,5817
ROBORE,consulta externa,personas de 20 a 39 anos,2021-01-01,213,477,28,65,241,542,783
RURRENABAQUE,consulta externa,personas de 20 a 39 anos,2021-01-01,315,611,37,107,352,718,1070
SABAYA,consulta externa,personas de 20 a 39 anos,2021-01-01,87,125,5,7,92,132,224
SACABA,consulta externa,personas de 20 a 39 anos,2021-01-01,799,2484,243,558,1042,3042,4084
SACABAMBA,consulta externa,personas de 20 a 39 anos,2021-01-01,23,54,2,2,25,56,81
SACACA,consulta externa,personas de 20 a 39 anos,2021-01-01,77,223,0,1,77,224,301
SAIPINA,consulta externa,personas de 20 a 39 anos,2021-01-01,58,142,15,20,73,162,235
SALINAS DE GARCI MENDOZA,consulta externa,personas de 20 a 39 anos,2021-01-01,109,216,8,6,117,222,339
SAMAIPATA,consulta externa,personas de 20 a 39 anos,2021-01-01,72,147,15,44,87,191,278
SAN AGUSTIN,consulta externa,personas de 20 a 39 anos,2021-01-01,37,126,0,2,37,128,165
SAN ANDRES,consulta externa,personas de 20 a 39 anos,2021-01-01,130,231,9,10,139,241,380
SAN ANDRES DE MACHACA,consulta externa,personas de 20 a 39 anos,2021-01-01,35,46,3,2,38,48,86
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 20 a 39 anos,2021-01-01,23,66,0,1,23,67,90
SAN ANTONIO DE LOMERIO,consulta externa,personas de 20 a 39 anos,2021-01-01,56,106,5,14,61,120,181
SAN BENITO,consulta externa,personas de 20 a 39 anos,2021-01-01,41,151,17,59,58,210,268
SAN BORJA,consulta externa,personas de 20 a 39 anos,2021-01-01,373,997,16,58,389,1055,1444
SAN BUENA VENTURA,consulta externa,personas de 20 a 39 anos,2021-01-01,78,201,5,6,83,207,290
SAN CARLOS,consulta externa,personas de 20 a 39 anos,2021-01-01,59,213,8,13,67,226,293
SAN IGNACIO,consulta externa,personas de 20 a 39 anos,2021-01-01,205,467,14,33,219,500,719
SAN IGNACIO DE VELASCO,consulta externa,personas de 20 a 39 anos,2021-01-01,233,668,29,144,262,812,1074
SAN JAVIER(BNI),consulta externa,personas de 20 a 39 anos,2021-01-01,22,48,3,1,25,49,74
SAN JAVIER(STC),consulta externa,personas de 20 a 39 anos,2021-01-01,39,114,1,1,40,115,155
SAN JOAQUIN,consulta externa,personas de 20 a 39 anos,2021-01-01,122,174,4,23,126,197,323
SAN JOSE DE CHIQUITOS,consulta externa,personas de 20 a 39 anos,2021-01-01,136,273,27,30,163,303,466
SAN JUAN DE YAPACANI,consulta externa,personas de 20 a 39 anos,2021-01-01,91,382,4,31,95,413,508
SAN JULIAN,consulta externa,personas de 20 a 39 anos,2021-01-01,304,886,13,22,317,908,1225
SAN LORENZO(PND),consulta externa,personas de 20 a 39 anos,2021-01-01,96,165,3,3,99,168,267
SAN LORENZO(TJA),consulta externa,personas de 20 a 39 anos,2021-01-01,211,547,8,31,219,578,797
SAN LUCAS,consulta externa,personas de 20 a 39 anos,2021-01-01,281,684,3,10,284,694,978
SAN MATIAS,consulta externa,personas de 20 a 39 anos,2021-01-01,56,96,0,8,56,104,160
SAN MIGUEL DE VELASCO,consulta externa,personas de 20 a 39 anos,2021-01-01,96,277,15,44,111,321,432
SAN PABLO DE LIPEZ,consulta externa,personas de 20 a 39 anos,2021-01-01,34,86,0,1,34,87,121
SAN PEDRO,consulta externa,personas de 20 a 39 anos,2021-01-01,311,698,38,104,349,802,1151
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 20 a 39 anos,2021-01-01,96,246,0,0,96,246,342
SAN PEDRO DE CURAHUARA,consulta externa,personas de 20 a 39 anos,2021-01-01,39,86,2,4,41,90,131
SAN PEDRO DE MACHA,consulta externa,personas de 20 a 39 anos,2021-01-01,130,322,0,0,130,322,452
SAN PEDRO DE QUEMES,consulta externa,personas de 20 a 39 anos,2021-01-01,38,44,2,2,40,46,86
SAN PEDRO DE TIQUINA,consulta externa,personas de 20 a 39 anos,2021-01-01,52,105,20,29,72,134,206
SAN PEDRO(PND),consulta externa,personas de 20 a 39 anos,2021-01-01,40,61,0,0,40,61,101
SAN RAFAEL,consulta externa,personas de 20 a 39 anos,2021-01-01,62,156,6,39,68,195,263
SAN RAMON BENI,consulta externa,personas de 20 a 39 anos,2021-01-01,41,105,3,10,44,115,159
SAN RAMON SCZ,consulta externa,personas de 20 a 39 anos,2021-01-01,52,128,10,28,62,156,218
SANTA ANA,consulta externa,personas de 20 a 39 anos,2021-01-01,220,372,19,99,239,471,710
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 20 a 39 anos,2021-01-01,23837,37743,7796,15384,31633,53127,84760
SANTA ROSA,consulta externa,personas de 20 a 39 anos,2021-01-01,171,363,9,21,180,384,564
SANTA ROSA DEL SARA,consulta externa,personas de 20 a 39 anos,2021-01-01,182,441,6,9,188,450,638
SANTIAGO DE CALLAPA,consulta externa,personas de 20 a 39 anos,2021-01-01,11,20,0,0,11,20,31
SANTIAGO DE HUARI,consulta externa,personas de 20 a 39 anos,2021-01-01,66,111,1,6,67,117,184
SANTIAGO DE HUATA,consulta externa,personas de 20 a 39 anos,2021-01-01,25,41,3,3,28,44,72
SANTIAGO DE MACHACA,consulta externa,personas de 20 a 39 anos,2021-01-01,13,52,1,2,14,54,68
SANTIVAÑES,consulta externa,personas de 20 a 39 anos,2021-01-01,61,108,8,13,69,121,190
SANTUARIO DE QUILLACAS,consulta externa,personas de 20 a 39 anos,2021-01-01,31,45,0,4,31,49,80
SAPAHAQUI,consulta externa,personas de 20 a 39 anos,2021-01-01,78,111,4,6,82,117,199
SENA,consulta externa,personas de 20 a 39 anos,2021-01-01,71,172,2,4,73,176,249
SHINAOTA,consulta externa,personas de 20 a 39 anos,2021-01-01,281,759,18,77,299,836,1135
SICA SICA (VILLA AROMA),consulta externa,personas de 20 a 39 anos,2021-01-01,118,314,10,22,128,336,464
