,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS REPETIDO,PERSONAS DE 5 A 9 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 5 a 9 anos,2021-01-01,58,39,1,1,59,40,99
AZURDUY,consulta externa,personas de 5 a 9 anos,2021-01-01,13,27,1,0,14,27,41
BATALLAS,consulta externa,personas de 5 a 9 anos,2021-01-01,7,13,3,8,10,21,31
BAURES,consulta externa,personas de 5 a 9 anos,2021-01-01,39,32,4,2,43,34,77
BELEN DE ANDAMARCA,consulta externa,personas de 5 a 9 anos,2021-01-01,5,5,0,0,5,5,10
BELEN DE URMIRI,consulta externa,personas de 5 a 9 anos,2021-01-01,7,3,0,0,7,3,10
BELLA FLOR,consulta externa,personas de 5 a 9 anos,2021-01-01,17,10,0,0,17,10,27
BERMEJO,consulta externa,personas de 5 a 9 anos,2021-01-01,226,205,11,10,237,215,452
BETANZOS,consulta externa,personas de 5 a 9 anos,2021-01-01,68,78,5,0,73,78,151
BOLIVAR,consulta externa,personas de 5 a 9 anos,2021-01-01,5,1,1,0,6,1,7
BOLPEBRA,consulta externa,personas de 5 a 9 anos,2021-01-01,11,11,0,0,11,11,22
BOYUIBE,consulta externa,personas de 5 a 9 anos,2021-01-01,18,38,1,1,19,39,58
BUENA VISTA,consulta externa,personas de 5 a 9 anos,2021-01-01,68,46,0,0,68,46,114
CABEZAS,consulta externa,personas de 5 a 9 anos,2021-01-01,95,133,7,8,102,141,243
CAIROMA,consulta externa,personas de 5 a 9 anos,2021-01-01,27,37,1,1,28,38,66
"CAIZA ""D""",consulta externa,personas de 5 a 9 anos,2021-01-01,27,47,1,0,28,47,75
CAJUATA,consulta externa,personas de 5 a 9 anos,2021-01-01,40,34,2,3,42,37,79
CALACOTO,consulta externa,personas de 5 a 9 anos,2021-01-01,8,10,0,0,8,10,18
CALAMARCA,consulta externa,personas de 5 a 9 anos,2021-01-01,35,20,1,0,36,20,56
CAMARGO,consulta externa,personas de 5 a 9 anos,2021-01-01,47,36,40,22,87,58,145
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 5 a 9 anos,2021-01-01,11,8,0,0,11,8,19
CAMIRI,consulta externa,personas de 5 a 9 anos,2021-01-01,83,59,14,21,97,80,177
CAPINOTA,consulta externa,personas de 5 a 9 anos,2021-01-01,55,74,3,7,58,81,139
CAQUIAVIRI,consulta externa,personas de 5 a 9 anos,2021-01-01,11,20,3,1,14,21,35
CARACOLLO,consulta externa,personas de 5 a 9 anos,2021-01-01,51,49,4,6,55,55,110
CARANAVI,consulta externa,personas de 5 a 9 anos,2021-01-01,148,109,31,48,179,157,336
CARAPARI,consulta externa,personas de 5 a 9 anos,2021-01-01,111,97,4,10,115,107,222
CARIPUYO,consulta externa,personas de 5 a 9 anos,2021-01-01,12,14,0,0,12,14,26
CARMEN RIVERO TORREZ,consulta externa,personas de 5 a 9 anos,2021-01-01,29,27,2,0,31,27,58
CATACORA,consulta externa,personas de 5 a 9 anos,2021-01-01,7,4,0,0,7,4,11
CHACARILLA,consulta externa,personas de 5 a 9 anos,2021-01-01,7,9,0,0,7,9,16
CHALLAPATA,consulta externa,personas de 5 a 9 anos,2021-01-01,65,76,6,5,71,81,152
CHAQUI,consulta externa,personas de 5 a 9 anos,2021-01-01,17,22,1,0,18,22,40
CHARAGUA,consulta externa,personas de 5 a 9 anos,2021-01-01,52,49,1,5,53,54,107
CHARAÑA,consulta externa,personas de 5 a 9 anos,2021-01-01,9,9,0,1,9,10,19
CHAYANTA,consulta externa,personas de 5 a 9 anos,2021-01-01,36,31,0,0,36,31,67
CHIMORE,consulta externa,personas de 5 a 9 anos,2021-01-01,135,131,1,5,136,136,272
CHIPAYA,consulta externa,personas de 5 a 9 anos,2021-01-01,5,6,0,0,5,6,11
CHOQUE COTA,consulta externa,personas de 5 a 9 anos,2021-01-01,4,1,1,0,5,1,6
CHUA COCANI,consulta externa,personas de 5 a 9 anos,2021-01-01,1,4,0,0,1,4,5
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 5 a 9 anos,2021-01-01,33,28,12,4,45,32,77
CHUMA,consulta externa,personas de 5 a 9 anos,2021-01-01,29,28,0,0,29,28,57
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 5 a 9 anos,2021-01-01,19,18,0,0,19,18,37
CKOCHAS,consulta externa,personas de 5 a 9 anos,2021-01-01,41,38,2,0,43,38,81
CLIZA,consulta externa,personas de 5 a 9 anos,2021-01-01,50,35,7,2,57,37,94
COBIJA,consulta externa,personas de 5 a 9 anos,2021-01-01,160,121,33,35,193,156,349
COCAPATA,consulta externa,personas de 5 a 9 anos,2021-01-01,35,42,0,0,35,42,77
COCHABAMBA,consulta externa,personas de 5 a 9 anos,2021-01-01,2123,2167,823,701,2946,2868,5814
COIPASA,consulta externa,personas de 5 a 9 anos,2021-01-01,5,1,0,0,5,1,6
COLCAPIRHUA,consulta externa,personas de 5 a 9 anos,2021-01-01,88,93,32,33,120,126,246
"COLCHA ""K""",consulta externa,personas de 5 a 9 anos,2021-01-01,21,45,0,0,21,45,66
COLLANA,consulta externa,personas de 5 a 9 anos,2021-01-01,6,13,0,1,6,14,20
COLOMI,consulta externa,personas de 5 a 9 anos,2021-01-01,49,54,8,2,57,56,113
COLPA BELGICA,consulta externa,personas de 5 a 9 anos,2021-01-01,30,33,2,4,32,37,69
COLQUECHACA,consulta externa,personas de 5 a 9 anos,2021-01-01,46,54,0,0,46,54,100
COLQUENCHA,consulta externa,personas de 5 a 9 anos,2021-01-01,33,16,4,4,37,20,57
COLQUIRI,consulta externa,personas de 5 a 9 anos,2021-01-01,33,13,1,3,34,16,50
COMANCHE,consulta externa,personas de 5 a 9 anos,2021-01-01,7,8,0,0,7,8,15
COMARAPA,consulta externa,personas de 5 a 9 anos,2021-01-01,41,44,2,2,43,46,89
COMBAYA,consulta externa,personas de 5 a 9 anos,2021-01-01,3,5,0,0,3,5,8
CONCEPCION,consulta externa,personas de 5 a 9 anos,2021-01-01,31,33,2,1,33,34,67
COPACABANA,consulta externa,personas de 5 a 9 anos,2021-01-01,12,13,1,1,13,14,27
CORIPATA,consulta externa,personas de 5 a 9 anos,2021-01-01,47,43,4,0,51,43,94
CORO CORO,consulta externa,personas de 5 a 9 anos,2021-01-01,16,26,1,0,17,26,43
COROICO,consulta externa,personas de 5 a 9 anos,2021-01-01,48,45,4,3,52,48,100
CORQUE,consulta externa,personas de 5 a 9 anos,2021-01-01,23,22,0,2,23,24,47
COTAGAITA,consulta externa,personas de 5 a 9 anos,2021-01-01,111,105,3,5,114,110,224
COTOCA,consulta externa,personas de 5 a 9 anos,2021-01-01,169,170,7,9,176,179,355
CRUZ DE MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2021-01-01,0,2,0,0,0,2,2
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2021-01-01,74,66,3,2,77,68,145
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2021-01-01,4,3,1,0,5,3,8
CUEVO,consulta externa,personas de 5 a 9 anos,2021-01-01,34,25,0,0,34,25,59
CULPINA,consulta externa,personas de 5 a 9 anos,2021-01-01,41,61,1,1,42,62,104
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2021-01-01,13,9,0,0,13,9,22
CURVA,consulta externa,personas de 5 a 9 anos,2021-01-01,13,10,0,0,13,10,23
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2021-01-01,5,8,0,0,5,8,13
EL ALTO,consulta externa,personas de 5 a 9 anos,2021-01-01,1118,1168,207,194,1325,1362,2687
EL CHORO,consulta externa,personas de 5 a 9 anos,2021-01-01,15,21,0,0,15,21,36
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2021-01-01,44,35,0,0,44,35,79
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2021-01-01,34,29,0,0,34,29,63
EL TORNO,consulta externa,personas de 5 a 9 anos,2021-01-01,196,205,118,80,314,285,599
EL VILLAR,consulta externa,personas de 5 a 9 anos,2021-01-01,34,30,0,0,34,30,64
ENTRE RIOS TRJ,consulta externa,personas de 5 a 9 anos,2021-01-01,95,117,1,1,96,118,214
ENTRE RIOS CBBA,consulta externa,personas de 5 a 9 anos,2021-01-01,127,104,8,5,135,109,244
ESCARA,consulta externa,personas de 5 a 9 anos,2021-01-01,7,3,0,0,7,3,10
ESCOMA,consulta externa,personas de 5 a 9 anos,2021-01-01,10,3,0,0,10,3,13
ESMERALDA,consulta externa,personas de 5 a 9 anos,2021-01-01,2,0,0,0,2,0,2
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2021-01-01,19,11,1,0,20,11,31
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2021-01-01,20,10,2,2,22,12,34
EXALTACION,consulta externa,personas de 5 a 9 anos,2021-01-01,14,28,0,1,14,29,43
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2021-01-01,32,36,3,6,35,42,77
FILADELFIA,consulta externa,personas de 5 a 9 anos,2021-01-01,77,67,0,0,77,67,144
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2021-01-01,69,50,2,3,71,53,124
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2021-01-01,34,24,1,1,35,25,60
GUANAY,consulta externa,personas de 5 a 9 anos,2021-01-01,33,35,7,8,40,43,83
GUAQUI,consulta externa,personas de 5 a 9 anos,2021-01-01,6,14,0,0,6,14,20
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2021-01-01,155,176,10,11,165,187,352
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2021-01-01,88,90,1,1,89,91,180
HUACARETA,consulta externa,personas de 5 a 9 anos,2021-01-01,44,65,0,0,44,65,109
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2021-01-01,17,45,0,0,17,45,62
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2021-01-01,4,2,0,0,4,2,6
HUANUNI,consulta externa,personas de 5 a 9 anos,2021-01-01,85,69,24,24,109,93,202
HUARACAJE,consulta externa,personas de 5 a 9 anos,2021-01-01,25,28,5,2,30,30,60
HUARINA,consulta externa,personas de 5 a 9 anos,2021-01-01,8,9,5,3,13,12,25
HUATAJATA,consulta externa,personas de 5 a 9 anos,2021-01-01,2,9,0,0,2,9,11
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2021-01-01,8,17,0,0,8,17,25
HUMANATA,consulta externa,personas de 5 a 9 anos,2021-01-01,2,3,0,0,2,3,5
ICHOCA,consulta externa,personas de 5 a 9 anos,2021-01-01,2,5,0,0,2,5,7
ICLA,consulta externa,personas de 5 a 9 anos,2021-01-01,10,13,4,2,14,15,29
INCAHUASI,consulta externa,personas de 5 a 9 anos,2021-01-01,59,60,2,0,61,60,121
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2021-01-01,131,149,0,0,131,149,280
INQUISIVI,consulta externa,personas de 5 a 9 anos,2021-01-01,32,27,0,0,32,27,59
IRUPANA (VILLA DE LANZA),consulta externa,personas de 5 a 9 anos,2021-01-01,67,53,5,3,72,56,128
IXIAMAS,consulta externa,personas de 5 a 9 anos,2021-01-01,37,39,4,6,41,45,86
JESUS DE MACHACA,consulta externa,personas de 5 a 9 anos,2021-01-01,21,11,1,4,22,15,37
LA ASUNTA,consulta externa,personas de 5 a 9 anos,2021-01-01,106,83,5,11,111,94,205
LA GUARDIA,consulta externa,personas de 5 a 9 anos,2021-01-01,289,333,72,98,361,431,792
LA PAZ,consulta externa,personas de 5 a 9 anos,2021-01-01,1338,1201,498,507,1836,1708,3544
LA RIVERA,consulta externa,personas de 5 a 9 anos,2021-01-01,0,1,0,0,0,1,1
LAGUNILLAS,consulta externa,personas de 5 a 9 anos,2021-01-01,62,65,3,2,65,67,132
LAJA,consulta externa,personas de 5 a 9 anos,2021-01-01,23,25,2,4,25,29,54
LAS CARRERAS,consulta externa,personas de 5 a 9 anos,2021-01-01,12,27,0,0,12,27,39
LICOMA PAMPA,consulta externa,personas de 5 a 9 anos,2021-01-01,7,7,0,1,7,8,15
LLALLAGUA,consulta externa,personas de 5 a 9 anos,2021-01-01,85,87,5,6,90,93,183
LLICA,consulta externa,personas de 5 a 9 anos,2021-01-01,10,15,0,0,10,15,25
LORETO,consulta externa,personas de 5 a 9 anos,2021-01-01,21,43,0,1,21,44,65
LURIBAY,consulta externa,personas de 5 a 9 anos,2021-01-01,24,20,1,2,25,22,47
MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2021-01-01,7,12,1,0,8,12,20
MACHARETI,consulta externa,personas de 5 a 9 anos,2021-01-01,23,44,0,0,23,44,67
MAGDALENA,consulta externa,personas de 5 a 9 anos,2021-01-01,47,40,0,0,47,40,87
MAIRANA,consulta externa,personas de 5 a 9 anos,2021-01-01,18,36,4,4,22,40,62
MALLA,consulta externa,personas de 5 a 9 anos,2021-01-01,8,4,0,0,8,4,12
MAPIRI,consulta externa,personas de 5 a 9 anos,2021-01-01,68,74,1,0,69,74,143
MECAPACA,consulta externa,personas de 5 a 9 anos,2021-01-01,19,23,0,2,19,25,44
MINEROS,consulta externa,personas de 5 a 9 anos,2021-01-01,46,79,0,2,46,81,127
MIZQUE,consulta externa,personas de 5 a 9 anos,2021-01-01,51,34,1,1,52,35,87
MOCOMOCO,consulta externa,personas de 5 a 9 anos,2021-01-01,17,16,0,2,17,18,35
MOJINETE,consulta externa,personas de 5 a 9 anos,2021-01-01,7,10,0,1,7,11,18
MOJOCOYA,consulta externa,personas de 5 a 9 anos,2021-01-01,22,30,0,0,22,30,52
MONTEAGUDO,consulta externa,personas de 5 a 9 anos,2021-01-01,88,86,29,2,117,88,205
MONTERO,consulta externa,personas de 5 a 9 anos,2021-01-01,517,434,107,105,624,539,1163
MORO MORO,consulta externa,personas de 5 a 9 anos,2021-01-01,7,8,0,0,7,8,15
MOROCHATA,consulta externa,personas de 5 a 9 anos,2021-01-01,8,13,0,1,8,14,22
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 5 a 9 anos,2021-01-01,32,18,0,0,32,18,50
NAZACARA DE PACAJES,consulta externa,personas de 5 a 9 anos,2021-01-01,3,2,0,0,3,2,5
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 5 a 9 anos,2021-01-01,23,11,0,0,23,11,34
OCURI,consulta externa,personas de 5 a 9 anos,2021-01-01,22,19,0,0,22,19,41
OKINAWA,consulta externa,personas de 5 a 9 anos,2021-01-01,48,44,2,5,50,49,99
OMEREQUE,consulta externa,personas de 5 a 9 anos,2021-01-01,34,29,4,1,38,30,68
ORURO,consulta externa,personas de 5 a 9 anos,2021-01-01,835,778,168,158,1003,936,1939
PADCAYA,consulta externa,personas de 5 a 9 anos,2021-01-01,101,126,2,0,103,126,229
PADILLA,consulta externa,personas de 5 a 9 anos,2021-01-01,64,51,2,0,66,51,117
PAILON,consulta externa,personas de 5 a 9 anos,2021-01-01,64,58,5,3,69,61,130
PALCA,consulta externa,personas de 5 a 9 anos,2021-01-01,44,35,0,0,44,35,79
PALOS BLANCOS,consulta externa,personas de 5 a 9 anos,2021-01-01,113,142,7,4,120,146,266
PAMPA AULLAGAS,consulta externa,personas de 5 a 9 anos,2021-01-01,16,8,0,0,16,8,24
PAMPA GRANDE,consulta externa,personas de 5 a 9 anos,2021-01-01,14,22,0,1,14,23,37
PAPEL PAMPA,consulta externa,personas de 5 a 9 anos,2021-01-01,22,30,0,1,22,31,53
PASORAPA,consulta externa,personas de 5 a 9 anos,2021-01-01,11,12,0,0,11,12,23
PATACAMAYA,consulta externa,personas de 5 a 9 anos,2021-01-01,48,44,0,0,48,44,92
PAZÑA,consulta externa,personas de 5 a 9 anos,2021-01-01,14,21,0,0,14,21,35
PELECHUCO,consulta externa,personas de 5 a 9 anos,2021-01-01,25,44,0,0,25,44,69
POCOATA,consulta externa,personas de 5 a 9 anos,2021-01-01,50,36,3,0,53,36,89
POCONA,consulta externa,personas de 5 a 9 anos,2021-01-01,38,45,1,0,39,45,84
POJO (CBBA),consulta externa,personas de 5 a 9 anos,2021-01-01,18,12,4,7,22,19,41
POOPO,consulta externa,personas de 5 a 9 anos,2021-01-01,17,13,3,4,20,17,37
PORCO,consulta externa,personas de 5 a 9 anos,2021-01-01,15,24,1,0,16,24,40
POROMA,consulta externa,personas de 5 a 9 anos,2021-01-01,39,48,0,0,39,48,87
PORONGO,consulta externa,personas de 5 a 9 anos,2021-01-01,53,47,0,0,53,47,100
PORTACHUELO,consulta externa,personas de 5 a 9 anos,2021-01-01,32,24,0,0,32,24,56
PORVENIR,consulta externa,personas de 5 a 9 anos,2021-01-01,71,61,3,3,74,64,138
POSTRER VALLE,consulta externa,personas de 5 a 9 anos,2021-01-01,8,6,1,0,9,6,15
POTOSI,consulta externa,personas de 5 a 9 anos,2021-01-01,507,506,61,50,568,556,1124
PRESTO,consulta externa,personas de 5 a 9 anos,2021-01-01,26,21,0,0,26,21,47
PUCARA,consulta externa,personas de 5 a 9 anos,2021-01-01,1,9,2,0,3,9,12
PUCARANI,consulta externa,personas de 5 a 9 anos,2021-01-01,41,31,5,3,46,34,80
PUERTO ACOSTA,consulta externa,personas de 5 a 9 anos,2021-01-01,13,11,0,0,13,11,24
PUERTO CARABUCO,consulta externa,personas de 5 a 9 anos,2021-01-01,20,27,2,2,22,29,51
PUERTO GONZALO MORENO,consulta externa,personas de 5 a 9 anos,2021-01-01,64,63,5,1,69,64,133
PUERTO PEREZ,consulta externa,personas de 5 a 9 anos,2021-01-01,4,13,0,0,4,13,17
PUERTO QUIJARRO,consulta externa,personas de 5 a 9 anos,2021-01-01,27,30,4,8,31,38,69
PUERTO RICO,consulta externa,personas de 5 a 9 anos,2021-01-01,47,71,0,2,47,73,120
PUERTO SILES,consulta externa,personas de 5 a 9 anos,2021-01-01,7,3,0,0,7,3,10
PUERTO SUAREZ,consulta externa,personas de 5 a 9 anos,2021-01-01,46,33,0,0,46,33,79
PUERTO VILLARROEL,consulta externa,personas de 5 a 9 anos,2021-01-01,226,222,43,29,269,251,520
PUNA,consulta externa,personas de 5 a 9 anos,2021-01-01,49,48,0,0,49,48,97
PUNATA,consulta externa,personas de 5 a 9 anos,2021-01-01,104,88,33,39,137,127,264
QUIABAYA,consulta externa,personas de 5 a 9 anos,2021-01-01,17,17,0,0,17,17,34
QUILLACOLLO,consulta externa,personas de 5 a 9 anos,2021-01-01,246,291,67,57,313,348,661
QUIME,consulta externa,personas de 5 a 9 anos,2021-01-01,21,35,1,1,22,36,58
QUIRUSILLAS,consulta externa,personas de 5 a 9 anos,2021-01-01,9,12,0,1,9,13,22
RAQAYPAMPA(ETA),consulta externa,personas de 5 a 9 anos,2021-01-01,14,14,0,1,14,15,29
RAVELO,consulta externa,personas de 5 a 9 anos,2021-01-01,38,19,0,0,38,19,57
REYES,consulta externa,personas de 5 a 9 anos,2021-01-01,31,42,1,0,32,42,74
RIBERALTA,consulta externa,personas de 5 a 9 anos,2021-01-01,381,395,51,26,432,421,853
ROBORE,consulta externa,personas de 5 a 9 anos,2021-01-01,46,64,4,4,50,68,118
RURRENABAQUE,consulta externa,personas de 5 a 9 anos,2021-01-01,126,123,12,8,138,131,269
SABAYA,consulta externa,personas de 5 a 9 anos,2021-01-01,9,18,1,0,10,18,28
SACABA,consulta externa,personas de 5 a 9 anos,2021-01-01,255,234,48,30,303,264,567
SACABAMBA,consulta externa,personas de 5 a 9 anos,2021-01-01,12,8,2,2,14,10,24
SACACA,consulta externa,personas de 5 a 9 anos,2021-01-01,26,32,0,0,26,32,58
SAIPINA,consulta externa,personas de 5 a 9 anos,2021-01-01,30,27,4,2,34,29,63
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2021-01-01,24,30,1,1,25,31,56
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2021-01-01,23,25,5,4,28,29,57
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2021-01-01,13,13,0,0,13,13,26
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2021-01-01,57,53,1,1,58,54,112
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2021-01-01,11,6,0,0,11,6,17
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2021-01-01,4,8,0,0,4,8,12
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2021-01-01,17,17,2,0,19,17,36
SAN BENITO,consulta externa,personas de 5 a 9 anos,2021-01-01,21,18,5,6,26,24,50
SAN BORJA,consulta externa,personas de 5 a 9 anos,2021-01-01,217,212,0,3,217,215,432
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2021-01-01,27,40,0,0,27,40,67
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2021-01-01,33,43,2,1,35,44,79
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2021-01-01,115,113,12,9,127,122,249
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2021-01-01,60,48,2,5,62,53,115
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2021-01-01,18,15,2,0,20,15,35
SAN JAVIER(STC),consulta externa,personas de 5 a 9 anos,2021-01-01,60,39,2,0,62,39,101
SAN JOAQUIN,consulta externa,personas de 5 a 9 anos,2021-01-01,48,41,2,1,50,42,92
SAN JOSE DE CHIQUITOS,consulta externa,personas de 5 a 9 anos,2021-01-01,55,55,4,6,59,61,120
SAN JUAN DE YAPACANI,consulta externa,personas de 5 a 9 anos,2021-01-01,49,52,0,0,49,52,101
SAN JULIAN,consulta externa,personas de 5 a 9 anos,2021-01-01,152,197,3,1,155,198,353
SAN LORENZO(PND),consulta externa,personas de 5 a 9 anos,2021-01-01,54,53,0,1,54,54,108
SAN LORENZO(TJA),consulta externa,personas de 5 a 9 anos,2021-01-01,70,76,1,0,71,76,147
SAN LUCAS,consulta externa,personas de 5 a 9 anos,2021-01-01,106,80,2,0,108,80,188
SAN MATIAS,consulta externa,personas de 5 a 9 anos,2021-01-01,24,18,2,0,26,18,44
SAN MIGUEL DE VELASCO,consulta externa,personas de 5 a 9 anos,2021-01-01,32,60,3,4,35,64,99
SAN PABLO DE LIPEZ,consulta externa,personas de 5 a 9 anos,2021-01-01,16,19,0,0,16,19,35
SAN PEDRO,consulta externa,personas de 5 a 9 anos,2021-01-01,115,94,16,18,131,112,243
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 5 a 9 anos,2021-01-01,32,27,0,0,32,27,59
SAN PEDRO DE CURAHUARA,consulta externa,personas de 5 a 9 anos,2021-01-01,29,19,0,1,29,20,49
SAN PEDRO DE MACHA,consulta externa,personas de 5 a 9 anos,2021-01-01,51,52,0,0,51,52,103
SAN PEDRO DE QUEMES,consulta externa,personas de 5 a 9 anos,2021-01-01,6,7,0,1,6,8,14
SAN PEDRO DE TIQUINA,consulta externa,personas de 5 a 9 anos,2021-01-01,7,10,6,6,13,16,29
SAN PEDRO(PND),consulta externa,personas de 5 a 9 anos,2021-01-01,15,15,0,0,15,15,30
SAN RAFAEL,consulta externa,personas de 5 a 9 anos,2021-01-01,16,12,3,0,19,12,31
SAN RAMON BENI,consulta externa,personas de 5 a 9 anos,2021-01-01,27,19,0,0,27,19,46
SAN RAMON SCZ,consulta externa,personas de 5 a 9 anos,2021-01-01,17,16,0,1,17,17,34
SANTA ANA,consulta externa,personas de 5 a 9 anos,2021-01-01,73,68,1,2,74,70,144
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 5 a 9 anos,2021-01-01,3049,2693,845,725,3894,3418,7312
SANTA ROSA,consulta externa,personas de 5 a 9 anos,2021-01-01,84,88,1,0,85,88,173
SANTA ROSA DEL SARA,consulta externa,personas de 5 a 9 anos,2021-01-01,98,66,4,2,102,68,170
SANTIAGO DE CALLAPA,consulta externa,personas de 5 a 9 anos,2021-01-01,5,3,0,1,5,4,9
SANTIAGO DE HUARI,consulta externa,personas de 5 a 9 anos,2021-01-01,22,31,3,0,25,31,56
SANTIAGO DE HUATA,consulta externa,personas de 5 a 9 anos,2021-01-01,8,7,1,0,9,7,16
SANTIAGO DE MACHACA,consulta externa,personas de 5 a 9 anos,2021-01-01,6,5,0,0,6,5,11
SANTIVAÑES,consulta externa,personas de 5 a 9 anos,2021-01-01,11,11,0,2,11,13,24
SANTUARIO DE QUILLACAS,consulta externa,personas de 5 a 9 anos,2021-01-01,10,8,0,0,10,8,18
SAPAHAQUI,consulta externa,personas de 5 a 9 anos,2021-01-01,25,14,0,0,25,14,39
SENA,consulta externa,personas de 5 a 9 anos,2021-01-01,37,43,0,0,37,43,80
SHINAOTA,consulta externa,personas de 5 a 9 anos,2021-01-01,123,136,3,6,126,142,268
SICA SICA (VILLA AROMA),consulta externa,personas de 5 a 9 anos,2021-01-01,53,40,1,0,54,40,94
SICAYA,consulta externa,personas de 5 a 9 anos,2021-01-01,5,10,1,0,6,10,16
SIPE SIPE,consulta externa,personas de 5 a 9 anos,2021-01-01,84,84,13,24,97,108,205
SOPACHUY,consulta externa,personas de 5 a 9 anos,2021-01-01,10,14,0,2,10,16,26
