,group,variable,month,PERSONAS DE 15 A 19 AÑOS NUEVO,PERSONAS DE 15 A 19 AÑOS NUEVO,PERSONAS DE 15 A 19 AÑOS REPETIDO,PERSONAS DE 15 A 19 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 15 a 19 anos,2021-01-01,41,68,1,0,42,68,110
AZURDUY,consulta externa,personas de 15 a 19 anos,2021-01-01,13,57,0,1,13,58,71
BATALLAS,consulta externa,personas de 15 a 19 anos,2021-01-01,10,27,0,5,10,32,42
BAURES,consulta externa,personas de 15 a 19 anos,2021-01-01,36,33,1,1,37,34,71
BELEN DE ANDAMARCA,consulta externa,personas de 15 a 19 anos,2021-01-01,2,7,0,0,2,7,9
BELEN DE URMIRI,consulta externa,personas de 15 a 19 anos,2021-01-01,4,5,0,0,4,5,9
BELLA FLOR,consulta externa,personas de 15 a 19 anos,2021-01-01,16,21,3,1,19,22,41
BERMEJO,consulta externa,personas de 15 a 19 anos,2021-01-01,163,202,18,20,181,222,403
BETANZOS,consulta externa,personas de 15 a 19 anos,2021-01-01,65,159,1,10,66,169,235
BOLIVAR,consulta externa,personas de 15 a 19 anos,2021-01-01,1,10,0,1,1,11,12
BOLPEBRA,consulta externa,personas de 15 a 19 anos,2021-01-01,14,18,0,0,14,18,32
BOYUIBE,consulta externa,personas de 15 a 19 anos,2021-01-01,19,22,1,2,20,24,44
BUENA VISTA,consulta externa,personas de 15 a 19 anos,2021-01-01,30,73,0,0,30,73,103
CABEZAS,consulta externa,personas de 15 a 19 anos,2021-01-01,74,194,4,3,78,197,275
CAIROMA,consulta externa,personas de 15 a 19 anos,2021-01-01,25,47,1,3,26,50,76
"CAIZA ""D""",consulta externa,personas de 15 a 19 anos,2021-01-01,18,67,0,0,18,67,85
CAJUATA,consulta externa,personas de 15 a 19 anos,2021-01-01,25,33,1,3,26,36,62
CALACOTO,consulta externa,personas de 15 a 19 anos,2021-01-01,12,22,0,1,12,23,35
CALAMARCA,consulta externa,personas de 15 a 19 anos,2021-01-01,8,34,0,0,8,34,42
CAMARGO,consulta externa,personas de 15 a 19 anos,2021-01-01,28,59,31,56,59,115,174
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 15 a 19 anos,2021-01-01,8,23,1,1,9,24,33
CAMIRI,consulta externa,personas de 15 a 19 anos,2021-01-01,64,113,18,27,82,140,222
CAPINOTA,consulta externa,personas de 15 a 19 anos,2021-01-01,54,77,9,18,63,95,158
CAQUIAVIRI,consulta externa,personas de 15 a 19 anos,2021-01-01,17,33,0,3,17,36,53
CARACOLLO,consulta externa,personas de 15 a 19 anos,2021-01-01,33,90,5,12,38,102,140
CARANAVI,consulta externa,personas de 15 a 19 anos,2021-01-01,97,169,15,49,112,218,330
CARANGAS,consulta externa,personas de 15 a 19 anos,2021-01-01,1,2,0,0,1,2,3
CARAPARI,consulta externa,personas de 15 a 19 anos,2021-01-01,65,118,0,5,65,123,188
CARIPUYO,consulta externa,personas de 15 a 19 anos,2021-01-01,11,32,0,0,11,32,43
CARMEN RIVERO TORREZ,consulta externa,personas de 15 a 19 anos,2021-01-01,6,52,0,2,6,54,60
CATACORA,consulta externa,personas de 15 a 19 anos,2021-01-01,3,9,0,0,3,9,12
CHACARILLA,consulta externa,personas de 15 a 19 anos,2021-01-01,7,7,0,0,7,7,14
CHALLAPATA,consulta externa,personas de 15 a 19 anos,2021-01-01,44,116,10,7,54,123,177
CHAQUI,consulta externa,personas de 15 a 19 anos,2021-01-01,10,22,0,0,10,22,32
CHARAGUA,consulta externa,personas de 15 a 19 anos,2021-01-01,31,59,0,7,31,66,97
CHARAÑA,consulta externa,personas de 15 a 19 anos,2021-01-01,2,9,0,0,2,9,11
CHAYANTA,consulta externa,personas de 15 a 19 anos,2021-01-01,19,46,0,0,19,46,65
CHIMORE,consulta externa,personas de 15 a 19 anos,2021-01-01,98,184,3,4,101,188,289
CHIPAYA,consulta externa,personas de 15 a 19 anos,2021-01-01,5,3,0,0,5,3,8
CHOQUE COTA,consulta externa,personas de 15 a 19 anos,2021-01-01,3,6,0,0,3,6,9
CHUA COCANI,consulta externa,personas de 15 a 19 anos,2021-01-01,1,4,1,1,2,5,7
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 15 a 19 anos,2021-01-01,17,36,2,5,19,41,60
CHUMA,consulta externa,personas de 15 a 19 anos,2021-01-01,20,36,1,0,21,36,57
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 15 a 19 anos,2021-01-01,14,30,0,0,14,30,44
CKOCHAS,consulta externa,personas de 15 a 19 anos,2021-01-01,23,53,1,0,24,53,77
CLIZA,consulta externa,personas de 15 a 19 anos,2021-01-01,29,115,3,7,32,122,154
COBIJA,consulta externa,personas de 15 a 19 anos,2021-01-01,155,195,51,42,206,237,443
COCAPATA,consulta externa,personas de 15 a 19 anos,2021-01-01,15,52,0,0,15,52,67
COCHABAMBA,consulta externa,personas de 15 a 19 anos,2021-01-01,1952,2650,759,1132,2711,3782,6493
COIPASA,consulta externa,personas de 15 a 19 anos,2021-01-01,0,1,0,0,0,1,1
COLCAPIRHUA,consulta externa,personas de 15 a 19 anos,2021-01-01,75,93,28,31,103,124,227
"COLCHA ""K""",consulta externa,personas de 15 a 19 anos,2021-01-01,21,55,0,11,21,66,87
COLLANA,consulta externa,personas de 15 a 19 anos,2021-01-01,9,7,2,0,11,7,18
COLOMI,consulta externa,personas de 15 a 19 anos,2021-01-01,39,71,0,8,39,79,118
COLPA BELGICA,consulta externa,personas de 15 a 19 anos,2021-01-01,22,37,2,9,24,46,70
COLQUECHACA,consulta externa,personas de 15 a 19 anos,2021-01-01,27,61,0,0,27,61,88
COLQUENCHA,consulta externa,personas de 15 a 19 anos,2021-01-01,26,30,1,2,27,32,59
COLQUIRI,consulta externa,personas de 15 a 19 anos,2021-01-01,22,22,2,0,24,22,46
COMANCHE,consulta externa,personas de 15 a 19 anos,2021-01-01,3,9,0,1,3,10,13
COMARAPA,consulta externa,personas de 15 a 19 anos,2021-01-01,53,72,4,7,57,79,136
COMBAYA,consulta externa,personas de 15 a 19 anos,2021-01-01,4,4,0,4,4,8,12
CONCEPCION,consulta externa,personas de 15 a 19 anos,2021-01-01,41,45,3,1,44,46,90
COPACABANA,consulta externa,personas de 15 a 19 anos,2021-01-01,16,21,2,1,18,22,40
CORIPATA,consulta externa,personas de 15 a 19 anos,2021-01-01,32,63,1,0,33,63,96
CORO CORO,consulta externa,personas de 15 a 19 anos,2021-01-01,11,16,0,0,11,16,27
COROICO,consulta externa,personas de 15 a 19 anos,2021-01-01,43,46,5,10,48,56,104
CORQUE,consulta externa,personas de 15 a 19 anos,2021-01-01,19,23,0,1,19,24,43
COTAGAITA,consulta externa,personas de 15 a 19 anos,2021-01-01,103,152,0,3,103,155,258
COTOCA,consulta externa,personas de 15 a 19 anos,2021-01-01,91,268,7,37,98,305,403
CRUZ DE MACHACAMARCA,consulta externa,personas de 15 a 19 anos,2021-01-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,personas de 15 a 19 anos,2021-01-01,47,64,0,1,47,65,112
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 15 a 19 anos,2021-01-01,8,14,0,0,8,14,22
CUEVO,consulta externa,personas de 15 a 19 anos,2021-01-01,21,58,3,0,24,58,82
CULPINA,consulta externa,personas de 15 a 19 anos,2021-01-01,32,58,3,14,35,72,107
CURAHUARA DE CARANGAS,consulta externa,personas de 15 a 19 anos,2021-01-01,10,17,0,0,10,17,27
CURVA,consulta externa,personas de 15 a 19 anos,2021-01-01,2,13,0,0,2,13,15
DESAGUADERO,consulta externa,personas de 15 a 19 anos,2021-01-01,8,24,1,2,9,26,35
EL ALTO,consulta externa,personas de 15 a 19 anos,2021-01-01,1075,1746,377,508,1452,2254,3706
EL CHORO,consulta externa,personas de 15 a 19 anos,2021-01-01,6,15,0,0,6,15,21
EL PUENTE(STC),consulta externa,personas de 15 a 19 anos,2021-01-01,30,52,0,2,30,54,84
EL PUENTE(TJA),consulta externa,personas de 15 a 19 anos,2021-01-01,23,42,0,0,23,42,65
EL TORNO,consulta externa,personas de 15 a 19 anos,2021-01-01,165,288,127,249,292,537,829
EL VILLAR,consulta externa,personas de 15 a 19 anos,2021-01-01,32,37,0,0,32,37,69
ENTRE RIOS TRJ,consulta externa,personas de 15 a 19 anos,2021-01-01,70,126,2,1,72,127,199
ENTRE RIOS CBBA,consulta externa,personas de 15 a 19 anos,2021-01-01,89,252,34,46,123,298,421
ESCARA,consulta externa,personas de 15 a 19 anos,2021-01-01,2,6,0,0,2,6,8
ESCOMA,consulta externa,personas de 15 a 19 anos,2021-01-01,5,10,0,1,5,11,16
ESMERALDA,consulta externa,personas de 15 a 19 anos,2021-01-01,0,1,0,0,0,1,1
EUCALIPTUS,consulta externa,personas de 15 a 19 anos,2021-01-01,7,20,0,0,7,20,27
EUREKA (SANTOS MERCADO),consulta externa,personas de 15 a 19 anos,2021-01-01,6,8,0,1,6,9,15
EXALTACION,consulta externa,personas de 15 a 19 anos,2021-01-01,8,15,0,1,8,16,24
FERNANDEZ ALONSO,consulta externa,personas de 15 a 19 anos,2021-01-01,19,43,3,8,22,51,73
FILADELFIA,consulta externa,personas de 15 a 19 anos,2021-01-01,34,83,0,9,34,92,126
GENERAL SAAVEDRA,consulta externa,personas de 15 a 19 anos,2021-01-01,39,76,0,7,39,83,122
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 15 a 19 anos,2021-01-01,15,39,1,0,16,39,55
GUANAY,consulta externa,personas de 15 a 19 anos,2021-01-01,40,32,9,5,49,37,86
GUAQUI,consulta externa,personas de 15 a 19 anos,2021-01-01,8,13,0,0,8,13,21
GUAYARAMERIN,consulta externa,personas de 15 a 19 anos,2021-01-01,427,220,79,39,506,259,765
GUTIERREZ,consulta externa,personas de 15 a 19 anos,2021-01-01,89,96,1,1,90,97,187
HUACARETA,consulta externa,personas de 15 a 19 anos,2021-01-01,26,47,0,0,26,47,73
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 15 a 19 anos,2021-01-01,21,34,1,1,22,35,57
HUACHACALLA,consulta externa,personas de 15 a 19 anos,2021-01-01,3,3,0,0,3,3,6
HUANUNI,consulta externa,personas de 15 a 19 anos,2021-01-01,63,102,11,16,74,118,192
HUARACAJE,consulta externa,personas de 15 a 19 anos,2021-01-01,35,37,3,3,38,40,78
HUARINA,consulta externa,personas de 15 a 19 anos,2021-01-01,5,20,2,8,7,28,35
HUATAJATA,consulta externa,personas de 15 a 19 anos,2021-01-01,1,2,0,0,1,2,3
HUAYLLAMARCA,consulta externa,personas de 15 a 19 anos,2021-01-01,10,16,0,2,10,18,28
HUMANATA,consulta externa,personas de 15 a 19 anos,2021-01-01,3,3,1,0,4,3,7
ICHOCA,consulta externa,personas de 15 a 19 anos,2021-01-01,2,3,0,0,2,3,5
ICLA,consulta externa,personas de 15 a 19 anos,2021-01-01,15,28,0,1,15,29,44
INCAHUASI,consulta externa,personas de 15 a 19 anos,2021-01-01,38,88,1,2,39,90,129
INGAVI (HUMAITA),consulta externa,personas de 15 a 19 anos,2021-01-01,5,11,0,0,5,11,16
INQUISIVI,consulta externa,personas de 15 a 19 anos,2021-01-01,16,33,1,3,17,36,53
IRUPANA (VILLA DE LANZA),consulta externa,personas de 15 a 19 anos,2021-01-01,39,66,1,5,40,71,111
IXIAMAS,consulta externa,personas de 15 a 19 anos,2021-01-01,22,35,2,2,24,37,61
JESUS DE MACHACA,consulta externa,personas de 15 a 19 anos,2021-01-01,11,30,3,12,14,42,56
LA ASUNTA,consulta externa,personas de 15 a 19 anos,2021-01-01,61,117,7,10,68,127,195
LA GUARDIA,consulta externa,personas de 15 a 19 anos,2021-01-01,221,362,66,235,287,597,884
LA PAZ,consulta externa,personas de 15 a 19 anos,2021-01-01,1737,2737,1277,2213,3014,4950,7964
LA RIVERA,consulta externa,personas de 15 a 19 anos,2021-01-01,0,3,0,0,0,3,3
LAGUNILLAS,consulta externa,personas de 15 a 19 anos,2021-01-01,39,60,3,8,42,68,110
LAJA,consulta externa,personas de 15 a 19 anos,2021-01-01,13,45,3,8,16,53,69
LAS CARRERAS,consulta externa,personas de 15 a 19 anos,2021-01-01,23,27,0,1,23,28,51
LICOMA PAMPA,consulta externa,personas de 15 a 19 anos,2021-01-01,6,9,0,0,6,9,15
LLALLAGUA,consulta externa,personas de 15 a 19 anos,2021-01-01,73,199,3,22,76,221,297
LLICA,consulta externa,personas de 15 a 19 anos,2021-01-01,8,13,0,0,8,13,21
LORETO,consulta externa,personas de 15 a 19 anos,2021-01-01,10,40,2,5,12,45,57
LURIBAY,consulta externa,personas de 15 a 19 anos,2021-01-01,22,34,0,2,22,36,58
MACHACAMARCA,consulta externa,personas de 15 a 19 anos,2021-01-01,6,15,1,3,7,18,25
MACHARETI,consulta externa,personas de 15 a 19 anos,2021-01-01,19,43,0,0,19,43,62
MAGDALENA,consulta externa,personas de 15 a 19 anos,2021-01-01,33,61,1,2,34,63,97
MAIRANA,consulta externa,personas de 15 a 19 anos,2021-01-01,16,41,4,12,20,53,73
MALLA,consulta externa,personas de 15 a 19 anos,2021-01-01,8,15,6,0,14,15,29
MAPIRI,consulta externa,personas de 15 a 19 anos,2021-01-01,37,89,0,5,37,94,131
MECAPACA,consulta externa,personas de 15 a 19 anos,2021-01-01,15,34,2,3,17,37,54
MINEROS,consulta externa,personas de 15 a 19 anos,2021-01-01,24,88,0,5,24,93,117
MIZQUE,consulta externa,personas de 15 a 19 anos,2021-01-01,30,84,0,12,30,96,126
MOCOMOCO,consulta externa,personas de 15 a 19 anos,2021-01-01,11,26,2,1,13,27,40
MOJINETE,consulta externa,personas de 15 a 19 anos,2021-01-01,1,11,0,0,1,11,12
MOJOCOYA,consulta externa,personas de 15 a 19 anos,2021-01-01,28,30,2,10,30,40,70
MONTEAGUDO,consulta externa,personas de 15 a 19 anos,2021-01-01,57,171,9,9,66,180,246
MONTERO,consulta externa,personas de 15 a 19 anos,2021-01-01,327,939,74,213,401,1152,1553
MORO MORO,consulta externa,personas de 15 a 19 anos,2021-01-01,1,10,0,3,1,13,14
MOROCHATA,consulta externa,personas de 15 a 19 anos,2021-01-01,11,26,0,0,11,26,37
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 15 a 19 anos,2021-01-01,25,16,0,0,25,16,41
NAZACARA DE PACAJES,consulta externa,personas de 15 a 19 anos,2021-01-01,4,1,1,0,5,1,6
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 15 a 19 anos,2021-01-01,15,14,0,1,15,15,30
OCURI,consulta externa,personas de 15 a 19 anos,2021-01-01,15,47,0,0,15,47,62
OKINAWA,consulta externa,personas de 15 a 19 anos,2021-01-01,30,51,5,7,35,58,93
OMEREQUE,consulta externa,personas de 15 a 19 anos,2021-01-01,21,36,2,0,23,36,59
ORURO,consulta externa,personas de 15 a 19 anos,2021-01-01,767,1223,200,510,967,1733,2700
PADCAYA,consulta externa,personas de 15 a 19 anos,2021-01-01,67,131,2,8,69,139,208
PADILLA,consulta externa,personas de 15 a 19 anos,2021-01-01,45,63,0,14,45,77,122
PAILON,consulta externa,personas de 15 a 19 anos,2021-01-01,30,115,7,21,37,136,173
PALCA,consulta externa,personas de 15 a 19 anos,2021-01-01,41,56,0,1,41,57,98
PALOS BLANCOS,consulta externa,personas de 15 a 19 anos,2021-01-01,64,142,17,12,81,154,235
PAMPA AULLAGAS,consulta externa,personas de 15 a 19 anos,2021-01-01,12,12,0,0,12,12,24
PAMPA GRANDE,consulta externa,personas de 15 a 19 anos,2021-01-01,19,32,8,10,27,42,69
PAPEL PAMPA,consulta externa,personas de 15 a 19 anos,2021-01-01,9,27,1,1,10,28,38
PASORAPA,consulta externa,personas de 15 a 19 anos,2021-01-01,6,14,0,0,6,14,20
PATACAMAYA,consulta externa,personas de 15 a 19 anos,2021-01-01,32,82,1,21,33,103,136
PAZÑA,consulta externa,personas de 15 a 19 anos,2021-01-01,21,13,0,0,21,13,34
PELECHUCO,consulta externa,personas de 15 a 19 anos,2021-01-01,17,34,0,0,17,34,51
POCOATA,consulta externa,personas de 15 a 19 anos,2021-01-01,19,55,0,2,19,57,76
POCONA,consulta externa,personas de 15 a 19 anos,2021-01-01,32,57,1,0,33,57,90
POJO (CBBA),consulta externa,personas de 15 a 19 anos,2021-01-01,24,37,0,5,24,42,66
POOPO,consulta externa,personas de 15 a 19 anos,2021-01-01,14,25,4,2,18,27,45
PORCO,consulta externa,personas de 15 a 19 anos,2021-01-01,13,30,1,2,14,32,46
POROMA,consulta externa,personas de 15 a 19 anos,2021-01-01,19,68,0,0,19,68,87
PORONGO,consulta externa,personas de 15 a 19 anos,2021-01-01,30,54,3,5,33,59,92
PORTACHUELO,consulta externa,personas de 15 a 19 anos,2021-01-01,6,43,1,1,7,44,51
PORVENIR,consulta externa,personas de 15 a 19 anos,2021-01-01,36,52,2,5,38,57,95
POSTRER VALLE,consulta externa,personas de 15 a 19 anos,2021-01-01,7,5,0,2,7,7,14
POTOSI,consulta externa,personas de 15 a 19 anos,2021-01-01,496,1003,63,149,559,1152,1711
PRESTO,consulta externa,personas de 15 a 19 anos,2021-01-01,7,35,1,1,8,36,44
PUCARA,consulta externa,personas de 15 a 19 anos,2021-01-01,6,2,3,1,9,3,12
PUCARANI,consulta externa,personas de 15 a 19 anos,2021-01-01,16,66,9,5,25,71,96
PUERTO ACOSTA,consulta externa,personas de 15 a 19 anos,2021-01-01,14,24,0,0,14,24,38
PUERTO CARABUCO,consulta externa,personas de 15 a 19 anos,2021-01-01,12,17,0,0,12,17,29
PUERTO GONZALO MORENO,consulta externa,personas de 15 a 19 anos,2021-01-01,29,60,1,11,30,71,101
PUERTO PEREZ,consulta externa,personas de 15 a 19 anos,2021-01-01,10,12,0,0,10,12,22
PUERTO QUIJARRO,consulta externa,personas de 15 a 19 anos,2021-01-01,71,36,12,6,83,42,125
PUERTO RICO,consulta externa,personas de 15 a 19 anos,2021-01-01,37,77,0,3,37,80,117
PUERTO SILES,consulta externa,personas de 15 a 19 anos,2021-01-01,5,2,0,0,5,2,7
PUERTO SUAREZ,consulta externa,personas de 15 a 19 anos,2021-01-01,12,59,4,4,16,63,79
PUERTO VILLARROEL,consulta externa,personas de 15 a 19 anos,2021-01-01,256,477,42,90,298,567,865
PUNA,consulta externa,personas de 15 a 19 anos,2021-01-01,32,55,0,0,32,55,87
PUNATA,consulta externa,personas de 15 a 19 anos,2021-01-01,92,163,31,64,123,227,350
QUIABAYA,consulta externa,personas de 15 a 19 anos,2021-01-01,6,14,0,0,6,14,20
QUILLACOLLO,consulta externa,personas de 15 a 19 anos,2021-01-01,219,431,89,150,308,581,889
QUIME,consulta externa,personas de 15 a 19 anos,2021-01-01,27,33,2,0,29,33,62
QUIRUSILLAS,consulta externa,personas de 15 a 19 anos,2021-01-01,4,4,0,1,4,5,9
RAQAYPAMPA(ETA),consulta externa,personas de 15 a 19 anos,2021-01-01,11,21,0,0,11,21,32
RAVELO,consulta externa,personas de 15 a 19 anos,2021-01-01,19,51,0,0,19,51,70
REYES,consulta externa,personas de 15 a 19 anos,2021-01-01,21,66,0,1,21,67,88
RIBERALTA,consulta externa,personas de 15 a 19 anos,2021-01-01,475,1191,136,188,611,1379,1990
ROBORE,consulta externa,personas de 15 a 19 anos,2021-01-01,78,121,7,11,85,132,217
RURRENABAQUE,consulta externa,personas de 15 a 19 anos,2021-01-01,80,143,4,18,84,161,245
SABAYA,consulta externa,personas de 15 a 19 anos,2021-01-01,16,20,1,1,17,21,38
SACABA,consulta externa,personas de 15 a 19 anos,2021-01-01,154,427,37,73,191,500,691
SACABAMBA,consulta externa,personas de 15 a 19 anos,2021-01-01,8,9,2,1,10,10,20
SACACA,consulta externa,personas de 15 a 19 anos,2021-01-01,13,48,0,0,13,48,61
SAIPINA,consulta externa,personas de 15 a 19 anos,2021-01-01,18,26,1,6,19,32,51
SALINAS DE GARCI MENDOZA,consulta externa,personas de 15 a 19 anos,2021-01-01,15,21,0,3,15,24,39
SAMAIPATA,consulta externa,personas de 15 a 19 anos,2021-01-01,20,40,0,9,20,49,69
SAN AGUSTIN,consulta externa,personas de 15 a 19 anos,2021-01-01,10,24,0,0,10,24,34
SAN ANDRES,consulta externa,personas de 15 a 19 anos,2021-01-01,38,73,0,0,38,73,111
SAN ANDRES DE MACHACA,consulta externa,personas de 15 a 19 anos,2021-01-01,12,8,2,1,14,9,23
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 15 a 19 anos,2021-01-01,8,5,1,1,9,6,15
SAN ANTONIO DE LOMERIO,consulta externa,personas de 15 a 19 anos,2021-01-01,17,25,0,2,17,27,44
SAN BENITO,consulta externa,personas de 15 a 19 anos,2021-01-01,10,23,8,4,18,27,45
SAN BORJA,consulta externa,personas de 15 a 19 anos,2021-01-01,89,249,3,12,92,261,353
SAN BUENA VENTURA,consulta externa,personas de 15 a 19 anos,2021-01-01,18,35,1,0,19,35,54
SAN CARLOS,consulta externa,personas de 15 a 19 anos,2021-01-01,12,41,1,4,13,45,58
SAN IGNACIO,consulta externa,personas de 15 a 19 anos,2021-01-01,69,117,8,12,77,129,206
SAN IGNACIO DE VELASCO,consulta externa,personas de 15 a 19 anos,2021-01-01,58,137,3,33,61,170,231
SAN JAVIER(BNI),consulta externa,personas de 15 a 19 anos,2021-01-01,12,17,0,0,12,17,29
SAN JAVIER(STC),consulta externa,personas de 15 a 19 anos,2021-01-01,27,50,0,0,27,50,77
SAN JOAQUIN,consulta externa,personas de 15 a 19 anos,2021-01-01,63,38,0,2,63,40,103
SAN JOSE DE CHIQUITOS,consulta externa,personas de 15 a 19 anos,2021-01-01,44,81,7,2,51,83,134
SAN JUAN DE YAPACANI,consulta externa,personas de 15 a 19 anos,2021-01-01,25,75,4,9,29,84,113
SAN JULIAN,consulta externa,personas de 15 a 19 anos,2021-01-01,113,186,1,1,114,187,301
SAN LORENZO(PND),consulta externa,personas de 15 a 19 anos,2021-01-01,26,42,0,0,26,42,68
SAN LORENZO(TJA),consulta externa,personas de 15 a 19 anos,2021-01-01,57,92,2,4,59,96,155
SAN LUCAS,consulta externa,personas de 15 a 19 anos,2021-01-01,90,151,1,9,91,160,251
SAN MATIAS,consulta externa,personas de 15 a 19 anos,2021-01-01,22,24,0,0,22,24,46
SAN MIGUEL DE VELASCO,consulta externa,personas de 15 a 19 anos,2021-01-01,22,29,4,4,26,33,59
SAN PABLO DE LIPEZ,consulta externa,personas de 15 a 19 anos,2021-01-01,8,22,0,0,8,22,30
SAN PEDRO,consulta externa,personas de 15 a 19 anos,2021-01-01,81,140,11,30,92,170,262
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 15 a 19 anos,2021-01-01,13,40,1,0,14,40,54
SAN PEDRO DE CURAHUARA,consulta externa,personas de 15 a 19 anos,2021-01-01,11,24,0,0,11,24,35
SAN PEDRO DE MACHA,consulta externa,personas de 15 a 19 anos,2021-01-01,27,67,0,0,27,67,94
SAN PEDRO DE QUEMES,consulta externa,personas de 15 a 19 anos,2021-01-01,4,10,0,1,4,11,15
SAN PEDRO DE TIQUINA,consulta externa,personas de 15 a 19 anos,2021-01-01,11,25,4,6,15,31,46
SAN PEDRO(PND),consulta externa,personas de 15 a 19 anos,2021-01-01,12,11,0,0,12,11,23
SAN RAFAEL,consulta externa,personas de 15 a 19 anos,2021-01-01,9,35,2,7,11,42,53
SAN RAMON BENI,consulta externa,personas de 15 a 19 anos,2021-01-01,15,26,1,0,16,26,42
SAN RAMON SCZ,consulta externa,personas de 15 a 19 anos,2021-01-01,8,19,0,7,8,26,34
SANTA ANA,consulta externa,personas de 15 a 19 anos,2021-01-01,64,64,4,25,68,89,157
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 15 a 19 anos,2021-01-01,4203,6422,1206,1501,5409,7923,13332
SANTA ROSA,consulta externa,personas de 15 a 19 anos,2021-01-01,54,104,3,4,57,108,165
SANTA ROSA DEL SARA,consulta externa,personas de 15 a 19 anos,2021-01-01,38,100,0,6,38,106,144
SANTIAGO DE CALLAPA,consulta externa,personas de 15 a 19 anos,2021-01-01,2,4,0,0,2,4,6
SANTIAGO DE HUARI,consulta externa,personas de 15 a 19 anos,2021-01-01,16,29,0,2,16,31,47
SANTIAGO DE HUATA,consulta externa,personas de 15 a 19 anos,2021-01-01,5,11,0,0,5,11,16
SANTIAGO DE MACHACA,consulta externa,personas de 15 a 19 anos,2021-01-01,4,6,0,1,4,7,11
SANTIVAÑES,consulta externa,personas de 15 a 19 anos,2021-01-01,18,27,5,3,23,30,53
SANTUARIO DE QUILLACAS,consulta externa,personas de 15 a 19 anos,2021-01-01,7,11,1,1,8,12,20
SAPAHAQUI,consulta externa,personas de 15 a 19 anos,2021-01-01,14,29,0,1,14,30,44
SENA,consulta externa,personas de 15 a 19 anos,2021-01-01,25,43,0,0,25,43,68
SHINAOTA,consulta externa,personas de 15 a 19 anos,2021-01-01,113,186,10,19,123,205,328
SICA SICA (VILLA AROMA),consulta externa,personas de 15 a 19 anos,2021-01-01,35,75,2,5,37,80,117
SICAYA,consulta externa,personas de 15 a 19 anos,2021-01-01,9,8,0,1,9,9,18
SIPE SIPE,consulta externa,personas de 15 a 19 anos,2021-01-01,45,136,12,29,57,165,222
