municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,583,583
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,341,341
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,221,221
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,403,403
CARAPARI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,3,3
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,204,204
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,279,279
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,496,496
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,155,155
CHIPAYA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,30,30
CHOQUE COTA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,186,186
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,89,89
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,310,310
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1233,1233
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,402,402
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,11328,11328
COIPASA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,60,60
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,682,682
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,372,372
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,186,186
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,186,186
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,97,97
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,186,186
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
COROICO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,248,248
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,60,60
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,310,310
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,961,961
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,372,372
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,155,155
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,6866,6866
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,120,120
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,527,527
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,279,279
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,186,186
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,310,310
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,149,149
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,217,217
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,113,113
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,217,217
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1333,1333
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,214,214
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,318,318
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,27,27
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,248,248
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
HUATAJATA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,60,60
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
ICLA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,434,434
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,310,310
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,30,30
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,180,180
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,434,434
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,713,713
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,13237,13237
LAJA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,185,185
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,372,372
LLICA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,131,131
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,186,186
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,558,558
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,28,28
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,310,310
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,620,620
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1614,1614
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,186,186
OCURI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,341,341
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,60,60
ORURO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,5819,5819
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,310,310
PAILON,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,268,268
PALCA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,434,434
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,248,248
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,91,91
PELECHUCO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,88,88
POCONA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,465,465
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,310,310
POOPO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
PORCO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,83,83
POROMA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,832,832
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,651,651
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,58,58
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,2635,2635
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,249,249
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,155,155
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,58,58
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,28,28
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,118,118
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,4,4
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,78,78
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,3,3
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1053,1053
PUNA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,212,212
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,682,682
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1333,1333
QUIME,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
REYES,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1302,1302
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,339,339
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,248,248
SACABA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1798,1798
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,4,4
SACACA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,155,155
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,55,55
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,217,217
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,78,78
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,435,435
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,123,123
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,187,187
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,620,620
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1209,1209
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,217,217
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,460,460
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,182,182
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,948,948
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1228,1228
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,312,312
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,186,186
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,217,217
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,30,30
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,155,155
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,156,156
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,279,279
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,17791,17791
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,186,186
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,310,310
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,137,137
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,341,341
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
SENA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,75,75
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,155,155
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,710,710
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,405,405
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
SORATA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,4203,4203
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,311,311
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,216,216
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,486,486
TARATA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1643,1643
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1021,1021
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,186,186
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,186,186
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,744,744
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,589,589
TOCO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,155,155
TODOS SANTOS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,620,620
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,217,217
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,279,279
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1727,1727
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,403,403
TURCO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,217,217
UMALA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,31,31
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,217,217
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,587,587
VACAS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,117,117
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1166,1166
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,61,61
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,275,275
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,372,372
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,124,124
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,403,403
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,1112,1112
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2017-01-01,155,155
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,334,334
VINTO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,279,279
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
WARNES,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,315,315
YACO,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,62,62
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,627,627
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,372,372
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,3,3
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,658,658
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,93,93
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2017-01-01,279,279
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,84,84
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,280,280
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,28,28
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,364,364
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,28,28
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,168,168
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,56,56
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,118,118
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,28,28
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,28,28
APOLO,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,84,84
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,28,28
ARANI,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,230,230
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,90,90
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,280,280
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,395,395
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,476,476
AYATA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,84,84
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,56,56
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2017-02-01,874,874
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,151,151
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,56,56
BAURES,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,56,56
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,56,56
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,18,18
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,496,496
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,224,224
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,112,112
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,160,160
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,112,112
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2017-02-01,28,28
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,196,196
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,84,84
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,210,210
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2017-02-01,84,84
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,583,583
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,308,308
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,28,28
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,180,180
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,420,420
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,56,56
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,110,110
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,252,252
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,448,448
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,56,56
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,252,252
CHOQUE COTA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,56,56
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2017-02-01,168,168
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,56,56
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,76,76
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,252,252
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,280,280
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,1215,1215
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,367,367
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,10136,10136
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,616,616
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,28,28
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,336,336
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,84,84
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,124,124
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2017-02-01,84,84
