municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-01-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-01-01,1,1
VILA VILA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-01-01,2,2
VITICHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-01-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
BOLIVAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
BOLPEBRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,2,2
CHARAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,2,2
COMANCHE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
CORIPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
COTOCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,2,2
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
INCAHUASI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
TOMINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-02-01,2,2
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
ANDAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
CLIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
COTOCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,5,5
PUERTO RICO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,3,3
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
TARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
VILA VILA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,2,2
VILLA MONTES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
ANZALDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
CHIMORE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
COROICO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
ESCOMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
ICLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,10,10
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
SENA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
TACOPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
TARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
TARACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
VILA VILA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
YACUIBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
ATOCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
CHARAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
COMARAPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,2,2
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,3,3
URUBICHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,2,2
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,2,2
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,2,2
MOROCHATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,2,2
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,2,2
OMEREQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
POOPO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,2,2
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-06-01,1,1
ALALAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
BATALLAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,3,3
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,3,3
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
COTOCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
INCAHUASI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,4,4
PELECHUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
ROBORE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
SAN JULIAN,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,2,2
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,2,2
SICAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
TARACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-07-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,3,3
BOLIVAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
CATACORA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
CHIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
ICLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,2,2
LAS CARRERAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,2,2
MALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,2,2
PADILLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
RIBERALTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,5,5
SANTIVAÑES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
SENA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,2,2
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-08-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
COCHABAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
COMARAPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
COPACABANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
EL CHORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
HUMANATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
OMEREQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
POSTRER VALLE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,2,2
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
PUNA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
RIBERALTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
SAN CARLOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2018-09-01,1,1
