,group,variable,month,PERSONAS DE 10 A 20 AÑOS NUEVO,PERSONAS DE 10 A 20 AÑOS NUEVO,PERSONAS DE 10 A 20 AÑOS REPETIDO,PERSONAS DE 10 A 20 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 20 anos,2012-01-01,59,82,1,11,60,93,153
AZURDUY,consulta externa,personas de 10 a 20 anos,2012-01-01,24,61,0,0,24,61,85
BATALLAS,consulta externa,personas de 10 a 20 anos,2012-01-01,27,42,2,1,29,43,72
BAURES,consulta externa,personas de 10 a 20 anos,2012-01-01,55,65,2,1,57,66,123
BELEN DE ANDAMARCA,consulta externa,personas de 10 a 20 anos,2012-01-01,8,6,0,0,8,6,14
BELEN DE URMIRI,consulta externa,personas de 10 a 20 anos,2012-01-01,3,6,0,0,3,6,9
BELLA FLOR,consulta externa,personas de 10 a 20 anos,2012-01-01,9,23,0,0,9,23,32
BERMEJO,consulta externa,personas de 10 a 20 anos,2012-01-01,442,775,37,45,479,820,1299
BETANZOS,consulta externa,personas de 10 a 20 anos,2012-01-01,107,209,3,5,110,214,324
BOLIVAR,consulta externa,personas de 10 a 20 anos,2012-01-01,6,12,0,2,6,14,20
BOLPEBRA,consulta externa,personas de 10 a 20 anos,2012-01-01,9,31,0,0,9,31,40
BOYUIBE,consulta externa,personas de 10 a 20 anos,2012-01-01,46,63,4,7,50,70,120
BUENA VISTA,consulta externa,personas de 10 a 20 anos,2012-01-01,75,99,4,1,79,100,179
CABEZAS,consulta externa,personas de 10 a 20 anos,2012-01-01,151,169,8,10,159,179,338
CAIROMA,consulta externa,personas de 10 a 20 anos,2012-01-01,33,63,0,1,33,64,97
"CAIZA ""D""",consulta externa,personas de 10 a 20 anos,2012-01-01,46,47,0,3,46,50,96
CAJUATA,consulta externa,personas de 10 a 20 anos,2012-01-01,49,72,1,0,50,72,122
CALACOTO,consulta externa,personas de 10 a 20 anos,2012-01-01,9,22,0,0,9,22,31
CALAMARCA,consulta externa,personas de 10 a 20 anos,2012-01-01,39,76,4,4,43,80,123
CAMARGO,consulta externa,personas de 10 a 20 anos,2012-01-01,77,158,2,5,79,163,242
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 10 a 20 anos,2012-01-01,17,28,1,0,18,28,46
CAMIRI,consulta externa,personas de 10 a 20 anos,2012-01-01,448,656,45,136,493,792,1285
CAPINOTA,consulta externa,personas de 10 a 20 anos,2012-01-01,123,129,8,17,131,146,277
CAQUIAVIRI,consulta externa,personas de 10 a 20 anos,2012-01-01,16,25,1,0,17,25,42
CARACOLLO,consulta externa,personas de 10 a 20 anos,2012-01-01,41,83,2,6,43,89,132
CARANAVI,consulta externa,personas de 10 a 20 anos,2012-01-01,178,237,15,14,193,251,444
CARANGAS,consulta externa,personas de 10 a 20 anos,2012-01-01,16,4,0,1,16,5,21
CARAPARI,consulta externa,personas de 10 a 20 anos,2012-01-01,187,242,0,1,187,243,430
CARIPUYO,consulta externa,personas de 10 a 20 anos,2012-01-01,13,21,0,0,13,21,34
CARMEN RIVERO TORREZ,consulta externa,personas de 10 a 20 anos,2012-01-01,25,11,1,1,26,12,38
CATACORA,consulta externa,personas de 10 a 20 anos,2012-01-01,10,14,3,2,13,16,29
CHACARILLA,consulta externa,personas de 10 a 20 anos,2012-01-01,8,5,0,0,8,5,13
CHALLAPATA,consulta externa,personas de 10 a 20 anos,2012-01-01,40,151,31,23,71,174,245
CHAQUI,consulta externa,personas de 10 a 20 anos,2012-01-01,18,41,1,0,19,41,60
CHARAGUA,consulta externa,personas de 10 a 20 anos,2012-01-01,87,159,5,6,92,165,257
CHARAÑA,consulta externa,personas de 10 a 20 anos,2012-01-01,11,6,0,0,11,6,17
CHAYANTA,consulta externa,personas de 10 a 20 anos,2012-01-01,26,24,0,0,26,24,50
CHIMORE,consulta externa,personas de 10 a 20 anos,2012-01-01,161,233,9,10,170,243,413
CHIPAYA,consulta externa,personas de 10 a 20 anos,2012-01-01,1,4,0,0,1,4,5
CHOQUE COTA,consulta externa,personas de 10 a 20 anos,2012-01-01,17,21,1,1,18,22,40
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 10 a 20 anos,2012-01-01,67,86,11,19,78,105,183
CHUMA,consulta externa,personas de 10 a 20 anos,2012-01-01,29,44,3,1,32,45,77
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 10 a 20 anos,2012-01-01,6,27,0,0,6,27,33
CKOCHAS,consulta externa,personas de 10 a 20 anos,2012-01-01,42,84,2,3,44,87,131
CLIZA,consulta externa,personas de 10 a 20 anos,2012-01-01,48,62,17,15,65,77,142
COBIJA,consulta externa,personas de 10 a 20 anos,2012-01-01,259,423,41,65,300,488,788
COCAPATA,consulta externa,personas de 10 a 20 anos,2012-01-01,15,24,0,0,15,24,39
COCHABAMBA,consulta externa,personas de 10 a 20 anos,2012-01-01,5244,7356,2748,3516,7992,10872,18864
COIPASA,consulta externa,personas de 10 a 20 anos,2012-01-01,1,14,0,1,1,15,16
COLCAPIRHUA,consulta externa,personas de 10 a 20 anos,2012-01-01,192,171,146,74,338,245,583
"COLCHA ""K""",consulta externa,personas de 10 a 20 anos,2012-01-01,30,58,1,4,31,62,93
COLLANA,consulta externa,personas de 10 a 20 anos,2012-01-01,4,15,0,4,4,19,23
COLOMI,consulta externa,personas de 10 a 20 anos,2012-01-01,49,63,1,2,50,65,115
COLPA BELGICA,consulta externa,personas de 10 a 20 anos,2012-01-01,46,69,21,17,67,86,153
COLQUECHACA,consulta externa,personas de 10 a 20 anos,2012-01-01,41,84,0,0,41,84,125
COLQUENCHA,consulta externa,personas de 10 a 20 anos,2012-01-01,27,53,1,2,28,55,83
COLQUIRI,consulta externa,personas de 10 a 20 anos,2012-01-01,58,95,12,17,70,112,182
COMANCHE,consulta externa,personas de 10 a 20 anos,2012-01-01,2,9,0,1,2,10,12
COMARAPA,consulta externa,personas de 10 a 20 anos,2012-01-01,82,147,22,22,104,169,273
COMBAYA,consulta externa,personas de 10 a 20 anos,2012-01-01,4,11,0,0,4,11,15
CONCEPCION,consulta externa,personas de 10 a 20 anos,2012-01-01,16,28,0,3,16,31,47
COPACABANA,consulta externa,personas de 10 a 20 anos,2012-01-01,35,31,0,0,35,31,66
CORIPATA,consulta externa,personas de 10 a 20 anos,2012-01-01,57,88,3,3,60,91,151
CORO CORO,consulta externa,personas de 10 a 20 anos,2012-01-01,35,39,0,0,35,39,74
COROICO,consulta externa,personas de 10 a 20 anos,2012-01-01,70,97,17,30,87,127,214
CORQUE,consulta externa,personas de 10 a 20 anos,2012-01-01,12,26,2,0,14,26,40
COTAGAITA,consulta externa,personas de 10 a 20 anos,2012-01-01,145,214,6,9,151,223,374
COTOCA,consulta externa,personas de 10 a 20 anos,2012-01-01,97,192,1,2,98,194,292
CUATRO CAÑADAS,consulta externa,personas de 10 a 20 anos,2012-01-01,136,145,1,0,137,145,282
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 10 a 20 anos,2012-01-01,3,4,0,0,3,4,7
CUEVO,consulta externa,personas de 10 a 20 anos,2012-01-01,20,44,0,0,20,44,64
CULPINA,consulta externa,personas de 10 a 20 anos,2012-01-01,34,73,0,1,34,74,108
CURAHUARA DE CARANGAS,consulta externa,personas de 10 a 20 anos,2012-01-01,19,21,0,0,19,21,40
CURVA,consulta externa,personas de 10 a 20 anos,2012-01-01,3,3,0,0,3,3,6
DESAGUADERO,consulta externa,personas de 10 a 20 anos,2012-01-01,9,16,1,1,10,17,27
EL ALTO,consulta externa,personas de 10 a 20 anos,2012-01-01,3025,5063,1493,2075,4518,7138,11656
EL CHORO,consulta externa,personas de 10 a 20 anos,2012-01-01,6,12,0,0,6,12,18
EL PUENTE(STC),consulta externa,personas de 10 a 20 anos,2012-01-01,38,78,0,0,38,78,116
EL PUENTE(TJA),consulta externa,personas de 10 a 20 anos,2012-01-01,87,147,2,0,89,147,236
EL TORNO,consulta externa,personas de 10 a 20 anos,2012-01-01,277,434,37,43,314,477,791
EL VILLAR,consulta externa,personas de 10 a 20 anos,2012-01-01,41,53,0,1,41,54,95
ENTRE RIOS TRJ,consulta externa,personas de 10 a 20 anos,2012-01-01,169,347,0,2,169,349,518
ENTRE RIOS CBBA,consulta externa,personas de 10 a 20 anos,2012-01-01,202,213,20,13,222,226,448
ESCARA,consulta externa,personas de 10 a 20 anos,2012-01-01,3,3,1,0,4,3,7
ESCOMA,consulta externa,personas de 10 a 20 anos,2012-01-01,14,18,3,4,17,22,39
ESMERALDA,consulta externa,personas de 10 a 20 anos,2012-01-01,4,2,0,0,4,2,6
EUCALIPTUS,consulta externa,personas de 10 a 20 anos,2012-01-01,14,28,2,1,16,29,45
EUREKA (SANTOS MERCADO),consulta externa,personas de 10 a 20 anos,2012-01-01,8,23,0,0,8,23,31
EXALTACION,consulta externa,personas de 10 a 20 anos,2012-01-01,12,13,0,1,12,14,26
FERNANDEZ ALONSO,consulta externa,personas de 10 a 20 anos,2012-01-01,42,95,4,3,46,98,144
FILADELFIA,consulta externa,personas de 10 a 20 anos,2012-01-01,32,53,0,1,32,54,86
GENERAL SAAVEDRA,consulta externa,personas de 10 a 20 anos,2012-01-01,53,99,2,4,55,103,158
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 10 a 20 anos,2012-01-01,28,31,4,6,32,37,69
GUANAY,consulta externa,personas de 10 a 20 anos,2012-01-01,49,96,1,3,50,99,149
GUAQUI,consulta externa,personas de 10 a 20 anos,2012-01-01,17,15,0,2,17,17,34
GUAYARAMERIN,consulta externa,personas de 10 a 20 anos,2012-01-01,385,769,86,145,471,914,1385
GUTIERREZ,consulta externa,personas de 10 a 20 anos,2012-01-01,68,111,1,1,69,112,181
HUACARETA,consulta externa,personas de 10 a 20 anos,2012-01-01,33,57,0,4,33,61,94
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 10 a 20 anos,2012-01-01,11,32,0,0,11,32,43
HUACHACALLA,consulta externa,personas de 10 a 20 anos,2012-01-01,24,19,0,0,24,19,43
HUANUNI,consulta externa,personas de 10 a 20 anos,2012-01-01,200,209,35,43,235,252,487
HUARACAJE,consulta externa,personas de 10 a 20 anos,2012-01-01,20,32,0,3,20,35,55
HUARINA,consulta externa,personas de 10 a 20 anos,2012-01-01,7,12,0,0,7,12,19
HUAYLLAMARCA,consulta externa,personas de 10 a 20 anos,2012-01-01,7,11,0,1,7,12,19
HUMANATA,consulta externa,personas de 10 a 20 anos,2012-01-01,5,4,0,0,5,4,9
ICHOCA,consulta externa,personas de 10 a 20 anos,2012-01-01,6,5,0,0,6,5,11
ICLA,consulta externa,personas de 10 a 20 anos,2012-01-01,48,56,4,2,52,58,110
INCAHUASI,consulta externa,personas de 10 a 20 anos,2012-01-01,10,29,1,1,11,30,41
INGAVI (HUMAITA),consulta externa,personas de 10 a 20 anos,2012-01-01,40,50,0,0,40,50,90
INQUISIVI,consulta externa,personas de 10 a 20 anos,2012-01-01,15,35,0,0,15,35,50
IRUPANA (VILLA DE LANZA),consulta externa,personas de 10 a 20 anos,2012-01-01,49,79,5,5,54,84,138
IXIAMAS,consulta externa,personas de 10 a 20 anos,2012-01-01,34,38,0,0,34,38,72
JESUS DE MACHACA,consulta externa,personas de 10 a 20 anos,2012-01-01,72,98,4,11,76,109,185
LA ASUNTA,consulta externa,personas de 10 a 20 anos,2012-01-01,120,220,9,12,129,232,361
LA GUARDIA,consulta externa,personas de 10 a 20 anos,2012-01-01,239,359,27,37,266,396,662
LA PAZ,consulta externa,personas de 10 a 20 anos,2012-01-01,5335,7427,2362,2995,7697,10422,18119
LA RIVERA,consulta externa,personas de 10 a 20 anos,2012-01-01,6,6,0,0,6,6,12
LAGUNILLAS,consulta externa,personas de 10 a 20 anos,2012-01-01,37,45,1,0,38,45,83
LAJA,consulta externa,personas de 10 a 20 anos,2012-01-01,19,55,0,2,19,57,76
LAS CARRERAS,consulta externa,personas de 10 a 20 anos,2012-01-01,29,46,0,1,29,47,76
LICOMA PAMPA,consulta externa,personas de 10 a 20 anos,2012-01-01,11,17,0,0,11,17,28
LLALLAGUA,consulta externa,personas de 10 a 20 anos,2012-01-01,77,206,11,12,88,218,306
LLICA,consulta externa,personas de 10 a 20 anos,2012-01-01,23,22,2,0,25,22,47
LORETO,consulta externa,personas de 10 a 20 anos,2012-01-01,26,39,2,3,28,42,70
LURIBAY,consulta externa,personas de 10 a 20 anos,2012-01-01,50,52,1,4,51,56,107
MACHACAMARCA,consulta externa,personas de 10 a 20 anos,2012-01-01,15,34,3,2,18,36,54
MACHARETI,consulta externa,personas de 10 a 20 anos,2012-01-01,51,97,1,4,52,101,153
MAGDALENA,consulta externa,personas de 10 a 20 anos,2012-01-01,75,168,18,9,93,177,270
MAIRANA,consulta externa,personas de 10 a 20 anos,2012-01-01,54,77,6,13,60,90,150
MALLA,consulta externa,personas de 10 a 20 anos,2012-01-01,19,21,1,1,20,22,42
MAPIRI,consulta externa,personas de 10 a 20 anos,2012-01-01,84,115,0,0,84,115,199
MECAPACA,consulta externa,personas de 10 a 20 anos,2012-01-01,27,32,3,0,30,32,62
MINEROS,consulta externa,personas de 10 a 20 anos,2012-01-01,35,74,0,0,35,74,109
MIZQUE,consulta externa,personas de 10 a 20 anos,2012-01-01,27,51,2,3,29,54,83
MOCOMOCO,consulta externa,personas de 10 a 20 anos,2012-01-01,43,44,1,2,44,46,90
MOJINETE,consulta externa,personas de 10 a 20 anos,2012-01-01,3,10,2,0,5,10,15
MOJOCOYA,consulta externa,personas de 10 a 20 anos,2012-01-01,16,56,2,1,18,57,75
MONTEAGUDO,consulta externa,personas de 10 a 20 anos,2012-01-01,331,415,21,44,352,459,811
MONTERO,consulta externa,personas de 10 a 20 anos,2012-01-01,481,881,41,78,522,959,1481
MORO MORO,consulta externa,personas de 10 a 20 anos,2012-01-01,17,26,1,1,18,27,45
MOROCHATA,consulta externa,personas de 10 a 20 anos,2012-01-01,12,27,0,0,12,27,39
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 10 a 20 anos,2012-01-01,25,23,0,0,25,23,48
NAZACARA DE PACAJES,consulta externa,personas de 10 a 20 anos,2012-01-01,1,6,0,2,1,8,9
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 10 a 20 anos,2012-01-01,18,15,0,0,18,15,33
OCURI,consulta externa,personas de 10 a 20 anos,2012-01-01,22,50,3,3,25,53,78
OKINAWA,consulta externa,personas de 10 a 20 anos,2012-01-01,61,117,3,3,64,120,184
OMEREQUE,consulta externa,personas de 10 a 20 anos,2012-01-01,53,67,1,1,54,68,122
ORURO,consulta externa,personas de 10 a 20 anos,2012-01-01,2257,2918,587,642,2844,3560,6404
PADCAYA,consulta externa,personas de 10 a 20 anos,2012-01-01,317,472,7,11,324,483,807
PADILLA,consulta externa,personas de 10 a 20 anos,2012-01-01,115,198,8,7,123,205,328
PAILON,consulta externa,personas de 10 a 20 anos,2012-01-01,52,93,21,45,73,138,211
PALCA,consulta externa,personas de 10 a 20 anos,2012-01-01,18,58,0,3,18,61,79
PALOS BLANCOS,consulta externa,personas de 10 a 20 anos,2012-01-01,136,221,8,3,144,224,368
PAMPA AULLAGAS,consulta externa,personas de 10 a 20 anos,2012-01-01,23,12,0,0,23,12,35
PAMPA GRANDE,consulta externa,personas de 10 a 20 anos,2012-01-01,37,47,1,3,38,50,88
PAPEL PAMPA,consulta externa,personas de 10 a 20 anos,2012-01-01,28,59,3,2,31,61,92
PASORAPA,consulta externa,personas de 10 a 20 anos,2012-01-01,10,19,0,1,10,20,30
PATACAMAYA,consulta externa,personas de 10 a 20 anos,2012-01-01,31,66,2,1,33,67,100
PAZÑA,consulta externa,personas de 10 a 20 anos,2012-01-01,27,27,1,1,28,28,56
PELECHUCO,consulta externa,personas de 10 a 20 anos,2012-01-01,42,67,2,0,44,67,111
POCOATA,consulta externa,personas de 10 a 20 anos,2012-01-01,41,64,5,2,46,66,112
POCONA,consulta externa,personas de 10 a 20 anos,2012-01-01,55,103,1,0,56,103,159
POJO (CBBA),consulta externa,personas de 10 a 20 anos,2012-01-01,28,35,0,0,28,35,63
POOPO,consulta externa,personas de 10 a 20 anos,2012-01-01,41,42,6,9,47,51,98
PORCO,consulta externa,personas de 10 a 20 anos,2012-01-01,34,58,0,0,34,58,92
POROMA,consulta externa,personas de 10 a 20 anos,2012-01-01,44,79,0,2,44,81,125
PORONGO,consulta externa,personas de 10 a 20 anos,2012-01-01,65,78,1,2,66,80,146
PORTACHUELO,consulta externa,personas de 10 a 20 anos,2012-01-01,88,166,10,6,98,172,270
PORVENIR,consulta externa,personas de 10 a 20 anos,2012-01-01,24,30,0,0,24,30,54
POSTRER VALLE,consulta externa,personas de 10 a 20 anos,2012-01-01,20,14,0,1,20,15,35
POTOSI,consulta externa,personas de 10 a 20 anos,2012-01-01,1483,2537,505,1024,1988,3561,5549
PRESTO,consulta externa,personas de 10 a 20 anos,2012-01-01,19,30,0,0,19,30,49
PUCARA,consulta externa,personas de 10 a 20 anos,2012-01-01,3,10,0,0,3,10,13
PUCARANI,consulta externa,personas de 10 a 20 anos,2012-01-01,29,52,0,2,29,54,83
PUERTO ACOSTA,consulta externa,personas de 10 a 20 anos,2012-01-01,8,21,0,0,8,21,29
PUERTO CARABUCO,consulta externa,personas de 10 a 20 anos,2012-01-01,61,43,10,1,71,44,115
PUERTO GONZALO MORENO,consulta externa,personas de 10 a 20 anos,2012-01-01,35,75,4,5,39,80,119
PUERTO PEREZ,consulta externa,personas de 10 a 20 anos,2012-01-01,8,18,1,0,9,18,27
PUERTO QUIJARRO,consulta externa,personas de 10 a 20 anos,2012-01-01,157,166,3,1,160,167,327
PUERTO RICO,consulta externa,personas de 10 a 20 anos,2012-01-01,115,129,1,0,116,129,245
PUERTO SILES,consulta externa,personas de 10 a 20 anos,2012-01-01,12,18,0,0,12,18,30
PUERTO SUAREZ,consulta externa,personas de 10 a 20 anos,2012-01-01,258,291,50,46,308,337,645
PUERTO VILLARROEL,consulta externa,personas de 10 a 20 anos,2012-01-01,403,430,23,180,426,610,1036
PUNA,consulta externa,personas de 10 a 20 anos,2012-01-01,57,108,0,3,57,111,168
PUNATA,consulta externa,personas de 10 a 20 anos,2012-01-01,115,290,36,58,151,348,499
QUIABAYA,consulta externa,personas de 10 a 20 anos,2012-01-01,2,19,0,2,2,21,23
QUILLACOLLO,consulta externa,personas de 10 a 20 anos,2012-01-01,320,377,87,99,407,476,883
QUIME,consulta externa,personas de 10 a 20 anos,2012-01-01,25,54,0,2,25,56,81
QUIRUSILLAS,consulta externa,personas de 10 a 20 anos,2012-01-01,21,13,0,0,21,13,34
RAVELO,consulta externa,personas de 10 a 20 anos,2012-01-01,56,70,0,0,56,70,126
REYES,consulta externa,personas de 10 a 20 anos,2012-01-01,75,158,0,0,75,158,233
RIBERALTA,consulta externa,personas de 10 a 20 anos,2012-01-01,350,1324,20,200,370,1524,1894
ROBORE,consulta externa,personas de 10 a 20 anos,2012-01-01,121,196,14,17,135,213,348
RURRENABAQUE,consulta externa,personas de 10 a 20 anos,2012-01-01,76,76,41,27,117,103,220
SABAYA,consulta externa,personas de 10 a 20 anos,2012-01-01,16,27,1,1,17,28,45
SACABA,consulta externa,personas de 10 a 20 anos,2012-01-01,466,600,162,167,628,767,1395
SACABAMBA,consulta externa,personas de 10 a 20 anos,2012-01-01,6,14,1,0,7,14,21
SACACA,consulta externa,personas de 10 a 20 anos,2012-01-01,48,85,0,0,48,85,133
SAIPINA,consulta externa,personas de 10 a 20 anos,2012-01-01,28,49,4,3,32,52,84
SALINAS DE GARCI MENDOZA,consulta externa,personas de 10 a 20 anos,2012-01-01,27,28,0,0,27,28,55
SAMAIPATA,consulta externa,personas de 10 a 20 anos,2012-01-01,39,65,0,3,39,68,107
SAN AGUSTIN,consulta externa,personas de 10 a 20 anos,2012-01-01,16,24,0,0,16,24,40
SAN ANDRES,consulta externa,personas de 10 a 20 anos,2012-01-01,90,138,6,13,96,151,247
SAN ANDRES DE MACHACA,consulta externa,personas de 10 a 20 anos,2012-01-01,9,18,0,2,9,20,29
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 10 a 20 anos,2012-01-01,0,8,0,0,0,8,8
SAN ANTONIO DE LOMERIO,consulta externa,personas de 10 a 20 anos,2012-01-01,21,25,0,1,21,26,47
SAN BENITO,consulta externa,personas de 10 a 20 anos,2012-01-01,27,30,7,1,34,31,65
SAN BORJA,consulta externa,personas de 10 a 20 anos,2012-01-01,143,337,11,75,154,412,566
SAN BUENA VENTURA,consulta externa,personas de 10 a 20 anos,2012-01-01,47,110,2,0,49,110,159
SAN CARLOS,consulta externa,personas de 10 a 20 anos,2012-01-01,139,387,1,7,140,394,534
SAN IGNACIO,consulta externa,personas de 10 a 20 anos,2012-01-01,418,400,23,12,441,412,853
SAN IGNACIO DE VELASCO,consulta externa,personas de 10 a 20 anos,2012-01-01,236,419,17,47,253,466,719
SAN JAVIER(BNI),consulta externa,personas de 10 a 20 anos,2012-01-01,15,24,0,0,15,24,39
SAN JAVIER(STC),consulta externa,personas de 10 a 20 anos,2012-01-01,35,46,2,4,37,50,87
SAN JOAQUIN,consulta externa,personas de 10 a 20 anos,2012-01-01,17,18,123,127,140,145,285
SAN JOSE DE CHIQUITOS,consulta externa,personas de 10 a 20 anos,2012-01-01,94,175,11,12,105,187,292
SAN JUAN DE YAPACANI,consulta externa,personas de 10 a 20 anos,2012-01-01,71,99,13,20,84,119,203
SAN JULIAN,consulta externa,personas de 10 a 20 anos,2012-01-01,260,462,1,31,261,493,754
SAN LORENZO(PND),consulta externa,personas de 10 a 20 anos,2012-01-01,25,36,0,0,25,36,61
SAN LORENZO(TJA),consulta externa,personas de 10 a 20 anos,2012-01-01,125,242,0,10,125,252,377
SAN LUCAS,consulta externa,personas de 10 a 20 anos,2012-01-01,96,210,5,4,101,214,315
SAN MATIAS,consulta externa,personas de 10 a 20 anos,2012-01-01,19,32,0,0,19,32,51
SAN MIGUEL DE VELASCO,consulta externa,personas de 10 a 20 anos,2012-01-01,16,43,5,5,21,48,69
SAN PABLO DE LIPEZ,consulta externa,personas de 10 a 20 anos,2012-01-01,21,28,2,0,23,28,51
SAN PEDRO,consulta externa,personas de 10 a 20 anos,2012-01-01,150,187,5,10,155,197,352
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 10 a 20 anos,2012-01-01,27,46,0,0,27,46,73
SAN PEDRO DE CURAHUARA,consulta externa,personas de 10 a 20 anos,2012-01-01,88,101,8,3,96,104,200
SAN PEDRO DE QUEMES,consulta externa,personas de 10 a 20 anos,2012-01-01,5,6,0,1,5,7,12
SAN PEDRO DE TIQUINA,consulta externa,personas de 10 a 20 anos,2012-01-01,6,21,3,2,9,23,32
SAN PEDRO(PND),consulta externa,personas de 10 a 20 anos,2012-01-01,7,13,0,0,7,13,20
SAN RAFAEL,consulta externa,personas de 10 a 20 anos,2012-01-01,25,54,0,5,25,59,84
SAN RAMON BENI,consulta externa,personas de 10 a 20 anos,2012-01-01,71,73,22,8,93,81,174
SAN RAMON SCZ,consulta externa,personas de 10 a 20 anos,2012-01-01,60,84,10,43,70,127,197
SANTA ANA,consulta externa,personas de 10 a 20 anos,2012-01-01,129,215,18,26,147,241,388
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 10 a 20 anos,2012-01-01,8391,12176,1876,4455,10267,16631,26898
SANTA ROSA,consulta externa,personas de 10 a 20 anos,2012-01-01,59,136,5,13,64,149,213
SANTA ROSA DEL SARA,consulta externa,personas de 10 a 20 anos,2012-01-01,121,189,5,1,126,190,316
SANTIAGO DE CALLAPA,consulta externa,personas de 10 a 20 anos,2012-01-01,5,7,0,0,5,7,12
SANTIAGO DE HUARI,consulta externa,personas de 10 a 20 anos,2012-01-01,60,68,3,1,63,69,132
SANTIAGO DE HUATA,consulta externa,personas de 10 a 20 anos,2012-01-01,11,10,2,1,13,11,24
SANTIAGO DE MACHACA,consulta externa,personas de 10 a 20 anos,2012-01-01,5,5,0,0,5,5,10
SANTIVAÑES,consulta externa,personas de 10 a 20 anos,2012-01-01,22,40,3,6,25,46,71
SANTUARIO DE QUILLACAS,consulta externa,personas de 10 a 20 anos,2012-01-01,2,9,0,1,2,10,12
SAPAHAQUI,consulta externa,personas de 10 a 20 anos,2012-01-01,30,43,1,0,31,43,74
SENA,consulta externa,personas de 10 a 20 anos,2012-01-01,27,41,0,0,27,41,68
SHINAOTA,consulta externa,personas de 10 a 20 anos,2012-01-01,164,283,18,17,182,300,482
SICA SICA (VILLA AROMA),consulta externa,personas de 10 a 20 anos,2012-01-01,81,105,0,3,81,108,189
SICAYA,consulta externa,personas de 10 a 20 anos,2012-01-01,6,6,0,0,6,6,12
SIPE SIPE,consulta externa,personas de 10 a 20 anos,2012-01-01,76,116,1,0,77,116,193
SOPACHUY,consulta externa,personas de 10 a 20 anos,2012-01-01,21,48,1,0,22,48,70
SORACACHI,consulta externa,personas de 10 a 20 anos,2012-01-01,34,43,0,0,34,43,77
SORATA,consulta externa,personas de 10 a 20 anos,2012-01-01,54,63,20,43,74,106,180
SUCRE,consulta externa,personas de 10 a 20 anos,2012-01-01,3069,4622,909,1436,3978,6058,10036
TACACHI,consulta externa,personas de 10 a 20 anos,2012-01-01,7,8,0,1,7,9,16
