,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS REPETIDO,PERSONAS DE 5 A 9 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 5 a 9 anos,2012-01-01,54,29,6,4,60,33,93
AZURDUY,consulta externa,personas de 5 a 9 anos,2012-01-01,25,20,0,0,25,20,45
BATALLAS,consulta externa,personas de 5 a 9 anos,2012-01-01,5,11,0,2,5,13,18
BAURES,consulta externa,personas de 5 a 9 anos,2012-01-01,35,22,2,1,37,23,60
BELEN DE ANDAMARCA,consulta externa,personas de 5 a 9 anos,2012-01-01,4,5,0,0,4,5,9
BELEN DE URMIRI,consulta externa,personas de 5 a 9 anos,2012-01-01,3,1,1,0,4,1,5
BELLA FLOR,consulta externa,personas de 5 a 9 anos,2012-01-01,3,6,0,0,3,6,9
BERMEJO,consulta externa,personas de 5 a 9 anos,2012-01-01,300,364,24,17,324,381,705
BETANZOS,consulta externa,personas de 5 a 9 anos,2012-01-01,61,46,1,7,62,53,115
BOLIVAR,consulta externa,personas de 5 a 9 anos,2012-01-01,7,4,0,0,7,4,11
BOLPEBRA,consulta externa,personas de 5 a 9 anos,2012-01-01,9,8,0,0,9,8,17
BOYUIBE,consulta externa,personas de 5 a 9 anos,2012-01-01,27,39,2,3,29,42,71
BUENA VISTA,consulta externa,personas de 5 a 9 anos,2012-01-01,37,37,0,0,37,37,74
CABEZAS,consulta externa,personas de 5 a 9 anos,2012-01-01,103,71,3,1,106,72,178
CAIROMA,consulta externa,personas de 5 a 9 anos,2012-01-01,16,21,0,0,16,21,37
"CAIZA ""D""",consulta externa,personas de 5 a 9 anos,2012-01-01,16,14,0,0,16,14,30
CAJUATA,consulta externa,personas de 5 a 9 anos,2012-01-01,27,28,2,0,29,28,57
CALACOTO,consulta externa,personas de 5 a 9 anos,2012-01-01,6,5,0,0,6,5,11
CALAMARCA,consulta externa,personas de 5 a 9 anos,2012-01-01,22,17,2,2,24,19,43
CAMARGO,consulta externa,personas de 5 a 9 anos,2012-01-01,35,51,0,3,35,54,89
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 5 a 9 anos,2012-01-01,9,7,0,0,9,7,16
CAMIRI,consulta externa,personas de 5 a 9 anos,2012-01-01,219,202,21,17,240,219,459
CAPINOTA,consulta externa,personas de 5 a 9 anos,2012-01-01,62,36,6,5,68,41,109
CAQUIAVIRI,consulta externa,personas de 5 a 9 anos,2012-01-01,13,5,0,3,13,8,21
CARACOLLO,consulta externa,personas de 5 a 9 anos,2012-01-01,38,38,2,4,40,42,82
CARANAVI,consulta externa,personas de 5 a 9 anos,2012-01-01,84,84,2,1,86,85,171
CARANGAS,consulta externa,personas de 5 a 9 anos,2012-01-01,2,1,0,0,2,1,3
CARAPARI,consulta externa,personas de 5 a 9 anos,2012-01-01,79,98,0,0,79,98,177
CARIPUYO,consulta externa,personas de 5 a 9 anos,2012-01-01,6,11,0,0,6,11,17
CARMEN RIVERO TORREZ,consulta externa,personas de 5 a 9 anos,2012-01-01,5,6,1,0,6,6,12
CATACORA,consulta externa,personas de 5 a 9 anos,2012-01-01,5,3,0,0,5,3,8
CHACARILLA,consulta externa,personas de 5 a 9 anos,2012-01-01,2,1,0,0,2,1,3
CHALLAPATA,consulta externa,personas de 5 a 9 anos,2012-01-01,24,11,4,9,28,20,48
CHAQUI,consulta externa,personas de 5 a 9 anos,2012-01-01,13,8,1,1,14,9,23
CHARAGUA,consulta externa,personas de 5 a 9 anos,2012-01-01,68,91,4,3,72,94,166
CHARAÑA,consulta externa,personas de 5 a 9 anos,2012-01-01,2,3,0,0,2,3,5
CHAYANTA,consulta externa,personas de 5 a 9 anos,2012-01-01,11,12,0,0,11,12,23
CHIMORE,consulta externa,personas de 5 a 9 anos,2012-01-01,77,67,2,2,79,69,148
CHIPAYA,consulta externa,personas de 5 a 9 anos,2012-01-01,4,11,0,0,4,11,15
CHOQUE COTA,consulta externa,personas de 5 a 9 anos,2012-01-01,5,5,0,0,5,5,10
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 5 a 9 anos,2012-01-01,43,37,2,6,45,43,88
CHUMA,consulta externa,personas de 5 a 9 anos,2012-01-01,15,24,0,2,15,26,41
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 5 a 9 anos,2012-01-01,2,3,0,0,2,3,5
CKOCHAS,consulta externa,personas de 5 a 9 anos,2012-01-01,19,26,0,0,19,26,45
CLIZA,consulta externa,personas de 5 a 9 anos,2012-01-01,22,27,8,14,30,41,71
COBIJA,consulta externa,personas de 5 a 9 anos,2012-01-01,129,131,21,10,150,141,291
COCAPATA,consulta externa,personas de 5 a 9 anos,2012-01-01,10,3,1,0,11,3,14
COCHABAMBA,consulta externa,personas de 5 a 9 anos,2012-01-01,4361,4414,1994,1875,6355,6289,12644
COIPASA,consulta externa,personas de 5 a 9 anos,2012-01-01,2,1,0,0,2,1,3
COLCAPIRHUA,consulta externa,personas de 5 a 9 anos,2012-01-01,131,88,62,39,193,127,320
"COLCHA ""K""",consulta externa,personas de 5 a 9 anos,2012-01-01,14,17,0,0,14,17,31
COLLANA,consulta externa,personas de 5 a 9 anos,2012-01-01,1,4,0,3,1,7,8
COLOMI,consulta externa,personas de 5 a 9 anos,2012-01-01,28,19,0,2,28,21,49
COLPA BELGICA,consulta externa,personas de 5 a 9 anos,2012-01-01,40,51,13,8,53,59,112
COLQUECHACA,consulta externa,personas de 5 a 9 anos,2012-01-01,21,18,0,0,21,18,39
COLQUENCHA,consulta externa,personas de 5 a 9 anos,2012-01-01,15,12,1,1,16,13,29
COLQUIRI,consulta externa,personas de 5 a 9 anos,2012-01-01,35,26,7,6,42,32,74
COMANCHE,consulta externa,personas de 5 a 9 anos,2012-01-01,2,3,0,0,2,3,5
COMARAPA,consulta externa,personas de 5 a 9 anos,2012-01-01,52,45,7,6,59,51,110
COMBAYA,consulta externa,personas de 5 a 9 anos,2012-01-01,5,4,0,0,5,4,9
CONCEPCION,consulta externa,personas de 5 a 9 anos,2012-01-01,20,13,2,0,22,13,35
COPACABANA,consulta externa,personas de 5 a 9 anos,2012-01-01,9,22,0,0,9,22,31
CORIPATA,consulta externa,personas de 5 a 9 anos,2012-01-01,30,31,3,4,33,35,68
CORO CORO,consulta externa,personas de 5 a 9 anos,2012-01-01,10,16,0,0,10,16,26
COROICO,consulta externa,personas de 5 a 9 anos,2012-01-01,30,37,9,11,39,48,87
CORQUE,consulta externa,personas de 5 a 9 anos,2012-01-01,13,7,0,0,13,7,20
COTAGAITA,consulta externa,personas de 5 a 9 anos,2012-01-01,77,68,2,0,79,68,147
COTOCA,consulta externa,personas de 5 a 9 anos,2012-01-01,69,54,1,2,70,56,126
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2012-01-01,53,45,0,0,53,45,98
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2012-01-01,1,1,0,0,1,1,2
CUEVO,consulta externa,personas de 5 a 9 anos,2012-01-01,17,22,0,2,17,24,41
CULPINA,consulta externa,personas de 5 a 9 anos,2012-01-01,18,28,0,0,18,28,46
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2012-01-01,4,4,0,0,4,4,8
CURVA,consulta externa,personas de 5 a 9 anos,2012-01-01,0,2,0,0,0,2,2
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2012-01-01,8,5,0,0,8,5,13
EL ALTO,consulta externa,personas de 5 a 9 anos,2012-01-01,2095,2166,713,722,2808,2888,5696
EL CHORO,consulta externa,personas de 5 a 9 anos,2012-01-01,1,0,0,0,1,0,1
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2012-01-01,29,26,0,0,29,26,55
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2012-01-01,48,45,0,0,48,45,93
EL TORNO,consulta externa,personas de 5 a 9 anos,2012-01-01,179,203,20,7,199,210,409
EL VILLAR,consulta externa,personas de 5 a 9 anos,2012-01-01,17,13,0,0,17,13,30
ENTRE RIOS TRJ,consulta externa,personas de 5 a 9 anos,2012-01-01,121,117,3,3,124,120,244
ENTRE RIOS CBBA,consulta externa,personas de 5 a 9 anos,2012-01-01,114,101,3,6,117,107,224
ESCOMA,consulta externa,personas de 5 a 9 anos,2012-01-01,8,8,0,2,8,10,18
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2012-01-01,9,9,0,0,9,9,18
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2012-01-01,5,13,0,0,5,13,18
EXALTACION,consulta externa,personas de 5 a 9 anos,2012-01-01,10,8,0,1,10,9,19
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2012-01-01,42,38,3,0,45,38,83
FILADELFIA,consulta externa,personas de 5 a 9 anos,2012-01-01,16,18,0,0,16,18,34
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2012-01-01,54,43,10,0,64,43,107
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2012-01-01,20,19,3,1,23,20,43
GUANAY,consulta externa,personas de 5 a 9 anos,2012-01-01,45,27,2,0,47,27,74
GUAQUI,consulta externa,personas de 5 a 9 anos,2012-01-01,4,9,0,0,4,9,13
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2012-01-01,241,205,31,40,272,245,517
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2012-01-01,31,34,1,0,32,34,66
HUACARETA,consulta externa,personas de 5 a 9 anos,2012-01-01,19,18,3,0,22,18,40
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2012-01-01,5,9,0,0,5,9,14
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2012-01-01,8,5,0,0,8,5,13
HUANUNI,consulta externa,personas de 5 a 9 anos,2012-01-01,100,97,26,11,126,108,234
HUARACAJE,consulta externa,personas de 5 a 9 anos,2012-01-01,19,18,0,1,19,19,38
HUARINA,consulta externa,personas de 5 a 9 anos,2012-01-01,2,1,0,0,2,1,3
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2012-01-01,2,2,0,0,2,2,4
HUMANATA,consulta externa,personas de 5 a 9 anos,2012-01-01,2,5,0,1,2,6,8
ICHOCA,consulta externa,personas de 5 a 9 anos,2012-01-01,1,1,0,0,1,1,2
ICLA,consulta externa,personas de 5 a 9 anos,2012-01-01,11,16,3,0,14,16,30
INCAHUASI,consulta externa,personas de 5 a 9 anos,2012-01-01,6,1,0,0,6,1,7
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2012-01-01,36,37,0,0,36,37,73
INQUISIVI,consulta externa,personas de 5 a 9 anos,2012-01-01,13,18,0,1,13,19,32
IRUPANA (VILLA DE LANZA),consulta externa,personas de 5 a 9 anos,2012-01-01,18,31,1,2,19,33,52
IXIAMAS,consulta externa,personas de 5 a 9 anos,2012-01-01,14,13,0,0,14,13,27
JESUS DE MACHACA,consulta externa,personas de 5 a 9 anos,2012-01-01,44,27,1,1,45,28,73
LA ASUNTA,consulta externa,personas de 5 a 9 anos,2012-01-01,58,55,2,6,60,61,121
LA GUARDIA,consulta externa,personas de 5 a 9 anos,2012-01-01,218,152,15,15,233,167,400
LA PAZ,consulta externa,personas de 5 a 9 anos,2012-01-01,3062,3105,1269,1327,4331,4432,8763
LA RIVERA,consulta externa,personas de 5 a 9 anos,2012-01-01,0,1,0,0,0,1,1
LAGUNILLAS,consulta externa,personas de 5 a 9 anos,2012-01-01,23,22,2,0,25,22,47
LAJA,consulta externa,personas de 5 a 9 anos,2012-01-01,14,11,3,1,17,12,29
LAS CARRERAS,consulta externa,personas de 5 a 9 anos,2012-01-01,15,10,0,0,15,10,25
LICOMA PAMPA,consulta externa,personas de 5 a 9 anos,2012-01-01,8,10,0,0,8,10,18
LLALLAGUA,consulta externa,personas de 5 a 9 anos,2012-01-01,43,38,1,2,44,40,84
LLICA,consulta externa,personas de 5 a 9 anos,2012-01-01,14,7,0,0,14,7,21
LORETO,consulta externa,personas de 5 a 9 anos,2012-01-01,30,23,0,0,30,23,53
LURIBAY,consulta externa,personas de 5 a 9 anos,2012-01-01,24,17,0,0,24,17,41
MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2012-01-01,12,11,0,2,12,13,25
MACHARETI,consulta externa,personas de 5 a 9 anos,2012-01-01,40,44,0,0,40,44,84
MAGDALENA,consulta externa,personas de 5 a 9 anos,2012-01-01,57,54,4,5,61,59,120
MAIRANA,consulta externa,personas de 5 a 9 anos,2012-01-01,23,28,1,2,24,30,54
MALLA,consulta externa,personas de 5 a 9 anos,2012-01-01,7,5,1,0,8,5,13
MAPIRI,consulta externa,personas de 5 a 9 anos,2012-01-01,46,30,1,1,47,31,78
MECAPACA,consulta externa,personas de 5 a 9 anos,2012-01-01,6,12,0,2,6,14,20
MINEROS,consulta externa,personas de 5 a 9 anos,2012-01-01,19,21,0,0,19,21,40
MIZQUE,consulta externa,personas de 5 a 9 anos,2012-01-01,21,19,4,4,25,23,48
MOCOMOCO,consulta externa,personas de 5 a 9 anos,2012-01-01,16,14,0,2,16,16,32
MOJINETE,consulta externa,personas de 5 a 9 anos,2012-01-01,1,1,0,0,1,1,2
MOJOCOYA,consulta externa,personas de 5 a 9 anos,2012-01-01,13,17,1,0,14,17,31
MONTEAGUDO,consulta externa,personas de 5 a 9 anos,2012-01-01,127,147,8,10,135,157,292
MONTERO,consulta externa,personas de 5 a 9 anos,2012-01-01,361,303,37,38,398,341,739
MORO MORO,consulta externa,personas de 5 a 9 anos,2012-01-01,6,8,0,0,6,8,14
MOROCHATA,consulta externa,personas de 5 a 9 anos,2012-01-01,7,8,0,0,7,8,15
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 5 a 9 anos,2012-01-01,19,3,0,0,19,3,22
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 5 a 9 anos,2012-01-01,6,4,0,0,6,4,10
OCURI,consulta externa,personas de 5 a 9 anos,2012-01-01,18,13,0,0,18,13,31
OKINAWA,consulta externa,personas de 5 a 9 anos,2012-01-01,26,38,1,4,27,42,69
OMEREQUE,consulta externa,personas de 5 a 9 anos,2012-01-01,19,17,2,0,21,17,38
ORURO,consulta externa,personas de 5 a 9 anos,2012-01-01,1472,1424,337,298,1809,1722,3531
PADCAYA,consulta externa,personas de 5 a 9 anos,2012-01-01,119,128,5,0,124,128,252
PADILLA,consulta externa,personas de 5 a 9 anos,2012-01-01,51,68,2,3,53,71,124
PAILON,consulta externa,personas de 5 a 9 anos,2012-01-01,44,34,15,9,59,43,102
PALCA,consulta externa,personas de 5 a 9 anos,2012-01-01,24,21,0,0,24,21,45
PALOS BLANCOS,consulta externa,personas de 5 a 9 anos,2012-01-01,63,76,2,2,65,78,143
PAMPA AULLAGAS,consulta externa,personas de 5 a 9 anos,2012-01-01,6,9,0,0,6,9,15
PAMPA GRANDE,consulta externa,personas de 5 a 9 anos,2012-01-01,19,16,1,1,20,17,37
PAPEL PAMPA,consulta externa,personas de 5 a 9 anos,2012-01-01,11,12,0,2,11,14,25
PASORAPA,consulta externa,personas de 5 a 9 anos,2012-01-01,2,3,0,0,2,3,5
PATACAMAYA,consulta externa,personas de 5 a 9 anos,2012-01-01,18,7,0,0,18,7,25
PAZÑA,consulta externa,personas de 5 a 9 anos,2012-01-01,11,12,1,0,12,12,24
PELECHUCO,consulta externa,personas de 5 a 9 anos,2012-01-01,15,7,1,0,16,7,23
POCOATA,consulta externa,personas de 5 a 9 anos,2012-01-01,26,33,0,0,26,33,59
POCONA,consulta externa,personas de 5 a 9 anos,2012-01-01,22,21,0,0,22,21,43
POJO (CBBA),consulta externa,personas de 5 a 9 anos,2012-01-01,10,19,1,0,11,19,30
POOPO,consulta externa,personas de 5 a 9 anos,2012-01-01,11,15,1,2,12,17,29
PORCO,consulta externa,personas de 5 a 9 anos,2012-01-01,13,13,0,0,13,13,26
POROMA,consulta externa,personas de 5 a 9 anos,2012-01-01,25,21,0,0,25,21,46
PORONGO,consulta externa,personas de 5 a 9 anos,2012-01-01,52,32,0,0,52,32,84
PORTACHUELO,consulta externa,personas de 5 a 9 anos,2012-01-01,96,84,2,5,98,89,187
PORVENIR,consulta externa,personas de 5 a 9 anos,2012-01-01,16,13,0,0,16,13,29
POSTRER VALLE,consulta externa,personas de 5 a 9 anos,2012-01-01,10,3,0,0,10,3,13
POTOSI,consulta externa,personas de 5 a 9 anos,2012-01-01,891,869,300,321,1191,1190,2381
PRESTO,consulta externa,personas de 5 a 9 anos,2012-01-01,6,9,0,0,6,9,15
PUCARA,consulta externa,personas de 5 a 9 anos,2012-01-01,9,2,0,0,9,2,11
PUCARANI,consulta externa,personas de 5 a 9 anos,2012-01-01,21,11,1,0,22,11,33
PUERTO ACOSTA,consulta externa,personas de 5 a 9 anos,2012-01-01,6,2,0,0,6,2,8
PUERTO CARABUCO,consulta externa,personas de 5 a 9 anos,2012-01-01,17,13,1,1,18,14,32
PUERTO GONZALO MORENO,consulta externa,personas de 5 a 9 anos,2012-01-01,28,20,0,0,28,20,48
PUERTO PEREZ,consulta externa,personas de 5 a 9 anos,2012-01-01,4,3,0,0,4,3,7
PUERTO QUIJARRO,consulta externa,personas de 5 a 9 anos,2012-01-01,68,56,5,1,73,57,130
PUERTO RICO,consulta externa,personas de 5 a 9 anos,2012-01-01,46,40,0,0,46,40,86
PUERTO SILES,consulta externa,personas de 5 a 9 anos,2012-01-01,7,7,0,0,7,7,14
PUERTO SUAREZ,consulta externa,personas de 5 a 9 anos,2012-01-01,123,126,23,16,146,142,288
PUERTO VILLARROEL,consulta externa,personas de 5 a 9 anos,2012-01-01,153,145,7,10,160,155,315
PUNA,consulta externa,personas de 5 a 9 anos,2012-01-01,43,43,0,0,43,43,86
PUNATA,consulta externa,personas de 5 a 9 anos,2012-01-01,74,86,21,17,95,103,198
QUIABAYA,consulta externa,personas de 5 a 9 anos,2012-01-01,3,2,0,0,3,2,5
QUILLACOLLO,consulta externa,personas de 5 a 9 anos,2012-01-01,271,233,42,34,313,267,580
QUIME,consulta externa,personas de 5 a 9 anos,2012-01-01,29,21,1,1,30,22,52
QUIRUSILLAS,consulta externa,personas de 5 a 9 anos,2012-01-01,6,7,0,1,6,8,14
RAVELO,consulta externa,personas de 5 a 9 anos,2012-01-01,35,25,0,0,35,25,60
REYES,consulta externa,personas de 5 a 9 anos,2012-01-01,77,69,4,5,81,74,155
RIBERALTA,consulta externa,personas de 5 a 9 anos,2012-01-01,342,296,8,11,350,307,657
ROBORE,consulta externa,personas de 5 a 9 anos,2012-01-01,60,69,8,6,68,75,143
RURRENABAQUE,consulta externa,personas de 5 a 9 anos,2012-01-01,86,76,29,14,115,90,205
SABAYA,consulta externa,personas de 5 a 9 anos,2012-01-01,10,7,0,0,10,7,17
SACABA,consulta externa,personas de 5 a 9 anos,2012-01-01,340,299,163,159,503,458,961
SACABAMBA,consulta externa,personas de 5 a 9 anos,2012-01-01,5,3,0,0,5,3,8
SACACA,consulta externa,personas de 5 a 9 anos,2012-01-01,18,10,0,0,18,10,28
SAIPINA,consulta externa,personas de 5 a 9 anos,2012-01-01,15,24,0,0,15,24,39
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2012-01-01,13,8,0,0,13,8,21
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2012-01-01,30,18,2,0,32,18,50
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2012-01-01,12,5,0,0,12,5,17
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2012-01-01,57,66,17,14,74,80,154
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2012-01-01,2,2,0,0,2,2,4
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2012-01-01,1,3,0,0,1,3,4
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2012-01-01,14,12,0,0,14,12,26
SAN BENITO,consulta externa,personas de 5 a 9 anos,2012-01-01,15,17,4,0,19,17,36
SAN BORJA,consulta externa,personas de 5 a 9 anos,2012-01-01,109,143,6,7,115,150,265
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2012-01-01,39,47,1,1,40,48,88
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2012-01-01,103,113,1,6,104,119,223
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2012-01-01,152,168,2,8,154,176,330
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2012-01-01,166,168,20,13,186,181,367
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2012-01-01,12,12,0,0,12,12,24
SAN JAVIER(STC),consulta externa,personas de 5 a 9 anos,2012-01-01,25,28,3,4,28,32,60
SAN JOAQUIN,consulta externa,personas de 5 a 9 anos,2012-01-01,5,5,85,90,90,95,185
SAN JOSE DE CHIQUITOS,consulta externa,personas de 5 a 9 anos,2012-01-01,69,83,6,10,75,93,168
SAN JUAN DE YAPACANI,consulta externa,personas de 5 a 9 anos,2012-01-01,56,60,21,17,77,77,154
SAN JULIAN,consulta externa,personas de 5 a 9 anos,2012-01-01,165,141,1,0,166,141,307
SAN LORENZO(PND),consulta externa,personas de 5 a 9 anos,2012-01-01,11,13,0,0,11,13,24
SAN LORENZO(TJA),consulta externa,personas de 5 a 9 anos,2012-01-01,82,92,6,2,88,94,182
SAN LUCAS,consulta externa,personas de 5 a 9 anos,2012-01-01,59,57,0,5,59,62,121
SAN MATIAS,consulta externa,personas de 5 a 9 anos,2012-01-01,12,7,0,0,12,7,19
SAN MIGUEL DE VELASCO,consulta externa,personas de 5 a 9 anos,2012-01-01,26,18,1,1,27,19,46
SAN PABLO DE LIPEZ,consulta externa,personas de 5 a 9 anos,2012-01-01,12,11,0,0,12,11,23
SAN PEDRO,consulta externa,personas de 5 a 9 anos,2012-01-01,108,105,9,11,117,116,233
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 5 a 9 anos,2012-01-01,15,11,0,0,15,11,26
SAN PEDRO DE CURAHUARA,consulta externa,personas de 5 a 9 anos,2012-01-01,28,34,9,10,37,44,81
SAN PEDRO DE QUEMES,consulta externa,personas de 5 a 9 anos,2012-01-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,consulta externa,personas de 5 a 9 anos,2012-01-01,9,11,0,0,9,11,20
SAN PEDRO(PND),consulta externa,personas de 5 a 9 anos,2012-01-01,12,4,0,0,12,4,16
SAN RAFAEL,consulta externa,personas de 5 a 9 anos,2012-01-01,19,9,0,0,19,9,28
SAN RAMON BENI,consulta externa,personas de 5 a 9 anos,2012-01-01,45,36,6,1,51,37,88
SAN RAMON SCZ,consulta externa,personas de 5 a 9 anos,2012-01-01,31,29,4,0,35,29,64
SANTA ANA,consulta externa,personas de 5 a 9 anos,2012-01-01,84,107,6,7,90,114,204
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 5 a 9 anos,2012-01-01,5422,5622,1257,1527,6679,7149,13828
SANTA ROSA,consulta externa,personas de 5 a 9 anos,2012-01-01,70,73,3,1,73,74,147
SANTA ROSA DEL SARA,consulta externa,personas de 5 a 9 anos,2012-01-01,68,74,4,3,72,77,149
SANTIAGO DE CALLAPA,consulta externa,personas de 5 a 9 anos,2012-01-01,2,3,0,0,2,3,5
SANTIAGO DE HUARI,consulta externa,personas de 5 a 9 anos,2012-01-01,22,22,2,1,24,23,47
SANTIAGO DE HUATA,consulta externa,personas de 5 a 9 anos,2012-01-01,4,6,0,2,4,8,12
SANTIAGO DE MACHACA,consulta externa,personas de 5 a 9 anos,2012-01-01,2,2,0,0,2,2,4
SANTIVAÑES,consulta externa,personas de 5 a 9 anos,2012-01-01,23,15,2,1,25,16,41
SANTUARIO DE QUILLACAS,consulta externa,personas de 5 a 9 anos,2012-01-01,5,1,0,0,5,1,6
SAPAHAQUI,consulta externa,personas de 5 a 9 anos,2012-01-01,14,20,1,0,15,20,35
SENA,consulta externa,personas de 5 a 9 anos,2012-01-01,13,13,0,0,13,13,26
SHINAOTA,consulta externa,personas de 5 a 9 anos,2012-01-01,87,94,7,9,94,103,197
SICA SICA (VILLA AROMA),consulta externa,personas de 5 a 9 anos,2012-01-01,47,30,2,0,49,30,79
SICAYA,consulta externa,personas de 5 a 9 anos,2012-01-01,3,1,0,0,3,1,4
SIPE SIPE,consulta externa,personas de 5 a 9 anos,2012-01-01,42,37,1,3,43,40,83
SOPACHUY,consulta externa,personas de 5 a 9 anos,2012-01-01,17,23,0,0,17,23,40
SORACACHI,consulta externa,personas de 5 a 9 anos,2012-01-01,15,14,3,1,18,15,33
SORATA,consulta externa,personas de 5 a 9 anos,2012-01-01,36,14,6,5,42,19,61
SUCRE,consulta externa,personas de 5 a 9 anos,2012-01-01,1521,1405,494,417,2015,1822,3837
TACACHI,consulta externa,personas de 5 a 9 anos,2012-01-01,2,3,0,0,2,3,5
TACACOMA,consulta externa,personas de 5 a 9 anos,2012-01-01,18,18,1,0,19,18,37
TACOBAMBA,consulta externa,personas de 5 a 9 anos,2012-01-01,13,4,0,0,13,4,17
TACOPAYA,consulta externa,personas de 5 a 9 anos,2012-01-01,16,29,0,0,16,29,45
