municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-01-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-01-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-01-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-01-01,2,2
AIQUILE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,21,21
COTAGAITA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
CULPINA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,2,2
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,3,3
EL TORNO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,17,17
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
MINEROS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,3,3
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,12,12
SORATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,7,7
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-02-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
BOLIVAR,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
CABEZAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,10,10
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,20,20
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,9,9
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
MAPIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,9,9
PORTACHUELO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,3,3
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,12,12
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,4,4
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,4,4
TARVITA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,3,3
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-03-01,2,2
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,2,2
CARACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,10,10
CULPINA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,8,8
HUAYLLAMARCA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
INCAHUASI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,12,12
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,3,3
POJO (CBBA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,8,8
SHINAOTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,9,9
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,3,3
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,4,4
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-04-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,6,6
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,11,11
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,17,17
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,2,2
MAIRANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,7,7
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
REYES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,20,20
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,6,6
TAPACARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
TIPUANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-05-01,8,8
ACACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,2,2
CHAYANTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,2,2
COCAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,12,12
COROICO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,9,9
HUANUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,14,14
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,3,3
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
SAN PEDRO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,10,10
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,3,3
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
YANACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-06-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,11,11
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,13,13
HUACARETA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,13,13
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,2,2
MAGDALENA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,4,4
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,10,10
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,8,8
TARVITA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
TEOPONTE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,2,2
CLIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,16,16
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,9,9
EL TORNO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,16,16
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,6,6
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,2,2
SAMAIPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,4,4
SAN LUCAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,7,7
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
VILLA SERRANO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-08-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,13,13
COLCAPIRHUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,10,10
HUANUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
ICLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,15,15
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,3,3
OCURI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
REYES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,4,4
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,6,6
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-09-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,3,3
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,23,23
COTOCA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,16,16
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,3,3
HUANUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
ICLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,20,20
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,4,4
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,7,7
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,5,5
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,7,7
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,3,3
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
