municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,3,3
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,9,9
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,98,98
COLOMI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,2,2
CONCEPCION,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,3,3
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,2,2
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,45,45
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,3,3
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
ESCOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,10,10
INQUISIVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,3,3
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,102,102
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,7,7
MACHARETI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,3,3
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,2,2
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
OKINAWA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,25,25
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,2,2
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,5,5
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,25,25
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,4,4
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,7,7
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,4,4
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,10,10
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,2,2
SAMAIPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,7,7
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,2,2
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,4,4
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,2,2
SAN PEDRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,172,172
SANTA ROSA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,2,2
SORACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,2,2
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,31,31
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,9,9
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,18,18
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,3,3
VILLA SERRANO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,6,6
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,5,5
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-02-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
ATOCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
AZURDUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
BAURES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,3,3
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,7,7
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,4,4
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,67,67
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
COTOCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
DESAGUADERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,54,54
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
EL VILLAR,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,11,11
HUACARETA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
HUARINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,129,129
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
MAIRANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
MOJOCOYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,6,6
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,10,10
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,29,29
PADCAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,36,36
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,20,20
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
SAMAIPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
SAN PEDRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,7,7
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,64,64
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,45,45
TAHUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,17,17
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,3,3
TOMINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,7,7
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,3,3
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
VITICHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,5,5
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-03-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
ATOCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,2,2
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,2,2
CAIROMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,4,4
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
CHAYANTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,2,2
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,2,2
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,6,6
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,81,81
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,2,2
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,36,36
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,4,4
GUANAY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,132,132
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,7,7
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,2,2
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,7,7
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,8,8
POCOATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
POJO (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,2,2
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,35,35
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,3,3
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,7,7
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,9,9
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,4,4
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
SAN ANDRES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,2,2
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,3,3
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,5,5
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,151,151
SENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,2,2
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,3,3
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,32,32
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,16,16
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,4,4
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
TOMINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,20,20
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,2,2
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,6,6
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,8,8
VILLA SERRANO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,2,2
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,4,4
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-04-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,3,3
ANCORAIMES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,1,1
ANZALDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,3,3
BELEN DE URMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,2,2
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,3,3
CHAYANTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,1,1
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,3,3
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,9,9
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,72,72
COLOMI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2012-05-01,1,1
