municipality,group,variable,month,Vaginales,TOTAL
PAILON,atencion de partos en servicios,vaginales,2021-01-01,24,24
PALCA,atencion de partos en servicios,vaginales,2021-01-01,5,5
PALOS BLANCOS,atencion de partos en servicios,vaginales,2021-01-01,26,26
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2021-01-01,2,2
PAMPA GRANDE,atencion de partos en servicios,vaginales,2021-01-01,4,4
PAPEL PAMPA,atencion de partos en servicios,vaginales,2021-01-01,1,1
PASORAPA,atencion de partos en servicios,vaginales,2021-01-01,1,1
PATACAMAYA,atencion de partos en servicios,vaginales,2021-01-01,30,30
PAZÑA,atencion de partos en servicios,vaginales,2021-01-01,4,4
PELECHUCO,atencion de partos en servicios,vaginales,2021-01-01,1,1
POCOATA,atencion de partos en servicios,vaginales,2021-01-01,7,7
POCONA,atencion de partos en servicios,vaginales,2021-01-01,15,15
POJO (CBBA),atencion de partos en servicios,vaginales,2021-01-01,13,13
POOPO,atencion de partos en servicios,vaginales,2021-01-01,2,2
PORCO,atencion de partos en servicios,vaginales,2021-01-01,8,8
POROMA,atencion de partos en servicios,vaginales,2021-01-01,6,6
PORTACHUELO,atencion de partos en servicios,vaginales,2021-01-01,8,8
PORVENIR,atencion de partos en servicios,vaginales,2021-01-01,2,2
POTOSI,atencion de partos en servicios,vaginales,2021-01-01,243,243
PRESTO,atencion de partos en servicios,vaginales,2021-01-01,3,3
PUCARANI,atencion de partos en servicios,vaginales,2021-01-01,10,10
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2021-01-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2021-01-01,5,5
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2021-01-01,3,3
PUERTO RICO,atencion de partos en servicios,vaginales,2021-01-01,11,11
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2021-01-01,15,15
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2021-01-01,99,99
PUNA,atencion de partos en servicios,vaginales,2021-01-01,11,11
PUNATA,atencion de partos en servicios,vaginales,2021-01-01,35,35
QUIABAYA,atencion de partos en servicios,vaginales,2021-01-01,2,2
QUILLACOLLO,atencion de partos en servicios,vaginales,2021-01-01,110,110
QUIME,atencion de partos en servicios,vaginales,2021-01-01,5,5
QUIRUSILLAS,atencion de partos en servicios,vaginales,2021-01-01,1,1
RAQAYPAMPA(ETA),atencion de partos en servicios,vaginales,2021-01-01,2,2
RAVELO,atencion de partos en servicios,vaginales,2021-01-01,4,4
REYES,atencion de partos en servicios,vaginales,2021-01-01,11,11
RIBERALTA,atencion de partos en servicios,vaginales,2021-01-01,148,148
ROBORE,atencion de partos en servicios,vaginales,2021-01-01,13,13
RURRENABAQUE,atencion de partos en servicios,vaginales,2021-01-01,26,26
SABAYA,atencion de partos en servicios,vaginales,2021-01-01,1,1
SACABA,atencion de partos en servicios,vaginales,2021-01-01,129,129
SACABAMBA,atencion de partos en servicios,vaginales,2021-01-01,2,2
SACACA,atencion de partos en servicios,vaginales,2021-01-01,13,13
SAIPINA,atencion de partos en servicios,vaginales,2021-01-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2021-01-01,5,5
SAMAIPATA,atencion de partos en servicios,vaginales,2021-01-01,5,5
SAN ANDRES,atencion de partos en servicios,vaginales,2021-01-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2021-01-01,7,7
SAN BENITO,atencion de partos en servicios,vaginales,2021-01-01,5,5
SAN BORJA,atencion de partos en servicios,vaginales,2021-01-01,39,39
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2021-01-01,17,17
SAN CARLOS,atencion de partos en servicios,vaginales,2021-01-01,16,16
SAN IGNACIO,atencion de partos en servicios,vaginales,2021-01-01,21,21
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2021-01-01,74,74
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2021-01-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2021-01-01,20,20
SAN JOAQUIN,atencion de partos en servicios,vaginales,2021-01-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2021-01-01,10,10
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2021-01-01,2,2
SAN JULIAN,atencion de partos en servicios,vaginales,2021-01-01,44,44
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2021-01-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2021-01-01,12,12
SAN LUCAS,atencion de partos en servicios,vaginales,2021-01-01,26,26
SAN MATIAS,atencion de partos en servicios,vaginales,2021-01-01,17,17
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2021-01-01,15,15
SAN PEDRO,atencion de partos en servicios,vaginales,2021-01-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2021-01-01,15,15
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,vaginales,2021-01-01,2,2
SAN PEDRO DE MACHA,atencion de partos en servicios,vaginales,2021-01-01,11,11
SAN PEDRO DE QUEMES,atencion de partos en servicios,vaginales,2021-01-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2021-01-01,1,1
SAN RAFAEL,atencion de partos en servicios,vaginales,2021-01-01,12,12
SAN RAMON BENI,atencion de partos en servicios,vaginales,2021-01-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2021-01-01,8,8
SANTA ANA,atencion de partos en servicios,vaginales,2021-01-01,18,18
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2021-01-01,920,920
SANTA ROSA,atencion de partos en servicios,vaginales,2021-01-01,9,9
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2021-01-01,10,10
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2021-01-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2021-01-01,5,5
SANTIVAÑES,atencion de partos en servicios,vaginales,2021-01-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2021-01-01,4,4
SAPAHAQUI,atencion de partos en servicios,vaginales,2021-01-01,3,3
SENA,atencion de partos en servicios,vaginales,2021-01-01,11,11
SHINAOTA,atencion de partos en servicios,vaginales,2021-01-01,21,21
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2021-01-01,12,12
SICAYA,atencion de partos en servicios,vaginales,2021-01-01,3,3
SIPE SIPE,atencion de partos en servicios,vaginales,2021-01-01,41,41
SOPACHUY,atencion de partos en servicios,vaginales,2021-01-01,8,8
SORACACHI,atencion de partos en servicios,vaginales,2021-01-01,2,2
SORATA,atencion de partos en servicios,vaginales,2021-01-01,15,15
SUCRE,atencion de partos en servicios,vaginales,2021-01-01,179,179
TACACOMA,atencion de partos en servicios,vaginales,2021-01-01,5,5
TACOBAMBA,atencion de partos en servicios,vaginales,2021-01-01,2,2
TACOPAYA,atencion de partos en servicios,vaginales,2021-01-01,1,1
TAPACARI,atencion de partos en servicios,vaginales,2021-01-01,2,2
TARABUCO,atencion de partos en servicios,vaginales,2021-01-01,10,10
TARACO,atencion de partos en servicios,vaginales,2021-01-01,2,2
TARATA,atencion de partos en servicios,vaginales,2021-01-01,3,3
TARIJA,atencion de partos en servicios,vaginales,2021-01-01,135,135
TARVITA,atencion de partos en servicios,vaginales,2021-01-01,13,13
TEOPONTE,atencion de partos en servicios,vaginales,2021-01-01,13,13
TIAHUANACU,atencion de partos en servicios,vaginales,2021-01-01,13,13
TINGUIPAYA,atencion de partos en servicios,vaginales,2021-01-01,3,3
TIPUANI,atencion de partos en servicios,vaginales,2021-01-01,6,6
TIQUIPAYA,atencion de partos en servicios,vaginales,2021-01-01,29,29
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2021-01-01,22,22
TOCO,atencion de partos en servicios,vaginales,2021-01-01,7,7
TOLATA,atencion de partos en servicios,vaginales,2021-01-01,3,3
TOLEDO,atencion de partos en servicios,vaginales,2021-01-01,3,3
TOMAVE,atencion de partos en servicios,vaginales,2021-01-01,3,3
TOMINA,atencion de partos en servicios,vaginales,2021-01-01,6,6
TORO TORO,atencion de partos en servicios,vaginales,2021-01-01,11,11
TOTORA(CBBA),atencion de partos en servicios,vaginales,2021-01-01,23,23
TRINIDAD,atencion de partos en servicios,vaginales,2021-01-01,101,101
TUPIZA,atencion de partos en servicios,vaginales,2021-01-01,27,27
TURCO,atencion de partos en servicios,vaginales,2021-01-01,2,2
UMALA,atencion de partos en servicios,vaginales,2021-01-01,1,1
UNCIA,atencion de partos en servicios,vaginales,2021-01-01,8,8
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2021-01-01,7,7
URUBICHA,atencion de partos en servicios,vaginales,2021-01-01,3,3
UYUNI,atencion de partos en servicios,vaginales,2021-01-01,24,24
VACAS,atencion de partos en servicios,vaginales,2021-01-01,6,6
VALLEGRANDE,atencion de partos en servicios,vaginales,2021-01-01,4,4
VIACHA,atencion de partos en servicios,vaginales,2021-01-01,56,56
VILA VILA,atencion de partos en servicios,vaginales,2021-01-01,2,2
VILLA CHARCAS,atencion de partos en servicios,vaginales,2021-01-01,16,16
VILLA MONTES,atencion de partos en servicios,vaginales,2021-01-01,38,38
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,vaginales,2021-01-01,2,2
VILLA RIVERO,atencion de partos en servicios,vaginales,2021-01-01,1,1
VILLA SERRANO,atencion de partos en servicios,vaginales,2021-01-01,4,4
VILLA TUNARI,atencion de partos en servicios,vaginales,2021-01-01,101,101
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2021-01-01,3,3
VILLAZON,atencion de partos en servicios,vaginales,2021-01-01,27,27
VINTO,atencion de partos en servicios,vaginales,2021-01-01,40,40
VITICHI,atencion de partos en servicios,vaginales,2021-01-01,5,5
WALDO BALLIVIAN,atencion de partos en servicios,vaginales,2021-01-01,1,1
WARNES,atencion de partos en servicios,vaginales,2021-01-01,93,93
YACUIBA,atencion de partos en servicios,vaginales,2021-01-01,59,59
YAMPARAEZ,atencion de partos en servicios,vaginales,2021-01-01,7,7
YANACACHI,atencion de partos en servicios,vaginales,2021-01-01,3,3
YAPACANI,atencion de partos en servicios,vaginales,2021-01-01,40,40
YOCALLA,atencion de partos en servicios,vaginales,2021-01-01,1,1
YOTALA,atencion de partos en servicios,vaginales,2021-01-01,7,7
YUNCHARA,atencion de partos en servicios,vaginales,2021-01-01,3,3
YUNGUYO DE LITORAL,atencion de partos en servicios,vaginales,2021-01-01,1,1
ZUDAÑEZ,atencion de partos en servicios,vaginales,2021-01-01,7,7
ACACIO,atencion de partos en servicios,vaginales,2021-02-01,1,1
ACHACACHI,atencion de partos en servicios,vaginales,2021-02-01,25,25
ACHOCALLA,atencion de partos en servicios,vaginales,2021-02-01,6,6
AIQUILE,atencion de partos en servicios,vaginales,2021-02-01,25,25
ALCALA,atencion de partos en servicios,vaginales,2021-02-01,1,1
ALTO BENI,atencion de partos en servicios,vaginales,2021-02-01,10,10
ANCORAIMES,atencion de partos en servicios,vaginales,2021-02-01,5,5
ANDAMARCA,atencion de partos en servicios,vaginales,2021-02-01,2,2
ANZALDO,atencion de partos en servicios,vaginales,2021-02-01,2,2
APOLO,atencion de partos en servicios,vaginales,2021-02-01,9,9
ARANI,atencion de partos en servicios,vaginales,2021-02-01,2,2
ARBIETO,atencion de partos en servicios,vaginales,2021-02-01,6,6
ARQUE,atencion de partos en servicios,vaginales,2021-02-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2021-02-01,39,39
ATOCHA,atencion de partos en servicios,vaginales,2021-02-01,7,7
AUCAPATA,atencion de partos en servicios,vaginales,2021-02-01,4,4
AYO AYO,atencion de partos en servicios,vaginales,2021-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2021-02-01,15,15
AZURDUY,atencion de partos en servicios,vaginales,2021-02-01,6,6
BATALLAS,atencion de partos en servicios,vaginales,2021-02-01,3,3
BAURES,atencion de partos en servicios,vaginales,2021-02-01,5,5
BELLA FLOR,atencion de partos en servicios,vaginales,2021-02-01,3,3
BERMEJO,atencion de partos en servicios,vaginales,2021-02-01,17,17
BETANZOS,atencion de partos en servicios,vaginales,2021-02-01,21,21
BOLIVAR,atencion de partos en servicios,vaginales,2021-02-01,1,1
BOLPEBRA,atencion de partos en servicios,vaginales,2021-02-01,1,1
BOYUIBE,atencion de partos en servicios,vaginales,2021-02-01,1,1
BUENA VISTA,atencion de partos en servicios,vaginales,2021-02-01,7,7
CABEZAS,atencion de partos en servicios,vaginales,2021-02-01,21,21
CAIROMA,atencion de partos en servicios,vaginales,2021-02-01,3,3
"CAIZA ""D""",atencion de partos en servicios,vaginales,2021-02-01,6,6
CAJUATA,atencion de partos en servicios,vaginales,2021-02-01,22,22
CALAMARCA,atencion de partos en servicios,vaginales,2021-02-01,3,3
CAMARGO,atencion de partos en servicios,vaginales,2021-02-01,17,17
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2021-02-01,5,5
CAMIRI,atencion de partos en servicios,vaginales,2021-02-01,16,16
CAPINOTA,atencion de partos en servicios,vaginales,2021-02-01,13,13
CARACOLLO,atencion de partos en servicios,vaginales,2021-02-01,16,16
CARANAVI,atencion de partos en servicios,vaginales,2021-02-01,54,54
CARAPARI,atencion de partos en servicios,vaginales,2021-02-01,6,6
CARIPUYO,atencion de partos en servicios,vaginales,2021-02-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2021-02-01,5,5
CHALLAPATA,atencion de partos en servicios,vaginales,2021-02-01,28,28
CHAQUI,atencion de partos en servicios,vaginales,2021-02-01,3,3
CHARAGUA,atencion de partos en servicios,vaginales,2021-02-01,32,32
CHARAÑA,atencion de partos en servicios,vaginales,2021-02-01,1,1
CHAYANTA,atencion de partos en servicios,vaginales,2021-02-01,6,6
CHIMORE,atencion de partos en servicios,vaginales,2021-02-01,24,24
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2021-02-01,14,14
CHUMA,atencion de partos en servicios,vaginales,2021-02-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2021-02-01,3,3
CKOCHAS,atencion de partos en servicios,vaginales,2021-02-01,3,3
CLIZA,atencion de partos en servicios,vaginales,2021-02-01,17,17
COBIJA,atencion de partos en servicios,vaginales,2021-02-01,34,34
COCAPATA,atencion de partos en servicios,vaginales,2021-02-01,9,9
COCHABAMBA,atencion de partos en servicios,vaginales,2021-02-01,500,500
COLCAPIRHUA,atencion de partos en servicios,vaginales,2021-02-01,24,24
"COLCHA ""K""",atencion de partos en servicios,vaginales,2021-02-01,6,6
COLLANA,atencion de partos en servicios,vaginales,2021-02-01,1,1
COLOMI,atencion de partos en servicios,vaginales,2021-02-01,29,29
COLPA BELGICA,atencion de partos en servicios,vaginales,2021-02-01,6,6
COLQUECHACA,atencion de partos en servicios,vaginales,2021-02-01,10,10
COLQUENCHA,atencion de partos en servicios,vaginales,2021-02-01,4,4
COLQUIRI,atencion de partos en servicios,vaginales,2021-02-01,7,7
COMARAPA,atencion de partos en servicios,vaginales,2021-02-01,15,15
CONCEPCION,atencion de partos en servicios,vaginales,2021-02-01,27,27
COPACABANA,atencion de partos en servicios,vaginales,2021-02-01,7,7
CORIPATA,atencion de partos en servicios,vaginales,2021-02-01,8,8
CORO CORO,atencion de partos en servicios,vaginales,2021-02-01,2,2
COROICO,atencion de partos en servicios,vaginales,2021-02-01,9,9
CORQUE,atencion de partos en servicios,vaginales,2021-02-01,1,1
COTAGAITA,atencion de partos en servicios,vaginales,2021-02-01,9,9
COTOCA,atencion de partos en servicios,vaginales,2021-02-01,54,54
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2021-02-01,9,9
CUEVO,atencion de partos en servicios,vaginales,2021-02-01,1,1
CULPINA,atencion de partos en servicios,vaginales,2021-02-01,10,10
DESAGUADERO,atencion de partos en servicios,vaginales,2021-02-01,4,4
EL ALTO,atencion de partos en servicios,vaginales,2021-02-01,560,560
EL CHORO,atencion de partos en servicios,vaginales,2021-02-01,1,1
EL PUENTE(STC),atencion de partos en servicios,vaginales,2021-02-01,12,12
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2021-02-01,7,7
EL TORNO,atencion de partos en servicios,vaginales,2021-02-01,39,39
EL VILLAR,atencion de partos en servicios,vaginales,2021-02-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2021-02-01,15,15
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2021-02-01,44,44
ESCOMA,atencion de partos en servicios,vaginales,2021-02-01,5,5
EUCALIPTUS,atencion de partos en servicios,vaginales,2021-02-01,7,7
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2021-02-01,8,8
FILADELFIA,atencion de partos en servicios,vaginales,2021-02-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2021-02-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2021-02-01,4,4
GUANAY,atencion de partos en servicios,vaginales,2021-02-01,9,9
GUAQUI,atencion de partos en servicios,vaginales,2021-02-01,1,1
GUAYARAMERIN,atencion de partos en servicios,vaginales,2021-02-01,34,34
GUTIERREZ,atencion de partos en servicios,vaginales,2021-02-01,11,11
HUACARETA,atencion de partos en servicios,vaginales,2021-02-01,4,4
HUACHACALLA,atencion de partos en servicios,vaginales,2021-02-01,1,1
HUANUNI,atencion de partos en servicios,vaginales,2021-02-01,7,7
HUARACAJE,atencion de partos en servicios,vaginales,2021-02-01,1,1
HUARINA,atencion de partos en servicios,vaginales,2021-02-01,2,2
HUATAJATA,atencion de partos en servicios,vaginales,2021-02-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2021-02-01,2,2
ICLA,atencion de partos en servicios,vaginales,2021-02-01,3,3
INCAHUASI,atencion de partos en servicios,vaginales,2021-02-01,6,6
