municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,176,176
SOPACHUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,24,24
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,11,11
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,1,1
TOCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,8,8
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,2,2
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,7,7
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,2,2
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,3,3
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,4,4
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-01-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
BOLIVAR,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
CABEZAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,4,4
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,3,3
CARACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,4,4
CHARAÑA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,5,5
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,64,64
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,58,58
EL CHORO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
HUATAJATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,87,87
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
MECAPACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,25,25
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,2,2
POJO (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
PORONGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,25,25
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,2,2
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,12,12
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,3,3
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,4,4
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,6,6
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,2,2
SAN PEDRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,193,193
SANTIAGO DE CALLAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,17,17
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,15,15
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,10,10
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,6,6
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,6,6
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,2,2
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-02-01,4,4
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
ALTO BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
CABEZAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
CHIMORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
CHUA COCANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,13,13
COCAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,73,73
COLQUECHACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
DESAGUADERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,58,58
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,3,3
HUACARETA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,102,102
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,3,3
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,10,10
MORO MORO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,43,43
POROMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,24,24
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,6,6
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,10,10
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,8,8
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
SAN PEDRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,202,202
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,23,23
TARABUCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,13,13
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
TORO TORO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,11,11
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,5,5
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,4,4
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,2,2
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,6,6
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,3,3
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-03-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,5,5
APOLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,3,3
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
BOYUIBE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
CABEZAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,7,7
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,87,87
COLOMI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
COLQUECHACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
COLQUIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
CORIPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,55,55
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,6,6
HUACARETA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,95,95
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,19,19
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,26,26
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
PAZÑA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,33,33
PRESTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,4,4
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
RAVELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,20,20
SAMAIPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,6,6
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,3,3
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,199,199
SAPAHAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
SENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,22,22
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,12,12
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,14,14
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,3,3
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,7,7
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-04-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-05-01,1,1
ACHOCALLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-05-01,2,2
APOLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-05-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-05-01,1,1
ATOCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-05-01,1,1
BATALLAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-05-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-05-01,1,1
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-05-01,1,1
CABEZAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2021-05-01,1,1
