municipality,group,variable,month,Nacidos vivos,TOTAL
CALAMARCA,atencion de partos en servicios,nacidos vivos,2021-01-01,4,4
CAMARGO,atencion de partos en servicios,nacidos vivos,2021-01-01,16,16
CAMIRI,atencion de partos en servicios,nacidos vivos,2021-01-01,72,72
CAPINOTA,atencion de partos en servicios,nacidos vivos,2021-01-01,9,9
CAQUIAVIRI,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
CARACOLLO,atencion de partos en servicios,nacidos vivos,2021-01-01,11,11
CARANAVI,atencion de partos en servicios,nacidos vivos,2021-01-01,77,77
CARAPARI,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
CARIPUYO,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2021-01-01,4,4
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2021-01-01,37,37
CHAQUI,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
CHARAGUA,atencion de partos en servicios,nacidos vivos,2021-01-01,26,26
CHAYANTA,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
CHIMORE,atencion de partos en servicios,nacidos vivos,2021-01-01,25,25
CHUA COCANI,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2021-01-01,16,16
CHUMA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2021-01-01,8,8
CKOCHAS,atencion de partos en servicios,nacidos vivos,2021-01-01,9,9
CLIZA,atencion de partos en servicios,nacidos vivos,2021-01-01,35,35
COBIJA,atencion de partos en servicios,nacidos vivos,2021-01-01,97,97
COCAPATA,atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2021-01-01,1165,1165
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2021-01-01,25,25
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
COLLANA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
COLOMI,atencion de partos en servicios,nacidos vivos,2021-01-01,18,18
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2021-01-01,13,13
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
COLQUIRI,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
COMARAPA,atencion de partos en servicios,nacidos vivos,2021-01-01,30,30
CONCEPCION,atencion de partos en servicios,nacidos vivos,2021-01-01,32,32
COPACABANA,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
CORIPATA,atencion de partos en servicios,nacidos vivos,2021-01-01,14,14
CORO CORO,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos,2021-01-01,10,10
CORQUE,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
COTOCA,atencion de partos en servicios,nacidos vivos,2021-01-01,52,52
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2021-01-01,25,25
CUEVO,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos,2021-01-01,14,14
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
EL ALTO,atencion de partos en servicios,nacidos vivos,2021-01-01,822,822
EL CHORO,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
EL TORNO,atencion de partos en servicios,nacidos vivos,2021-01-01,96,96
EL VILLAR,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2021-01-01,18,18
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2021-01-01,27,27
ESCOMA,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
FILADELFIA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
GUANAY,atencion de partos en servicios,nacidos vivos,2021-01-01,14,14
GUAQUI,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2021-01-01,74,74
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
HUACARETA,atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
HUACHACALLA,atencion de partos en servicios,nacidos vivos,2021-01-01,4,4
HUANUNI,atencion de partos en servicios,nacidos vivos,2021-01-01,14,14
HUARACAJE,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
ICLA,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
INCAHUASI,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2021-01-01,10,10
IXIAMAS,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos,2021-01-01,4,4
LA ASUNTA,atencion de partos en servicios,nacidos vivos,2021-01-01,45,45
LA GUARDIA,atencion de partos en servicios,nacidos vivos,2021-01-01,47,47
LA PAZ,atencion de partos en servicios,nacidos vivos,2021-01-01,950,950
LAGUNILLAS,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
LAJA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
LAS CARRERAS,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
LICOMA PAMPA,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
LLALLAGUA,atencion de partos en servicios,nacidos vivos,2021-01-01,52,52
LLICA,atencion de partos en servicios,nacidos vivos,2021-01-01,8,8
LORETO,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
LURIBAY,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
MACHARETI,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
MAGDALENA,atencion de partos en servicios,nacidos vivos,2021-01-01,8,8
MAIRANA,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
MAPIRI,atencion de partos en servicios,nacidos vivos,2021-01-01,19,19
MECAPACA,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
MINEROS,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
MIZQUE,atencion de partos en servicios,nacidos vivos,2021-01-01,24,24
MOCOMOCO,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
MOJOCOYA,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
MONTEAGUDO,atencion de partos en servicios,nacidos vivos,2021-01-01,32,32
MONTERO,atencion de partos en servicios,nacidos vivos,2021-01-01,424,424
MORO MORO,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
MOROCHATA,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
OCURI,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
OKINAWA,atencion de partos en servicios,nacidos vivos,2021-01-01,8,8
OMEREQUE,atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
ORURO,atencion de partos en servicios,nacidos vivos,2021-01-01,442,442
PADCAYA,atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
PADILLA,atencion de partos en servicios,nacidos vivos,2021-01-01,13,13
PAILON,atencion de partos en servicios,nacidos vivos,2021-01-01,40,40
PALCA,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos,2021-01-01,26,26
PAMPA AULLAGAS,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos,2021-01-01,4,4
PAPEL PAMPA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
PASORAPA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos,2021-01-01,31,31
PAZÑA,atencion de partos en servicios,nacidos vivos,2021-01-01,4,4
PELECHUCO,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
POCOATA,atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
POCONA,atencion de partos en servicios,nacidos vivos,2021-01-01,15,15
POJO (CBBA),atencion de partos en servicios,nacidos vivos,2021-01-01,13,13
POOPO,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
PORCO,atencion de partos en servicios,nacidos vivos,2021-01-01,8,8
POROMA,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
PORTACHUELO,atencion de partos en servicios,nacidos vivos,2021-01-01,17,17
PORVENIR,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
POTOSI,atencion de partos en servicios,nacidos vivos,2021-01-01,370,370
PRESTO,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
PUCARANI,atencion de partos en servicios,nacidos vivos,2021-01-01,10,10
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2021-01-01,10,10
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2021-01-01,11,11
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2021-01-01,33,33
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2021-01-01,126,126
PUNA,atencion de partos en servicios,nacidos vivos,2021-01-01,11,11
PUNATA,atencion de partos en servicios,nacidos vivos,2021-01-01,92,92
QUIABAYA,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2021-01-01,166,166
QUIME,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
QUIRUSILLAS,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
RAQAYPAMPA(ETA),atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
RAVELO,atencion de partos en servicios,nacidos vivos,2021-01-01,4,4
REYES,atencion de partos en servicios,nacidos vivos,2021-01-01,11,11
RIBERALTA,atencion de partos en servicios,nacidos vivos,2021-01-01,227,227
ROBORE,atencion de partos en servicios,nacidos vivos,2021-01-01,21,21
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2021-01-01,36,36
SABAYA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos,2021-01-01,194,194
SACABAMBA,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
SACACA,atencion de partos en servicios,nacidos vivos,2021-01-01,13,13
SAIPINA,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
SAN BENITO,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
SAN BORJA,atencion de partos en servicios,nacidos vivos,2021-01-01,49,49
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2021-01-01,23,23
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2021-01-01,25,25
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2021-01-01,20,20
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2021-01-01,104,104
SAN JAVIER(BNI),atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2021-01-01,29,29
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2021-01-01,24,24
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2021-01-01,46,46
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2021-01-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2021-01-01,12,12
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2021-01-01,26,26
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2021-01-01,17,17
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2021-01-01,15,15
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2021-01-01,15,15
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
SAN PEDRO DE MACHA,atencion de partos en servicios,nacidos vivos,2021-01-01,11,11
SAN PEDRO DE QUEMES,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2021-01-01,12,12
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2021-01-01,12,12
SANTA ANA,atencion de partos en servicios,nacidos vivos,2021-01-01,33,33
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos,2021-01-01,2683,2683
SANTA ROSA,atencion de partos en servicios,nacidos vivos,2021-01-01,9,9
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos,2021-01-01,10,10
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
SANTIVAÑES,atencion de partos en servicios,nacidos vivos,2021-01-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos,2021-01-01,4,4
SAPAHAQUI,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
SENA,atencion de partos en servicios,nacidos vivos,2021-01-01,11,11
SHINAOTA,atencion de partos en servicios,nacidos vivos,2021-01-01,33,33
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos,2021-01-01,12,12
SICAYA,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
SIPE SIPE,atencion de partos en servicios,nacidos vivos,2021-01-01,41,41
SOPACHUY,atencion de partos en servicios,nacidos vivos,2021-01-01,10,10
SORACACHI,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
SORATA,atencion de partos en servicios,nacidos vivos,2021-01-01,15,15
SUCRE,atencion de partos en servicios,nacidos vivos,2021-01-01,394,394
TACACOMA,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
TACOBAMBA,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
TACOPAYA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
TAPACARI,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
TARABUCO,atencion de partos en servicios,nacidos vivos,2021-01-01,10,10
TARACO,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
TARATA,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
TARIJA,atencion de partos en servicios,nacidos vivos,2021-01-01,312,312
TARVITA,atencion de partos en servicios,nacidos vivos,2021-01-01,13,13
TEOPONTE,atencion de partos en servicios,nacidos vivos,2021-01-01,13,13
TIAHUANACU,atencion de partos en servicios,nacidos vivos,2021-01-01,13,13
TINGUIPAYA,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
TIPUANI,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
TIQUIPAYA,atencion de partos en servicios,nacidos vivos,2021-01-01,39,39
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos,2021-01-01,22,22
TOCO,atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
TOLATA,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
TOLEDO,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
TOMAVE,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
TOMINA,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
TORO TORO,atencion de partos en servicios,nacidos vivos,2021-01-01,11,11
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos,2021-01-01,27,27
TRINIDAD,atencion de partos en servicios,nacidos vivos,2021-01-01,207,207
TUPIZA,atencion de partos en servicios,nacidos vivos,2021-01-01,39,39
TURCO,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
UMALA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
UNCIA,atencion de partos en servicios,nacidos vivos,2021-01-01,8,8
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
URUBICHA,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
UYUNI,atencion de partos en servicios,nacidos vivos,2021-01-01,27,27
VACAS,atencion de partos en servicios,nacidos vivos,2021-01-01,6,6
VALLEGRANDE,atencion de partos en servicios,nacidos vivos,2021-01-01,15,15
VIACHA,atencion de partos en servicios,nacidos vivos,2021-01-01,63,63
VILA VILA,atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos,2021-01-01,15,15
VILLA MONTES,atencion de partos en servicios,nacidos vivos,2021-01-01,70,70
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,nacidos vivos,2021-01-01,2,2
VILLA RIVERO,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
VILLA SERRANO,atencion de partos en servicios,nacidos vivos,2021-01-01,4,4
VILLA TUNARI,atencion de partos en servicios,nacidos vivos,2021-01-01,135,135
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
VILLAZON,atencion de partos en servicios,nacidos vivos,2021-01-01,32,32
VINTO,atencion de partos en servicios,nacidos vivos,2021-01-01,42,42
VITICHI,atencion de partos en servicios,nacidos vivos,2021-01-01,5,5
WALDO BALLIVIAN,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos,2021-01-01,118,118
YACUIBA,atencion de partos en servicios,nacidos vivos,2021-01-01,129,129
YAMPARAEZ,atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
YANACACHI,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
YAPACANI,atencion de partos en servicios,nacidos vivos,2021-01-01,69,69
YOCALLA,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
YOTALA,atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
YUNCHARA,atencion de partos en servicios,nacidos vivos,2021-01-01,3,3
YUNGUYO DE LITORAL,atencion de partos en servicios,nacidos vivos,2021-01-01,1,1
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2021-01-01,7,7
ACACIO,atencion de partos en servicios,nacidos vivos,2021-02-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos,2021-02-01,36,36
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2021-02-01,6,6
AIQUILE,atencion de partos en servicios,nacidos vivos,2021-02-01,33,33
ALCALA,atencion de partos en servicios,nacidos vivos,2021-02-01,1,1
ALTO BENI,atencion de partos en servicios,nacidos vivos,2021-02-01,10,10
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2021-02-01,5,5
ANDAMARCA,atencion de partos en servicios,nacidos vivos,2021-02-01,2,2
ANZALDO,atencion de partos en servicios,nacidos vivos,2021-02-01,2,2
APOLO,atencion de partos en servicios,nacidos vivos,2021-02-01,9,9
ARANI,atencion de partos en servicios,nacidos vivos,2021-02-01,2,2
ARBIETO,atencion de partos en servicios,nacidos vivos,2021-02-01,6,6
ARQUE,atencion de partos en servicios,nacidos vivos,2021-02-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2021-02-01,46,46
ATOCHA,atencion de partos en servicios,nacidos vivos,2021-02-01,10,10
AUCAPATA,atencion de partos en servicios,nacidos vivos,2021-02-01,4,4
AYO AYO,atencion de partos en servicios,nacidos vivos,2021-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2021-02-01,18,18
AZURDUY,atencion de partos en servicios,nacidos vivos,2021-02-01,6,6
BATALLAS,atencion de partos en servicios,nacidos vivos,2021-02-01,3,3
BAURES,atencion de partos en servicios,nacidos vivos,2021-02-01,5,5
BELLA FLOR,atencion de partos en servicios,nacidos vivos,2021-02-01,3,3
BERMEJO,atencion de partos en servicios,nacidos vivos,2021-02-01,50,50
BETANZOS,atencion de partos en servicios,nacidos vivos,2021-02-01,21,21
BOLIVAR,atencion de partos en servicios,nacidos vivos,2021-02-01,1,1
BOLPEBRA,atencion de partos en servicios,nacidos vivos,2021-02-01,1,1
BOYUIBE,atencion de partos en servicios,nacidos vivos,2021-02-01,1,1
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2021-02-01,7,7
CABEZAS,atencion de partos en servicios,nacidos vivos,2021-02-01,21,21
CAIROMA,atencion de partos en servicios,nacidos vivos,2021-02-01,3,3
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2021-02-01,6,6
CAJUATA,atencion de partos en servicios,nacidos vivos,2021-02-01,21,21
CALAMARCA,atencion de partos en servicios,nacidos vivos,2021-02-01,3,3
CAMARGO,atencion de partos en servicios,nacidos vivos,2021-02-01,24,24
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2021-02-01,5,5
CAMIRI,atencion de partos en servicios,nacidos vivos,2021-02-01,62,62
CAPINOTA,atencion de partos en servicios,nacidos vivos,2021-02-01,13,13
CARACOLLO,atencion de partos en servicios,nacidos vivos,2021-02-01,16,16
CARANAVI,atencion de partos en servicios,nacidos vivos,2021-02-01,77,77
CARAPARI,atencion de partos en servicios,nacidos vivos,2021-02-01,6,6
CARIPUYO,atencion de partos en servicios,nacidos vivos,2021-02-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2021-02-01,5,5
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2021-02-01,44,44
CHAQUI,atencion de partos en servicios,nacidos vivos,2021-02-01,3,3
CHARAGUA,atencion de partos en servicios,nacidos vivos,2021-02-01,36,36
CHARAÑA,atencion de partos en servicios,nacidos vivos,2021-02-01,1,1
CHAYANTA,atencion de partos en servicios,nacidos vivos,2021-02-01,6,6
CHIMORE,atencion de partos en servicios,nacidos vivos,2021-02-01,24,24
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2021-02-01,15,15
CHUMA,atencion de partos en servicios,nacidos vivos,2021-02-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2021-02-01,3,3
CKOCHAS,atencion de partos en servicios,nacidos vivos,2021-02-01,3,3
CLIZA,atencion de partos en servicios,nacidos vivos,2021-02-01,25,25
COBIJA,atencion de partos en servicios,nacidos vivos,2021-02-01,96,96
COCAPATA,atencion de partos en servicios,nacidos vivos,2021-02-01,9,9
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2021-02-01,1105,1105
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2021-02-01,32,32
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2021-02-01,6,6
COLLANA,atencion de partos en servicios,nacidos vivos,2021-02-01,1,1
COLOMI,atencion de partos en servicios,nacidos vivos,2021-02-01,29,29
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2021-02-01,6,6
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2021-02-01,10,10
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2021-02-01,4,4
COLQUIRI,atencion de partos en servicios,nacidos vivos,2021-02-01,7,7
COMARAPA,atencion de partos en servicios,nacidos vivos,2021-02-01,24,24
CONCEPCION,atencion de partos en servicios,nacidos vivos,2021-02-01,33,33
COPACABANA,atencion de partos en servicios,nacidos vivos,2021-02-01,7,7
CORIPATA,atencion de partos en servicios,nacidos vivos,2021-02-01,8,8
CORO CORO,atencion de partos en servicios,nacidos vivos,2021-02-01,2,2
COROICO,atencion de partos en servicios,nacidos vivos,2021-02-01,15,15
CORQUE,atencion de partos en servicios,nacidos vivos,2021-02-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos,2021-02-01,9,9
COTOCA,atencion de partos en servicios,nacidos vivos,2021-02-01,58,58
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2021-02-01,16,16
CUEVO,atencion de partos en servicios,nacidos vivos,2021-02-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos,2021-02-01,10,10
