,group,variable,month,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 20 a 39 anos,2017-01-01,179,265,4,1,183,266,449
AZURDUY,consulta externa,personas de 20 a 39 anos,2017-01-01,62,165,0,1,62,166,228
BATALLAS,consulta externa,personas de 20 a 39 anos,2017-01-01,33,125,3,4,36,129,165
BAURES,consulta externa,personas de 20 a 39 anos,2017-01-01,44,98,4,3,48,101,149
BELEN DE ANDAMARCA,consulta externa,personas de 20 a 39 anos,2017-01-01,3,10,0,2,3,12,15
BELEN DE URMIRI,consulta externa,personas de 20 a 39 anos,2017-01-01,26,19,0,0,26,19,45
BELLA FLOR,consulta externa,personas de 20 a 39 anos,2017-01-01,36,66,0,1,36,67,103
BERMEJO,consulta externa,personas de 20 a 39 anos,2017-01-01,868,1547,47,147,915,1694,2609
BETANZOS,consulta externa,personas de 20 a 39 anos,2017-01-01,189,437,6,18,195,455,650
BOLIVAR,consulta externa,personas de 20 a 39 anos,2017-01-01,11,21,0,0,11,21,32
BOLPEBRA,consulta externa,personas de 20 a 39 anos,2017-01-01,28,48,0,0,28,48,76
BOYUIBE,consulta externa,personas de 20 a 39 anos,2017-01-01,13,65,0,5,13,70,83
BUENA VISTA,consulta externa,personas de 20 a 39 anos,2017-01-01,133,361,10,45,143,406,549
CABEZAS,consulta externa,personas de 20 a 39 anos,2017-01-01,299,677,17,48,316,725,1041
CAIROMA,consulta externa,personas de 20 a 39 anos,2017-01-01,94,158,2,4,96,162,258
"CAIZA ""D""",consulta externa,personas de 20 a 39 anos,2017-01-01,75,170,0,0,75,170,245
CAJUATA,consulta externa,personas de 20 a 39 anos,2017-01-01,82,129,0,1,82,130,212
CALACOTO,consulta externa,personas de 20 a 39 anos,2017-01-01,14,38,1,4,15,42,57
CALAMARCA,consulta externa,personas de 20 a 39 anos,2017-01-01,61,186,8,6,69,192,261
CAMARGO,consulta externa,personas de 20 a 39 anos,2017-01-01,109,395,15,37,124,432,556
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 20 a 39 anos,2017-01-01,54,108,4,6,58,114,172
CAMIRI,consulta externa,personas de 20 a 39 anos,2017-01-01,438,969,152,339,590,1308,1898
CAPINOTA,consulta externa,personas de 20 a 39 anos,2017-01-01,120,340,25,87,145,427,572
CAQUIAVIRI,consulta externa,personas de 20 a 39 anos,2017-01-01,34,65,2,0,36,65,101
CARACOLLO,consulta externa,personas de 20 a 39 anos,2017-01-01,150,453,6,14,156,467,623
CARANAVI,consulta externa,personas de 20 a 39 anos,2017-01-01,260,809,11,22,271,831,1102
CARANGAS,consulta externa,personas de 20 a 39 anos,2017-01-01,6,11,0,2,6,13,19
CARAPARI,consulta externa,personas de 20 a 39 anos,2017-01-01,365,608,5,28,370,636,1006
CARIPUYO,consulta externa,personas de 20 a 39 anos,2017-01-01,14,40,4,0,18,40,58
CARMEN RIVERO TORREZ,consulta externa,personas de 20 a 39 anos,2017-01-01,38,122,0,3,38,125,163
CATACORA,consulta externa,personas de 20 a 39 anos,2017-01-01,24,23,0,0,24,23,47
CHACARILLA,consulta externa,personas de 20 a 39 anos,2017-01-01,12,15,0,0,12,15,27
CHALLAPATA,consulta externa,personas de 20 a 39 anos,2017-01-01,129,458,12,12,141,470,611
CHAQUI,consulta externa,personas de 20 a 39 anos,2017-01-01,80,124,1,1,81,125,206
CHARAGUA,consulta externa,personas de 20 a 39 anos,2017-01-01,131,351,1,49,132,400,532
CHARAÑA,consulta externa,personas de 20 a 39 anos,2017-01-01,13,20,0,0,13,20,33
CHAYANTA,consulta externa,personas de 20 a 39 anos,2017-01-01,75,216,3,9,78,225,303
CHIMORE,consulta externa,personas de 20 a 39 anos,2017-01-01,409,503,8,12,417,515,932
CHIPAYA,consulta externa,personas de 20 a 39 anos,2017-01-01,4,14,0,0,4,14,18
CHOQUE COTA,consulta externa,personas de 20 a 39 anos,2017-01-01,13,10,0,1,13,11,24
CHUA COCANI,consulta externa,personas de 20 a 39 anos,2017-01-01,10,27,3,0,13,27,40
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 20 a 39 anos,2017-01-01,92,313,13,133,105,446,551
CHUMA,consulta externa,personas de 20 a 39 anos,2017-01-01,42,77,0,1,42,78,120
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 20 a 39 anos,2017-01-01,20,82,0,0,20,82,102
CKOCHAS,consulta externa,personas de 20 a 39 anos,2017-01-01,58,152,4,2,62,154,216
CLIZA,consulta externa,personas de 20 a 39 anos,2017-01-01,86,270,4,105,90,375,465
COBIJA,consulta externa,personas de 20 a 39 anos,2017-01-01,810,1323,165,635,975,1958,2933
COCAPATA,consulta externa,personas de 20 a 39 anos,2017-01-01,13,83,0,1,13,84,97
COCHABAMBA,consulta externa,personas de 20 a 39 anos,2017-01-01,9881,24592,4240,15553,14121,40145,54266
COIPASA,consulta externa,personas de 20 a 39 anos,2017-01-01,5,12,0,0,5,12,17
COLCAPIRHUA,consulta externa,personas de 20 a 39 anos,2017-01-01,285,549,143,172,428,721,1149
"COLCHA ""K""",consulta externa,personas de 20 a 39 anos,2017-01-01,472,436,55,50,527,486,1013
COLLANA,consulta externa,personas de 20 a 39 anos,2017-01-01,22,37,0,1,22,38,60
COLOMI,consulta externa,personas de 20 a 39 anos,2017-01-01,71,175,8,10,79,185,264
COLPA BELGICA,consulta externa,personas de 20 a 39 anos,2017-01-01,62,153,34,42,96,195,291
COLQUECHACA,consulta externa,personas de 20 a 39 anos,2017-01-01,100,225,3,6,103,231,334
COLQUENCHA,consulta externa,personas de 20 a 39 anos,2017-01-01,46,132,10,21,56,153,209
COLQUIRI,consulta externa,personas de 20 a 39 anos,2017-01-01,93,189,68,21,161,210,371
COMANCHE,consulta externa,personas de 20 a 39 anos,2017-01-01,5,8,0,0,5,8,13
COMARAPA,consulta externa,personas de 20 a 39 anos,2017-01-01,91,276,4,83,95,359,454
COMBAYA,consulta externa,personas de 20 a 39 anos,2017-01-01,5,8,0,0,5,8,13
CONCEPCION,consulta externa,personas de 20 a 39 anos,2017-01-01,130,219,14,40,144,259,403
COPACABANA,consulta externa,personas de 20 a 39 anos,2017-01-01,42,85,4,6,46,91,137
CORIPATA,consulta externa,personas de 20 a 39 anos,2017-01-01,84,180,6,3,90,183,273
CORO CORO,consulta externa,personas de 20 a 39 anos,2017-01-01,44,78,2,3,46,81,127
COROICO,consulta externa,personas de 20 a 39 anos,2017-01-01,96,283,5,88,101,371,472
CORQUE,consulta externa,personas de 20 a 39 anos,2017-01-01,50,66,0,7,50,73,123
COTAGAITA,consulta externa,personas de 20 a 39 anos,2017-01-01,358,535,21,36,379,571,950
COTOCA,consulta externa,personas de 20 a 39 anos,2017-01-01,172,805,13,134,185,939,1124
CRUZ DE MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2017-01-01,0,3,0,0,0,3,3
CUATRO CAÑADAS,consulta externa,personas de 20 a 39 anos,2017-01-01,109,419,7,36,116,455,571
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 20 a 39 anos,2017-01-01,14,48,2,4,16,52,68
CUEVO,consulta externa,personas de 20 a 39 anos,2017-01-01,77,158,2,9,79,167,246
CULPINA,consulta externa,personas de 20 a 39 anos,2017-01-01,68,183,1,44,69,227,296
CURAHUARA DE CARANGAS,consulta externa,personas de 20 a 39 anos,2017-01-01,11,29,0,0,11,29,40
CURVA,consulta externa,personas de 20 a 39 anos,2017-01-01,11,45,0,1,11,46,57
DESAGUADERO,consulta externa,personas de 20 a 39 anos,2017-01-01,16,34,1,1,17,35,52
EL ALTO,consulta externa,personas de 20 a 39 anos,2017-01-01,6152,18897,2141,6088,8293,24985,33278
EL CHORO,consulta externa,personas de 20 a 39 anos,2017-01-01,24,47,1,0,25,47,72
EL PUENTE(STC),consulta externa,personas de 20 a 39 anos,2017-01-01,78,210,2,5,80,215,295
EL PUENTE(TJA),consulta externa,personas de 20 a 39 anos,2017-01-01,133,305,3,4,136,309,445
EL TORNO,consulta externa,personas de 20 a 39 anos,2017-01-01,611,1603,598,1005,1209,2608,3817
EL VILLAR,consulta externa,personas de 20 a 39 anos,2017-01-01,47,68,0,1,47,69,116
ENTRE RIOS TRJ,consulta externa,personas de 20 a 39 anos,2017-01-01,407,809,17,30,424,839,1263
ENTRE RIOS CBBA,consulta externa,personas de 20 a 39 anos,2017-01-01,207,531,33,63,240,594,834
ESCARA,consulta externa,personas de 20 a 39 anos,2017-01-01,3,2,0,0,3,2,5
ESCOMA,consulta externa,personas de 20 a 39 anos,2017-01-01,16,50,1,5,17,55,72
ESMERALDA,consulta externa,personas de 20 a 39 anos,2017-01-01,51,36,0,1,51,37,88
EUCALIPTUS,consulta externa,personas de 20 a 39 anos,2017-01-01,18,25,0,1,18,26,44
EUREKA (SANTOS MERCADO),consulta externa,personas de 20 a 39 anos,2017-01-01,16,12,0,0,16,12,28
EXALTACION,consulta externa,personas de 20 a 39 anos,2017-01-01,17,53,0,0,17,53,70
FERNANDEZ ALONSO,consulta externa,personas de 20 a 39 anos,2017-01-01,36,153,1,10,37,163,200
FILADELFIA,consulta externa,personas de 20 a 39 anos,2017-01-01,85,118,1,0,86,118,204
GENERAL SAAVEDRA,consulta externa,personas de 20 a 39 anos,2017-01-01,44,154,1,14,45,168,213
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 20 a 39 anos,2017-01-01,34,101,4,9,38,110,148
GUANAY,consulta externa,personas de 20 a 39 anos,2017-01-01,101,196,5,3,106,199,305
GUAQUI,consulta externa,personas de 20 a 39 anos,2017-01-01,26,48,4,0,30,48,78
GUAYARAMERIN,consulta externa,personas de 20 a 39 anos,2017-01-01,434,990,66,155,500,1145,1645
GUTIERREZ,consulta externa,personas de 20 a 39 anos,2017-01-01,126,267,2,3,128,270,398
HUACARETA,consulta externa,personas de 20 a 39 anos,2017-01-01,88,162,1,10,89,172,261
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 20 a 39 anos,2017-01-01,38,116,2,18,40,134,174
HUACHACALLA,consulta externa,personas de 20 a 39 anos,2017-01-01,71,66,2,3,73,69,142
HUANUNI,consulta externa,personas de 20 a 39 anos,2017-01-01,656,621,226,147,882,768,1650
HUARACAJE,consulta externa,personas de 20 a 39 anos,2017-01-01,36,92,7,0,43,92,135
HUARINA,consulta externa,personas de 20 a 39 anos,2017-01-01,8,27,4,2,12,29,41
HUATAJATA,consulta externa,personas de 20 a 39 anos,2017-01-01,16,26,4,3,20,29,49
HUAYLLAMARCA,consulta externa,personas de 20 a 39 anos,2017-01-01,19,23,2,1,21,24,45
HUMANATA,consulta externa,personas de 20 a 39 anos,2017-01-01,5,20,0,0,5,20,25
ICHOCA,consulta externa,personas de 20 a 39 anos,2017-01-01,6,27,0,0,6,27,33
ICLA,consulta externa,personas de 20 a 39 anos,2017-01-01,51,170,3,10,54,180,234
INCAHUASI,consulta externa,personas de 20 a 39 anos,2017-01-01,46,242,0,7,46,249,295
INGAVI (HUMAITA),consulta externa,personas de 20 a 39 anos,2017-01-01,33,37,0,0,33,37,70
INQUISIVI,consulta externa,personas de 20 a 39 anos,2017-01-01,14,40,0,0,14,40,54
IRUPANA (VILLA DE LANZA),consulta externa,personas de 20 a 39 anos,2017-01-01,101,249,9,11,110,260,370
IXIAMAS,consulta externa,personas de 20 a 39 anos,2017-01-01,66,129,1,3,67,132,199
JESUS DE MACHACA,consulta externa,personas de 20 a 39 anos,2017-01-01,34,101,7,8,41,109,150
LA ASUNTA,consulta externa,personas de 20 a 39 anos,2017-01-01,222,571,12,14,234,585,819
LA GUARDIA,consulta externa,personas de 20 a 39 anos,2017-01-01,531,1735,58,510,589,2245,2834
LA PAZ,consulta externa,personas de 20 a 39 anos,2017-01-01,10386,23391,5086,16186,15472,39577,55049
LA RIVERA,consulta externa,personas de 20 a 39 anos,2017-01-01,10,4,0,1,10,5,15
LAGUNILLAS,consulta externa,personas de 20 a 39 anos,2017-01-01,124,254,3,11,127,265,392
LAJA,consulta externa,personas de 20 a 39 anos,2017-01-01,41,183,7,11,48,194,242
LAS CARRERAS,consulta externa,personas de 20 a 39 anos,2017-01-01,64,119,0,0,64,119,183
LICOMA PAMPA,consulta externa,personas de 20 a 39 anos,2017-01-01,20,42,0,0,20,42,62
LLALLAGUA,consulta externa,personas de 20 a 39 anos,2017-01-01,260,1139,8,231,268,1370,1638
LLICA,consulta externa,personas de 20 a 39 anos,2017-01-01,31,75,2,1,33,76,109
LORETO,consulta externa,personas de 20 a 39 anos,2017-01-01,31,52,0,2,31,54,85
LURIBAY,consulta externa,personas de 20 a 39 anos,2017-01-01,74,84,3,4,77,88,165
MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2017-01-01,58,101,1,6,59,107,166
MACHARETI,consulta externa,personas de 20 a 39 anos,2017-01-01,111,285,4,17,115,302,417
MAGDALENA,consulta externa,personas de 20 a 39 anos,2017-01-01,128,302,10,14,138,316,454
MAIRANA,consulta externa,personas de 20 a 39 anos,2017-01-01,83,257,6,64,89,321,410
MALLA,consulta externa,personas de 20 a 39 anos,2017-01-01,17,17,0,0,17,17,34
MAPIRI,consulta externa,personas de 20 a 39 anos,2017-01-01,96,314,3,5,99,319,418
MECAPACA,consulta externa,personas de 20 a 39 anos,2017-01-01,41,103,1,0,42,103,145
MINEROS,consulta externa,personas de 20 a 39 anos,2017-01-01,40,196,0,30,40,226,266
MIZQUE,consulta externa,personas de 20 a 39 anos,2017-01-01,131,359,1,12,132,371,503
MOCOMOCO,consulta externa,personas de 20 a 39 anos,2017-01-01,41,87,1,2,42,89,131
MOJINETE,consulta externa,personas de 20 a 39 anos,2017-01-01,4,13,0,0,4,13,17
MOJOCOYA,consulta externa,personas de 20 a 39 anos,2017-01-01,43,147,0,3,43,150,193
MONTEAGUDO,consulta externa,personas de 20 a 39 anos,2017-01-01,422,903,74,135,496,1038,1534
MONTERO,consulta externa,personas de 20 a 39 anos,2017-01-01,1422,5026,259,1103,1681,6129,7810
MORO MORO,consulta externa,personas de 20 a 39 anos,2017-01-01,14,58,1,2,15,60,75
MOROCHATA,consulta externa,personas de 20 a 39 anos,2017-01-01,43,59,5,8,48,67,115
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 20 a 39 anos,2017-01-01,103,78,1,2,104,80,184
NAZACARA DE PACAJES,consulta externa,personas de 20 a 39 anos,2017-01-01,5,12,0,0,5,12,17
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 20 a 39 anos,2017-01-01,16,38,0,2,16,40,56
OCURI,consulta externa,personas de 20 a 39 anos,2017-01-01,31,121,9,0,40,121,161
OKINAWA,consulta externa,personas de 20 a 39 anos,2017-01-01,72,265,5,13,77,278,355
OMEREQUE,consulta externa,personas de 20 a 39 anos,2017-01-01,82,171,2,0,84,171,255
ORURO,consulta externa,personas de 20 a 39 anos,2017-01-01,3890,9007,763,2745,4653,11752,16405
PADCAYA,consulta externa,personas de 20 a 39 anos,2017-01-01,346,711,15,44,361,755,1116
PADILLA,consulta externa,personas de 20 a 39 anos,2017-01-01,302,682,39,39,341,721,1062
PAILON,consulta externa,personas de 20 a 39 anos,2017-01-01,188,489,17,44,205,533,738
PALCA,consulta externa,personas de 20 a 39 anos,2017-01-01,78,152,10,6,88,158,246
PALOS BLANCOS,consulta externa,personas de 20 a 39 anos,2017-01-01,200,492,15,19,215,511,726
PAMPA AULLAGAS,consulta externa,personas de 20 a 39 anos,2017-01-01,12,20,0,0,12,20,32
PAMPA GRANDE,consulta externa,personas de 20 a 39 anos,2017-01-01,29,115,2,5,31,120,151
PAPEL PAMPA,consulta externa,personas de 20 a 39 anos,2017-01-01,22,56,0,0,22,56,78
PASORAPA,consulta externa,personas de 20 a 39 anos,2017-01-01,43,35,4,2,47,37,84
PATACAMAYA,consulta externa,personas de 20 a 39 anos,2017-01-01,64,369,2,9,66,378,444
PAZÑA,consulta externa,personas de 20 a 39 anos,2017-01-01,80,70,7,7,87,77,164
PELECHUCO,consulta externa,personas de 20 a 39 anos,2017-01-01,91,131,1,0,92,131,223
POCOATA,consulta externa,personas de 20 a 39 anos,2017-01-01,37,114,0,0,37,114,151
POCONA,consulta externa,personas de 20 a 39 anos,2017-01-01,114,192,0,2,114,194,308
POJO (CBBA),consulta externa,personas de 20 a 39 anos,2017-01-01,90,182,12,2,102,184,286
POOPO,consulta externa,personas de 20 a 39 anos,2017-01-01,73,74,18,27,91,101,192
PORCO,consulta externa,personas de 20 a 39 anos,2017-01-01,39,97,0,0,39,97,136
POROMA,consulta externa,personas de 20 a 39 anos,2017-01-01,85,286,1,3,86,289,375
PORONGO,consulta externa,personas de 20 a 39 anos,2017-01-01,58,169,0,4,58,173,231
PORTACHUELO,consulta externa,personas de 20 a 39 anos,2017-01-01,105,468,3,26,108,494,602
PORVENIR,consulta externa,personas de 20 a 39 anos,2017-01-01,64,86,3,2,67,88,155
POSTRER VALLE,consulta externa,personas de 20 a 39 anos,2017-01-01,5,14,1,1,6,15,21
POTOSI,consulta externa,personas de 20 a 39 anos,2017-01-01,3421,7214,843,1707,4264,8921,13185
PRESTO,consulta externa,personas de 20 a 39 anos,2017-01-01,57,134,0,1,57,135,192
PUCARA,consulta externa,personas de 20 a 39 anos,2017-01-01,28,56,8,10,36,66,102
PUCARANI,consulta externa,personas de 20 a 39 anos,2017-01-01,63,159,6,8,69,167,236
PUERTO ACOSTA,consulta externa,personas de 20 a 39 anos,2017-01-01,24,34,0,1,24,35,59
PUERTO CARABUCO,consulta externa,personas de 20 a 39 anos,2017-01-01,63,136,6,4,69,140,209
PUERTO GONZALO MORENO,consulta externa,personas de 20 a 39 anos,2017-01-01,75,163,6,6,81,169,250
PUERTO PEREZ,consulta externa,personas de 20 a 39 anos,2017-01-01,18,53,4,9,22,62,84
PUERTO QUIJARRO,consulta externa,personas de 20 a 39 anos,2017-01-01,111,139,9,16,120,155,275
PUERTO RICO,consulta externa,personas de 20 a 39 anos,2017-01-01,137,160,0,3,137,163,300
PUERTO SILES,consulta externa,personas de 20 a 39 anos,2017-01-01,20,43,0,2,20,45,65
PUERTO SUAREZ,consulta externa,personas de 20 a 39 anos,2017-01-01,205,338,55,61,260,399,659
PUERTO VILLARROEL,consulta externa,personas de 20 a 39 anos,2017-01-01,504,964,63,157,567,1121,1688
PUNA,consulta externa,personas de 20 a 39 anos,2017-01-01,103,214,2,7,105,221,326
PUNATA,consulta externa,personas de 20 a 39 anos,2017-01-01,241,501,227,162,468,663,1131
QUIABAYA,consulta externa,personas de 20 a 39 anos,2017-01-01,26,48,0,0,26,48,74
QUILLACOLLO,consulta externa,personas de 20 a 39 anos,2017-01-01,1059,2288,439,1226,1498,3514,5012
QUIME,consulta externa,personas de 20 a 39 anos,2017-01-01,132,96,1,31,133,127,260
QUIRUSILLAS,consulta externa,personas de 20 a 39 anos,2017-01-01,7,30,0,2,7,32,39
RAVELO,consulta externa,personas de 20 a 39 anos,2017-01-01,46,147,0,3,46,150,196
REYES,consulta externa,personas de 20 a 39 anos,2017-01-01,47,296,21,33,68,329,397
RIBERALTA,consulta externa,personas de 20 a 39 anos,2017-01-01,568,1565,227,372,795,1937,2732
ROBORE,consulta externa,personas de 20 a 39 anos,2017-01-01,117,362,2,15,119,377,496
RURRENABAQUE,consulta externa,personas de 20 a 39 anos,2017-01-01,178,434,33,125,211,559,770
SABAYA,consulta externa,personas de 20 a 39 anos,2017-01-01,185,130,9,4,194,134,328
SACABA,consulta externa,personas de 20 a 39 anos,2017-01-01,724,2096,202,513,926,2609,3535
SACABAMBA,consulta externa,personas de 20 a 39 anos,2017-01-01,8,21,1,1,9,22,31
SACACA,consulta externa,personas de 20 a 39 anos,2017-01-01,62,179,0,0,62,179,241
SAIPINA,consulta externa,personas de 20 a 39 anos,2017-01-01,50,136,18,32,68,168,236
SALINAS DE GARCI MENDOZA,consulta externa,personas de 20 a 39 anos,2017-01-01,87,126,3,0,90,126,216
SAMAIPATA,consulta externa,personas de 20 a 39 anos,2017-01-01,81,133,4,2,85,135,220
SAN AGUSTIN,consulta externa,personas de 20 a 39 anos,2017-01-01,33,71,2,8,35,79,114
SAN ANDRES,consulta externa,personas de 20 a 39 anos,2017-01-01,139,324,9,12,148,336,484
SAN ANDRES DE MACHACA,consulta externa,personas de 20 a 39 anos,2017-01-01,30,34,2,0,32,34,66
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 20 a 39 anos,2017-01-01,16,32,0,0,16,32,48
SAN ANTONIO DE LOMERIO,consulta externa,personas de 20 a 39 anos,2017-01-01,27,98,1,3,28,101,129
SAN BENITO,consulta externa,personas de 20 a 39 anos,2017-01-01,45,93,6,40,51,133,184
SAN BORJA,consulta externa,personas de 20 a 39 anos,2017-01-01,393,926,43,224,436,1150,1586
SAN BUENA VENTURA,consulta externa,personas de 20 a 39 anos,2017-01-01,97,187,0,3,97,190,287
SAN CARLOS,consulta externa,personas de 20 a 39 anos,2017-01-01,39,386,3,3,42,389,431
SAN IGNACIO,consulta externa,personas de 20 a 39 anos,2017-01-01,290,652,11,46,301,698,999
SAN IGNACIO DE VELASCO,consulta externa,personas de 20 a 39 anos,2017-01-01,233,615,22,118,255,733,988
SAN JAVIER(BNI),consulta externa,personas de 20 a 39 anos,2017-01-01,30,59,6,20,36,79,115
SAN JAVIER(STC),consulta externa,personas de 20 a 39 anos,2017-01-01,34,100,3,1,37,101,138
SAN JOAQUIN,consulta externa,personas de 20 a 39 anos,2017-01-01,62,92,0,0,62,92,154
SAN JOSE DE CHIQUITOS,consulta externa,personas de 20 a 39 anos,2017-01-01,126,419,5,16,131,435,566
SAN JUAN DE YAPACANI,consulta externa,personas de 20 a 39 anos,2017-01-01,75,456,14,72,89,528,617
SAN JULIAN,consulta externa,personas de 20 a 39 anos,2017-01-01,204,551,13,20,217,571,788
SAN LORENZO(PND),consulta externa,personas de 20 a 39 anos,2017-01-01,55,100,0,0,55,100,155
SAN LORENZO(TJA),consulta externa,personas de 20 a 39 anos,2017-01-01,270,656,9,69,279,725,1004
SAN LUCAS,consulta externa,personas de 20 a 39 anos,2017-01-01,172,485,2,17,174,502,676
SAN MATIAS,consulta externa,personas de 20 a 39 anos,2017-01-01,103,188,12,2,115,190,305
SAN MIGUEL DE VELASCO,consulta externa,personas de 20 a 39 anos,2017-01-01,33,92,4,14,37,106,143
SAN PABLO DE LIPEZ,consulta externa,personas de 20 a 39 anos,2017-01-01,34,63,0,1,34,64,98
SAN PEDRO,consulta externa,personas de 20 a 39 anos,2017-01-01,170,382,10,39,180,421,601
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 20 a 39 anos,2017-01-01,67,177,2,0,69,177,246
SAN PEDRO DE CURAHUARA,consulta externa,personas de 20 a 39 anos,2017-01-01,31,91,1,2,32,93,125
SAN PEDRO DE QUEMES,consulta externa,personas de 20 a 39 anos,2017-01-01,13,22,0,0,13,22,35
SAN PEDRO DE TIQUINA,consulta externa,personas de 20 a 39 anos,2017-01-01,24,49,10,30,34,79,113
SAN PEDRO(PND),consulta externa,personas de 20 a 39 anos,2017-01-01,13,40,0,0,13,40,53
SAN RAFAEL,consulta externa,personas de 20 a 39 anos,2017-01-01,24,71,2,57,26,128,154
SAN RAMON BENI,consulta externa,personas de 20 a 39 anos,2017-01-01,54,149,0,0,54,149,203
SAN RAMON SCZ,consulta externa,personas de 20 a 39 anos,2017-01-01,72,152,1,10,73,162,235
SANTA ANA,consulta externa,personas de 20 a 39 anos,2017-01-01,100,352,13,38,113,390,503
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 20 a 39 anos,2017-01-01,16150,37727,4494,13574,20644,51301,71945
SANTA ROSA,consulta externa,personas de 20 a 39 anos,2017-01-01,82,183,7,27,89,210,299
SANTA ROSA DEL SARA,consulta externa,personas de 20 a 39 anos,2017-01-01,111,308,5,10,116,318,434
SANTIAGO DE CALLAPA,consulta externa,personas de 20 a 39 anos,2017-01-01,2,15,0,0,2,15,17
SANTIAGO DE HUARI,consulta externa,personas de 20 a 39 anos,2017-01-01,163,152,10,8,173,160,333
SANTIAGO DE HUATA,consulta externa,personas de 20 a 39 anos,2017-01-01,6,33,1,0,7,33,40
SANTIAGO DE MACHACA,consulta externa,personas de 20 a 39 anos,2017-01-01,8,26,0,1,8,27,35
SANTIVAÑES,consulta externa,personas de 20 a 39 anos,2017-01-01,40,99,3,7,43,106,149
SANTUARIO DE QUILLACAS,consulta externa,personas de 20 a 39 anos,2017-01-01,20,38,0,0,20,38,58
SAPAHAQUI,consulta externa,personas de 20 a 39 anos,2017-01-01,59,70,5,2,64,72,136
SENA,consulta externa,personas de 20 a 39 anos,2017-01-01,38,141,1,1,39,142,181
SHINAOTA,consulta externa,personas de 20 a 39 anos,2017-01-01,154,375,10,57,164,432,596
SICA SICA (VILLA AROMA),consulta externa,personas de 20 a 39 anos,2017-01-01,64,190,8,6,72,196,268
SICAYA,consulta externa,personas de 20 a 39 anos,2017-01-01,15,30,0,2,15,32,47
SIPE SIPE,consulta externa,personas de 20 a 39 anos,2017-01-01,149,495,37,113,186,608,794
SOPACHUY,consulta externa,personas de 20 a 39 anos,2017-01-01,71,177,0,4,71,181,252
