,group,variable,month,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 14 anos,2017-01-01,28,29,0,0,28,29,57
AZURDUY,consulta externa,personas de 10 a 14 anos,2017-01-01,10,15,0,0,10,15,25
BATALLAS,consulta externa,personas de 10 a 14 anos,2017-01-01,9,10,0,0,9,10,19
BAURES,consulta externa,personas de 10 a 14 anos,2017-01-01,22,25,0,0,22,25,47
BELEN DE ANDAMARCA,consulta externa,personas de 10 a 14 anos,2017-01-01,0,1,0,0,0,1,1
BELEN DE URMIRI,consulta externa,personas de 10 a 14 anos,2017-01-01,3,3,0,0,3,3,6
BELLA FLOR,consulta externa,personas de 10 a 14 anos,2017-01-01,14,10,1,1,15,11,26
BERMEJO,consulta externa,personas de 10 a 14 anos,2017-01-01,224,237,10,19,234,256,490
BETANZOS,consulta externa,personas de 10 a 14 anos,2017-01-01,51,64,1,2,52,66,118
BOLIVAR,consulta externa,personas de 10 a 14 anos,2017-01-01,2,2,0,0,2,2,4
BOLPEBRA,consulta externa,personas de 10 a 14 anos,2017-01-01,10,5,0,0,10,5,15
BOYUIBE,consulta externa,personas de 10 a 14 anos,2017-01-01,4,9,0,2,4,11,15
BUENA VISTA,consulta externa,personas de 10 a 14 anos,2017-01-01,37,46,6,4,43,50,93
CABEZAS,consulta externa,personas de 10 a 14 anos,2017-01-01,143,102,5,3,148,105,253
CAIROMA,consulta externa,personas de 10 a 14 anos,2017-01-01,22,21,0,0,22,21,43
"CAIZA ""D""",consulta externa,personas de 10 a 14 anos,2017-01-01,19,16,0,0,19,16,35
CAJUATA,consulta externa,personas de 10 a 14 anos,2017-01-01,20,18,0,0,20,18,38
CALACOTO,consulta externa,personas de 10 a 14 anos,2017-01-01,4,4,0,0,4,4,8
CALAMARCA,consulta externa,personas de 10 a 14 anos,2017-01-01,17,23,2,0,19,23,42
CAMARGO,consulta externa,personas de 10 a 14 anos,2017-01-01,26,32,2,4,28,36,64
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 10 a 14 anos,2017-01-01,9,18,0,0,9,18,27
CAMIRI,consulta externa,personas de 10 a 14 anos,2017-01-01,135,145,42,19,177,164,341
CAPINOTA,consulta externa,personas de 10 a 14 anos,2017-01-01,42,36,6,6,48,42,90
CAQUIAVIRI,consulta externa,personas de 10 a 14 anos,2017-01-01,6,3,0,0,6,3,9
CARACOLLO,consulta externa,personas de 10 a 14 anos,2017-01-01,31,53,1,1,32,54,86
CARANAVI,consulta externa,personas de 10 a 14 anos,2017-01-01,96,88,12,8,108,96,204
CARANGAS,consulta externa,personas de 10 a 14 anos,2017-01-01,4,1,0,0,4,1,5
CARAPARI,consulta externa,personas de 10 a 14 anos,2017-01-01,94,113,0,2,94,115,209
CARIPUYO,consulta externa,personas de 10 a 14 anos,2017-01-01,7,7,1,0,8,7,15
CARMEN RIVERO TORREZ,consulta externa,personas de 10 a 14 anos,2017-01-01,10,10,1,2,11,12,23
CATACORA,consulta externa,personas de 10 a 14 anos,2017-01-01,4,4,0,3,4,7,11
CHACARILLA,consulta externa,personas de 10 a 14 anos,2017-01-01,1,0,0,0,1,0,1
CHALLAPATA,consulta externa,personas de 10 a 14 anos,2017-01-01,38,33,3,0,41,33,74
CHAQUI,consulta externa,personas de 10 a 14 anos,2017-01-01,19,19,0,0,19,19,38
CHARAGUA,consulta externa,personas de 10 a 14 anos,2017-01-01,34,69,2,2,36,71,107
CHARAÑA,consulta externa,personas de 10 a 14 anos,2017-01-01,4,3,0,0,4,3,7
CHAYANTA,consulta externa,personas de 10 a 14 anos,2017-01-01,21,29,2,0,23,29,52
CHIMORE,consulta externa,personas de 10 a 14 anos,2017-01-01,76,63,0,5,76,68,144
CHIPAYA,consulta externa,personas de 10 a 14 anos,2017-01-01,1,3,0,0,1,3,4
CHOQUE COTA,consulta externa,personas de 10 a 14 anos,2017-01-01,4,3,0,0,4,3,7
CHUA COCANI,consulta externa,personas de 10 a 14 anos,2017-01-01,1,3,0,0,1,3,4
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 10 a 14 anos,2017-01-01,44,33,0,1,44,34,78
CHUMA,consulta externa,personas de 10 a 14 anos,2017-01-01,10,6,0,0,10,6,16
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 10 a 14 anos,2017-01-01,3,8,0,0,3,8,11
CKOCHAS,consulta externa,personas de 10 a 14 anos,2017-01-01,15,11,0,0,15,11,26
CLIZA,consulta externa,personas de 10 a 14 anos,2017-01-01,14,32,0,2,14,34,48
COBIJA,consulta externa,personas de 10 a 14 anos,2017-01-01,156,209,45,36,201,245,446
COCAPATA,consulta externa,personas de 10 a 14 anos,2017-01-01,4,10,0,0,4,10,14
COCHABAMBA,consulta externa,personas de 10 a 14 anos,2017-01-01,2763,2857,1175,1307,3938,4164,8102
COIPASA,consulta externa,personas de 10 a 14 anos,2017-01-01,1,3,0,0,1,3,4
COLCAPIRHUA,consulta externa,personas de 10 a 14 anos,2017-01-01,97,92,37,26,134,118,252
"COLCHA ""K""",consulta externa,personas de 10 a 14 anos,2017-01-01,33,60,3,19,36,79,115
COLLANA,consulta externa,personas de 10 a 14 anos,2017-01-01,6,11,0,0,6,11,17
COLOMI,consulta externa,personas de 10 a 14 anos,2017-01-01,29,16,2,0,31,16,47
COLPA BELGICA,consulta externa,personas de 10 a 14 anos,2017-01-01,26,34,10,13,36,47,83
COLQUECHACA,consulta externa,personas de 10 a 14 anos,2017-01-01,28,25,1,2,29,27,56
COLQUENCHA,consulta externa,personas de 10 a 14 anos,2017-01-01,11,24,4,1,15,25,40
COLQUIRI,consulta externa,personas de 10 a 14 anos,2017-01-01,14,18,8,5,22,23,45
COMANCHE,consulta externa,personas de 10 a 14 anos,2017-01-01,2,2,0,0,2,2,4
COMARAPA,consulta externa,personas de 10 a 14 anos,2017-01-01,22,35,3,1,25,36,61
COMBAYA,consulta externa,personas de 10 a 14 anos,2017-01-01,2,1,0,0,2,1,3
CONCEPCION,consulta externa,personas de 10 a 14 anos,2017-01-01,37,38,11,13,48,51,99
COPACABANA,consulta externa,personas de 10 a 14 anos,2017-01-01,9,11,1,0,10,11,21
CORIPATA,consulta externa,personas de 10 a 14 anos,2017-01-01,23,34,0,3,23,37,60
CORO CORO,consulta externa,personas de 10 a 14 anos,2017-01-01,8,15,0,0,8,15,23
COROICO,consulta externa,personas de 10 a 14 anos,2017-01-01,38,28,3,0,41,28,69
CORQUE,consulta externa,personas de 10 a 14 anos,2017-01-01,7,10,0,0,7,10,17
COTAGAITA,consulta externa,personas de 10 a 14 anos,2017-01-01,77,90,1,5,78,95,173
COTOCA,consulta externa,personas de 10 a 14 anos,2017-01-01,84,78,8,9,92,87,179
CUATRO CAÑADAS,consulta externa,personas de 10 a 14 anos,2017-01-01,47,38,5,2,52,40,92
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 10 a 14 anos,2017-01-01,5,3,1,0,6,3,9
CUEVO,consulta externa,personas de 10 a 14 anos,2017-01-01,18,19,0,1,18,20,38
CULPINA,consulta externa,personas de 10 a 14 anos,2017-01-01,21,19,1,1,22,20,42
CURAHUARA DE CARANGAS,consulta externa,personas de 10 a 14 anos,2017-01-01,5,4,0,0,5,4,9
CURVA,consulta externa,personas de 10 a 14 anos,2017-01-01,1,2,0,0,1,2,3
DESAGUADERO,consulta externa,personas de 10 a 14 anos,2017-01-01,4,6,0,0,4,6,10
EL ALTO,consulta externa,personas de 10 a 14 anos,2017-01-01,1665,1939,372,423,2037,2362,4399
EL CHORO,consulta externa,personas de 10 a 14 anos,2017-01-01,13,18,1,1,14,19,33
EL PUENTE(STC),consulta externa,personas de 10 a 14 anos,2017-01-01,25,24,0,1,25,25,50
EL PUENTE(TJA),consulta externa,personas de 10 a 14 anos,2017-01-01,38,48,1,1,39,49,88
EL TORNO,consulta externa,personas de 10 a 14 anos,2017-01-01,274,361,195,261,469,622,1091
EL VILLAR,consulta externa,personas de 10 a 14 anos,2017-01-01,11,16,0,0,11,16,27
ENTRE RIOS TRJ,consulta externa,personas de 10 a 14 anos,2017-01-01,117,155,4,6,121,161,282
ENTRE RIOS CBBA,consulta externa,personas de 10 a 14 anos,2017-01-01,76,63,6,8,82,71,153
ESCOMA,consulta externa,personas de 10 a 14 anos,2017-01-01,3,3,0,0,3,3,6
ESMERALDA,consulta externa,personas de 10 a 14 anos,2017-01-01,8,6,0,0,8,6,14
EUCALIPTUS,consulta externa,personas de 10 a 14 anos,2017-01-01,3,6,0,0,3,6,9
EUREKA (SANTOS MERCADO),consulta externa,personas de 10 a 14 anos,2017-01-01,0,2,0,0,0,2,2
EXALTACION,consulta externa,personas de 10 a 14 anos,2017-01-01,2,19,0,0,2,19,21
FERNANDEZ ALONSO,consulta externa,personas de 10 a 14 anos,2017-01-01,21,25,1,2,22,27,49
FILADELFIA,consulta externa,personas de 10 a 14 anos,2017-01-01,20,20,0,1,20,21,41
GENERAL SAAVEDRA,consulta externa,personas de 10 a 14 anos,2017-01-01,16,17,1,2,17,19,36
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 10 a 14 anos,2017-01-01,3,11,1,0,4,11,15
GUANAY,consulta externa,personas de 10 a 14 anos,2017-01-01,18,20,1,0,19,20,39
GUAQUI,consulta externa,personas de 10 a 14 anos,2017-01-01,5,7,0,0,5,7,12
GUAYARAMERIN,consulta externa,personas de 10 a 14 anos,2017-01-01,153,191,41,13,194,204,398
GUTIERREZ,consulta externa,personas de 10 a 14 anos,2017-01-01,36,42,0,0,36,42,78
HUACARETA,consulta externa,personas de 10 a 14 anos,2017-01-01,21,25,0,0,21,25,46
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 10 a 14 anos,2017-01-01,27,24,0,0,27,24,51
HUACHACALLA,consulta externa,personas de 10 a 14 anos,2017-01-01,5,17,0,0,5,17,22
HUANUNI,consulta externa,personas de 10 a 14 anos,2017-01-01,77,89,24,16,101,105,206
HUARACAJE,consulta externa,personas de 10 a 14 anos,2017-01-01,14,10,0,0,14,10,24
HUARINA,consulta externa,personas de 10 a 14 anos,2017-01-01,3,1,0,2,3,3,6
HUATAJATA,consulta externa,personas de 10 a 14 anos,2017-01-01,2,5,0,0,2,5,7
HUAYLLAMARCA,consulta externa,personas de 10 a 14 anos,2017-01-01,5,2,0,0,5,2,7
HUMANATA,consulta externa,personas de 10 a 14 anos,2017-01-01,3,3,0,0,3,3,6
ICHOCA,consulta externa,personas de 10 a 14 anos,2017-01-01,1,2,0,0,1,2,3
ICLA,consulta externa,personas de 10 a 14 anos,2017-01-01,34,48,1,0,35,48,83
INCAHUASI,consulta externa,personas de 10 a 14 anos,2017-01-01,14,19,0,0,14,19,33
INGAVI (HUMAITA),consulta externa,personas de 10 a 14 anos,2017-01-01,9,7,0,0,9,7,16
INQUISIVI,consulta externa,personas de 10 a 14 anos,2017-01-01,4,5,0,0,4,5,9
IRUPANA (VILLA DE LANZA),consulta externa,personas de 10 a 14 anos,2017-01-01,31,26,1,2,32,28,60
IXIAMAS,consulta externa,personas de 10 a 14 anos,2017-01-01,11,15,0,0,11,15,26
JESUS DE MACHACA,consulta externa,personas de 10 a 14 anos,2017-01-01,20,10,3,1,23,11,34
LA ASUNTA,consulta externa,personas de 10 a 14 anos,2017-01-01,55,62,1,2,56,64,120
LA GUARDIA,consulta externa,personas de 10 a 14 anos,2017-01-01,148,158,15,17,163,175,338
LA PAZ,consulta externa,personas de 10 a 14 anos,2017-01-01,2518,2671,1044,1002,3562,3673,7235
LA RIVERA,consulta externa,personas de 10 a 14 anos,2017-01-01,3,0,0,0,3,0,3
LAGUNILLAS,consulta externa,personas de 10 a 14 anos,2017-01-01,37,54,0,1,37,55,92
LAJA,consulta externa,personas de 10 a 14 anos,2017-01-01,3,11,1,7,4,18,22
LAS CARRERAS,consulta externa,personas de 10 a 14 anos,2017-01-01,12,19,0,0,12,19,31
LICOMA PAMPA,consulta externa,personas de 10 a 14 anos,2017-01-01,6,7,0,0,6,7,13
LLALLAGUA,consulta externa,personas de 10 a 14 anos,2017-01-01,65,94,3,3,68,97,165
LLICA,consulta externa,personas de 10 a 14 anos,2017-01-01,4,7,0,0,4,7,11
LORETO,consulta externa,personas de 10 a 14 anos,2017-01-01,26,18,2,1,28,19,47
LURIBAY,consulta externa,personas de 10 a 14 anos,2017-01-01,13,8,0,0,13,8,21
MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2017-01-01,19,10,0,0,19,10,29
MACHARETI,consulta externa,personas de 10 a 14 anos,2017-01-01,12,34,0,4,12,38,50
MAGDALENA,consulta externa,personas de 10 a 14 anos,2017-01-01,68,74,5,7,73,81,154
MAIRANA,consulta externa,personas de 10 a 14 anos,2017-01-01,40,35,3,7,43,42,85
MALLA,consulta externa,personas de 10 a 14 anos,2017-01-01,0,3,0,0,0,3,3
MAPIRI,consulta externa,personas de 10 a 14 anos,2017-01-01,19,17,0,1,19,18,37
MECAPACA,consulta externa,personas de 10 a 14 anos,2017-01-01,14,10,13,0,27,10,37
MINEROS,consulta externa,personas de 10 a 14 anos,2017-01-01,11,10,0,0,11,10,21
MIZQUE,consulta externa,personas de 10 a 14 anos,2017-01-01,32,45,1,2,33,47,80
MOCOMOCO,consulta externa,personas de 10 a 14 anos,2017-01-01,17,15,0,1,17,16,33
MOJINETE,consulta externa,personas de 10 a 14 anos,2017-01-01,2,9,1,0,3,9,12
MOJOCOYA,consulta externa,personas de 10 a 14 anos,2017-01-01,26,20,0,0,26,20,46
MONTEAGUDO,consulta externa,personas de 10 a 14 anos,2017-01-01,87,109,9,20,96,129,225
MONTERO,consulta externa,personas de 10 a 14 anos,2017-01-01,553,569,66,94,619,663,1282
MORO MORO,consulta externa,personas de 10 a 14 anos,2017-01-01,8,1,0,1,8,2,10
MOROCHATA,consulta externa,personas de 10 a 14 anos,2017-01-01,7,5,1,0,8,5,13
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 10 a 14 anos,2017-01-01,20,11,0,0,20,11,31
NAZACARA DE PACAJES,consulta externa,personas de 10 a 14 anos,2017-01-01,5,1,0,0,5,1,6
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 10 a 14 anos,2017-01-01,10,4,1,0,11,4,15
OCURI,consulta externa,personas de 10 a 14 anos,2017-01-01,6,7,3,0,9,7,16
OKINAWA,consulta externa,personas de 10 a 14 anos,2017-01-01,15,18,0,3,15,21,36
OMEREQUE,consulta externa,personas de 10 a 14 anos,2017-01-01,22,27,0,1,22,28,50
ORURO,consulta externa,personas de 10 a 14 anos,2017-01-01,918,973,147,174,1065,1147,2212
PADCAYA,consulta externa,personas de 10 a 14 anos,2017-01-01,94,124,1,1,95,125,220
PADILLA,consulta externa,personas de 10 a 14 anos,2017-01-01,65,65,12,12,77,77,154
PAILON,consulta externa,personas de 10 a 14 anos,2017-01-01,57,57,3,9,60,66,126
PALCA,consulta externa,personas de 10 a 14 anos,2017-01-01,11,11,2,1,13,12,25
PALOS BLANCOS,consulta externa,personas de 10 a 14 anos,2017-01-01,56,50,5,2,61,52,113
PAMPA AULLAGAS,consulta externa,personas de 10 a 14 anos,2017-01-01,1,3,0,0,1,3,4
PAMPA GRANDE,consulta externa,personas de 10 a 14 anos,2017-01-01,6,8,1,0,7,8,15
PAPEL PAMPA,consulta externa,personas de 10 a 14 anos,2017-01-01,9,8,0,0,9,8,17
PASORAPA,consulta externa,personas de 10 a 14 anos,2017-01-01,4,12,0,0,4,12,16
PATACAMAYA,consulta externa,personas de 10 a 14 anos,2017-01-01,17,9,2,4,19,13,32
PAZÑA,consulta externa,personas de 10 a 14 anos,2017-01-01,9,18,0,0,9,18,27
PELECHUCO,consulta externa,personas de 10 a 14 anos,2017-01-01,8,12,0,0,8,12,20
POCOATA,consulta externa,personas de 10 a 14 anos,2017-01-01,6,4,0,0,6,4,10
POCONA,consulta externa,personas de 10 a 14 anos,2017-01-01,18,24,0,0,18,24,42
POJO (CBBA),consulta externa,personas de 10 a 14 anos,2017-01-01,9,19,0,1,9,20,29
POOPO,consulta externa,personas de 10 a 14 anos,2017-01-01,12,10,2,0,14,10,24
PORCO,consulta externa,personas de 10 a 14 anos,2017-01-01,3,5,0,0,3,5,8
POROMA,consulta externa,personas de 10 a 14 anos,2017-01-01,17,33,0,0,17,33,50
PORONGO,consulta externa,personas de 10 a 14 anos,2017-01-01,31,29,1,0,32,29,61
PORTACHUELO,consulta externa,personas de 10 a 14 anos,2017-01-01,33,44,2,0,35,44,79
PORVENIR,consulta externa,personas de 10 a 14 anos,2017-01-01,17,11,0,0,17,11,28
POSTRER VALLE,consulta externa,personas de 10 a 14 anos,2017-01-01,0,2,0,0,0,2,2
POTOSI,consulta externa,personas de 10 a 14 anos,2017-01-01,735,879,149,195,884,1074,1958
PRESTO,consulta externa,personas de 10 a 14 anos,2017-01-01,10,6,0,0,10,6,16
PUCARA,consulta externa,personas de 10 a 14 anos,2017-01-01,5,4,0,0,5,4,9
PUCARANI,consulta externa,personas de 10 a 14 anos,2017-01-01,18,29,0,6,18,35,53
PUERTO ACOSTA,consulta externa,personas de 10 a 14 anos,2017-01-01,7,3,1,0,8,3,11
PUERTO CARABUCO,consulta externa,personas de 10 a 14 anos,2017-01-01,17,14,0,0,17,14,31
PUERTO GONZALO MORENO,consulta externa,personas de 10 a 14 anos,2017-01-01,22,28,0,1,22,29,51
PUERTO PEREZ,consulta externa,personas de 10 a 14 anos,2017-01-01,5,1,0,0,5,1,6
PUERTO QUIJARRO,consulta externa,personas de 10 a 14 anos,2017-01-01,30,33,4,4,34,37,71
PUERTO RICO,consulta externa,personas de 10 a 14 anos,2017-01-01,32,35,1,2,33,37,70
PUERTO SILES,consulta externa,personas de 10 a 14 anos,2017-01-01,5,13,0,0,5,13,18
PUERTO SUAREZ,consulta externa,personas de 10 a 14 anos,2017-01-01,63,76,21,24,84,100,184
PUERTO VILLARROEL,consulta externa,personas de 10 a 14 anos,2017-01-01,118,87,12,6,130,93,223
PUNA,consulta externa,personas de 10 a 14 anos,2017-01-01,22,36,0,1,22,37,59
PUNATA,consulta externa,personas de 10 a 14 anos,2017-01-01,70,52,21,18,91,70,161
QUIABAYA,consulta externa,personas de 10 a 14 anos,2017-01-01,4,2,0,2,4,4,8
QUILLACOLLO,consulta externa,personas de 10 a 14 anos,2017-01-01,343,389,154,146,497,535,1032
QUIME,consulta externa,personas de 10 a 14 anos,2017-01-01,11,9,1,1,12,10,22
QUIRUSILLAS,consulta externa,personas de 10 a 14 anos,2017-01-01,7,3,1,0,8,3,11
RAVELO,consulta externa,personas de 10 a 14 anos,2017-01-01,13,11,0,0,13,11,24
REYES,consulta externa,personas de 10 a 14 anos,2017-01-01,21,43,0,8,21,51,72
RIBERALTA,consulta externa,personas de 10 a 14 anos,2017-01-01,323,287,122,133,445,420,865
ROBORE,consulta externa,personas de 10 a 14 anos,2017-01-01,41,48,10,4,51,52,103
RURRENABAQUE,consulta externa,personas de 10 a 14 anos,2017-01-01,58,63,7,7,65,70,135
SABAYA,consulta externa,personas de 10 a 14 anos,2017-01-01,32,22,0,8,32,30,62
SACABA,consulta externa,personas de 10 a 14 anos,2017-01-01,227,299,63,74,290,373,663
SACABAMBA,consulta externa,personas de 10 a 14 anos,2017-01-01,7,4,2,3,9,7,16
SACACA,consulta externa,personas de 10 a 14 anos,2017-01-01,9,11,0,0,9,11,20
SAIPINA,consulta externa,personas de 10 a 14 anos,2017-01-01,28,28,15,17,43,45,88
SALINAS DE GARCI MENDOZA,consulta externa,personas de 10 a 14 anos,2017-01-01,14,10,2,0,16,10,26
SAMAIPATA,consulta externa,personas de 10 a 14 anos,2017-01-01,18,24,1,0,19,24,43
SAN AGUSTIN,consulta externa,personas de 10 a 14 anos,2017-01-01,3,4,0,0,3,4,7
SAN ANDRES,consulta externa,personas de 10 a 14 anos,2017-01-01,78,78,3,0,81,78,159
SAN ANDRES DE MACHACA,consulta externa,personas de 10 a 14 anos,2017-01-01,1,3,1,0,2,3,5
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 10 a 14 anos,2017-01-01,3,2,0,0,3,2,5
SAN ANTONIO DE LOMERIO,consulta externa,personas de 10 a 14 anos,2017-01-01,13,14,0,0,13,14,27
SAN BENITO,consulta externa,personas de 10 a 14 anos,2017-01-01,10,11,1,5,11,16,27
SAN BORJA,consulta externa,personas de 10 a 14 anos,2017-01-01,119,175,5,13,124,188,312
SAN BUENA VENTURA,consulta externa,personas de 10 a 14 anos,2017-01-01,10,26,0,0,10,26,36
SAN CARLOS,consulta externa,personas de 10 a 14 anos,2017-01-01,17,20,0,0,17,20,37
SAN IGNACIO,consulta externa,personas de 10 a 14 anos,2017-01-01,167,149,5,11,172,160,332
SAN IGNACIO DE VELASCO,consulta externa,personas de 10 a 14 anos,2017-01-01,49,67,9,18,58,85,143
SAN JAVIER(BNI),consulta externa,personas de 10 a 14 anos,2017-01-01,16,10,2,2,18,12,30
SAN JAVIER(STC),consulta externa,personas de 10 a 14 anos,2017-01-01,36,25,2,0,38,25,63
SAN JOAQUIN,consulta externa,personas de 10 a 14 anos,2017-01-01,7,13,0,0,7,13,20
SAN JOSE DE CHIQUITOS,consulta externa,personas de 10 a 14 anos,2017-01-01,67,82,4,3,71,85,156
SAN JUAN DE YAPACANI,consulta externa,personas de 10 a 14 anos,2017-01-01,39,44,2,11,41,55,96
SAN JULIAN,consulta externa,personas de 10 a 14 anos,2017-01-01,68,45,11,3,79,48,127
SAN LORENZO(PND),consulta externa,personas de 10 a 14 anos,2017-01-01,33,17,0,0,33,17,50
SAN LORENZO(TJA),consulta externa,personas de 10 a 14 anos,2017-01-01,106,132,4,11,110,143,253
SAN LUCAS,consulta externa,personas de 10 a 14 anos,2017-01-01,54,59,0,1,54,60,114
SAN MATIAS,consulta externa,personas de 10 a 14 anos,2017-01-01,28,25,2,3,30,28,58
SAN MIGUEL DE VELASCO,consulta externa,personas de 10 a 14 anos,2017-01-01,11,9,1,1,12,10,22
SAN PABLO DE LIPEZ,consulta externa,personas de 10 a 14 anos,2017-01-01,5,7,0,0,5,7,12
SAN PEDRO,consulta externa,personas de 10 a 14 anos,2017-01-01,58,56,5,3,63,59,122
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 10 a 14 anos,2017-01-01,12,12,0,0,12,12,24
SAN PEDRO DE CURAHUARA,consulta externa,personas de 10 a 14 anos,2017-01-01,6,3,6,0,12,3,15
SAN PEDRO DE QUEMES,consulta externa,personas de 10 a 14 anos,2017-01-01,6,3,0,0,6,3,9
SAN PEDRO DE TIQUINA,consulta externa,personas de 10 a 14 anos,2017-01-01,0,3,1,4,1,7,8
SAN PEDRO(PND),consulta externa,personas de 10 a 14 anos,2017-01-01,10,7,0,0,10,7,17
SAN RAFAEL,consulta externa,personas de 10 a 14 anos,2017-01-01,2,4,0,3,2,7,9
SAN RAMON BENI,consulta externa,personas de 10 a 14 anos,2017-01-01,19,22,0,1,19,23,42
SAN RAMON SCZ,consulta externa,personas de 10 a 14 anos,2017-01-01,14,13,0,0,14,13,27
SANTA ANA,consulta externa,personas de 10 a 14 anos,2017-01-01,46,71,3,17,49,88,137
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 10 a 14 anos,2017-01-01,4399,4799,1083,1260,5482,6059,11541
SANTA ROSA,consulta externa,personas de 10 a 14 anos,2017-01-01,21,57,0,1,21,58,79
SANTA ROSA DEL SARA,consulta externa,personas de 10 a 14 anos,2017-01-01,41,42,1,4,42,46,88
SANTIAGO DE CALLAPA,consulta externa,personas de 10 a 14 anos,2017-01-01,2,0,0,0,2,0,2
SANTIAGO DE HUARI,consulta externa,personas de 10 a 14 anos,2017-01-01,16,21,5,2,21,23,44
SANTIAGO DE HUATA,consulta externa,personas de 10 a 14 anos,2017-01-01,2,6,0,0,2,6,8
SANTIAGO DE MACHACA,consulta externa,personas de 10 a 14 anos,2017-01-01,2,2,0,0,2,2,4
SANTIVAÑES,consulta externa,personas de 10 a 14 anos,2017-01-01,10,9,0,0,10,9,19
SANTUARIO DE QUILLACAS,consulta externa,personas de 10 a 14 anos,2017-01-01,8,2,1,0,9,2,11
SAPAHAQUI,consulta externa,personas de 10 a 14 anos,2017-01-01,10,6,0,0,10,6,16
SENA,consulta externa,personas de 10 a 14 anos,2017-01-01,20,21,0,0,20,21,41
SHINAOTA,consulta externa,personas de 10 a 14 anos,2017-01-01,46,57,1,2,47,59,106
SICA SICA (VILLA AROMA),consulta externa,personas de 10 a 14 anos,2017-01-01,14,16,0,1,14,17,31
SICAYA,consulta externa,personas de 10 a 14 anos,2017-01-01,2,2,0,0,2,2,4
SIPE SIPE,consulta externa,personas de 10 a 14 anos,2017-01-01,53,69,11,3,64,72,136
SOPACHUY,consulta externa,personas de 10 a 14 anos,2017-01-01,31,29,0,0,31,29,60
SORACACHI,consulta externa,personas de 10 a 14 anos,2017-01-01,11,15,0,0,11,15,26
SORATA,consulta externa,personas de 10 a 14 anos,2017-01-01,15,11,4,2,19,13,32
SUCRE,consulta externa,personas de 10 a 14 anos,2017-01-01,1155,1233,294,301,1449,1534,2983
