municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,837,837
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,152,152
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,352,352
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2019-01-01,85,85
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,248,248
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
HUATAJATA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,31,31
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
ICLA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,434,434
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,465,465
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,247,247
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,492,492
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,651,651
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,13722,13722
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
LAJA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,31,31
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,336,336
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,372,372
LLICA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,123,123
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,136,136
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,124,124
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,155,155
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,12,12
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,217,217
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,31,31
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,279,279
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,645,645
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,1496,1496
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,81,81
OCURI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,527,527
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
ORURO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,7694,7694
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,372,372
PAILON,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,194,194
PALCA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,90,90
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,403,403
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,60,60
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,248,248
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,31,31
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,961,961
POCONA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,434,434
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2019-01-01,279,279
POOPO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
PORCO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,164,164
POROMA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,636,636
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,445,445
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,118,118
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,2987,2987
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,279,279
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,303,303
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,61,61
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,58,58
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,126,126
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,170,170
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,2,2
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,1333,1333
PUNA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,279,279
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,651,651
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,2294,2294
QUIME,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles maternidad,2019-01-01,155,155
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,837,837
REYES,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,1054,1054
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,279,279
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,186,186
SACABA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,1984,1984
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,31,31
SACACA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,121,121
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,57,57
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,248,248
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,124,124
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,31,31
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,97,97
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,403,403
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,124,124
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,216,216
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,620,620
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,1426,1426
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2019-01-01,75,75
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,465,465
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,114,114
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,1083,1083
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,1054,1054
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,278,278
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,156,156
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,31,31
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,184,184
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,155,155
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,186,186
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,278,278
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,18916,18916
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,186,186
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,333,333
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,2,2
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,31,31
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,155,155
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
SENA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,56,56
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,385,385
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2019-01-01,155,155
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,248,248
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,125,125
SORATA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,124,124
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,3751,3751
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,61,61
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,122,122
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,341,341
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,464,464
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,589,589
TARACO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,31,31
TARATA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,124,124
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,1839,1839
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,773,773
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,124,124
TIAHUANACU,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,186,186
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,1023,1023
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2019-01-01,651,651
TOCO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,155,155
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,60,60
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,215,215
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,676,676
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,214,214
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2019-01-01,341,341
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2019-01-01,124,124
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,1524,1524
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,403,403
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,217,217
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,62,62
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,372,372
VACAS,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,248,248
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,110,110
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,837,837
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,124,124
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,477,477
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,372,372
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,186,186
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,492,492
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,1110,1110
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2019-01-01,184,184
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,492,492
VINTO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,310,310
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,64,64
WALDO BALLIVIAN,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,31,31
WARNES,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,436,436
YACO,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,58,58
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,872,872
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,372,372
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,123,123
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,93,93
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2019-01-01,279,279
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,84,84
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,200,200
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,392,392
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,112,112
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,84,84
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,28,28
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,31,31
APOLO,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,84,84
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,3,3
ARANI,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,224,224
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,118,118
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,308,308
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,420,420
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,379,379
AUCAPATA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,28,28
AYATA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,28,28
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,28,28
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2019-02-01,1074,1074
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,282,282
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,84,84
BAURES,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,56,56
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,27,27
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,26,26
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,338,338
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,532,532
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,84,84
BOLPEBRA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,26,26
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,112,112
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,191,191
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,120,120
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,87,87
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2019-02-01,112,112
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,84,84
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,141,141
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,196,196
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2019-02-01,84,84
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,556,556
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,280,280
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,28,28
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,140,140
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,504,504
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,155,155
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,112,112
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,218,218
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,448,448
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,56,56
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,226,226
CHUA COCANI,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,56,56
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2019-02-01,196,196
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,28,28
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,78,78
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,168,168
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,308,308
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,1572,1572
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,227,227
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,11109,11109
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,616,616
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2019-02-01,56,56
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,28,28
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,504,504
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,56,56
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,574,574
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,84,84
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,84,84
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,168,168
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,1,1
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,86,86
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,140,140
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,140,140
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,56,56
COROICO,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,250,250
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,140,140
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2019-02-01,532,532
