,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS REPETIDO,PERSONAS DE 5 A 9 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 5 a 9 anos,2011-01-01,18,20,4,4,22,24,46
AZURDUY,consulta externa,personas de 5 a 9 anos,2011-01-01,8,12,0,0,8,12,20
BATALLAS,consulta externa,personas de 5 a 9 anos,2011-01-01,8,13,0,0,8,13,21
BAURES,consulta externa,personas de 5 a 9 anos,2011-01-01,14,15,0,1,14,16,30
BELEN DE ANDAMARCA,consulta externa,personas de 5 a 9 anos,2011-01-01,1,4,0,0,1,4,5
BELEN DE URMIRI,consulta externa,personas de 5 a 9 anos,2011-01-01,8,5,0,0,8,5,13
BELLA FLOR,consulta externa,personas de 5 a 9 anos,2011-01-01,9,3,1,0,10,3,13
BERMEJO,consulta externa,personas de 5 a 9 anos,2011-01-01,249,283,41,36,290,319,609
BETANZOS,consulta externa,personas de 5 a 9 anos,2011-01-01,51,55,2,3,53,58,111
BOLIVAR,consulta externa,personas de 5 a 9 anos,2011-01-01,13,10,0,0,13,10,23
BOLPEBRA,consulta externa,personas de 5 a 9 anos,2011-01-01,3,1,0,0,3,1,4
BOYUIBE,consulta externa,personas de 5 a 9 anos,2011-01-01,15,18,1,0,16,18,34
BUENA VISTA,consulta externa,personas de 5 a 9 anos,2011-01-01,34,20,1,0,35,20,55
CABEZAS,consulta externa,personas de 5 a 9 anos,2011-01-01,104,70,4,1,108,71,179
CAIROMA,consulta externa,personas de 5 a 9 anos,2011-01-01,19,16,0,1,19,17,36
"CAIZA ""D""",consulta externa,personas de 5 a 9 anos,2011-01-01,12,13,0,0,12,13,25
CAJUATA,consulta externa,personas de 5 a 9 anos,2011-01-01,27,18,0,0,27,18,45
CALACOTO,consulta externa,personas de 5 a 9 anos,2011-01-01,10,9,0,0,10,9,19
CALAMARCA,consulta externa,personas de 5 a 9 anos,2011-01-01,16,16,0,4,16,20,36
CAMARGO,consulta externa,personas de 5 a 9 anos,2011-01-01,45,47,0,0,45,47,92
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 5 a 9 anos,2011-01-01,10,8,1,0,11,8,19
CAMIRI,consulta externa,personas de 5 a 9 anos,2011-01-01,194,211,22,30,216,241,457
CAPINOTA,consulta externa,personas de 5 a 9 anos,2011-01-01,36,27,27,20,63,47,110
CAQUIAVIRI,consulta externa,personas de 5 a 9 anos,2011-01-01,16,14,0,0,16,14,30
CARACOLLO,consulta externa,personas de 5 a 9 anos,2011-01-01,26,45,4,3,30,48,78
CARANAVI,consulta externa,personas de 5 a 9 anos,2011-01-01,75,81,3,0,78,81,159
CARANGAS,consulta externa,personas de 5 a 9 anos,2011-01-01,3,0,0,0,3,0,3
CARAPARI,consulta externa,personas de 5 a 9 anos,2011-01-01,97,81,0,0,97,81,178
CARIPUYO,consulta externa,personas de 5 a 9 anos,2011-01-01,3,4,0,0,3,4,7
CARMEN RIVERO TORREZ,consulta externa,personas de 5 a 9 anos,2011-01-01,5,10,3,4,8,14,22
CATACORA,consulta externa,personas de 5 a 9 anos,2011-01-01,4,5,0,0,4,5,9
CHACARILLA,consulta externa,personas de 5 a 9 anos,2011-01-01,0,3,0,0,0,3,3
CHALLAPATA,consulta externa,personas de 5 a 9 anos,2011-01-01,31,20,0,0,31,20,51
CHAQUI,consulta externa,personas de 5 a 9 anos,2011-01-01,15,16,0,0,15,16,31
CHARAGUA,consulta externa,personas de 5 a 9 anos,2011-01-01,46,38,3,2,49,40,89
CHARAÑA,consulta externa,personas de 5 a 9 anos,2011-01-01,4,1,0,0,4,1,5
CHAYANTA,consulta externa,personas de 5 a 9 anos,2011-01-01,12,4,0,0,12,4,16
CHIMORE,consulta externa,personas de 5 a 9 anos,2011-01-01,65,60,1,2,66,62,128
CHIPAYA,consulta externa,personas de 5 a 9 anos,2011-01-01,0,2,0,0,0,2,2
CHOQUE COTA,consulta externa,personas de 5 a 9 anos,2011-01-01,4,4,0,0,4,4,8
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 5 a 9 anos,2011-01-01,41,35,1,4,42,39,81
CHUMA,consulta externa,personas de 5 a 9 anos,2011-01-01,16,21,0,1,16,22,38
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 5 a 9 anos,2011-01-01,7,6,0,0,7,6,13
CKOCHAS,consulta externa,personas de 5 a 9 anos,2011-01-01,25,26,0,0,25,26,51
CLIZA,consulta externa,personas de 5 a 9 anos,2011-01-01,80,73,5,5,85,78,163
COBIJA,consulta externa,personas de 5 a 9 anos,2011-01-01,200,196,27,27,227,223,450
COCAPATA,consulta externa,personas de 5 a 9 anos,2011-01-01,5,3,2,0,7,3,10
COCHABAMBA,consulta externa,personas de 5 a 9 anos,2011-01-01,3092,3270,2008,1924,5100,5194,10294
COIPASA,consulta externa,personas de 5 a 9 anos,2011-01-01,2,3,0,0,2,3,5
COLCAPIRHUA,consulta externa,personas de 5 a 9 anos,2011-01-01,92,78,45,44,137,122,259
"COLCHA ""K""",consulta externa,personas de 5 a 9 anos,2011-01-01,21,19,1,2,22,21,43
COLLANA,consulta externa,personas de 5 a 9 anos,2011-01-01,2,1,5,1,7,2,9
COLOMI,consulta externa,personas de 5 a 9 anos,2011-01-01,29,19,0,1,29,20,49
COLPA BELGICA,consulta externa,personas de 5 a 9 anos,2011-01-01,54,35,26,19,80,54,134
COLQUECHACA,consulta externa,personas de 5 a 9 anos,2011-01-01,47,50,0,1,47,51,98
COLQUENCHA,consulta externa,personas de 5 a 9 anos,2011-01-01,22,20,0,0,22,20,42
COLQUIRI,consulta externa,personas de 5 a 9 anos,2011-01-01,26,30,7,5,33,35,68
COMANCHE,consulta externa,personas de 5 a 9 anos,2011-01-01,4,1,1,0,5,1,6
COMARAPA,consulta externa,personas de 5 a 9 anos,2011-01-01,29,32,1,4,30,36,66
COMBAYA,consulta externa,personas de 5 a 9 anos,2011-01-01,2,0,0,0,2,0,2
CONCEPCION,consulta externa,personas de 5 a 9 anos,2011-01-01,10,14,0,0,10,14,24
COPACABANA,consulta externa,personas de 5 a 9 anos,2011-01-01,15,18,1,0,16,18,34
CORIPATA,consulta externa,personas de 5 a 9 anos,2011-01-01,31,22,1,0,32,22,54
CORO CORO,consulta externa,personas de 5 a 9 anos,2011-01-01,7,0,0,0,7,0,7
COROICO,consulta externa,personas de 5 a 9 anos,2011-01-01,39,14,14,5,53,19,72
CORQUE,consulta externa,personas de 5 a 9 anos,2011-01-01,7,10,0,1,7,11,18
COTAGAITA,consulta externa,personas de 5 a 9 anos,2011-01-01,114,93,15,15,129,108,237
COTOCA,consulta externa,personas de 5 a 9 anos,2011-01-01,64,65,4,4,68,69,137
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2011-01-01,40,43,5,0,45,43,88
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2011-01-01,4,2,0,0,4,2,6
CUEVO,consulta externa,personas de 5 a 9 anos,2011-01-01,16,24,0,0,16,24,40
CULPINA,consulta externa,personas de 5 a 9 anos,2011-01-01,21,34,0,0,21,34,55
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2011-01-01,4,6,0,1,4,7,11
CURVA,consulta externa,personas de 5 a 9 anos,2011-01-01,2,2,0,0,2,2,4
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2011-01-01,9,7,1,0,10,7,17
EL ALTO,consulta externa,personas de 5 a 9 anos,2011-01-01,2723,2634,756,721,3479,3355,6834
EL CHORO,consulta externa,personas de 5 a 9 anos,2011-01-01,2,3,0,0,2,3,5
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2011-01-01,40,44,0,0,40,44,84
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2011-01-01,39,42,3,2,42,44,86
EL TORNO,consulta externa,personas de 5 a 9 anos,2011-01-01,153,147,11,20,164,167,331
EL VILLAR,consulta externa,personas de 5 a 9 anos,2011-01-01,23,18,0,0,23,18,41
ENTRE RIOS TRJ,consulta externa,personas de 5 a 9 anos,2011-01-01,105,133,3,1,108,134,242
ENTRE RIOS CBBA,consulta externa,personas de 5 a 9 anos,2011-01-01,52,61,2,1,54,62,116
ESCOMA,consulta externa,personas de 5 a 9 anos,2011-01-01,11,9,0,0,11,9,20
ESMERALDA,consulta externa,personas de 5 a 9 anos,2011-01-01,6,2,0,0,6,2,8
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2011-01-01,10,3,5,1,15,4,19
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2011-01-01,5,6,0,0,5,6,11
EXALTACION,consulta externa,personas de 5 a 9 anos,2011-01-01,3,3,0,0,3,3,6
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2011-01-01,41,23,0,0,41,23,64
FILADELFIA,consulta externa,personas de 5 a 9 anos,2011-01-01,17,11,0,0,17,11,28
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2011-01-01,34,34,0,0,34,34,68
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2011-01-01,19,18,0,0,19,18,37
GUANAY,consulta externa,personas de 5 a 9 anos,2011-01-01,29,22,1,3,30,25,55
GUAQUI,consulta externa,personas de 5 a 9 anos,2011-01-01,5,2,0,0,5,2,7
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2011-01-01,164,193,36,32,200,225,425
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2011-01-01,47,39,1,1,48,40,88
HUACARETA,consulta externa,personas de 5 a 9 anos,2011-01-01,26,14,5,4,31,18,49
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2011-01-01,6,8,0,0,6,8,14
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2011-01-01,19,7,0,0,19,7,26
HUANUNI,consulta externa,personas de 5 a 9 anos,2011-01-01,104,101,7,23,111,124,235
HUARACAJE,consulta externa,personas de 5 a 9 anos,2011-01-01,11,15,0,0,11,15,26
HUARINA,consulta externa,personas de 5 a 9 anos,2011-01-01,6,4,2,0,8,4,12
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2011-01-01,8,0,0,0,8,0,8
HUMANATA,consulta externa,personas de 5 a 9 anos,2011-01-01,2,4,0,0,2,4,6
ICHOCA,consulta externa,personas de 5 a 9 anos,2011-01-01,9,7,0,0,9,7,16
ICLA,consulta externa,personas de 5 a 9 anos,2011-01-01,10,7,0,1,10,8,18
INCAHUASI,consulta externa,personas de 5 a 9 anos,2011-01-01,6,6,0,0,6,6,12
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2011-01-01,9,11,0,0,9,11,20
INQUISIVI,consulta externa,personas de 5 a 9 anos,2011-01-01,11,13,0,0,11,13,24
IRUPANA (VILLA DE LANZA),consulta externa,personas de 5 a 9 anos,2011-01-01,30,36,1,0,31,36,67
IXIAMAS,consulta externa,personas de 5 a 9 anos,2011-01-01,13,11,0,2,13,13,26
JESUS DE MACHACA,consulta externa,personas de 5 a 9 anos,2011-01-01,26,25,1,0,27,25,52
LA ASUNTA,consulta externa,personas de 5 a 9 anos,2011-01-01,65,44,4,5,69,49,118
LA GUARDIA,consulta externa,personas de 5 a 9 anos,2011-01-01,129,113,50,42,179,155,334
LA PAZ,consulta externa,personas de 5 a 9 anos,2011-01-01,2970,3103,1498,1366,4468,4469,8937
LA RIVERA,consulta externa,personas de 5 a 9 anos,2011-01-01,3,1,0,0,3,1,4
LAGUNILLAS,consulta externa,personas de 5 a 9 anos,2011-01-01,23,24,0,3,23,27,50
LAJA,consulta externa,personas de 5 a 9 anos,2011-01-01,9,14,0,0,9,14,23
LAS CARRERAS,consulta externa,personas de 5 a 9 anos,2011-01-01,23,20,0,0,23,20,43
LICOMA PAMPA,consulta externa,personas de 5 a 9 anos,2011-01-01,11,13,0,0,11,13,24
LLALLAGUA,consulta externa,personas de 5 a 9 anos,2011-01-01,56,33,0,1,56,34,90
LLICA,consulta externa,personas de 5 a 9 anos,2011-01-01,11,10,1,0,12,10,22
LORETO,consulta externa,personas de 5 a 9 anos,2011-01-01,28,25,1,0,29,25,54
LURIBAY,consulta externa,personas de 5 a 9 anos,2011-01-01,17,16,1,0,18,16,34
MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2011-01-01,7,13,1,0,8,13,21
MACHARETI,consulta externa,personas de 5 a 9 anos,2011-01-01,71,65,3,2,74,67,141
MAGDALENA,consulta externa,personas de 5 a 9 anos,2011-01-01,47,45,7,13,54,58,112
MAIRANA,consulta externa,personas de 5 a 9 anos,2011-01-01,35,24,1,3,36,27,63
MALLA,consulta externa,personas de 5 a 9 anos,2011-01-01,9,3,0,0,9,3,12
MAPIRI,consulta externa,personas de 5 a 9 anos,2011-01-01,61,43,0,0,61,43,104
MECAPACA,consulta externa,personas de 5 a 9 anos,2011-01-01,23,12,0,4,23,16,39
MINEROS,consulta externa,personas de 5 a 9 anos,2011-01-01,6,15,0,0,6,15,21
MIZQUE,consulta externa,personas de 5 a 9 anos,2011-01-01,38,26,12,0,50,26,76
MOCOMOCO,consulta externa,personas de 5 a 9 anos,2011-01-01,14,16,1,1,15,17,32
MOJINETE,consulta externa,personas de 5 a 9 anos,2011-01-01,3,2,0,0,3,2,5
MOJOCOYA,consulta externa,personas de 5 a 9 anos,2011-01-01,15,16,0,0,15,16,31
MONTEAGUDO,consulta externa,personas de 5 a 9 anos,2011-01-01,190,213,23,32,213,245,458
MONTERO,consulta externa,personas de 5 a 9 anos,2011-01-01,369,313,73,83,442,396,838
MORO MORO,consulta externa,personas de 5 a 9 anos,2011-01-01,5,3,0,1,5,4,9
MOROCHATA,consulta externa,personas de 5 a 9 anos,2011-01-01,6,6,0,0,6,6,12
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 5 a 9 anos,2011-01-01,22,28,0,0,22,28,50
NAZACARA DE PACAJES,consulta externa,personas de 5 a 9 anos,2011-01-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 5 a 9 anos,2011-01-01,4,4,0,1,4,5,9
OCURI,consulta externa,personas de 5 a 9 anos,2011-01-01,11,13,1,3,12,16,28
OKINAWA,consulta externa,personas de 5 a 9 anos,2011-01-01,28,27,0,3,28,30,58
OMEREQUE,consulta externa,personas de 5 a 9 anos,2011-01-01,13,17,0,0,13,17,30
ORURO,consulta externa,personas de 5 a 9 anos,2011-01-01,1156,1151,266,214,1422,1365,2787
PADCAYA,consulta externa,personas de 5 a 9 anos,2011-01-01,150,142,2,3,152,145,297
PADILLA,consulta externa,personas de 5 a 9 anos,2011-01-01,58,52,1,4,59,56,115
PAILON,consulta externa,personas de 5 a 9 anos,2011-01-01,96,70,0,2,96,72,168
PALCA,consulta externa,personas de 5 a 9 anos,2011-01-01,26,24,4,0,30,24,54
PALOS BLANCOS,consulta externa,personas de 5 a 9 anos,2011-01-01,61,72,3,1,64,73,137
PAMPA AULLAGAS,consulta externa,personas de 5 a 9 anos,2011-01-01,7,13,1,0,8,13,21
PAMPA GRANDE,consulta externa,personas de 5 a 9 anos,2011-01-01,27,24,0,2,27,26,53
PAPEL PAMPA,consulta externa,personas de 5 a 9 anos,2011-01-01,15,20,1,3,16,23,39
PASORAPA,consulta externa,personas de 5 a 9 anos,2011-01-01,3,7,0,0,3,7,10
PATACAMAYA,consulta externa,personas de 5 a 9 anos,2011-01-01,26,15,0,0,26,15,41
PAZÑA,consulta externa,personas de 5 a 9 anos,2011-01-01,7,15,0,1,7,16,23
PELECHUCO,consulta externa,personas de 5 a 9 anos,2011-01-01,11,7,0,0,11,7,18
POCOATA,consulta externa,personas de 5 a 9 anos,2011-01-01,23,19,0,0,23,19,42
POCONA,consulta externa,personas de 5 a 9 anos,2011-01-01,35,42,1,0,36,42,78
POJO (CBBA),consulta externa,personas de 5 a 9 anos,2011-01-01,12,12,0,0,12,12,24
POOPO,consulta externa,personas de 5 a 9 anos,2011-01-01,17,19,0,0,17,19,36
PORCO,consulta externa,personas de 5 a 9 anos,2011-01-01,15,15,0,0,15,15,30
POROMA,consulta externa,personas de 5 a 9 anos,2011-01-01,24,25,0,0,24,25,49
PORONGO,consulta externa,personas de 5 a 9 anos,2011-01-01,42,27,10,5,52,32,84
PORTACHUELO,consulta externa,personas de 5 a 9 anos,2011-01-01,82,79,1,0,83,79,162
PORVENIR,consulta externa,personas de 5 a 9 anos,2011-01-01,25,18,0,0,25,18,43
POSTRER VALLE,consulta externa,personas de 5 a 9 anos,2011-01-01,3,1,0,0,3,1,4
POTOSI,consulta externa,personas de 5 a 9 anos,2011-01-01,708,748,297,288,1005,1036,2041
PRESTO,consulta externa,personas de 5 a 9 anos,2011-01-01,3,4,0,0,3,4,7
PUCARA,consulta externa,personas de 5 a 9 anos,2011-01-01,4,4,0,0,4,4,8
PUCARANI,consulta externa,personas de 5 a 9 anos,2011-01-01,17,10,0,0,17,10,27
PUERTO ACOSTA,consulta externa,personas de 5 a 9 anos,2011-01-01,3,1,1,0,4,1,5
PUERTO CARABUCO,consulta externa,personas de 5 a 9 anos,2011-01-01,7,14,0,0,7,14,21
PUERTO GONZALO MORENO,consulta externa,personas de 5 a 9 anos,2011-01-01,30,18,0,0,30,18,48
PUERTO PEREZ,consulta externa,personas de 5 a 9 anos,2011-01-01,7,2,0,0,7,2,9
PUERTO QUIJARRO,consulta externa,personas de 5 a 9 anos,2011-01-01,81,92,1,4,82,96,178
PUERTO RICO,consulta externa,personas de 5 a 9 anos,2011-01-01,31,38,0,0,31,38,69
PUERTO SILES,consulta externa,personas de 5 a 9 anos,2011-01-01,4,11,0,0,4,11,15
PUERTO SUAREZ,consulta externa,personas de 5 a 9 anos,2011-01-01,138,129,17,26,155,155,310
PUERTO VILLARROEL,consulta externa,personas de 5 a 9 anos,2011-01-01,159,123,8,1,167,124,291
PUNA,consulta externa,personas de 5 a 9 anos,2011-01-01,49,47,1,0,50,47,97
PUNATA,consulta externa,personas de 5 a 9 anos,2011-01-01,134,142,4,3,138,145,283
QUIABAYA,consulta externa,personas de 5 a 9 anos,2011-01-01,2,2,0,0,2,2,4
QUILLACOLLO,consulta externa,personas de 5 a 9 anos,2011-01-01,282,254,59,49,341,303,644
QUIME,consulta externa,personas de 5 a 9 anos,2011-01-01,17,16,0,0,17,16,33
QUIRUSILLAS,consulta externa,personas de 5 a 9 anos,2011-01-01,12,8,0,0,12,8,20
RAVELO,consulta externa,personas de 5 a 9 anos,2011-01-01,19,13,0,0,19,13,32
REYES,consulta externa,personas de 5 a 9 anos,2011-01-01,53,54,9,3,62,57,119
RIBERALTA,consulta externa,personas de 5 a 9 anos,2011-01-01,353,327,33,41,386,368,754
ROBORE,consulta externa,personas de 5 a 9 anos,2011-01-01,61,63,6,8,67,71,138
RURRENABAQUE,consulta externa,personas de 5 a 9 anos,2011-01-01,134,180,162,179,296,359,655
SABAYA,consulta externa,personas de 5 a 9 anos,2011-01-01,8,8,2,0,10,8,18
SACABA,consulta externa,personas de 5 a 9 anos,2011-01-01,330,323,96,111,426,434,860
SACABAMBA,consulta externa,personas de 5 a 9 anos,2011-01-01,4,12,0,1,4,13,17
SACACA,consulta externa,personas de 5 a 9 anos,2011-01-01,17,13,0,0,17,13,30
SAIPINA,consulta externa,personas de 5 a 9 anos,2011-01-01,16,17,1,2,17,19,36
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2011-01-01,15,19,0,0,15,19,34
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2011-01-01,21,22,0,0,21,22,43
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2011-01-01,1,3,1,0,2,3,5
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2011-01-01,45,45,2,0,47,45,92
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2011-01-01,6,8,0,0,6,8,14
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2011-01-01,4,5,0,3,4,8,12
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2011-01-01,7,13,0,0,7,13,20
SAN BENITO,consulta externa,personas de 5 a 9 anos,2011-01-01,96,112,10,14,106,126,232
SAN BORJA,consulta externa,personas de 5 a 9 anos,2011-01-01,131,112,4,3,135,115,250
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2011-01-01,29,31,1,0,30,31,61
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2011-01-01,56,57,3,0,59,57,116
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2011-01-01,99,100,14,18,113,118,231
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2011-01-01,145,98,14,9,159,107,266
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2011-01-01,22,19,1,1,23,20,43
SAN JAVIER(STC),consulta externa,personas de 5 a 9 anos,2011-01-01,29,16,0,1,29,17,46
SAN JOAQUIN,consulta externa,personas de 5 a 9 anos,2011-01-01,7,10,68,82,75,92,167
SAN JOSE DE CHIQUITOS,consulta externa,personas de 5 a 9 anos,2011-01-01,86,70,4,6,90,76,166
SAN JUAN DE YAPACANI,consulta externa,personas de 5 a 9 anos,2011-01-01,44,32,7,6,51,38,89
SAN JULIAN,consulta externa,personas de 5 a 9 anos,2011-01-01,305,219,20,13,325,232,557
SAN LORENZO(PND),consulta externa,personas de 5 a 9 anos,2011-01-01,14,7,0,0,14,7,21
SAN LORENZO(TJA),consulta externa,personas de 5 a 9 anos,2011-01-01,109,115,2,3,111,118,229
SAN LUCAS,consulta externa,personas de 5 a 9 anos,2011-01-01,67,69,14,2,81,71,152
SAN MATIAS,consulta externa,personas de 5 a 9 anos,2011-01-01,14,15,0,2,14,17,31
SAN MIGUEL DE VELASCO,consulta externa,personas de 5 a 9 anos,2011-01-01,3,10,0,2,3,12,15
SAN PABLO DE LIPEZ,consulta externa,personas de 5 a 9 anos,2011-01-01,15,18,3,3,18,21,39
SAN PEDRO,consulta externa,personas de 5 a 9 anos,2011-01-01,74,74,3,4,77,78,155
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 5 a 9 anos,2011-01-01,24,10,1,0,25,10,35
SAN PEDRO DE CURAHUARA,consulta externa,personas de 5 a 9 anos,2011-01-01,15,10,0,0,15,10,25
SAN PEDRO DE QUEMES,consulta externa,personas de 5 a 9 anos,2011-01-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,consulta externa,personas de 5 a 9 anos,2011-01-01,4,5,0,0,4,5,9
SAN PEDRO(PND),consulta externa,personas de 5 a 9 anos,2011-01-01,11,1,0,0,11,1,12
SAN RAFAEL,consulta externa,personas de 5 a 9 anos,2011-01-01,11,13,0,3,11,16,27
SAN RAMON BENI,consulta externa,personas de 5 a 9 anos,2011-01-01,10,11,0,0,10,11,21
SAN RAMON SCZ,consulta externa,personas de 5 a 9 anos,2011-01-01,31,21,3,2,34,23,57
SANTA ANA,consulta externa,personas de 5 a 9 anos,2011-01-01,68,47,10,2,78,49,127
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 5 a 9 anos,2011-01-01,5689,5265,1445,1795,7134,7060,14194
SANTA ROSA,consulta externa,personas de 5 a 9 anos,2011-01-01,55,45,0,0,55,45,100
SANTA ROSA DEL SARA,consulta externa,personas de 5 a 9 anos,2011-01-01,30,30,0,0,30,30,60
SANTIAGO DE CALLAPA,consulta externa,personas de 5 a 9 anos,2011-01-01,4,1,0,0,4,1,5
SANTIAGO DE HUARI,consulta externa,personas de 5 a 9 anos,2011-01-01,16,16,1,0,17,16,33
SANTIAGO DE HUATA,consulta externa,personas de 5 a 9 anos,2011-01-01,4,6,0,0,4,6,10
SANTIAGO DE MACHACA,consulta externa,personas de 5 a 9 anos,2011-01-01,3,3,1,0,4,3,7
SANTIVAÑES,consulta externa,personas de 5 a 9 anos,2011-01-01,13,9,0,0,13,9,22
SANTUARIO DE QUILLACAS,consulta externa,personas de 5 a 9 anos,2011-01-01,8,8,0,1,8,9,17
SAPAHAQUI,consulta externa,personas de 5 a 9 anos,2011-01-01,19,13,1,0,20,13,33
SENA,consulta externa,personas de 5 a 9 anos,2011-01-01,12,8,0,0,12,8,20
SHINAOTA,consulta externa,personas de 5 a 9 anos,2011-01-01,63,56,29,37,92,93,185
SICA SICA (VILLA AROMA),consulta externa,personas de 5 a 9 anos,2011-01-01,15,26,1,0,16,26,42
SICAYA,consulta externa,personas de 5 a 9 anos,2011-01-01,1,2,0,0,1,2,3
SIPE SIPE,consulta externa,personas de 5 a 9 anos,2011-01-01,43,34,4,0,47,34,81
SOPACHUY,consulta externa,personas de 5 a 9 anos,2011-01-01,23,21,0,0,23,21,44
SORACACHI,consulta externa,personas de 5 a 9 anos,2011-01-01,8,11,0,1,8,12,20
SORATA,consulta externa,personas de 5 a 9 anos,2011-01-01,38,38,0,0,38,38,76
SUCRE,consulta externa,personas de 5 a 9 anos,2011-01-01,1328,1258,345,411,1673,1669,3342
TACACHI,consulta externa,personas de 5 a 9 anos,2011-01-01,0,1,0,0,0,1,1
TACACOMA,consulta externa,personas de 5 a 9 anos,2011-01-01,14,13,0,0,14,13,27
