,group,variable,month,PERSONAS DE 21 A 59 AÑOS NUEVO,PERSONAS DE 21 A 59 AÑOS NUEVO,PERSONAS DE 21 A 59 AÑOS REPETIDO,PERSONAS DE 21 A 59 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 21 a 59 anos,2011-01-01,124,274,74,67,198,341,539
AZURDUY,consulta externa,personas de 21 a 59 anos,2011-01-01,112,285,2,3,114,288,402
BATALLAS,consulta externa,personas de 21 a 59 anos,2011-01-01,61,129,2,4,63,133,196
BAURES,consulta externa,personas de 21 a 59 anos,2011-01-01,48,92,0,13,48,105,153
BELEN DE ANDAMARCA,consulta externa,personas de 21 a 59 anos,2011-01-01,16,38,5,1,21,39,60
BELEN DE URMIRI,consulta externa,personas de 21 a 59 anos,2011-01-01,18,35,1,2,19,37,56
BELLA FLOR,consulta externa,personas de 21 a 59 anos,2011-01-01,46,38,6,5,52,43,95
BERMEJO,consulta externa,personas de 21 a 59 anos,2011-01-01,1067,2104,105,218,1172,2322,3494
BETANZOS,consulta externa,personas de 21 a 59 anos,2011-01-01,316,720,25,44,341,764,1105
BOLIVAR,consulta externa,personas de 21 a 59 anos,2011-01-01,31,64,1,0,32,64,96
BOLPEBRA,consulta externa,personas de 21 a 59 anos,2011-01-01,39,42,3,1,42,43,85
BOYUIBE,consulta externa,personas de 21 a 59 anos,2011-01-01,27,113,2,2,29,115,144
BUENA VISTA,consulta externa,personas de 21 a 59 anos,2011-01-01,124,142,4,6,128,148,276
CABEZAS,consulta externa,personas de 21 a 59 anos,2011-01-01,420,507,21,26,441,533,974
CAIROMA,consulta externa,personas de 21 a 59 anos,2011-01-01,215,200,9,5,224,205,429
"CAIZA ""D""",consulta externa,personas de 21 a 59 anos,2011-01-01,78,136,3,2,81,138,219
CAJUATA,consulta externa,personas de 21 a 59 anos,2011-01-01,103,186,4,1,107,187,294
CALACOTO,consulta externa,personas de 21 a 59 anos,2011-01-01,31,83,4,0,35,83,118
CALAMARCA,consulta externa,personas de 21 a 59 anos,2011-01-01,81,195,5,30,86,225,311
CAMARGO,consulta externa,personas de 21 a 59 anos,2011-01-01,330,747,3,7,333,754,1087
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 21 a 59 anos,2011-01-01,76,114,1,2,77,116,193
CAMIRI,consulta externa,personas de 21 a 59 anos,2011-01-01,908,1244,79,246,987,1490,2477
CAPINOTA,consulta externa,personas de 21 a 59 anos,2011-01-01,122,230,62,123,184,353,537
CAQUIAVIRI,consulta externa,personas de 21 a 59 anos,2011-01-01,46,78,2,1,48,79,127
CARACOLLO,consulta externa,personas de 21 a 59 anos,2011-01-01,96,256,18,72,114,328,442
CARANAVI,consulta externa,personas de 21 a 59 anos,2011-01-01,530,846,10,21,540,867,1407
CARANGAS,consulta externa,personas de 21 a 59 anos,2011-01-01,25,33,3,6,28,39,67
CARAPARI,consulta externa,personas de 21 a 59 anos,2011-01-01,389,596,4,2,393,598,991
CARIPUYO,consulta externa,personas de 21 a 59 anos,2011-01-01,65,172,2,0,67,172,239
CARMEN RIVERO TORREZ,consulta externa,personas de 21 a 59 anos,2011-01-01,15,16,27,33,42,49,91
CATACORA,consulta externa,personas de 21 a 59 anos,2011-01-01,14,22,0,1,14,23,37
CHACARILLA,consulta externa,personas de 21 a 59 anos,2011-01-01,18,23,1,0,19,23,42
CHALLAPATA,consulta externa,personas de 21 a 59 anos,2011-01-01,273,604,56,115,329,719,1048
CHAQUI,consulta externa,personas de 21 a 59 anos,2011-01-01,60,110,0,2,60,112,172
CHARAGUA,consulta externa,personas de 21 a 59 anos,2011-01-01,165,377,2,24,167,401,568
CHARAÑA,consulta externa,personas de 21 a 59 anos,2011-01-01,31,32,1,4,32,36,68
CHAYANTA,consulta externa,personas de 21 a 59 anos,2011-01-01,67,184,1,3,68,187,255
CHIMORE,consulta externa,personas de 21 a 59 anos,2011-01-01,257,335,17,28,274,363,637
CHIPAYA,consulta externa,personas de 21 a 59 anos,2011-01-01,15,29,2,1,17,30,47
CHOQUE COTA,consulta externa,personas de 21 a 59 anos,2011-01-01,41,85,5,10,46,95,141
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 21 a 59 anos,2011-01-01,165,249,11,36,176,285,461
CHUMA,consulta externa,personas de 21 a 59 anos,2011-01-01,109,188,1,8,110,196,306
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 21 a 59 anos,2011-01-01,36,115,0,0,36,115,151
CKOCHAS,consulta externa,personas de 21 a 59 anos,2011-01-01,104,303,3,13,107,316,423
CLIZA,consulta externa,personas de 21 a 59 anos,2011-01-01,240,281,72,85,312,366,678
COBIJA,consulta externa,personas de 21 a 59 anos,2011-01-01,970,1552,286,609,1256,2161,3417
COCAPATA,consulta externa,personas de 21 a 59 anos,2011-01-01,42,88,0,8,42,96,138
COCHABAMBA,consulta externa,personas de 21 a 59 anos,2011-01-01,11861,28317,9083,22272,20944,50589,71533
COIPASA,consulta externa,personas de 21 a 59 anos,2011-01-01,11,21,0,0,11,21,32
COLCAPIRHUA,consulta externa,personas de 21 a 59 anos,2011-01-01,345,786,250,253,595,1039,1634
"COLCHA ""K""",consulta externa,personas de 21 a 59 anos,2011-01-01,133,240,5,16,138,256,394
COLLANA,consulta externa,personas de 21 a 59 anos,2011-01-01,19,49,1,2,20,51,71
COLOMI,consulta externa,personas de 21 a 59 anos,2011-01-01,59,159,7,4,66,163,229
COLPA BELGICA,consulta externa,personas de 21 a 59 anos,2011-01-01,176,233,100,99,276,332,608
COLQUECHACA,consulta externa,personas de 21 a 59 anos,2011-01-01,178,516,18,16,196,532,728
COLQUENCHA,consulta externa,personas de 21 a 59 anos,2011-01-01,67,149,5,10,72,159,231
COLQUIRI,consulta externa,personas de 21 a 59 anos,2011-01-01,150,298,71,47,221,345,566
COMANCHE,consulta externa,personas de 21 a 59 anos,2011-01-01,14,29,1,3,15,32,47
COMARAPA,consulta externa,personas de 21 a 59 anos,2011-01-01,160,446,18,40,178,486,664
COMBAYA,consulta externa,personas de 21 a 59 anos,2011-01-01,23,48,0,2,23,50,73
CONCEPCION,consulta externa,personas de 21 a 59 anos,2011-01-01,67,119,3,12,70,131,201
COPACABANA,consulta externa,personas de 21 a 59 anos,2011-01-01,84,151,4,5,88,156,244
CORIPATA,consulta externa,personas de 21 a 59 anos,2011-01-01,145,197,13,17,158,214,372
CORO CORO,consulta externa,personas de 21 a 59 anos,2011-01-01,36,133,6,7,42,140,182
COROICO,consulta externa,personas de 21 a 59 anos,2011-01-01,153,223,46,114,199,337,536
CORQUE,consulta externa,personas de 21 a 59 anos,2011-01-01,39,75,1,2,40,77,117
COTAGAITA,consulta externa,personas de 21 a 59 anos,2011-01-01,666,974,70,142,736,1116,1852
COTOCA,consulta externa,personas de 21 a 59 anos,2011-01-01,203,445,34,59,237,504,741
CUATRO CAÑADAS,consulta externa,personas de 21 a 59 anos,2011-01-01,171,332,2,14,173,346,519
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 21 a 59 anos,2011-01-01,9,29,0,0,9,29,38
CUEVO,consulta externa,personas de 21 a 59 anos,2011-01-01,55,94,7,5,62,99,161
CULPINA,consulta externa,personas de 21 a 59 anos,2011-01-01,106,408,1,10,107,418,525
CURAHUARA DE CARANGAS,consulta externa,personas de 21 a 59 anos,2011-01-01,21,55,2,0,23,55,78
CURVA,consulta externa,personas de 21 a 59 anos,2011-01-01,24,33,0,3,24,36,60
DESAGUADERO,consulta externa,personas de 21 a 59 anos,2011-01-01,32,95,0,1,32,96,128
EL ALTO,consulta externa,personas de 21 a 59 anos,2011-01-01,7724,17844,3677,9564,11401,27408,38809
EL CHORO,consulta externa,personas de 21 a 59 anos,2011-01-01,33,65,0,0,33,65,98
EL PUENTE(STC),consulta externa,personas de 21 a 59 anos,2011-01-01,115,293,0,2,115,295,410
EL PUENTE(TJA),consulta externa,personas de 21 a 59 anos,2011-01-01,220,538,18,41,238,579,817
EL TORNO,consulta externa,personas de 21 a 59 anos,2011-01-01,536,1137,93,128,629,1265,1894
EL VILLAR,consulta externa,personas de 21 a 59 anos,2011-01-01,107,204,4,1,111,205,316
ENTRE RIOS TRJ,consulta externa,personas de 21 a 59 anos,2011-01-01,495,974,15,24,510,998,1508
ENTRE RIOS CBBA,consulta externa,personas de 21 a 59 anos,2011-01-01,259,413,17,20,276,433,709
ESCARA,consulta externa,personas de 21 a 59 anos,2011-01-01,6,0,0,0,6,0,6
ESCOMA,consulta externa,personas de 21 a 59 anos,2011-01-01,53,117,13,17,66,134,200
ESMERALDA,consulta externa,personas de 21 a 59 anos,2011-01-01,38,38,4,4,42,42,84
EUCALIPTUS,consulta externa,personas de 21 a 59 anos,2011-01-01,19,6,0,3,19,9,28
EUREKA (SANTOS MERCADO),consulta externa,personas de 21 a 59 anos,2011-01-01,27,34,3,1,30,35,65
EXALTACION,consulta externa,personas de 21 a 59 anos,2011-01-01,7,18,1,1,8,19,27
FERNANDEZ ALONSO,consulta externa,personas de 21 a 59 anos,2011-01-01,66,200,4,2,70,202,272
FILADELFIA,consulta externa,personas de 21 a 59 anos,2011-01-01,66,55,1,0,67,55,122
GENERAL SAAVEDRA,consulta externa,personas de 21 a 59 anos,2011-01-01,105,282,0,7,105,289,394
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 21 a 59 anos,2011-01-01,84,160,7,8,91,168,259
GUANAY,consulta externa,personas de 21 a 59 anos,2011-01-01,88,184,3,6,91,190,281
GUAQUI,consulta externa,personas de 21 a 59 anos,2011-01-01,34,72,0,4,34,76,110
GUAYARAMERIN,consulta externa,personas de 21 a 59 anos,2011-01-01,915,1678,277,412,1192,2090,3282
GUTIERREZ,consulta externa,personas de 21 a 59 anos,2011-01-01,140,193,5,5,145,198,343
HUACARETA,consulta externa,personas de 21 a 59 anos,2011-01-01,129,243,11,18,140,261,401
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 21 a 59 anos,2011-01-01,25,63,0,0,25,63,88
HUACHACALLA,consulta externa,personas de 21 a 59 anos,2011-01-01,57,69,0,5,57,74,131
HUANUNI,consulta externa,personas de 21 a 59 anos,2011-01-01,1559,1025,452,237,2011,1262,3273
HUARACAJE,consulta externa,personas de 21 a 59 anos,2011-01-01,30,79,1,0,31,79,110
HUARINA,consulta externa,personas de 21 a 59 anos,2011-01-01,42,50,8,7,50,57,107
HUAYLLAMARCA,consulta externa,personas de 21 a 59 anos,2011-01-01,15,32,4,1,19,33,52
HUMANATA,consulta externa,personas de 21 a 59 anos,2011-01-01,21,20,0,1,21,21,42
ICHOCA,consulta externa,personas de 21 a 59 anos,2011-01-01,25,52,3,2,28,54,82
ICLA,consulta externa,personas de 21 a 59 anos,2011-01-01,78,272,0,4,78,276,354
INCAHUASI,consulta externa,personas de 21 a 59 anos,2011-01-01,28,247,0,1,28,248,276
INGAVI (HUMAITA),consulta externa,personas de 21 a 59 anos,2011-01-01,59,67,0,0,59,67,126
INQUISIVI,consulta externa,personas de 21 a 59 anos,2011-01-01,82,120,0,1,82,121,203
IRUPANA (VILLA DE LANZA),consulta externa,personas de 21 a 59 anos,2011-01-01,150,237,9,15,159,252,411
IXIAMAS,consulta externa,personas de 21 a 59 anos,2011-01-01,65,97,4,5,69,102,171
JESUS DE MACHACA,consulta externa,personas de 21 a 59 anos,2011-01-01,109,271,25,49,134,320,454
LA ASUNTA,consulta externa,personas de 21 a 59 anos,2011-01-01,185,318,25,12,210,330,540
LA GUARDIA,consulta externa,personas de 21 a 59 anos,2011-01-01,472,945,26,88,498,1033,1531
LA PAZ,consulta externa,personas de 21 a 59 anos,2011-01-01,19188,38733,16041,27520,35229,66253,101482
LA RIVERA,consulta externa,personas de 21 a 59 anos,2011-01-01,12,10,0,0,12,10,22
LAGUNILLAS,consulta externa,personas de 21 a 59 anos,2011-01-01,69,146,0,8,69,154,223
LAJA,consulta externa,personas de 21 a 59 anos,2011-01-01,48,184,17,11,65,195,260
LAS CARRERAS,consulta externa,personas de 21 a 59 anos,2011-01-01,93,203,2,5,95,208,303
LICOMA PAMPA,consulta externa,personas de 21 a 59 anos,2011-01-01,42,49,1,2,43,51,94
LLALLAGUA,consulta externa,personas de 21 a 59 anos,2011-01-01,265,794,6,48,271,842,1113
LLICA,consulta externa,personas de 21 a 59 anos,2011-01-01,103,150,4,2,107,152,259
LORETO,consulta externa,personas de 21 a 59 anos,2011-01-01,64,78,0,6,64,84,148
LURIBAY,consulta externa,personas de 21 a 59 anos,2011-01-01,133,243,5,24,138,267,405
MACHACAMARCA,consulta externa,personas de 21 a 59 anos,2011-01-01,89,92,18,5,107,97,204
MACHARETI,consulta externa,personas de 21 a 59 anos,2011-01-01,131,278,7,8,138,286,424
MAGDALENA,consulta externa,personas de 21 a 59 anos,2011-01-01,125,316,63,136,188,452,640
MAIRANA,consulta externa,personas de 21 a 59 anos,2011-01-01,84,251,4,23,88,274,362
MALLA,consulta externa,personas de 21 a 59 anos,2011-01-01,46,39,0,0,46,39,85
MAPIRI,consulta externa,personas de 21 a 59 anos,2011-01-01,154,265,0,0,154,265,419
MECAPACA,consulta externa,personas de 21 a 59 anos,2011-01-01,83,116,13,4,96,120,216
MINEROS,consulta externa,personas de 21 a 59 anos,2011-01-01,68,226,1,31,69,257,326
MIZQUE,consulta externa,personas de 21 a 59 anos,2011-01-01,94,180,5,6,99,186,285
MOCOMOCO,consulta externa,personas de 21 a 59 anos,2011-01-01,113,189,11,16,124,205,329
MOJINETE,consulta externa,personas de 21 a 59 anos,2011-01-01,12,24,1,0,13,24,37
MOJOCOYA,consulta externa,personas de 21 a 59 anos,2011-01-01,75,214,2,18,77,232,309
MONTEAGUDO,consulta externa,personas de 21 a 59 anos,2011-01-01,752,1684,61,175,813,1859,2672
MONTERO,consulta externa,personas de 21 a 59 anos,2011-01-01,1120,3096,238,1186,1358,4282,5640
MORO MORO,consulta externa,personas de 21 a 59 anos,2011-01-01,29,73,2,5,31,78,109
MOROCHATA,consulta externa,personas de 21 a 59 anos,2011-01-01,33,73,20,31,53,104,157
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 21 a 59 anos,2011-01-01,95,65,0,0,95,65,160
NAZACARA DE PACAJES,consulta externa,personas de 21 a 59 anos,2011-01-01,2,5,0,0,2,5,7
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 21 a 59 anos,2011-01-01,70,70,7,31,77,101,178
OCURI,consulta externa,personas de 21 a 59 anos,2011-01-01,73,251,6,23,79,274,353
OKINAWA,consulta externa,personas de 21 a 59 anos,2011-01-01,131,346,9,18,140,364,504
OMEREQUE,consulta externa,personas de 21 a 59 anos,2011-01-01,95,162,0,2,95,164,259
ORURO,consulta externa,personas de 21 a 59 anos,2011-01-01,5979,10047,2295,3534,8274,13581,21855
PADCAYA,consulta externa,personas de 21 a 59 anos,2011-01-01,531,941,9,20,540,961,1501
PADILLA,consulta externa,personas de 21 a 59 anos,2011-01-01,356,703,7,29,363,732,1095
PAILON,consulta externa,personas de 21 a 59 anos,2011-01-01,202,273,3,34,205,307,512
PALCA,consulta externa,personas de 21 a 59 anos,2011-01-01,134,173,1,0,135,173,308
PALOS BLANCOS,consulta externa,personas de 21 a 59 anos,2011-01-01,215,389,22,16,237,405,642
PAMPA AULLAGAS,consulta externa,personas de 21 a 59 anos,2011-01-01,40,49,3,2,43,51,94
PAMPA GRANDE,consulta externa,personas de 21 a 59 anos,2011-01-01,57,147,4,8,61,155,216
PAPEL PAMPA,consulta externa,personas de 21 a 59 anos,2011-01-01,60,104,2,2,62,106,168
PASORAPA,consulta externa,personas de 21 a 59 anos,2011-01-01,42,56,2,3,44,59,103
PATACAMAYA,consulta externa,personas de 21 a 59 anos,2011-01-01,137,231,1,1,138,232,370
PAZÑA,consulta externa,personas de 21 a 59 anos,2011-01-01,78,98,11,6,89,104,193
PELECHUCO,consulta externa,personas de 21 a 59 anos,2011-01-01,85,124,1,2,86,126,212
POCOATA,consulta externa,personas de 21 a 59 anos,2011-01-01,91,225,1,4,92,229,321
POCONA,consulta externa,personas de 21 a 59 anos,2011-01-01,176,288,6,3,182,291,473
POJO (CBBA),consulta externa,personas de 21 a 59 anos,2011-01-01,89,124,0,0,89,124,213
POOPO,consulta externa,personas de 21 a 59 anos,2011-01-01,73,117,9,12,82,129,211
PORCO,consulta externa,personas de 21 a 59 anos,2011-01-01,77,177,0,3,77,180,257
POROMA,consulta externa,personas de 21 a 59 anos,2011-01-01,94,375,2,2,96,377,473
PORONGO,consulta externa,personas de 21 a 59 anos,2011-01-01,125,196,24,46,149,242,391
PORTACHUELO,consulta externa,personas de 21 a 59 anos,2011-01-01,204,796,10,112,214,908,1122
PORVENIR,consulta externa,personas de 21 a 59 anos,2011-01-01,59,73,3,3,62,76,138
POSTRER VALLE,consulta externa,personas de 21 a 59 anos,2011-01-01,45,59,2,2,47,61,108
POTOSI,consulta externa,personas de 21 a 59 anos,2011-01-01,4101,8656,1794,3864,5895,12520,18415
PRESTO,consulta externa,personas de 21 a 59 anos,2011-01-01,84,180,2,3,86,183,269
PUCARA,consulta externa,personas de 21 a 59 anos,2011-01-01,21,58,0,0,21,58,79
PUCARANI,consulta externa,personas de 21 a 59 anos,2011-01-01,86,205,2,1,88,206,294
PUERTO ACOSTA,consulta externa,personas de 21 a 59 anos,2011-01-01,23,56,0,2,23,58,81
PUERTO CARABUCO,consulta externa,personas de 21 a 59 anos,2011-01-01,122,141,9,6,131,147,278
PUERTO GONZALO MORENO,consulta externa,personas de 21 a 59 anos,2011-01-01,97,194,8,17,105,211,316
PUERTO PEREZ,consulta externa,personas de 21 a 59 anos,2011-01-01,40,54,2,0,42,54,96
PUERTO QUIJARRO,consulta externa,personas de 21 a 59 anos,2011-01-01,209,313,6,19,215,332,547
PUERTO RICO,consulta externa,personas de 21 a 59 anos,2011-01-01,100,153,1,4,101,157,258
PUERTO SILES,consulta externa,personas de 21 a 59 anos,2011-01-01,28,30,2,5,30,35,65
PUERTO SUAREZ,consulta externa,personas de 21 a 59 anos,2011-01-01,693,818,114,132,807,950,1757
PUERTO VILLARROEL,consulta externa,personas de 21 a 59 anos,2011-01-01,596,980,36,291,632,1271,1903
PUNA,consulta externa,personas de 21 a 59 anos,2011-01-01,234,508,6,31,240,539,779
PUNATA,consulta externa,personas de 21 a 59 anos,2011-01-01,553,973,22,124,575,1097,1672
QUIABAYA,consulta externa,personas de 21 a 59 anos,2011-01-01,31,57,1,0,32,57,89
QUILLACOLLO,consulta externa,personas de 21 a 59 anos,2011-01-01,795,1984,279,801,1074,2785,3859
QUIME,consulta externa,personas de 21 a 59 anos,2011-01-01,164,167,5,21,169,188,357
QUIRUSILLAS,consulta externa,personas de 21 a 59 anos,2011-01-01,38,62,3,8,41,70,111
RAVELO,consulta externa,personas de 21 a 59 anos,2011-01-01,178,364,1,1,179,365,544
REYES,consulta externa,personas de 21 a 59 anos,2011-01-01,69,176,6,9,75,185,260
RIBERALTA,consulta externa,personas de 21 a 59 anos,2011-01-01,670,1863,57,502,727,2365,3092
ROBORE,consulta externa,personas de 21 a 59 anos,2011-01-01,241,722,30,140,271,862,1133
RURRENABAQUE,consulta externa,personas de 21 a 59 anos,2011-01-01,287,385,332,328,619,713,1332
SABAYA,consulta externa,personas de 21 a 59 anos,2011-01-01,71,72,6,3,77,75,152
SACABA,consulta externa,personas de 21 a 59 anos,2011-01-01,945,1833,328,450,1273,2283,3556
SACABAMBA,consulta externa,personas de 21 a 59 anos,2011-01-01,31,44,3,2,34,46,80
SACACA,consulta externa,personas de 21 a 59 anos,2011-01-01,118,411,4,2,122,413,535
SAIPINA,consulta externa,personas de 21 a 59 anos,2011-01-01,55,142,3,5,58,147,205
SALINAS DE GARCI MENDOZA,consulta externa,personas de 21 a 59 anos,2011-01-01,77,124,0,0,77,124,201
SAMAIPATA,consulta externa,personas de 21 a 59 anos,2011-01-01,89,160,1,8,90,168,258
SAN AGUSTIN,consulta externa,personas de 21 a 59 anos,2011-01-01,40,65,2,7,42,72,114
SAN ANDRES,consulta externa,personas de 21 a 59 anos,2011-01-01,167,354,38,13,205,367,572
SAN ANDRES DE MACHACA,consulta externa,personas de 21 a 59 anos,2011-01-01,30,57,4,1,34,58,92
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 21 a 59 anos,2011-01-01,27,50,0,3,27,53,80
SAN ANTONIO DE LOMERIO,consulta externa,personas de 21 a 59 anos,2011-01-01,53,83,0,0,53,83,136
SAN BENITO,consulta externa,personas de 21 a 59 anos,2011-01-01,467,602,26,53,493,655,1148
SAN BORJA,consulta externa,personas de 21 a 59 anos,2011-01-01,340,811,48,320,388,1131,1519
SAN BUENA VENTURA,consulta externa,personas de 21 a 59 anos,2011-01-01,146,278,5,7,151,285,436
SAN CARLOS,consulta externa,personas de 21 a 59 anos,2011-01-01,163,579,3,7,166,586,752
SAN IGNACIO,consulta externa,personas de 21 a 59 anos,2011-01-01,243,575,85,210,328,785,1113
SAN IGNACIO DE VELASCO,consulta externa,personas de 21 a 59 anos,2011-01-01,477,1213,43,121,520,1334,1854
SAN JAVIER(BNI),consulta externa,personas de 21 a 59 anos,2011-01-01,53,102,2,2,55,104,159
SAN JAVIER(STC),consulta externa,personas de 21 a 59 anos,2011-01-01,101,348,5,4,106,352,458
SAN JOAQUIN,consulta externa,personas de 21 a 59 anos,2011-01-01,30,55,151,182,181,237,418
SAN JOSE DE CHIQUITOS,consulta externa,personas de 21 a 59 anos,2011-01-01,182,625,7,58,189,683,872
SAN JUAN DE YAPACANI,consulta externa,personas de 21 a 59 anos,2011-01-01,181,458,26,44,207,502,709
SAN JULIAN,consulta externa,personas de 21 a 59 anos,2011-01-01,389,1347,34,146,423,1493,1916
SAN LORENZO(PND),consulta externa,personas de 21 a 59 anos,2011-01-01,54,70,1,0,55,70,125
SAN LORENZO(TJA),consulta externa,personas de 21 a 59 anos,2011-01-01,310,814,12,13,322,827,1149
SAN LUCAS,consulta externa,personas de 21 a 59 anos,2011-01-01,331,1054,11,25,342,1079,1421
SAN MATIAS,consulta externa,personas de 21 a 59 anos,2011-01-01,37,88,0,6,37,94,131
SAN MIGUEL DE VELASCO,consulta externa,personas de 21 a 59 anos,2011-01-01,26,86,6,27,32,113,145
SAN PABLO DE LIPEZ,consulta externa,personas de 21 a 59 anos,2011-01-01,81,131,8,7,89,138,227
SAN PEDRO,consulta externa,personas de 21 a 59 anos,2011-01-01,277,461,15,48,292,509,801
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 21 a 59 anos,2011-01-01,84,340,1,4,85,344,429
SAN PEDRO DE CURAHUARA,consulta externa,personas de 21 a 59 anos,2011-01-01,35,108,2,13,37,121,158
SAN PEDRO DE QUEMES,consulta externa,personas de 21 a 59 anos,2011-01-01,14,21,0,0,14,21,35
SAN PEDRO DE TIQUINA,consulta externa,personas de 21 a 59 anos,2011-01-01,30,31,0,3,30,34,64
SAN PEDRO(PND),consulta externa,personas de 21 a 59 anos,2011-01-01,18,24,0,1,18,25,43
SAN RAFAEL,consulta externa,personas de 21 a 59 anos,2011-01-01,53,104,0,2,53,106,159
SAN RAMON BENI,consulta externa,personas de 21 a 59 anos,2011-01-01,37,113,1,0,38,113,151
SAN RAMON SCZ,consulta externa,personas de 21 a 59 anos,2011-01-01,94,209,9,153,103,362,465
SANTA ANA,consulta externa,personas de 21 a 59 anos,2011-01-01,230,539,56,67,286,606,892
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 21 a 59 anos,2011-01-01,21577,43172,7118,22868,28695,66040,94735
SANTA ROSA,consulta externa,personas de 21 a 59 anos,2011-01-01,184,369,9,38,193,407,600
SANTA ROSA DEL SARA,consulta externa,personas de 21 a 59 anos,2011-01-01,112,277,2,4,114,281,395
SANTIAGO DE CALLAPA,consulta externa,personas de 21 a 59 anos,2011-01-01,11,29,0,0,11,29,40
SANTIAGO DE HUARI,consulta externa,personas de 21 a 59 anos,2011-01-01,88,138,5,14,93,152,245
SANTIAGO DE HUATA,consulta externa,personas de 21 a 59 anos,2011-01-01,20,32,1,4,21,36,57
SANTIAGO DE MACHACA,consulta externa,personas de 21 a 59 anos,2011-01-01,25,35,1,1,26,36,62
SANTIVAÑES,consulta externa,personas de 21 a 59 anos,2011-01-01,32,81,2,5,34,86,120
SANTUARIO DE QUILLACAS,consulta externa,personas de 21 a 59 anos,2011-01-01,24,57,1,2,25,59,84
SAPAHAQUI,consulta externa,personas de 21 a 59 anos,2011-01-01,73,87,3,0,76,87,163
SENA,consulta externa,personas de 21 a 59 anos,2011-01-01,27,37,0,0,27,37,64
SHINAOTA,consulta externa,personas de 21 a 59 anos,2011-01-01,161,505,26,38,187,543,730
SICA SICA (VILLA AROMA),consulta externa,personas de 21 a 59 anos,2011-01-01,87,258,4,5,91,263,354
SICAYA,consulta externa,personas de 21 a 59 anos,2011-01-01,14,26,0,0,14,26,40
SIPE SIPE,consulta externa,personas de 21 a 59 anos,2011-01-01,63,222,3,19,66,241,307
SOPACHUY,consulta externa,personas de 21 a 59 anos,2011-01-01,93,264,0,1,93,265,358
SORACACHI,consulta externa,personas de 21 a 59 anos,2011-01-01,43,80,1,2,44,82,126
SORATA,consulta externa,personas de 21 a 59 anos,2011-01-01,196,276,11,15,207,291,498
