municipality,group,variable,month,Inyectables,TOTAL
BERMEJO,otras actividades de enfermeria,inyectables,2013-01-01,11033,11033
BETANZOS,otras actividades de enfermeria,inyectables,2013-01-01,1528,1528
BOLIVAR,otras actividades de enfermeria,inyectables,2013-01-01,90,90
BOLPEBRA,otras actividades de enfermeria,inyectables,2013-01-01,59,59
BOYUIBE,otras actividades de enfermeria,inyectables,2013-01-01,487,487
BUENA VISTA,otras actividades de enfermeria,inyectables,2013-01-01,493,493
CABEZAS,otras actividades de enfermeria,inyectables,2013-01-01,1560,1560
CAIROMA,otras actividades de enfermeria,inyectables,2013-01-01,338,338
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2013-01-01,345,345
CAJUATA,otras actividades de enfermeria,inyectables,2013-01-01,356,356
CALACOTO,otras actividades de enfermeria,inyectables,2013-01-01,74,74
CALAMARCA,otras actividades de enfermeria,inyectables,2013-01-01,235,235
CAMARGO,otras actividades de enfermeria,inyectables,2013-01-01,2621,2621
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2013-01-01,227,227
CAMIRI,otras actividades de enfermeria,inyectables,2013-01-01,9767,9767
CAPINOTA,otras actividades de enfermeria,inyectables,2013-01-01,806,806
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2013-01-01,116,116
CARACOLLO,otras actividades de enfermeria,inyectables,2013-01-01,550,550
CARANAVI,otras actividades de enfermeria,inyectables,2013-01-01,3042,3042
CARANGAS,otras actividades de enfermeria,inyectables,2013-01-01,34,34
CARAPARI,otras actividades de enfermeria,inyectables,2013-01-01,1622,1622
CARIPUYO,otras actividades de enfermeria,inyectables,2013-01-01,83,83
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2013-01-01,275,275
CATACORA,otras actividades de enfermeria,inyectables,2013-01-01,29,29
CHACARILLA,otras actividades de enfermeria,inyectables,2013-01-01,12,12
CHALLAPATA,otras actividades de enfermeria,inyectables,2013-01-01,2081,2081
CHAQUI,otras actividades de enfermeria,inyectables,2013-01-01,261,261
CHARAGUA,otras actividades de enfermeria,inyectables,2013-01-01,2098,2098
CHARAÑA,otras actividades de enfermeria,inyectables,2013-01-01,52,52
CHAYANTA,otras actividades de enfermeria,inyectables,2013-01-01,403,403
CHIMORE,otras actividades de enfermeria,inyectables,2013-01-01,1265,1265
CHIPAYA,otras actividades de enfermeria,inyectables,2013-01-01,34,34
CHOQUE COTA,otras actividades de enfermeria,inyectables,2013-01-01,53,53
CHUA COCANI,otras actividades de enfermeria,inyectables,2013-01-01,34,34
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2013-01-01,945,945
CHUMA,otras actividades de enfermeria,inyectables,2013-01-01,236,236
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2013-01-01,72,72
CKOCHAS,otras actividades de enfermeria,inyectables,2013-01-01,215,215
CLIZA,otras actividades de enfermeria,inyectables,2013-01-01,842,842
COBIJA,otras actividades de enfermeria,inyectables,2013-01-01,12696,12696
COCAPATA,otras actividades de enfermeria,inyectables,2013-01-01,66,66
COCHABAMBA,otras actividades de enfermeria,inyectables,2013-01-01,67546,67546
COIPASA,otras actividades de enfermeria,inyectables,2013-01-01,4,4
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2013-01-01,1460,1460
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2013-01-01,497,497
COLLANA,otras actividades de enfermeria,inyectables,2013-01-01,10,10
COLOMI,otras actividades de enfermeria,inyectables,2013-01-01,332,332
COLPA BELGICA,otras actividades de enfermeria,inyectables,2013-01-01,722,722
COLQUECHACA,otras actividades de enfermeria,inyectables,2013-01-01,353,353
COLQUENCHA,otras actividades de enfermeria,inyectables,2013-01-01,83,83
COLQUIRI,otras actividades de enfermeria,inyectables,2013-01-01,551,551
COMANCHE,otras actividades de enfermeria,inyectables,2013-01-01,25,25
COMARAPA,otras actividades de enfermeria,inyectables,2013-01-01,996,996
COMBAYA,otras actividades de enfermeria,inyectables,2013-01-01,20,20
CONCEPCION,otras actividades de enfermeria,inyectables,2013-01-01,1384,1384
COPACABANA,otras actividades de enfermeria,inyectables,2013-01-01,237,237
CORIPATA,otras actividades de enfermeria,inyectables,2013-01-01,347,347
CORO CORO,otras actividades de enfermeria,inyectables,2013-01-01,117,117
COROICO,otras actividades de enfermeria,inyectables,2013-01-01,890,890
CORQUE,otras actividades de enfermeria,inyectables,2013-01-01,119,119
COTAGAITA,otras actividades de enfermeria,inyectables,2013-01-01,2823,2823
COTOCA,otras actividades de enfermeria,inyectables,2013-01-01,1801,1801
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2013-01-01,24,24
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2013-01-01,1384,1384
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2013-01-01,20,20
CUEVO,otras actividades de enfermeria,inyectables,2013-01-01,150,150
CULPINA,otras actividades de enfermeria,inyectables,2013-01-01,729,729
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2013-01-01,91,91
CURVA,otras actividades de enfermeria,inyectables,2013-01-01,61,61
DESAGUADERO,otras actividades de enfermeria,inyectables,2013-01-01,197,197
EL ALTO,otras actividades de enfermeria,inyectables,2013-01-01,40115,40115
EL CHORO,otras actividades de enfermeria,inyectables,2013-01-01,72,72
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2013-01-01,502,502
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2013-01-01,968,968
EL TORNO,otras actividades de enfermeria,inyectables,2013-01-01,5875,5875
EL VILLAR,otras actividades de enfermeria,inyectables,2013-01-01,313,313
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2013-01-01,1709,1709
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2013-01-01,755,755
ESCARA,otras actividades de enfermeria,inyectables,2013-01-01,20,20
ESCOMA,otras actividades de enfermeria,inyectables,2013-01-01,288,288
ESMERALDA,otras actividades de enfermeria,inyectables,2013-01-01,39,39
EUCALIPTUS,otras actividades de enfermeria,inyectables,2013-01-01,197,197
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2013-01-01,171,171
EXALTACION,otras actividades de enfermeria,inyectables,2013-01-01,39,39
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2013-01-01,596,596
FILADELFIA,otras actividades de enfermeria,inyectables,2013-01-01,494,494
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2013-01-01,511,511
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2013-01-01,329,329
GUANAY,otras actividades de enfermeria,inyectables,2013-01-01,737,737
GUAQUI,otras actividades de enfermeria,inyectables,2013-01-01,153,153
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2013-01-01,26310,26310
GUTIERREZ,otras actividades de enfermeria,inyectables,2013-01-01,473,473
HUACARETA,otras actividades de enfermeria,inyectables,2013-01-01,863,863
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2013-01-01,102,102
HUACHACALLA,otras actividades de enfermeria,inyectables,2013-01-01,412,412
HUANUNI,otras actividades de enfermeria,inyectables,2013-01-01,4844,4844
HUARACAJE,otras actividades de enfermeria,inyectables,2013-01-01,229,229
HUARINA,otras actividades de enfermeria,inyectables,2013-01-01,189,189
HUATAJATA,otras actividades de enfermeria,inyectables,2013-01-01,272,272
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2013-01-01,86,86
HUMANATA,otras actividades de enfermeria,inyectables,2013-01-01,60,60
ICHOCA,otras actividades de enfermeria,inyectables,2013-01-01,14,14
ICLA,otras actividades de enfermeria,inyectables,2013-01-01,356,356
INCAHUASI,otras actividades de enfermeria,inyectables,2013-01-01,242,242
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2013-01-01,152,152
INQUISIVI,otras actividades de enfermeria,inyectables,2013-01-01,145,145
IXIAMAS,otras actividades de enfermeria,inyectables,2013-01-01,324,324
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2013-01-01,374,374
LA GUARDIA,otras actividades de enfermeria,inyectables,2013-01-01,2976,2976
LA PAZ,otras actividades de enfermeria,inyectables,2013-01-01,170107,170107
LA RIVERA,otras actividades de enfermeria,inyectables,2013-01-01,96,96
LAGUNILLAS,otras actividades de enfermeria,inyectables,2013-01-01,243,243
LAJA,otras actividades de enfermeria,inyectables,2013-01-01,270,270
LAS CARRERAS,otras actividades de enfermeria,inyectables,2013-01-01,455,455
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2013-01-01,111,111
LLALLAGUA,otras actividades de enfermeria,inyectables,2013-01-01,3532,3532
LLICA,otras actividades de enfermeria,inyectables,2013-01-01,220,220
LORETO,otras actividades de enfermeria,inyectables,2013-01-01,136,136
LURIBAY,otras actividades de enfermeria,inyectables,2013-01-01,192,192
MACHACAMARCA,otras actividades de enfermeria,inyectables,2013-01-01,196,196
MACHARETI,otras actividades de enfermeria,inyectables,2013-01-01,319,319
MAGDALENA,otras actividades de enfermeria,inyectables,2013-01-01,3958,3958
MAIRANA,otras actividades de enfermeria,inyectables,2013-01-01,963,963
MALLA,otras actividades de enfermeria,inyectables,2013-01-01,17,17
MAPIRI,otras actividades de enfermeria,inyectables,2013-01-01,587,587
MECAPACA,otras actividades de enfermeria,inyectables,2013-01-01,124,124
MINEROS,otras actividades de enfermeria,inyectables,2013-01-01,478,478
MIZQUE,otras actividades de enfermeria,inyectables,2013-01-01,924,924
MOCOMOCO,otras actividades de enfermeria,inyectables,2013-01-01,59,59
MOJINETE,otras actividades de enfermeria,inyectables,2013-01-01,13,13
MOJOCOYA,otras actividades de enfermeria,inyectables,2013-01-01,451,451
MONTEAGUDO,otras actividades de enfermeria,inyectables,2013-01-01,4227,4227
MONTERO,otras actividades de enfermeria,inyectables,2013-01-01,21041,21041
MORO MORO,otras actividades de enfermeria,inyectables,2013-01-01,99,99
MOROCHATA,otras actividades de enfermeria,inyectables,2013-01-01,162,162
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2013-01-01,288,288
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2013-01-01,16,16
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2013-01-01,384,384
OCURI,otras actividades de enfermeria,inyectables,2013-01-01,219,219
OKINAWA,otras actividades de enfermeria,inyectables,2013-01-01,322,322
OMEREQUE,otras actividades de enfermeria,inyectables,2013-01-01,374,374
ORURO,otras actividades de enfermeria,inyectables,2013-01-01,53427,53427
PADCAYA,otras actividades de enfermeria,inyectables,2013-01-01,1566,1566
PADILLA,otras actividades de enfermeria,inyectables,2013-01-01,2394,2394
PAILON,otras actividades de enfermeria,inyectables,2013-01-01,892,892
PALCA,otras actividades de enfermeria,inyectables,2013-01-01,168,168
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2013-01-01,743,743
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2013-01-01,135,135
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2013-01-01,266,266
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2013-01-01,184,184
PASORAPA,otras actividades de enfermeria,inyectables,2013-01-01,186,186
PATACAMAYA,otras actividades de enfermeria,inyectables,2013-01-01,69,69
PAZÑA,otras actividades de enfermeria,inyectables,2013-01-01,264,264
PELECHUCO,otras actividades de enfermeria,inyectables,2013-01-01,238,238
POCOATA,otras actividades de enfermeria,inyectables,2013-01-01,202,202
POCONA,otras actividades de enfermeria,inyectables,2013-01-01,302,302
POJO (CBBA),otras actividades de enfermeria,inyectables,2013-01-01,325,325
POOPO,otras actividades de enfermeria,inyectables,2013-01-01,394,394
PORCO,otras actividades de enfermeria,inyectables,2013-01-01,411,411
POROMA,otras actividades de enfermeria,inyectables,2013-01-01,387,387
PORONGO,otras actividades de enfermeria,inyectables,2013-01-01,224,224
PORTACHUELO,otras actividades de enfermeria,inyectables,2013-01-01,6949,6949
PORVENIR,otras actividades de enfermeria,inyectables,2013-01-01,766,766
POSTRER VALLE,otras actividades de enfermeria,inyectables,2013-01-01,124,124
POTOSI,otras actividades de enfermeria,inyectables,2013-01-01,93201,93201
PRESTO,otras actividades de enfermeria,inyectables,2013-01-01,385,385
PUCARA,otras actividades de enfermeria,inyectables,2013-01-01,98,98
PUCARANI,otras actividades de enfermeria,inyectables,2013-01-01,331,331
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2013-01-01,170,170
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2013-01-01,183,183
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2013-01-01,795,795
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2013-01-01,146,146
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2013-01-01,273,273
PUERTO RICO,otras actividades de enfermeria,inyectables,2013-01-01,2456,2456
PUERTO SILES,otras actividades de enfermeria,inyectables,2013-01-01,66,66
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2013-01-01,1792,1792
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2013-01-01,2044,2044
PUNA,otras actividades de enfermeria,inyectables,2013-01-01,682,682
PUNATA,otras actividades de enfermeria,inyectables,2013-01-01,3202,3202
QUIABAYA,otras actividades de enfermeria,inyectables,2013-01-01,178,178
QUILLACOLLO,otras actividades de enfermeria,inyectables,2013-01-01,3686,3686
QUIME,otras actividades de enfermeria,inyectables,2013-01-01,309,309
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2013-01-01,147,147
RAVELO,otras actividades de enfermeria,inyectables,2013-01-01,429,429
REYES,otras actividades de enfermeria,inyectables,2013-01-01,1016,1016
RIBERALTA,otras actividades de enfermeria,inyectables,2013-01-01,11780,11780
ROBORE,otras actividades de enfermeria,inyectables,2013-01-01,1492,1492
RURRENABAQUE,otras actividades de enfermeria,inyectables,2013-01-01,279,279
SABAYA,otras actividades de enfermeria,inyectables,2013-01-01,296,296
SACABA,otras actividades de enfermeria,inyectables,2013-01-01,4045,4045
SACABAMBA,otras actividades de enfermeria,inyectables,2013-01-01,70,70
SACACA,otras actividades de enfermeria,inyectables,2013-01-01,217,217
SAIPINA,otras actividades de enfermeria,inyectables,2013-01-01,210,210
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2013-01-01,317,317
SAMAIPATA,otras actividades de enfermeria,inyectables,2013-01-01,849,849
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2013-01-01,99,99
SAN ANDRES,otras actividades de enfermeria,inyectables,2013-01-01,412,412
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2013-01-01,101,101
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2013-01-01,63,63
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2013-01-01,314,314
SAN BENITO,otras actividades de enfermeria,inyectables,2013-01-01,216,216
SAN BORJA,otras actividades de enfermeria,inyectables,2013-01-01,1970,1970
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2013-01-01,380,380
SAN CARLOS,otras actividades de enfermeria,inyectables,2013-01-01,1429,1429
SAN IGNACIO,otras actividades de enfermeria,inyectables,2013-01-01,2379,2379
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2013-01-01,8300,8300
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2013-01-01,73,73
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2013-01-01,42,42
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2013-01-01,447,447
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2013-01-01,1788,1788
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2013-01-01,350,350
SAN JULIAN,otras actividades de enfermeria,inyectables,2013-01-01,1931,1931
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2013-01-01,528,528
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2013-01-01,1282,1282
SAN LUCAS,otras actividades de enfermeria,inyectables,2013-01-01,1549,1549
SAN MATIAS,otras actividades de enfermeria,inyectables,2013-01-01,1466,1466
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2013-01-01,857,857
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2013-01-01,99,99
SAN PEDRO,otras actividades de enfermeria,inyectables,2013-01-01,1365,1365
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2013-01-01,265,265
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2013-01-01,130,130
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2013-01-01,46,46
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2013-01-01,357,357
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2013-01-01,54,54
SAN RAFAEL,otras actividades de enfermeria,inyectables,2013-01-01,850,850
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2013-01-01,995,995
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2013-01-01,1104,1104
SANTA ANA,otras actividades de enfermeria,inyectables,2013-01-01,2926,2926
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2013-01-01,136823,136823
SANTA ROSA,otras actividades de enfermeria,inyectables,2013-01-01,535,535
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2013-01-01,799,799
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2013-01-01,51,51
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2013-01-01,584,584
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2013-01-01,167,167
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2013-01-01,110,110
SANTIVAÑES,otras actividades de enfermeria,inyectables,2013-01-01,189,189
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2013-01-01,112,112
SAPAHAQUI,otras actividades de enfermeria,inyectables,2013-01-01,205,205
SENA,otras actividades de enfermeria,inyectables,2013-01-01,354,354
SHINAOTA,otras actividades de enfermeria,inyectables,2013-01-01,1354,1354
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2013-01-01,374,374
SICAYA,otras actividades de enfermeria,inyectables,2013-01-01,37,37
SIPE SIPE,otras actividades de enfermeria,inyectables,2013-01-01,640,640
SOPACHUY,otras actividades de enfermeria,inyectables,2013-01-01,464,464
SORACACHI,otras actividades de enfermeria,inyectables,2013-01-01,196,196
SORATA,otras actividades de enfermeria,inyectables,2013-01-01,351,351
SUCRE,otras actividades de enfermeria,inyectables,2013-01-01,57107,57107
TACACHI,otras actividades de enfermeria,inyectables,2013-01-01,1,1
TACACOMA,otras actividades de enfermeria,inyectables,2013-01-01,324,324
TACOBAMBA,otras actividades de enfermeria,inyectables,2013-01-01,95,95
TACOPAYA,otras actividades de enfermeria,inyectables,2013-01-01,145,145
TAHUA,otras actividades de enfermeria,inyectables,2013-01-01,50,50
TAPACARI,otras actividades de enfermeria,inyectables,2013-01-01,235,235
TARABUCO,otras actividades de enfermeria,inyectables,2013-01-01,1868,1868
TARACO,otras actividades de enfermeria,inyectables,2013-01-01,156,156
TARATA,otras actividades de enfermeria,inyectables,2013-01-01,257,257
TARIJA,otras actividades de enfermeria,inyectables,2013-01-01,61760,61760
TARVITA,otras actividades de enfermeria,inyectables,2013-01-01,824,824
TEOPONTE,otras actividades de enfermeria,inyectables,2013-01-01,279,279
TIAWANACU,otras actividades de enfermeria,inyectables,2013-01-01,240,240
TINGUIPAYA,otras actividades de enfermeria,inyectables,2013-01-01,267,267
TIPUANI,otras actividades de enfermeria,inyectables,2013-01-01,943,943
TIQUIPAYA,otras actividades de enfermeria,inyectables,2013-01-01,817,817
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2013-01-01,348,348
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2013-01-01,52,52
TOCO,otras actividades de enfermeria,inyectables,2013-01-01,239,239
TODOS SANTOS,otras actividades de enfermeria,inyectables,2013-01-01,23,23
TOLATA,otras actividades de enfermeria,inyectables,2013-01-01,282,282
TOLEDO,otras actividades de enfermeria,inyectables,2013-01-01,97,97
TOMAVE,otras actividades de enfermeria,inyectables,2013-01-01,565,565
TOMINA,otras actividades de enfermeria,inyectables,2013-01-01,613,613
TORO TORO,otras actividades de enfermeria,inyectables,2013-01-01,317,317
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2013-01-01,326,326
TOTORA(ORR),otras actividades de enfermeria,inyectables,2013-01-01,102,102
TRIGAL,otras actividades de enfermeria,inyectables,2013-01-01,146,146
TRINIDAD,otras actividades de enfermeria,inyectables,2013-01-01,18446,18446
TUPIZA,otras actividades de enfermeria,inyectables,2013-01-01,10513,10513
TURCO,otras actividades de enfermeria,inyectables,2013-01-01,176,176
UMALA,otras actividades de enfermeria,inyectables,2013-01-01,138,138
UNCIA,otras actividades de enfermeria,inyectables,2013-01-01,6519,6519
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2013-01-01,1254,1254
URUBICHA,otras actividades de enfermeria,inyectables,2013-01-01,377,377
UYUNI,otras actividades de enfermeria,inyectables,2013-01-01,2738,2738
VACAS,otras actividades de enfermeria,inyectables,2013-01-01,323,323
VALLEGRANDE,otras actividades de enfermeria,inyectables,2013-01-01,4073,4073
VIACHA,otras actividades de enfermeria,inyectables,2013-01-01,3118,3118
VILA VILA,otras actividades de enfermeria,inyectables,2013-01-01,3,3
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2013-01-01,393,393
VILLA MONTES,otras actividades de enfermeria,inyectables,2013-01-01,8958,8958
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2013-01-01,157,157
VILLA RIVERO,otras actividades de enfermeria,inyectables,2013-01-01,181,181
VILLA SERRANO,otras actividades de enfermeria,inyectables,2013-01-01,779,779
VILLA TUNARI,otras actividades de enfermeria,inyectables,2013-01-01,2231,2231
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2013-01-01,402,402
VILLAZON,otras actividades de enfermeria,inyectables,2013-01-01,5866,5866
VINTO,otras actividades de enfermeria,inyectables,2013-01-01,686,686
VITICHI,otras actividades de enfermeria,inyectables,2013-01-01,247,247
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2013-01-01,26,26
WARNES,otras actividades de enfermeria,inyectables,2013-01-01,944,944
YACO,otras actividades de enfermeria,inyectables,2013-01-01,83,83
YACUIBA,otras actividades de enfermeria,inyectables,2013-01-01,23741,23741
YAMPARAEZ,otras actividades de enfermeria,inyectables,2013-01-01,467,467
YANACACHI,otras actividades de enfermeria,inyectables,2013-01-01,26,26
YAPACANI,otras actividades de enfermeria,inyectables,2013-01-01,5437,5437
YOCALLA,otras actividades de enfermeria,inyectables,2013-01-01,277,277
YOTALA,otras actividades de enfermeria,inyectables,2013-01-01,544,544
YUNCHARA,otras actividades de enfermeria,inyectables,2013-01-01,379,379
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2013-01-01,463,463
ACACIO,otras actividades de enfermeria,inyectables,2013-02-01,107,107
ACHACACHI,otras actividades de enfermeria,inyectables,2013-02-01,981,981
ACHOCALLA,otras actividades de enfermeria,inyectables,2013-02-01,152,152
AIQUILE,otras actividades de enfermeria,inyectables,2013-02-01,1004,1004
ALALAY,otras actividades de enfermeria,inyectables,2013-02-01,54,54
ALCALA,otras actividades de enfermeria,inyectables,2013-02-01,259,259
ALTO BENI,otras actividades de enfermeria,inyectables,2013-02-01,257,257
ANCORAIMES,otras actividades de enfermeria,inyectables,2013-02-01,171,171
ANDAMARCA,otras actividades de enfermeria,inyectables,2013-02-01,145,145
ANTEQUERA,otras actividades de enfermeria,inyectables,2013-02-01,80,80
ANZALDO,otras actividades de enfermeria,inyectables,2013-02-01,192,192
APOLO,otras actividades de enfermeria,inyectables,2013-02-01,512,512
ARAMPAMPA,otras actividades de enfermeria,inyectables,2013-02-01,83,83
ARANI,otras actividades de enfermeria,inyectables,2013-02-01,149,149
ARBIETO,otras actividades de enfermeria,inyectables,2013-02-01,227,227
ARQUE,otras actividades de enfermeria,inyectables,2013-02-01,105,105
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2013-02-01,4801,4801
ATOCHA,otras actividades de enfermeria,inyectables,2013-02-01,2698,2698
AUCAPATA,otras actividades de enfermeria,inyectables,2013-02-01,82,82
AYATA,otras actividades de enfermeria,inyectables,2013-02-01,220,220
AYO AYO,otras actividades de enfermeria,inyectables,2013-02-01,49,49
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2013-02-01,772,772
AZURDUY,otras actividades de enfermeria,inyectables,2013-02-01,461,461
BATALLAS,otras actividades de enfermeria,inyectables,2013-02-01,289,289
BAURES,otras actividades de enfermeria,inyectables,2013-02-01,494,494
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2013-02-01,91,91
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2013-02-01,12,12
BELLA FLOR,otras actividades de enfermeria,inyectables,2013-02-01,86,86
BERMEJO,otras actividades de enfermeria,inyectables,2013-02-01,8947,8947
BETANZOS,otras actividades de enfermeria,inyectables,2013-02-01,1363,1363
BOLIVAR,otras actividades de enfermeria,inyectables,2013-02-01,92,92
BOLPEBRA,otras actividades de enfermeria,inyectables,2013-02-01,69,69
BOYUIBE,otras actividades de enfermeria,inyectables,2013-02-01,554,554
BUENA VISTA,otras actividades de enfermeria,inyectables,2013-02-01,498,498
CABEZAS,otras actividades de enfermeria,inyectables,2013-02-01,1502,1502
