municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
AYO AYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,34,34
AZURDUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
BATALLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,21,21
BAURES,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,11,11
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
BELLA FLOR,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
BERMEJO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,58,58
BETANZOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,38,38
BOLIVAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,5,5
BOLPEBRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
BOYUIBE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,5,5
BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
CABEZAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,26,26
CAIROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
CAJUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,11,11
CALACOTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
CALAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,12,12
CAMARGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,20,20
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
CAMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,91,91
CAPINOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,20,20
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,11,11
CARACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,25,25
CARANAVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,107,107
CARAPARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,12,12
CARIPUYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,13,13
CATACORA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
CHACARILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
CHALLAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,60,60
CHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,10,10
CHARAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,48,48
CHAYANTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,22,22
CHIMORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,12,12
CHIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
CHUA COCANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,36,36
CHUMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,11,11
CKOCHAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,25,25
CLIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,38,38
COBIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,154,154
COCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,19,19
COCHABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,218,218
COIPASA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,35,35
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,10,10
COLLANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
COLOMI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,27,27
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
COLQUECHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,42,42
COLQUENCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
COLQUIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,23,23
COMANCHE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
COMARAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,24,24
COMBAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
CONCEPCION,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,25,25
COPACABANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,17,17
CORIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,12,12
CORO CORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
COROICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,27,27
CORQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
COTAGAITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,20,20
COTOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,118,118
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,22,22
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
CUEVO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
CULPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,28,28
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
CURVA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
DESAGUADERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
EL ALTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1437,1437
EL CHORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,5,5
EL TORNO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,91,91
EL VILLAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,24,24
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,38,38
ESCOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,5,5
ESMERALDA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,5,5
EXALTACION,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
FILADELFIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,10,10
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,13,13
GUANAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,14,14
GUAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,200,200
GUTIERREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,16,16
HUACARETA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,14,14
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
HUANUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,30,30
HUARACAJE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
HUARINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
HUATAJATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
HUMANATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
ICHOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
ICLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
INCAHUASI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
INQUISIVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,17,17
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,23,23
IXIAMAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,12,12
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,14,14
LA ASUNTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,47,47
LA GUARDIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,61,61
LA PAZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,491,491
LA RIVERA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
LAJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,19,19
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
LLALLAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,87,87
LLICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
LORETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
LURIBAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,11,11
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
MACHARETI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
MAGDALENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,15,15
MAIRANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,19,19
MALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
MAPIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,21,21
MECAPACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
MINEROS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,22,22
MIZQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,33,33
MOCOMOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
MOJOCOYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,99,99
MONTERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,123,123
MORO MORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
MOROCHATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,5,5
OCURI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,25,25
OMEREQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
ORURO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,224,224
PADCAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
PADILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,14,14
PAILON,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,44,44
PALCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,17,17
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,41,41
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
PATACAMAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,37,37
PAZÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
PELECHUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,12,12
POCOATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,21,21
POCONA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,11,11
POJO (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
POOPO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
PORCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,13,13
POROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,19,19
PORONGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,13,13
PORTACHUELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,40,40
PORVENIR,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
POTOSI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,190,190
PRESTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,11,11
PUCARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,38,38
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,13,13
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,10,10
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,15,15
PUERTO RICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,10,10
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,40,40
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,119,119
PUNA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,21,21
PUNATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,68,68
QUIABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,5,5
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,185,185
QUIME,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
RAVELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,26,26
REYES,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,28,28
RIBERALTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,239,239
ROBORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,18,18
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,55,55
SABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
SACABA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,194,194
SACABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
SACACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,30,30
SAIPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
SAMAIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
SAN ANDRES,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,5,5
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
SAN BENITO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,5,5
SAN BORJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,96,96
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,20,20
SAN CARLOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,34,34
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,37,37
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,149,149
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,29,29
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,40,40
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
SAN JULIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,95,95
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
SAN LUCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,45,45
SAN MATIAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,19,19
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,12,12
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
SAN PEDRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,14,14
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,39,39
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
SAN PEDRO DE QUEMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,20,20
SANTA ANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,57,57
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,1224,1224
SANTA ROSA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,15,15
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
SENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
SHINAOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,37,37
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,20,20
SICAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
SIPE SIPE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,59,59
SOPACHUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
SORACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
SORATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,18,18
SUCRE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,539,539
TACACOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
TACOBAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,17,17
TACOPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
TAPACARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,24,24
TARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,15,15
TARACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,5,5
TARATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
TARIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,311,311
TARVITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,15,15
TEOPONTE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,16,16
TIAWANACU,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,14,14
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,22,22
TIPUANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,10,10
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,121,121
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,22,22
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
TOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
TOLATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,5,5
TOLEDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
TOMAVE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,14,14
TOMINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
TORO TORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,15,15
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,18,18
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
TRIGAL,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
TRINIDAD,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,237,237
TUPIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,94,94
TURCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
UMALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
UNCIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,22,22
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,10,10
URUBICHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,2,2
UYUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,37,37
VACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,36,36
VIACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,60,60
VILA VILA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,6,6
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,20,20
VILLA MONTES,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,32,32
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,4,4
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,132,132
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,13,13
VILLAZON,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,69,69
VINTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,60,60
VITICHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,13,13
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
WARNES,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,120,120
YACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
YACUIBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,148,148
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,7,7
YANACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,138,138
YOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
YOTALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,3,3
YUNCHARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,8,8
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-03-01,9,9
ACACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2016-04-01,3,3
