municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,2,2
MAPIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,3,3
MONTEAGUDO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,5,5
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,2,2
SAN MATIAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,15,15
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,1,1
TARACO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-02-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,15,15
CONCEPCION,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,2,2
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,12,12
EL TORNO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,390,390
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,3,3
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,2,2
ROBORE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,25,25
RURRENABAQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,20,20
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
SAPAHAQUI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,3,3
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,3,3
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
UNCIA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-03-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,13,13
COROICO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,11,11
EL CHORO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,10,10
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,3,3
PALOS BLANCOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,2,2
ROBORE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,20,20
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,30,30
SHINAOTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,4,4
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,4,4
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,14,14
COTOCA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,2,2
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,29,29
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,3,3
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,6,6
PRESTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
ROBORE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,30,30
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,86,86
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,51,51
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-05-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,5,5
COLCAPIRHUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,9,9
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,15,15
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,6,6
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,3,3
PUCARANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,2,2
RURRENABAQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,2,2
SAN JAVIER(BNI),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,75,75
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,3,3
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-06-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
BAURES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,16,16
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,16,16
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,29,29
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
MINEROS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,2,2
PORTACHUELO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,3,3
ROBORE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,20,20
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,19,19
TARABUCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-07-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,7,7
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,7,7
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,39,39
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
MAGDALENA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,3,3
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,4,4
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,19,19
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,2,2
VITICHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-08-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,8,8
COMARAPA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
CULPINA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,15,15
EL TORNO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,5,5
MONTEAGUDO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,5,5
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,14,14
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,3,3
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-09-01,2,2
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,1,1
CLIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,6,6
COMARAPA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,15,15
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,20,20
MINEROS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,9,9
OCURI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,25,25
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,2,2
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,2,2
VALLEGRANDE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,3,3
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,1,1
VITICHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,1,1
YAMPARAEZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-10-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,32,32
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,13,13
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,10,10
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,2,2
MAGDALENA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,5,5
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
ROBORE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
