municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
FILADELFIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,5,5
GUAQUI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,4,4
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,82,82
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,6,6
HUACARETA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,4,4
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,14,14
LA PAZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,495,495
LA RIVERA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
LAGUNILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
LLICA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
LURIBAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
MECAPACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,11,11
MOCOMOCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
MONTEAGUDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,30,30
MONTERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,149,149
MORO MORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
OCURI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
OKINAWA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,4,4
OMEREQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,30,30
PADCAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,21,21
PALCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,4,4
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,4,4
PAMPA AULLAGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
POCOATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,5,5
PORCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,4,4
PORONGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
POTOSI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,17,17
PUCARANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,10,10
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,5,5
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
PUERTO PEREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,19,19
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,12,12
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
PUNATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,7,7
QUILLACOLLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
QUIRUSILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
RAQAYPAMPA(ETA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
RAVELO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
ROBORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,33,33
RURRENABAQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,21,21
SABAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
SACACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,4,4
SAMAIPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,4,4
SAN ANDRES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
SAN BENITO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
SAN CARLOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,22,22
SAN IGNACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,12,12
SAN JOAQUIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,26,26
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
SAN LUCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,4,4
SAN MATIAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
SAN PEDRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,5,5
SAN PEDRO DE TIQUINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,9,9
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,42,42
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,449,449
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
SOPACHUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
SORATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
SUCRE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,57,57
TACACOMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
TACOBAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
TAPACARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
TARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
TARATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
TARIJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,5,5
TARVITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,5,5
TINGUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
TIQUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
TOMAVE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
TOMINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
TORO TORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,265,265
TUPIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,9,9
UNCIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,9,9
URUBICHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,7,7
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,9,9
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,12,12
VILA VILA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
VILLA MONTES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,2,2
VILLA RIVERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
VILLA SERRANO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,6,6
VILLAZON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
VITICHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
WALDO BALLIVIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
WARNES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,17,17
YACUIBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,6,6
YANACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,86,86
YOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,1,1
YOTALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-01-01,3,3
ACHACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
ACHOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,10,10
ALTO BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
ANDAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,3,3
ARAMPAMPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
ARBIETO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,3,3
ARQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,37,37
ATOCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
AYATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,3,3
AZURDUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,4,4
BATALLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
BAURES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,4,4
BERMEJO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
BETANZOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
BOLIVAR,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
BOYUIBE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,9,9
CABEZAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
CAIROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,4,4
CAJUATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
CALAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
CAMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,28,28
CAQUIAVIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
CARANAVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
CARAPARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,4,4
CARIPUYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,7,7
CHALLAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
CHAQUI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
CHARAGUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,14,14
CHAYANTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
CHIMORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
CHUA COCANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,3,3
COBIJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,25,25
COCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,3,3
COCHABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,138,138
COLOMI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
COMARAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,27,27
COROICO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
COTAGAITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
COTOCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,50,50
CUEVO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
EL ALTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,70,70
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,3,3
EL VILLAR,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,8,8
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
GUAQUI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,4,4
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,78,78
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,8,8
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
HUANUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,4,4
HUATAJATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,11,11
LA PAZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,23,23
LAJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
LLICA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,16,16
MAPIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
MECAPACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,10,10
MOCOMOCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
MOJINETE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
MONTERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,123,123
MORO MORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
MOROCHATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
OCURI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
OKINAWA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,6,6
PADILLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,21,21
PALCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,4,4
PAMPA AULLAGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
PASORAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
PAZÑA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
POCOATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,3,3
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,9,9
POROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
PORONGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,4,4
POSTRER VALLE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
POTOSI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,3,3
PUCARANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,21,21
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,16,16
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
PUNATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,7,7
RAVELO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
ROBORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,24,24
RURRENABAQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,25,25
SABAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,2,2
SACABA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
SACACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,4,4
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
SAN ANDRES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
SAN BENITO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
SAN BORJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,7,7
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
SAN CARLOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,13,13
SAN IGNACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,5,5
SAN JAVIER(BNI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
SAN JOAQUIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,11,11
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,35,35
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,5,5
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,5,5
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
SAN LUCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,6,6
SAN MATIAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,23,23
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,1,1
SAN PEDRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,7,7
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,4,4
SAN PEDRO DE MACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2022-02-01,9,9
