municipality,group,variable,month,Nacidos muertos,TOTAL
MAPIRI,atencion de partos en servicios,nacidos muertos,2022-02-01,3,3
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2022-02-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2022-02-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos,2022-02-01,7,7
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2022-02-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2022-02-01,6,6
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2022-02-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2022-02-01,4,4
RIBERALTA,atencion de partos en servicios,nacidos muertos,2022-02-01,3,3
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2022-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2022-02-01,2,2
SAN LORENZO(PND),atencion de partos en servicios,nacidos muertos,2022-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2022-02-01,21,21
SUCRE,atencion de partos en servicios,nacidos muertos,2022-02-01,2,2
TARACO,atencion de partos en servicios,nacidos muertos,2022-02-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2022-02-01,37,37
TARVITA,atencion de partos en servicios,nacidos muertos,2022-02-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2022-02-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2022-02-01,4,4
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2022-02-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2022-02-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos,2022-02-01,1,1
WALDO BALLIVIAN,atencion de partos en servicios,nacidos muertos,2022-02-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2022-02-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2022-03-01,2,2
BERMEJO,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2022-03-01,2,2
CHIMORE,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2022-03-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2022-03-01,24,24
CONCEPCION,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2022-03-01,2,2
EL ALTO,atencion de partos en servicios,nacidos muertos,2022-03-01,19,19
EL TORNO,atencion de partos en servicios,nacidos muertos,2022-03-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2022-03-01,24,24
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2022-03-01,3,3
MONTERO,atencion de partos en servicios,nacidos muertos,2022-03-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2022-03-01,4,4
POTOSI,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2022-03-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2022-03-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos,2022-03-01,2,2
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2022-03-01,2,2
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2022-03-01,3,3
SAN JOAQUIN,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2022-03-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2022-03-01,29,29
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
SAPAHAQUI,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2022-03-01,5,5
TARABUCO,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2022-03-01,3,3
TARVITA,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2022-03-01,9,9
TUPIZA,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
UNCIA,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
VILLA SERRANO,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2022-03-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos,2022-03-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
ATOCHA,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2022-04-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2022-04-01,19,19
COROICO,atencion de partos en servicios,nacidos muertos,2022-04-01,2,2
EL ALTO,atencion de partos en servicios,nacidos muertos,2022-04-01,16,16
EL CHORO,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
EL TORNO,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
IXIAMAS,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2022-04-01,13,13
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2022-04-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos,2022-04-01,6,6
PALOS BLANCOS,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2022-04-01,7,7
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2022-04-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2022-04-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos,2022-04-01,5,5
SAN BORJA,atencion de partos en servicios,nacidos muertos,2022-04-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2022-04-01,2,2
SANTA ANA,atencion de partos en servicios,nacidos muertos,2022-04-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2022-04-01,33,33
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2022-04-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos,2022-04-01,4,4
TRINIDAD,atencion de partos en servicios,nacidos muertos,2022-04-01,9,9
TUPIZA,atencion de partos en servicios,nacidos muertos,2022-04-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2022-04-01,3,3
APOLO,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2022-05-01,3,3
CLIZA,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2022-05-01,20,20
COPACABANA,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2022-05-01,2,2
EL ALTO,atencion de partos en servicios,nacidos muertos,2022-05-01,30,30
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos,2022-05-01,2,2
INCAHUASI,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2022-05-01,10,10
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2022-05-01,6,6
ORURO,atencion de partos en servicios,nacidos muertos,2022-05-01,5,5
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2022-05-01,11,11
PRESTO,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos,2022-05-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2022-05-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2022-05-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2022-05-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2022-05-01,3,3
SAN PEDRO,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2022-05-01,37,37
SANTA ROSA,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2022-05-01,3,3
TARIJA,atencion de partos en servicios,nacidos muertos,2022-05-01,4,4
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2022-05-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2022-05-01,3,3
VILLAZON,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos,2022-05-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2022-06-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2022-06-01,8,8
COLCAPIRHUA,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2022-06-01,12,12
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
HUARACAJE,atencion de partos en servicios,nacidos muertos,2022-06-01,2,2
IXIAMAS,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2022-06-01,16,16
MONTERO,atencion de partos en servicios,nacidos muertos,2022-06-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos,2022-06-01,7,7
POTOSI,atencion de partos en servicios,nacidos muertos,2022-06-01,7,7
PUCARANI,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos,2022-06-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2022-06-01,3,3
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2022-06-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
SAN JAVIER(BNI),atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2022-06-01,29,29
SUCRE,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2022-06-01,3,3
UYUNI,atencion de partos en servicios,nacidos muertos,2022-06-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2022-06-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos,2022-06-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2022-06-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
BAURES,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2022-07-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2022-07-01,18,18
EL ALTO,atencion de partos en servicios,nacidos muertos,2022-07-01,18,18
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
GUTIERREZ,atencion de partos en servicios,nacidos muertos,2022-07-01,3,3
HUANUNI,atencion de partos en servicios,nacidos muertos,2022-07-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2022-07-01,13,13
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
MINEROS,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos,2022-07-01,3,3
MONTERO,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2022-07-01,2,2
PORTACHUELO,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2022-07-01,6,6
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2022-07-01,5,5
PUNATA,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2022-07-01,2,2
REYES,atencion de partos en servicios,nacidos muertos,2022-07-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2022-07-01,3,3
SACABA,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2022-07-01,2,2
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2022-07-01,27,27
SUCRE,atencion de partos en servicios,nacidos muertos,2022-07-01,2,2
TARABUCO,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2022-07-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos,2022-07-01,2,2
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2022-07-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2022-08-01,3,3
CABEZAS,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2022-08-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos muertos,2022-08-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos,2022-08-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2022-08-01,16,16
CONCEPCION,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2022-08-01,13,13
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2022-08-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos,2022-08-01,25,25
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2022-08-01,2,2
MAGDALENA,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2022-08-01,5,5
ORURO,atencion de partos en servicios,nacidos muertos,2022-08-01,5,5
PADILLA,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2022-08-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2022-08-01,27,27
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2022-08-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2022-08-01,31,31
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2022-08-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos,2022-08-01,4,4
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2022-08-01,2,2
VITICHI,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
ZUDAÑEZ,atencion de partos en servicios,nacidos muertos,2022-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
BAURES,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2022-09-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos muertos,2022-09-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2022-09-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
COCAPATA,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2022-09-01,10,10
COMARAPA,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
CULPINA,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2022-09-01,24,24
EL TORNO,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
GUANAY,atencion de partos en servicios,nacidos muertos,2022-09-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2022-09-01,11,11
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2022-09-01,5,5
POTOSI,atencion de partos en servicios,nacidos muertos,2022-09-01,8,8
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2022-09-01,3,3
PUNATA,atencion de partos en servicios,nacidos muertos,2022-09-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2022-09-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos muertos,2022-09-01,2,2
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2022-09-01,14,14
SUCRE,atencion de partos en servicios,nacidos muertos,2022-09-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos,2022-09-01,2,2
TARVITA,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2022-09-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos,2022-09-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2022-09-01,3,3
BERMEJO,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2022-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
