municipality,group,variable,month,Vaginales,TOTAL
GUANAY,atencion de partos en servicios,vaginales,2018-01-01,13,13
GUAYARAMERIN,atencion de partos en servicios,vaginales,2018-01-01,43,43
GUTIERREZ,atencion de partos en servicios,vaginales,2018-01-01,11,11
HUACARETA,atencion de partos en servicios,vaginales,2018-01-01,5,5
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2018-01-01,1,1
HUACHACALLA,atencion de partos en servicios,vaginales,2018-01-01,3,3
HUANUNI,atencion de partos en servicios,vaginales,2018-01-01,12,12
HUARACAJE,atencion de partos en servicios,vaginales,2018-01-01,2,2
HUARINA,atencion de partos en servicios,vaginales,2018-01-01,1,1
HUATAJATA,atencion de partos en servicios,vaginales,2018-01-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2018-01-01,1,1
ICHOCA,atencion de partos en servicios,vaginales,2018-01-01,2,2
ICLA,atencion de partos en servicios,vaginales,2018-01-01,5,5
INCAHUASI,atencion de partos en servicios,vaginales,2018-01-01,12,12
INGAVI (HUMAITA),atencion de partos en servicios,vaginales,2018-01-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2018-01-01,6,6
IXIAMAS,atencion de partos en servicios,vaginales,2018-01-01,11,11
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2018-01-01,3,3
LA ASUNTA,atencion de partos en servicios,vaginales,2018-01-01,45,45
LA GUARDIA,atencion de partos en servicios,vaginales,2018-01-01,74,74
LA PAZ,atencion de partos en servicios,vaginales,2018-01-01,739,739
LAGUNILLAS,atencion de partos en servicios,vaginales,2018-01-01,3,3
LAJA,atencion de partos en servicios,vaginales,2018-01-01,9,9
LAS CARRERAS,atencion de partos en servicios,vaginales,2018-01-01,3,3
LICOMA PAMPA,atencion de partos en servicios,vaginales,2018-01-01,2,2
LLALLAGUA,atencion de partos en servicios,vaginales,2018-01-01,46,46
LLICA,atencion de partos en servicios,vaginales,2018-01-01,3,3
LURIBAY,atencion de partos en servicios,vaginales,2018-01-01,1,1
MACHACAMARCA,atencion de partos en servicios,vaginales,2018-01-01,2,2
MACHARETI,atencion de partos en servicios,vaginales,2018-01-01,4,4
MAGDALENA,atencion de partos en servicios,vaginales,2018-01-01,12,12
MAIRANA,atencion de partos en servicios,vaginales,2018-01-01,13,13
MAPIRI,atencion de partos en servicios,vaginales,2018-01-01,22,22
MECAPACA,atencion de partos en servicios,vaginales,2018-01-01,3,3
MINEROS,atencion de partos en servicios,vaginales,2018-01-01,10,10
MIZQUE,atencion de partos en servicios,vaginales,2018-01-01,20,20
MOCOMOCO,atencion de partos en servicios,vaginales,2018-01-01,4,4
MOJINETE,atencion de partos en servicios,vaginales,2018-01-01,1,1
MOJOCOYA,atencion de partos en servicios,vaginales,2018-01-01,6,6
MONTEAGUDO,atencion de partos en servicios,vaginales,2018-01-01,31,31
MONTERO,atencion de partos en servicios,vaginales,2018-01-01,154,154
MORO MORO,atencion de partos en servicios,vaginales,2018-01-01,2,2
MOROCHATA,atencion de partos en servicios,vaginales,2018-01-01,5,5
OCURI,atencion de partos en servicios,vaginales,2018-01-01,8,8
OKINAWA,atencion de partos en servicios,vaginales,2018-01-01,8,8
OMEREQUE,atencion de partos en servicios,vaginales,2018-01-01,5,5
ORURO,atencion de partos en servicios,vaginales,2018-01-01,388,388
PADCAYA,atencion de partos en servicios,vaginales,2018-01-01,4,4
PADILLA,atencion de partos en servicios,vaginales,2018-01-01,10,10
PAILON,atencion de partos en servicios,vaginales,2018-01-01,26,26
PALCA,atencion de partos en servicios,vaginales,2018-01-01,2,2
PALOS BLANCOS,atencion de partos en servicios,vaginales,2018-01-01,35,35
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2018-01-01,3,3
PAMPA GRANDE,atencion de partos en servicios,vaginales,2018-01-01,4,4
PAPEL PAMPA,atencion de partos en servicios,vaginales,2018-01-01,5,5
PASORAPA,atencion de partos en servicios,vaginales,2018-01-01,2,2
PATACAMAYA,atencion de partos en servicios,vaginales,2018-01-01,24,24
PAZÑA,atencion de partos en servicios,vaginales,2018-01-01,3,3
POCOATA,atencion de partos en servicios,vaginales,2018-01-01,6,6
POCONA,atencion de partos en servicios,vaginales,2018-01-01,8,8
POJO (CBBA),atencion de partos en servicios,vaginales,2018-01-01,14,14
POOPO,atencion de partos en servicios,vaginales,2018-01-01,1,1
PORCO,atencion de partos en servicios,vaginales,2018-01-01,18,18
POROMA,atencion de partos en servicios,vaginales,2018-01-01,9,9
PORONGO,atencion de partos en servicios,vaginales,2018-01-01,2,2
PORTACHUELO,atencion de partos en servicios,vaginales,2018-01-01,13,13
PORVENIR,atencion de partos en servicios,vaginales,2018-01-01,2,2
POSTRER VALLE,atencion de partos en servicios,vaginales,2018-01-01,3,3
POTOSI,atencion de partos en servicios,vaginales,2018-01-01,295,295
PRESTO,atencion de partos en servicios,vaginales,2018-01-01,3,3
PUCARANI,atencion de partos en servicios,vaginales,2018-01-01,10,10
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2018-01-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2018-01-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2018-01-01,3,3
PUERTO PEREZ,atencion de partos en servicios,vaginales,2018-01-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2018-01-01,15,15
PUERTO RICO,atencion de partos en servicios,vaginales,2018-01-01,10,10
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2018-01-01,36,36
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2018-01-01,114,114
PUNA,atencion de partos en servicios,vaginales,2018-01-01,10,10
PUNATA,atencion de partos en servicios,vaginales,2018-01-01,32,32
QUIABAYA,atencion de partos en servicios,vaginales,2018-01-01,5,5
QUILLACOLLO,atencion de partos en servicios,vaginales,2018-01-01,151,151
QUIME,atencion de partos en servicios,vaginales,2018-01-01,2,2
RAQAYPAMPA(ETA),atencion de partos en servicios,vaginales,2018-01-01,4,4
RAVELO,atencion de partos en servicios,vaginales,2018-01-01,7,7
REYES,atencion de partos en servicios,vaginales,2018-01-01,12,12
RIBERALTA,atencion de partos en servicios,vaginales,2018-01-01,167,167
ROBORE,atencion de partos en servicios,vaginales,2018-01-01,26,26
RURRENABAQUE,atencion de partos en servicios,vaginales,2018-01-01,30,30
SABAYA,atencion de partos en servicios,vaginales,2018-01-01,1,1
SACABA,atencion de partos en servicios,vaginales,2018-01-01,144,144
SACABAMBA,atencion de partos en servicios,vaginales,2018-01-01,3,3
SACACA,atencion de partos en servicios,vaginales,2018-01-01,6,6
SAIPINA,atencion de partos en servicios,vaginales,2018-01-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2018-01-01,8,8
SAMAIPATA,atencion de partos en servicios,vaginales,2018-01-01,3,3
SAN AGUSTIN,atencion de partos en servicios,vaginales,2018-01-01,2,2
SAN ANDRES,atencion de partos en servicios,vaginales,2018-01-01,10,10
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2018-01-01,8,8
SAN BENITO,atencion de partos en servicios,vaginales,2018-01-01,4,4
SAN BORJA,atencion de partos en servicios,vaginales,2018-01-01,41,41
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2018-01-01,20,20
SAN CARLOS,atencion de partos en servicios,vaginales,2018-01-01,17,17
SAN IGNACIO,atencion de partos en servicios,vaginales,2018-01-01,29,29
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2018-01-01,75,75
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2018-01-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2018-01-01,25,25
SAN JOAQUIN,atencion de partos en servicios,vaginales,2018-01-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2018-01-01,11,11
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2018-01-01,3,3
SAN JULIAN,atencion de partos en servicios,vaginales,2018-01-01,42,42
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2018-01-01,6,6
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2018-01-01,7,7
SAN LUCAS,atencion de partos en servicios,vaginales,2018-01-01,25,25
SAN MATIAS,atencion de partos en servicios,vaginales,2018-01-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2018-01-01,11,11
SAN PABLO DE LIPEZ,atencion de partos en servicios,vaginales,2018-01-01,2,2
SAN PEDRO,atencion de partos en servicios,vaginales,2018-01-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2018-01-01,11,11
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2018-01-01,3,3
SAN RAFAEL,atencion de partos en servicios,vaginales,2018-01-01,5,5
SAN RAMON BENI,atencion de partos en servicios,vaginales,2018-01-01,10,10
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2018-01-01,10,10
SANTA ANA,atencion de partos en servicios,vaginales,2018-01-01,25,25
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2018-01-01,1458,1458
SANTA ROSA,atencion de partos en servicios,vaginales,2018-01-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2018-01-01,16,16
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2018-01-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2018-01-01,1,1
SANTIVAÑES,atencion de partos en servicios,vaginales,2018-01-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2018-01-01,4,4
SAPAHAQUI,atencion de partos en servicios,vaginales,2018-01-01,3,3
SENA,atencion de partos en servicios,vaginales,2018-01-01,10,10
SHINAOTA,atencion de partos en servicios,vaginales,2018-01-01,19,19
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2018-01-01,11,11
SICAYA,atencion de partos en servicios,vaginales,2018-01-01,1,1
SIPE SIPE,atencion de partos en servicios,vaginales,2018-01-01,30,30
SOPACHUY,atencion de partos en servicios,vaginales,2018-01-01,3,3
SORACACHI,atencion de partos en servicios,vaginales,2018-01-01,1,1
SORATA,atencion de partos en servicios,vaginales,2018-01-01,6,6
SUCRE,atencion de partos en servicios,vaginales,2018-01-01,307,307
TACACOMA,atencion de partos en servicios,vaginales,2018-01-01,3,3
TACOBAMBA,atencion de partos en servicios,vaginales,2018-01-01,1,1
TACOPAYA,atencion de partos en servicios,vaginales,2018-01-01,2,2
TAPACARI,atencion de partos en servicios,vaginales,2018-01-01,3,3
TARABUCO,atencion de partos en servicios,vaginales,2018-01-01,13,13
TARACO,atencion de partos en servicios,vaginales,2018-01-01,5,5
TARATA,atencion de partos en servicios,vaginales,2018-01-01,12,12
TARIJA,atencion de partos en servicios,vaginales,2018-01-01,263,263
TARVITA,atencion de partos en servicios,vaginales,2018-01-01,14,14
TEOPONTE,atencion de partos en servicios,vaginales,2018-01-01,8,8
TIAWANACU,atencion de partos en servicios,vaginales,2018-01-01,4,4
TINGUIPAYA,atencion de partos en servicios,vaginales,2018-01-01,3,3
TIPUANI,atencion de partos en servicios,vaginales,2018-01-01,1,1
TIQUIPAYA,atencion de partos en servicios,vaginales,2018-01-01,55,55
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2018-01-01,17,17
TOCO,atencion de partos en servicios,vaginales,2018-01-01,5,5
TOLATA,atencion de partos en servicios,vaginales,2018-01-01,1,1
TOMAVE,atencion de partos en servicios,vaginales,2018-01-01,7,7
TOMINA,atencion de partos en servicios,vaginales,2018-01-01,9,9
TORO TORO,atencion de partos en servicios,vaginales,2018-01-01,6,6
TOTORA(CBBA),atencion de partos en servicios,vaginales,2018-01-01,26,26
TOTORA(ORR),atencion de partos en servicios,vaginales,2018-01-01,2,2
TRIGAL,atencion de partos en servicios,vaginales,2018-01-01,1,1
TRINIDAD,atencion de partos en servicios,vaginales,2018-01-01,164,164
TUPIZA,atencion de partos en servicios,vaginales,2018-01-01,56,56
UMALA,atencion de partos en servicios,vaginales,2018-01-01,1,1
UNCIA,atencion de partos en servicios,vaginales,2018-01-01,17,17
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2018-01-01,5,5
URUBICHA,atencion de partos en servicios,vaginales,2018-01-01,3,3
UYUNI,atencion de partos en servicios,vaginales,2018-01-01,44,44
VACAS,atencion de partos en servicios,vaginales,2018-01-01,7,7
VALLEGRANDE,atencion de partos en servicios,vaginales,2018-01-01,13,13
VIACHA,atencion de partos en servicios,vaginales,2018-01-01,63,63
VILA VILA,atencion de partos en servicios,vaginales,2018-01-01,1,1
VILLA CHARCAS,atencion de partos en servicios,vaginales,2018-01-01,10,10
VILLA MONTES,atencion de partos en servicios,vaginales,2018-01-01,52,52
VILLA RIVERO,atencion de partos en servicios,vaginales,2018-01-01,10,10
VILLA SERRANO,atencion de partos en servicios,vaginales,2018-01-01,6,6
VILLA TUNARI,atencion de partos en servicios,vaginales,2018-01-01,70,70
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2018-01-01,3,3
VILLAZON,atencion de partos en servicios,vaginales,2018-01-01,45,45
VINTO,atencion de partos en servicios,vaginales,2018-01-01,34,34
VITICHI,atencion de partos en servicios,vaginales,2018-01-01,7,7
WARNES,atencion de partos en servicios,vaginales,2018-01-01,81,81
YACO,atencion de partos en servicios,vaginales,2018-01-01,6,6
YACUIBA,atencion de partos en servicios,vaginales,2018-01-01,139,139
YAMPARAEZ,atencion de partos en servicios,vaginales,2018-01-01,8,8
YANACACHI,atencion de partos en servicios,vaginales,2018-01-01,1,1
YAPACANI,atencion de partos en servicios,vaginales,2018-01-01,50,50
YOTALA,atencion de partos en servicios,vaginales,2018-01-01,6,6
YUNCHARA,atencion de partos en servicios,vaginales,2018-01-01,1,1
ZUDAÑEZ,atencion de partos en servicios,vaginales,2018-01-01,10,10
ACACIO,atencion de partos en servicios,vaginales,2018-02-01,1,1
ACHACACHI,atencion de partos en servicios,vaginales,2018-02-01,18,18
ACHOCALLA,atencion de partos en servicios,vaginales,2018-02-01,5,5
AIQUILE,atencion de partos en servicios,vaginales,2018-02-01,14,14
ALTO BENI,atencion de partos en servicios,vaginales,2018-02-01,2,2
ANTEQUERA,atencion de partos en servicios,vaginales,2018-02-01,1,1
ANZALDO,atencion de partos en servicios,vaginales,2018-02-01,1,1
APOLO,atencion de partos en servicios,vaginales,2018-02-01,19,19
ARANI,atencion de partos en servicios,vaginales,2018-02-01,4,4
ARBIETO,atencion de partos en servicios,vaginales,2018-02-01,7,7
ARQUE,atencion de partos en servicios,vaginales,2018-02-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2018-02-01,36,36
ATOCHA,atencion de partos en servicios,vaginales,2018-02-01,9,9
AYATA,atencion de partos en servicios,vaginales,2018-02-01,1,1
AYO AYO,atencion de partos en servicios,vaginales,2018-02-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2018-02-01,17,17
AZURDUY,atencion de partos en servicios,vaginales,2018-02-01,7,7
BATALLAS,atencion de partos en servicios,vaginales,2018-02-01,8,8
BAURES,atencion de partos en servicios,vaginales,2018-02-01,2,2
BELEN DE ANDAMARCA,atencion de partos en servicios,vaginales,2018-02-01,1,1
BERMEJO,atencion de partos en servicios,vaginales,2018-02-01,22,22
BETANZOS,atencion de partos en servicios,vaginales,2018-02-01,17,17
BOLIVAR,atencion de partos en servicios,vaginales,2018-02-01,1,1
BOYUIBE,atencion de partos en servicios,vaginales,2018-02-01,2,2
BUENA VISTA,atencion de partos en servicios,vaginales,2018-02-01,7,7
CABEZAS,atencion de partos en servicios,vaginales,2018-02-01,23,23
CAIROMA,atencion de partos en servicios,vaginales,2018-02-01,6,6
"CAIZA ""D""",atencion de partos en servicios,vaginales,2018-02-01,2,2
CAJUATA,atencion de partos en servicios,vaginales,2018-02-01,7,7
CALACOTO,atencion de partos en servicios,vaginales,2018-02-01,1,1
CALAMARCA,atencion de partos en servicios,vaginales,2018-02-01,5,5
CAMARGO,atencion de partos en servicios,vaginales,2018-02-01,18,18
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2018-02-01,2,2
CAMIRI,atencion de partos en servicios,vaginales,2018-02-01,48,48
CAPINOTA,atencion de partos en servicios,vaginales,2018-02-01,13,13
CARACOLLO,atencion de partos en servicios,vaginales,2018-02-01,7,7
CARANAVI,atencion de partos en servicios,vaginales,2018-02-01,58,58
CARAPARI,atencion de partos en servicios,vaginales,2018-02-01,4,4
CARIPUYO,atencion de partos en servicios,vaginales,2018-02-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2018-02-01,5,5
CHALLAPATA,atencion de partos en servicios,vaginales,2018-02-01,22,22
CHAQUI,atencion de partos en servicios,vaginales,2018-02-01,4,4
CHARAGUA,atencion de partos en servicios,vaginales,2018-02-01,49,49
CHAYANTA,atencion de partos en servicios,vaginales,2018-02-01,6,6
CHIMORE,atencion de partos en servicios,vaginales,2018-02-01,16,16
CHIPAYA,atencion de partos en servicios,vaginales,2018-02-01,1,1
CHUA COCANI,atencion de partos en servicios,vaginales,2018-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2018-02-01,19,19
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2018-02-01,3,3
CKOCHAS,atencion de partos en servicios,vaginales,2018-02-01,5,5
CLIZA,atencion de partos en servicios,vaginales,2018-02-01,29,29
COBIJA,atencion de partos en servicios,vaginales,2018-02-01,66,66
COCAPATA,atencion de partos en servicios,vaginales,2018-02-01,6,6
COCHABAMBA,atencion de partos en servicios,vaginales,2018-02-01,820,820
COLCAPIRHUA,atencion de partos en servicios,vaginales,2018-02-01,34,34
"COLCHA ""K""",atencion de partos en servicios,vaginales,2018-02-01,3,3
COLOMI,atencion de partos en servicios,vaginales,2018-02-01,17,17
COLPA BELGICA,atencion de partos en servicios,vaginales,2018-02-01,5,5
COLQUECHACA,atencion de partos en servicios,vaginales,2018-02-01,18,18
COLQUENCHA,atencion de partos en servicios,vaginales,2018-02-01,6,6
COLQUIRI,atencion de partos en servicios,vaginales,2018-02-01,4,4
COMARAPA,atencion de partos en servicios,vaginales,2018-02-01,12,12
CONCEPCION,atencion de partos en servicios,vaginales,2018-02-01,31,31
COPACABANA,atencion de partos en servicios,vaginales,2018-02-01,9,9
CORIPATA,atencion de partos en servicios,vaginales,2018-02-01,13,13
CORO CORO,atencion de partos en servicios,vaginales,2018-02-01,2,2
COROICO,atencion de partos en servicios,vaginales,2018-02-01,23,23
COTAGAITA,atencion de partos en servicios,vaginales,2018-02-01,18,18
COTOCA,atencion de partos en servicios,vaginales,2018-02-01,56,56
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2018-02-01,15,15
CUEVO,atencion de partos en servicios,vaginales,2018-02-01,1,1
CULPINA,atencion de partos en servicios,vaginales,2018-02-01,13,13
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2018-02-01,5,5
DESAGUADERO,atencion de partos en servicios,vaginales,2018-02-01,6,6
EL ALTO,atencion de partos en servicios,vaginales,2018-02-01,959,959
EL PUENTE(STC),atencion de partos en servicios,vaginales,2018-02-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2018-02-01,5,5
EL TORNO,atencion de partos en servicios,vaginales,2018-02-01,39,39
EL VILLAR,atencion de partos en servicios,vaginales,2018-02-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2018-02-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2018-02-01,39,39
ESCOMA,atencion de partos en servicios,vaginales,2018-02-01,2,2
EUCALIPTUS,atencion de partos en servicios,vaginales,2018-02-01,1,1
EXALTACION,atencion de partos en servicios,vaginales,2018-02-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2018-02-01,9,9
FILADELFIA,atencion de partos en servicios,vaginales,2018-02-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2018-02-01,4,4
GUANAY,atencion de partos en servicios,vaginales,2018-02-01,13,13
GUAQUI,atencion de partos en servicios,vaginales,2018-02-01,3,3
GUAYARAMERIN,atencion de partos en servicios,vaginales,2018-02-01,32,32
GUTIERREZ,atencion de partos en servicios,vaginales,2018-02-01,12,12
HUACARETA,atencion de partos en servicios,vaginales,2018-02-01,13,13
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2018-02-01,2,2
HUACHACALLA,atencion de partos en servicios,vaginales,2018-02-01,2,2
HUANUNI,atencion de partos en servicios,vaginales,2018-02-01,10,10
HUARACAJE,atencion de partos en servicios,vaginales,2018-02-01,4,4
HUARINA,atencion de partos en servicios,vaginales,2018-02-01,3,3
HUATAJATA,atencion de partos en servicios,vaginales,2018-02-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2018-02-01,1,1
