municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,3,3
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,3,3
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,5,5
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,2,2
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,8,8
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,119,119
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
CORIPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,64,64
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,3,3
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
GUANAY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,7,7
IXIAMAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,171,171
LAJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,2,2
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,3,3
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,2,2
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,3,3
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,11,11
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,24,24
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,43,43
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,2,2
PUNA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,6,6
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,28,28
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,2,2
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,3,3
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,2,2
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,49,49
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,2,2
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,129,129
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,26,26
TARACO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,2,2
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,18,18
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,7,7
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,5,5
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,8,8
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,9,9
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-03-01,3,3
ACHOCALLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
APOLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
ARQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,3,3
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,4,4
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,8,8
COCAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,101,101
COLOMI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,56,56
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
ESCOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
EXALTACION,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
GUANAY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,5,5
HUACARETA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,3,3
INCAHUASI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,168,168
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,3,3
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
MOJOCOYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,5,5
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,6,6
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,64,64
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
POROMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
PORONGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,26,26
PUCARANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,19,19
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
PUNA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,5,5
RAVELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,11,11
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,8,8
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,284,284
SANTA ROSA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,42,42
TACACOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
TARABUCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,13,13
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,10,10
TIAWANACU,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
TOLATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,36,36
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,3,3
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,3,3
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,7,7
YOCALLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
YUNCHARA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-04-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,43,43
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,6,6
CARACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,2,2
CHIMORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,2,2
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,4,4
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,112,112
COLQUECHACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,19,19
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2018-05-01,67,67
