municipality,group,variable,month,Nacidos muertos,TOTAL
PALOS BLANCOS,atencion de partos en servicios,nacidos muertos,2018-01-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2018-01-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2018-01-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2018-01-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2018-01-01,3,3
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2018-01-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2018-01-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2018-01-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2018-01-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2018-01-01,27,27
SUCRE,atencion de partos en servicios,nacidos muertos,2018-01-01,2,2
TARABUCO,atencion de partos en servicios,nacidos muertos,2018-01-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2018-01-01,1,1
TINGUIPAYA,atencion de partos en servicios,nacidos muertos,2018-01-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2018-01-01,2,2
TUPIZA,atencion de partos en servicios,nacidos muertos,2018-01-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2018-01-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2018-01-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2018-01-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2018-01-01,3,3
ACHACACHI,atencion de partos en servicios,nacidos muertos,2018-02-01,2,2
APOLO,atencion de partos en servicios,nacidos muertos,2018-02-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2018-02-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2018-02-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2018-02-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos,2018-02-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2018-02-01,15,15
EL ALTO,atencion de partos en servicios,nacidos muertos,2018-02-01,26,26
LA PAZ,atencion de partos en servicios,nacidos muertos,2018-02-01,16,16
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2018-02-01,2,2
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2018-02-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2018-02-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos,2018-02-01,8,8
PADILLA,atencion de partos en servicios,nacidos muertos,2018-02-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2018-02-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2018-02-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2018-02-01,5,5
SACABA,atencion de partos en servicios,nacidos muertos,2018-02-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2018-02-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2018-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2018-02-01,37,37
SUCRE,atencion de partos en servicios,nacidos muertos,2018-02-01,3,3
TARIJA,atencion de partos en servicios,nacidos muertos,2018-02-01,4,4
TARVITA,atencion de partos en servicios,nacidos muertos,2018-02-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2018-02-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos,2018-02-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2018-02-01,4,4
VIACHA,atencion de partos en servicios,nacidos muertos,2018-02-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2018-02-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2018-02-01,3,3
WARNES,atencion de partos en servicios,nacidos muertos,2018-02-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2018-02-01,3,3
YAPACANI,atencion de partos en servicios,nacidos muertos,2018-02-01,2,2
BERMEJO,atencion de partos en servicios,nacidos muertos,2018-03-01,3,3
CAMARGO,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
CARACOLLO,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2018-03-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2018-03-01,3,3
CLIZA,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2018-03-01,27,27
EL ALTO,atencion de partos en servicios,nacidos muertos,2018-03-01,20,20
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
ICLA,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2018-03-01,18,18
MONTERO,atencion de partos en servicios,nacidos muertos,2018-03-01,5,5
ORURO,atencion de partos en servicios,nacidos muertos,2018-03-01,6,6
PALOS BLANCOS,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2018-03-01,15,15
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2018-03-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2018-03-01,6,6
SACACA,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
SAMAIPATA,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2018-03-01,2,2
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2018-03-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2018-03-01,33,33
SUCRE,atencion de partos en servicios,nacidos muertos,2018-03-01,11,11
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
TOMAVE,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2018-03-01,3,3
UYUNI,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2018-03-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2018-03-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2018-04-01,3,3
CARANAVI,atencion de partos en servicios,nacidos muertos,2018-04-01,4,4
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2018-04-01,18,18
EL ALTO,atencion de partos en servicios,nacidos muertos,2018-04-01,19,19
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2018-04-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos,2018-04-01,19,19
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2018-04-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2018-04-01,10,10
POTOSI,atencion de partos en servicios,nacidos muertos,2018-04-01,9,9
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2018-04-01,5,5
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
QUIME,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
RAVELO,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
REYES,atencion de partos en servicios,nacidos muertos,2018-04-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2018-04-01,3,3
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
SABAYA,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2018-04-01,2,2
SAN ANDRES,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2018-04-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2018-04-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2018-04-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2018-04-01,38,38
SANTA ROSA,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2018-04-01,4,4
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2018-04-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos,2018-04-01,3,3
UYUNI,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2018-04-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos,2018-04-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2018-04-01,1,1
ANCORAIMES,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
APOLO,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
CARACOLLO,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2018-05-01,15,15
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
CORIPATA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
CULPINA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2018-05-01,20,20
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2018-05-01,19,19
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
MAIRANA,atencion de partos en servicios,nacidos muertos,2018-05-01,14,14
MOJOCOYA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2018-05-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos,2018-05-01,6,6
POTOSI,atencion de partos en servicios,nacidos muertos,2018-05-01,14,14
RIBERALTA,atencion de partos en servicios,nacidos muertos,2018-05-01,5,5
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2018-05-01,3,3
SACABA,atencion de partos en servicios,nacidos muertos,2018-05-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2018-05-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos muertos,2018-05-01,2,2
SANTA ANA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2018-05-01,33,33
SENA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2018-05-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos,2018-05-01,5,5
TRINIDAD,atencion de partos en servicios,nacidos muertos,2018-05-01,4,4
UNCIA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
VIACHA,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2018-05-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2018-05-01,4,4
VILLAZON,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2018-05-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2018-05-01,3,3
YAPACANI,atencion de partos en servicios,nacidos muertos,2018-05-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2018-06-01,2,2
CLIZA,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2018-06-01,20,20
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2018-06-01,22,22
EL TORNO,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2018-06-01,36,36
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2018-06-01,3,3
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2018-06-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos,2018-06-01,8,8
PAILON,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
POROMA,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2018-06-01,5,5
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2018-06-01,4,4
REYES,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2018-06-01,6,6
SACABA,atencion de partos en servicios,nacidos muertos,2018-06-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2018-06-01,33,33
SUCRE,atencion de partos en servicios,nacidos muertos,2018-06-01,3,3
TARIJA,atencion de partos en servicios,nacidos muertos,2018-06-01,6,6
TARVITA,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
TINGUIPAYA,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
UNCIA,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2018-06-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2018-06-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2018-06-01,2,2
AZURDUY,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2018-07-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2018-07-01,18,18
"COLCHA ""K""",atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2018-07-01,22,22
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2018-07-01,12,12
LAJA,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2018-07-01,3,3
MONTERO,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2018-07-01,3,3
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2018-07-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos,2018-07-01,4,4
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2018-07-01,2,2
RAVELO,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2018-07-01,3,3
SACABA,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
SAMAIPATA,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2018-07-01,2,2
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2018-07-01,2,2
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2018-07-01,27,27
SORATA,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2018-07-01,4,4
TARIJA,atencion de partos en servicios,nacidos muertos,2018-07-01,5,5
TARVITA,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2018-07-01,3,3
UYUNI,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2018-07-01,3,3
YAPACANI,atencion de partos en servicios,nacidos muertos,2018-07-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
CAPINOTA,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2018-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2018-08-01,2,2
CLIZA,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2018-08-01,20,20
COROICO,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2018-08-01,2,2
CULPINA,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2018-08-01,28,28
EL TORNO,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
INCAHUASI,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2018-08-01,20,20
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2018-08-01,2,2
MAGDALENA,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
MAIRANA,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2018-08-01,2,2
OCURI,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2018-08-01,5,5
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2018-08-01,8,8
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2018-08-01,8,8
SACABA,atencion de partos en servicios,nacidos muertos,2018-08-01,5,5
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2018-08-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2018-08-01,27,27
SUCRE,atencion de partos en servicios,nacidos muertos,2018-08-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos,2018-08-01,3,3
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2018-08-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2018-08-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2018-08-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos,2018-08-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
CLIZA,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2018-09-01,13,13
COLQUIRI,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
CONCEPCION,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2018-09-01,21,21
INCAHUASI,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
IXIAMAS,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2018-09-01,20,20
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2018-09-01,2,2
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2018-09-01,6,6
ORURO,atencion de partos en servicios,nacidos muertos,2018-09-01,6,6
POTOSI,atencion de partos en servicios,nacidos muertos,2018-09-01,9,9
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2018-09-01,7,7
RIBERALTA,atencion de partos en servicios,nacidos muertos,2018-09-01,3,3
SAN BORJA,atencion de partos en servicios,nacidos muertos,2018-09-01,2,2
SAN CARLOS,atencion de partos en servicios,nacidos muertos,2018-09-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos muertos,2018-09-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2018-09-01,19,19
SUCRE,atencion de partos en servicios,nacidos muertos,2018-09-01,4,4
TARABUCO,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2018-09-01,5,5
TRINIDAD,atencion de partos en servicios,nacidos muertos,2018-09-01,4,4
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2018-09-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2018-09-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2018-09-01,4,4
ACHACACHI,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos,2018-10-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos,2018-10-01,1,1
