municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,3,3
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,3,3
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,4,4
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,3,3
SAN RAMON BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,45,45
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,4,4
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,5,5
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,6,6
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,4,4
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,3,3
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,3,3
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,14,14
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,6,6
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,2,2
VACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,4,4
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,6,6
VILA VILA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,7,7
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,12,12
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,4,4
YACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,2,2
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,4,4
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,3,3
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-01-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,7,7
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,5,5
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
ANTEQUERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,5,5
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,6,6
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,25,25
BOLPEBRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,10,10
CAJUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
CAMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
CARACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,9,9
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,5,5
CHACARILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,8,8
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
CHARAÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
CHIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
CHOQUE COTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,7,7
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,8,8
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
COIPASA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
COPACABANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,5,5
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,54,54
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,6,6
EL PUENTE(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
ESCARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
FILADELFIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,19,19
HUACHACALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,8,8
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
HUATAJATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
INCAHUASI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,6,6
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,7,7
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,9,9
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,44,44
LAGUNILLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,7,7
LORETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
MOJOCOYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,9,9
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
PADILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,6,6
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,7,7
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,5,5
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
POROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,6,6
PORVENIR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,6,6
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,7,7
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,12,12
PUNATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
QUIABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,4,4
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,12,12
ROBORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,6,6
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,5,5
SAIPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,3,3
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2019-02-01,1,1
