municipality,group,variable,month,Mujeres con visita de control en las 48 hrs siguientes al parto,TOTAL
INCAHUASI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,3,3
INQUISIVI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,17,17
IXIAMAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,6,6
JESUS DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,10,10
LA ASUNTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,42,42
LA GUARDIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,71,71
LA PAZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,438,438
LAGUNILLAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,4,4
LAJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,7,7
LLICA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
LURIBAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
MACHACAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,3,3
MACHARETI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
MAGDALENA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,9,9
MAIRANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,39,39
MAPIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,23,23
MECAPACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,3,3
MINEROS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,13,13
MIZQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,25,25
MOCOMOCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
MOJOCOYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,6,6
MONTEAGUDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,44,44
MONTERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,51,51
MORO MORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
MOROCHATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
OCURI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
OKINAWA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
OMEREQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,6,6
ORURO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,438,438
PADCAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,8,8
PADILLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,26,26
PAILON,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,41,41
PALCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,3,3
PALOS BLANCOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,30,30
PAMPA GRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
PASORAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
PATACAMAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,26,26
PAZÑA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
PELECHUCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
POCOATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
POCONA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,6,6
POJO (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,10,10
POOPO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,3,3
PORCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
POROMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,4,4
PORONGO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
PORTACHUELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,23,23
PORVENIR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
POSTRER VALLE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
POTOSI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,218,218
PRESTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,9,9
PUCARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
PUCARANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,9,9
PUERTO ACOSTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,7,7
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,12,12
PUERTO RICO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,6,6
PUERTO SUAREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,20,20
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,99,99
PUNA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,12,12
PUNATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,58,58
QUIABAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
QUILLACOLLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,213,213
QUIME,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
RAVELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
REYES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,16,16
RIBERALTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,195,195
ROBORE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,22,22
SABAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
SACABA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,135,135
SACACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,12,12
SAIPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,4,4
SAMAIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,6,6
SAN ANDRES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,6,6
SAN BENITO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
SAN BORJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,62,62
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,16,16
SAN CARLOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,29,29
SAN IGNACIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,28,28
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,76,76
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,31,31
SAN JOAQUIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,10,10
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,36,36
SAN JULIAN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,56,56
SAN LORENZO(PND),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,12,12
SAN LUCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,29,29
SAN MATIAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,5,5
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,10,10
SAN PEDRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,7,7
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,15,15
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
SAN RAFAEL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,4,4
SAN RAMON BENI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,10,10
SAN RAMON SCZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,12,12
SANTA ANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,26,26
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1601,1601
SANTA ROSA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,3,3
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,8,8
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,8,8
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
SANTIVAÑES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,6,6
SAPAHAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,4,4
SENA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,4,4
SHINAOTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,34,34
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,7,7
SICAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,5,5
SIPE SIPE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,32,32
SOPACHUY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,4,4
SORACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
SORATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,9,9
SUCRE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,466,466
TACACOMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,7,7
TACOPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,6,6
TAHUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
TAPACARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
TARABUCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,15,15
TARACO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
TARATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,5,5
TARIJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,197,197
TARVITA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,19,19
TEOPONTE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,14,14
TIAWANACU,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
TINGUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
TIPUANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,6,6
TIQUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,96,96
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,4,4
TOCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,3,3
TODOS SANTOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
TOLATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,2,2
TOLEDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,1,1
TOMAVE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,9,9
TOMINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,7,7
TORO TORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2017-01-01,5,5
