municipality,group,variable,month,Mujeres con visita de control en las 48 hrs siguientes al parto,TOTAL
CHUMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
CKOCHAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
COBIJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,26,26
COCAPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
COCHABAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,445,445
COLCAPIRHUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,30,30
"COLCHA ""K""",atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
COLLANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,7,7
COLOMI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,14,14
COLPA BELGICA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
COLQUECHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,13,13
COLQUIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,10,10
COMARAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,30,30
COMBAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
CONCEPCION,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
CORIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
CORO CORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
COROICO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
CORQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
COTAGAITA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
COTOCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,69,69
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
CUEVO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
CULPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,16,16
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
DESAGUADERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
EL ALTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,722,722
EL PUENTE(STC),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
EL PUENTE(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
EL TORNO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,68,68
EL VILLAR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,22,22
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,13,13
ESCOMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,9,9
EUCALIPTUS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,7,7
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
FILADELFIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,7,7
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
GUANAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,15,15
GUAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
GUAYARAMERIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,6,6
GUTIERREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,6,6
HUACARETA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
HUANUNI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,24,24
HUARACAJE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
HUARINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
HUAYLLAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
ICLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,7,7
INCAHUASI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,12,12
INGAVI (HUMAITA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
INQUISIVI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,9,9
IXIAMAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
LA ASUNTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,42,42
LA GUARDIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,25,25
LA PAZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,554,554
LAGUNILLAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
LAJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
LAS CARRERAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,6,6
LLICA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
LURIBAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,10,10
MACHARETI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
MAGDALENA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
MAIRANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,6,6
MAPIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,9,9
MECAPACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
MINEROS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,12,12
MIZQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,20,20
MOCOMOCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
MOJOCOYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,10,10
MONTEAGUDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,41,41
MONTERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,37,37
MOROCHATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
OCURI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,6,6
OKINAWA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,7,7
OMEREQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
ORURO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,407,407
PADCAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
PADILLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,19,19
PALCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
PALOS BLANCOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,24,24
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
PAMPA GRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,6,6
PAPEL PAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
PAZÑA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
POCOATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,9,9
POCONA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,9,9
POJO (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
PORCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,15,15
POROMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
PORONGO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
PORTACHUELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,42,42
PORVENIR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
POSTRER VALLE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
POTOSI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,333,333
PRESTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,9,9
PUCARANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
PUERTO ACOSTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
PUERTO PEREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,20,20
PUERTO RICO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,8,8
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,9,9
PUNA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,12,12
PUNATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,56,56
QUIABAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
QUILLACOLLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,70,70
QUIME,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
QUIRUSILLAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
RAVELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,7,7
REYES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,15,15
RIBERALTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,222,222
ROBORE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,20,20
RURRENABAQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,6,6
SABAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
SACABA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,109,109
SACABAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
SACACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,10,10
SAIPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,8,8
SAMAIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
SAN AGUSTIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,8,8
SAN BENITO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
SAN BORJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,73,73
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
SAN CARLOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,37,37
SAN IGNACIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,36,36
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,95,95
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,32,32
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,30,30
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
SAN JULIAN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,67,67
SAN LORENZO(PND),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
SAN LUCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,39,39
SAN MATIAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,9,9
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,10,10
SAN PEDRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,12,12
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,8,8
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
SAN RAFAEL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,15,15
SANTA ANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,25,25
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1428,1428
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,7,7
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
SANTIVAÑES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
SAPAHAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
SENA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,6,6
SHINAOTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,26,26
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,8,8
SICAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
SOPACHUY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,8,8
SORACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
SORATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
SUCRE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,165,165
TACACOMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
TACOBAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
TACOPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
TAPACARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,6,6
TARACO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
TARATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
TARIJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,130,130
TARVITA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,16,16
TEOPONTE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,7,7
TIAWANACU,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,9,9
TINGUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
TIPUANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,8,8
TIQUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,12,12
TOCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
TOLATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
TOLEDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,7,7
TOMAVE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,7,7
TOMINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,11,11
TORO TORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
TOTORA(CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,5,5
TRIGAL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
TRINIDAD,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,10,10
TUPIZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
TURCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
UMALA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,2,2
UNCIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,7,7
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,1,1
URUBICHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
VACAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
VALLEGRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,43,43
VIACHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,32,32
VILA VILA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,3,3
VILLA CHARCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,9,9
VILLA MONTES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,37,37
VILLA RIVERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2015-01-01,4,4
