municipality,group,variable,month,Inyectables,TOTAL
PAZÑA,otras actividades de enfermeria,inyectables,2022-01-01,335,335
PELECHUCO,otras actividades de enfermeria,inyectables,2022-01-01,191,191
POCOATA,otras actividades de enfermeria,inyectables,2022-01-01,603,603
POCONA,otras actividades de enfermeria,inyectables,2022-01-01,1013,1013
POJO (CBBA),otras actividades de enfermeria,inyectables,2022-01-01,539,539
POOPO,otras actividades de enfermeria,inyectables,2022-01-01,282,282
PORCO,otras actividades de enfermeria,inyectables,2022-01-01,494,494
POROMA,otras actividades de enfermeria,inyectables,2022-01-01,1271,1271
PORONGO,otras actividades de enfermeria,inyectables,2022-01-01,1195,1195
PORTACHUELO,otras actividades de enfermeria,inyectables,2022-01-01,1284,1284
PORVENIR,otras actividades de enfermeria,inyectables,2022-01-01,1324,1324
POSTRER VALLE,otras actividades de enfermeria,inyectables,2022-01-01,127,127
POTOSI,otras actividades de enfermeria,inyectables,2022-01-01,51557,51557
PRESTO,otras actividades de enfermeria,inyectables,2022-01-01,1045,1045
PUCARA,otras actividades de enfermeria,inyectables,2022-01-01,253,253
PUCARANI,otras actividades de enfermeria,inyectables,2022-01-01,321,321
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2022-01-01,197,197
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2022-01-01,241,241
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2022-01-01,1178,1178
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2022-01-01,186,186
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2022-01-01,721,721
PUERTO RICO,otras actividades de enfermeria,inyectables,2022-01-01,1747,1747
PUERTO SILES,otras actividades de enfermeria,inyectables,2022-01-01,125,125
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2022-01-01,616,616
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2022-01-01,3679,3679
PUNA,otras actividades de enfermeria,inyectables,2022-01-01,1649,1649
PUNATA,otras actividades de enfermeria,inyectables,2022-01-01,5138,5138
QUIABAYA,otras actividades de enfermeria,inyectables,2022-01-01,193,193
QUILLACOLLO,otras actividades de enfermeria,inyectables,2022-01-01,7009,7009
QUIME,otras actividades de enfermeria,inyectables,2022-01-01,475,475
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2022-01-01,7,7
RAQAYPAMPA(ETA),otras actividades de enfermeria,inyectables,2022-01-01,430,430
RAVELO,otras actividades de enfermeria,inyectables,2022-01-01,1361,1361
REYES,otras actividades de enfermeria,inyectables,2022-01-01,1574,1574
RIBERALTA,otras actividades de enfermeria,inyectables,2022-01-01,49049,49049
ROBORE,otras actividades de enfermeria,inyectables,2022-01-01,6753,6753
RURRENABAQUE,otras actividades de enfermeria,inyectables,2022-01-01,2804,2804
SABAYA,otras actividades de enfermeria,inyectables,2022-01-01,982,982
SACABA,otras actividades de enfermeria,inyectables,2022-01-01,13942,13942
SACABAMBA,otras actividades de enfermeria,inyectables,2022-01-01,87,87
SACACA,otras actividades de enfermeria,inyectables,2022-01-01,338,338
SAIPINA,otras actividades de enfermeria,inyectables,2022-01-01,463,463
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2022-01-01,712,712
SAMAIPATA,otras actividades de enfermeria,inyectables,2022-01-01,980,980
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2022-01-01,364,364
SAN ANDRES,otras actividades de enfermeria,inyectables,2022-01-01,1032,1032
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2022-01-01,103,103
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2022-01-01,128,128
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2022-01-01,1216,1216
SAN BENITO,otras actividades de enfermeria,inyectables,2022-01-01,197,197
SAN BORJA,otras actividades de enfermeria,inyectables,2022-01-01,3007,3007
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2022-01-01,2191,2191
SAN CARLOS,otras actividades de enfermeria,inyectables,2022-01-01,3815,3815
SAN IGNACIO,otras actividades de enfermeria,inyectables,2022-01-01,4956,4956
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2022-01-01,11843,11843
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2022-01-01,172,172
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2022-01-01,510,510
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2022-01-01,1935,1935
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2022-01-01,4932,4932
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2022-01-01,1230,1230
SAN JULIAN,otras actividades de enfermeria,inyectables,2022-01-01,5606,5606
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2022-01-01,1696,1696
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2022-01-01,1538,1538
SAN LUCAS,otras actividades de enfermeria,inyectables,2022-01-01,3949,3949
SAN MATIAS,otras actividades de enfermeria,inyectables,2022-01-01,1838,1838
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2022-01-01,1900,1900
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2022-01-01,344,344
SAN PEDRO,otras actividades de enfermeria,inyectables,2022-01-01,5929,5929
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2022-01-01,505,505
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2022-01-01,281,281
SAN PEDRO DE MACHA,otras actividades de enfermeria,inyectables,2022-01-01,780,780
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2022-01-01,169,169
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2022-01-01,358,358
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2022-01-01,762,762
SAN RAFAEL,otras actividades de enfermeria,inyectables,2022-01-01,1037,1037
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2022-01-01,913,913
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2022-01-01,1668,1668
SANTA ANA,otras actividades de enfermeria,inyectables,2022-01-01,2356,2356
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2022-01-01,332080,332080
SANTA ROSA,otras actividades de enfermeria,inyectables,2022-01-01,3415,3415
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2022-01-01,2008,2008
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2022-01-01,25,25
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2022-01-01,391,391
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2022-01-01,204,204
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2022-01-01,181,181
SANTIVAÑES,otras actividades de enfermeria,inyectables,2022-01-01,335,335
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2022-01-01,247,247
SAPAHAQUI,otras actividades de enfermeria,inyectables,2022-01-01,244,244
SENA,otras actividades de enfermeria,inyectables,2022-01-01,948,948
SHINAOTA,otras actividades de enfermeria,inyectables,2022-01-01,3070,3070
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2022-01-01,570,570
SICAYA,otras actividades de enfermeria,inyectables,2022-01-01,65,65
SIPE SIPE,otras actividades de enfermeria,inyectables,2022-01-01,825,825
SOPACHUY,otras actividades de enfermeria,inyectables,2022-01-01,686,686
SORACACHI,otras actividades de enfermeria,inyectables,2022-01-01,254,254
SORATA,otras actividades de enfermeria,inyectables,2022-01-01,581,581
SUCRE,otras actividades de enfermeria,inyectables,2022-01-01,121734,121734
TACACHI,otras actividades de enfermeria,inyectables,2022-01-01,30,30
TACACOMA,otras actividades de enfermeria,inyectables,2022-01-01,615,615
TACOBAMBA,otras actividades de enfermeria,inyectables,2022-01-01,385,385
TACOPAYA,otras actividades de enfermeria,inyectables,2022-01-01,208,208
TAHUA,otras actividades de enfermeria,inyectables,2022-01-01,203,203
TAPACARI,otras actividades de enfermeria,inyectables,2022-01-01,549,549
TARABUCO,otras actividades de enfermeria,inyectables,2022-01-01,1351,1351
TARACO,otras actividades de enfermeria,inyectables,2022-01-01,145,145
TARATA,otras actividades de enfermeria,inyectables,2022-01-01,125,125
TARIJA,otras actividades de enfermeria,inyectables,2022-01-01,385157,385157
TARVITA,otras actividades de enfermeria,inyectables,2022-01-01,1424,1424
TEOPONTE,otras actividades de enfermeria,inyectables,2022-01-01,536,536
TIAHUANACU,otras actividades de enfermeria,inyectables,2022-01-01,247,247
TINGUIPAYA,otras actividades de enfermeria,inyectables,2022-01-01,570,570
TIPUANI,otras actividades de enfermeria,inyectables,2022-01-01,1108,1108
TIQUIPAYA,otras actividades de enfermeria,inyectables,2022-01-01,1077,1077
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2022-01-01,434,434
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2022-01-01,32,32
TOCO,otras actividades de enfermeria,inyectables,2022-01-01,473,473
TODOS SANTOS,otras actividades de enfermeria,inyectables,2022-01-01,126,126
TOLATA,otras actividades de enfermeria,inyectables,2022-01-01,183,183
TOLEDO,otras actividades de enfermeria,inyectables,2022-01-01,244,244
TOMAVE,otras actividades de enfermeria,inyectables,2022-01-01,991,991
TOMINA,otras actividades de enfermeria,inyectables,2022-01-01,1258,1258
TORO TORO,otras actividades de enfermeria,inyectables,2022-01-01,492,492
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2022-01-01,934,934
TOTORA(ORR),otras actividades de enfermeria,inyectables,2022-01-01,254,254
TRIGAL,otras actividades de enfermeria,inyectables,2022-01-01,115,115
TRINIDAD,otras actividades de enfermeria,inyectables,2022-01-01,93165,93165
TUPIZA,otras actividades de enfermeria,inyectables,2022-01-01,7339,7339
TURCO,otras actividades de enfermeria,inyectables,2022-01-01,271,271
UMALA,otras actividades de enfermeria,inyectables,2022-01-01,161,161
UNCIA,otras actividades de enfermeria,inyectables,2022-01-01,3311,3311
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2022-01-01,667,667
URUBICHA,otras actividades de enfermeria,inyectables,2022-01-01,349,349
UYUNI,otras actividades de enfermeria,inyectables,2022-01-01,4935,4935
VACAS,otras actividades de enfermeria,inyectables,2022-01-01,235,235
VALLEGRANDE,otras actividades de enfermeria,inyectables,2022-01-01,4915,4915
VIACHA,otras actividades de enfermeria,inyectables,2022-01-01,9342,9342
VILA VILA,otras actividades de enfermeria,inyectables,2022-01-01,131,131
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2022-01-01,832,832
VILLA MONTES,otras actividades de enfermeria,inyectables,2022-01-01,14237,14237
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2022-01-01,1037,1037
VILLA RIVERO,otras actividades de enfermeria,inyectables,2022-01-01,217,217
VILLA SERRANO,otras actividades de enfermeria,inyectables,2022-01-01,1250,1250
VILLA TUNARI,otras actividades de enfermeria,inyectables,2022-01-01,4223,4223
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2022-01-01,857,857
VILLAZON,otras actividades de enfermeria,inyectables,2022-01-01,4068,4068
VINTO,otras actividades de enfermeria,inyectables,2022-01-01,1029,1029
VITICHI,otras actividades de enfermeria,inyectables,2022-01-01,692,692
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2022-01-01,17,17
WARNES,otras actividades de enfermeria,inyectables,2022-01-01,11318,11318
YACO,otras actividades de enfermeria,inyectables,2022-01-01,200,200
YACUIBA,otras actividades de enfermeria,inyectables,2022-01-01,31258,31258
YAMPARAEZ,otras actividades de enfermeria,inyectables,2022-01-01,895,895
YANACACHI,otras actividades de enfermeria,inyectables,2022-01-01,351,351
YAPACANI,otras actividades de enfermeria,inyectables,2022-01-01,13435,13435
YOCALLA,otras actividades de enfermeria,inyectables,2022-01-01,413,413
YOTALA,otras actividades de enfermeria,inyectables,2022-01-01,1063,1063
YUNCHARA,otras actividades de enfermeria,inyectables,2022-01-01,344,344
YUNGUYO DE LITORAL,otras actividades de enfermeria,inyectables,2022-01-01,175,175
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2022-01-01,1019,1019
ACACIO,otras actividades de enfermeria,inyectables,2022-02-01,177,177
ACHACACHI,otras actividades de enfermeria,inyectables,2022-02-01,1265,1265
ACHOCALLA,otras actividades de enfermeria,inyectables,2022-02-01,422,422
AIQUILE,otras actividades de enfermeria,inyectables,2022-02-01,1324,1324
ALALAY,otras actividades de enfermeria,inyectables,2022-02-01,47,47
ALCALA,otras actividades de enfermeria,inyectables,2022-02-01,332,332
ALTO BENI,otras actividades de enfermeria,inyectables,2022-02-01,717,717
ANCORAIMES,otras actividades de enfermeria,inyectables,2022-02-01,159,159
ANDAMARCA,otras actividades de enfermeria,inyectables,2022-02-01,166,166
ANTEQUERA,otras actividades de enfermeria,inyectables,2022-02-01,42,42
ANZALDO,otras actividades de enfermeria,inyectables,2022-02-01,122,122
APOLO,otras actividades de enfermeria,inyectables,2022-02-01,751,751
ARAMPAMPA,otras actividades de enfermeria,inyectables,2022-02-01,109,109
ARANI,otras actividades de enfermeria,inyectables,2022-02-01,229,229
ARBIETO,otras actividades de enfermeria,inyectables,2022-02-01,936,936
ARQUE,otras actividades de enfermeria,inyectables,2022-02-01,125,125
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2022-02-01,6125,6125
ATOCHA,otras actividades de enfermeria,inyectables,2022-02-01,2370,2370
AUCAPATA,otras actividades de enfermeria,inyectables,2022-02-01,352,352
AYATA,otras actividades de enfermeria,inyectables,2022-02-01,216,216
AYO AYO,otras actividades de enfermeria,inyectables,2022-02-01,95,95
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2022-02-01,1060,1060
AZURDUY,otras actividades de enfermeria,inyectables,2022-02-01,907,907
BATALLAS,otras actividades de enfermeria,inyectables,2022-02-01,205,205
BAURES,otras actividades de enfermeria,inyectables,2022-02-01,1368,1368
