municipality,group,variable,month,Sueros,TOTAL
BERMEJO,otras actividades de enfermeria,sueros,2022-01-01,20943,20943
BETANZOS,otras actividades de enfermeria,sueros,2022-01-01,51,51
BOLIVAR,otras actividades de enfermeria,sueros,2022-01-01,4,4
BOLPEBRA,otras actividades de enfermeria,sueros,2022-01-01,7,7
BOYUIBE,otras actividades de enfermeria,sueros,2022-01-01,9,9
BUENA VISTA,otras actividades de enfermeria,sueros,2022-01-01,26,26
CABEZAS,otras actividades de enfermeria,sueros,2022-01-01,199,199
CAIROMA,otras actividades de enfermeria,sueros,2022-01-01,14,14
"CAIZA ""D""",otras actividades de enfermeria,sueros,2022-01-01,17,17
CAJUATA,otras actividades de enfermeria,sueros,2022-01-01,39,39
CALACOTO,otras actividades de enfermeria,sueros,2022-01-01,2,2
CALAMARCA,otras actividades de enfermeria,sueros,2022-01-01,4,4
CAMARGO,otras actividades de enfermeria,sueros,2022-01-01,277,277
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2022-01-01,15,15
CAMIRI,otras actividades de enfermeria,sueros,2022-01-01,1614,1614
CAPINOTA,otras actividades de enfermeria,sueros,2022-01-01,97,97
CAQUIAVIRI,otras actividades de enfermeria,sueros,2022-01-01,10,10
CARACOLLO,otras actividades de enfermeria,sueros,2022-01-01,35,35
CARANAVI,otras actividades de enfermeria,sueros,2022-01-01,581,581
CARAPARI,otras actividades de enfermeria,sueros,2022-01-01,86,86
CARIPUYO,otras actividades de enfermeria,sueros,2022-01-01,3,3
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2022-01-01,107,107
CATACORA,otras actividades de enfermeria,sueros,2022-01-01,3,3
CHACARILLA,otras actividades de enfermeria,sueros,2022-01-01,1,1
CHALLAPATA,otras actividades de enfermeria,sueros,2022-01-01,130,130
CHAQUI,otras actividades de enfermeria,sueros,2022-01-01,11,11
CHARAGUA,otras actividades de enfermeria,sueros,2022-01-01,267,267
CHARAÑA,otras actividades de enfermeria,sueros,2022-01-01,1,1
CHAYANTA,otras actividades de enfermeria,sueros,2022-01-01,15,15
CHIMORE,otras actividades de enfermeria,sueros,2022-01-01,82,82
CHOQUE COTA,otras actividades de enfermeria,sueros,2022-01-01,4,4
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2022-01-01,154,154
CHUMA,otras actividades de enfermeria,sueros,2022-01-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,sueros,2022-01-01,11,11
CKOCHAS,otras actividades de enfermeria,sueros,2022-01-01,19,19
CLIZA,otras actividades de enfermeria,sueros,2022-01-01,30,30
COBIJA,otras actividades de enfermeria,sueros,2022-01-01,1054,1054
COCAPATA,otras actividades de enfermeria,sueros,2022-01-01,14,14
COCHABAMBA,otras actividades de enfermeria,sueros,2022-01-01,24512,24512
COIPASA,otras actividades de enfermeria,sueros,2022-01-01,7,7
COLCAPIRHUA,otras actividades de enfermeria,sueros,2022-01-01,716,716
"COLCHA ""K""",otras actividades de enfermeria,sueros,2022-01-01,19,19
COLLANA,otras actividades de enfermeria,sueros,2022-01-01,2,2
COLOMI,otras actividades de enfermeria,sueros,2022-01-01,52,52
COLPA BELGICA,otras actividades de enfermeria,sueros,2022-01-01,34,34
COLQUECHACA,otras actividades de enfermeria,sueros,2022-01-01,9,9
COLQUENCHA,otras actividades de enfermeria,sueros,2022-01-01,5,5
COLQUIRI,otras actividades de enfermeria,sueros,2022-01-01,20,20
COMANCHE,otras actividades de enfermeria,sueros,2022-01-01,1,1
COMARAPA,otras actividades de enfermeria,sueros,2022-01-01,151,151
CONCEPCION,otras actividades de enfermeria,sueros,2022-01-01,209,209
COPACABANA,otras actividades de enfermeria,sueros,2022-01-01,21,21
CORIPATA,otras actividades de enfermeria,sueros,2022-01-01,8,8
CORO CORO,otras actividades de enfermeria,sueros,2022-01-01,6,6
COROICO,otras actividades de enfermeria,sueros,2022-01-01,146,146
CORQUE,otras actividades de enfermeria,sueros,2022-01-01,10,10
COTAGAITA,otras actividades de enfermeria,sueros,2022-01-01,136,136
COTOCA,otras actividades de enfermeria,sueros,2022-01-01,705,705
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,sueros,2022-01-01,1,1
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2022-01-01,161,161
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2022-01-01,3,3
CUEVO,otras actividades de enfermeria,sueros,2022-01-01,6,6
CULPINA,otras actividades de enfermeria,sueros,2022-01-01,71,71
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2022-01-01,2,2
CURVA,otras actividades de enfermeria,sueros,2022-01-01,4,4
DESAGUADERO,otras actividades de enfermeria,sueros,2022-01-01,1,1
EL ALTO,otras actividades de enfermeria,sueros,2022-01-01,35771,35771
EL CHORO,otras actividades de enfermeria,sueros,2022-01-01,5,5
EL PUENTE(STC),otras actividades de enfermeria,sueros,2022-01-01,105,105
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2022-01-01,15,15
EL TORNO,otras actividades de enfermeria,sueros,2022-01-01,788,788
EL VILLAR,otras actividades de enfermeria,sueros,2022-01-01,56,56
ENTRE RIOS TRJ,otras actividades de enfermeria,sueros,2022-01-01,129,129
ENTRE RIOS CBBA,otras actividades de enfermeria,sueros,2022-01-01,132,132
ESCOMA,otras actividades de enfermeria,sueros,2022-01-01,3,3
EUCALIPTUS,otras actividades de enfermeria,sueros,2022-01-01,2,2
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2022-01-01,4,4
EXALTACION,otras actividades de enfermeria,sueros,2022-01-01,15,15
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2022-01-01,125,125
FILADELFIA,otras actividades de enfermeria,sueros,2022-01-01,26,26
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,sueros,2022-01-01,10,10
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2022-01-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2022-01-01,10,10
GUANAY,otras actividades de enfermeria,sueros,2022-01-01,86,86
GUAQUI,otras actividades de enfermeria,sueros,2022-01-01,4,4
GUAYARAMERIN,otras actividades de enfermeria,sueros,2022-01-01,3211,3211
GUTIERREZ,otras actividades de enfermeria,sueros,2022-01-01,64,64
HUACARETA,otras actividades de enfermeria,sueros,2022-01-01,174,174
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2022-01-01,20,20
HUACHACALLA,otras actividades de enfermeria,sueros,2022-01-01,4,4
HUANUNI,otras actividades de enfermeria,sueros,2022-01-01,2035,2035
HUARACAJE,otras actividades de enfermeria,sueros,2022-01-01,75,75
HUARINA,otras actividades de enfermeria,sueros,2022-01-01,23,23
HUATAJATA,otras actividades de enfermeria,sueros,2022-01-01,6,6
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2022-01-01,4,4
ICHOCA,otras actividades de enfermeria,sueros,2022-01-01,1,1
ICLA,otras actividades de enfermeria,sueros,2022-01-01,17,17
INCAHUASI,otras actividades de enfermeria,sueros,2022-01-01,61,61
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2022-01-01,18,18
INQUISIVI,otras actividades de enfermeria,sueros,2022-01-01,14,14
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2022-01-01,18,18
IXIAMAS,otras actividades de enfermeria,sueros,2022-01-01,48,48
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2022-01-01,6,6
LA ASUNTA,otras actividades de enfermeria,sueros,2022-01-01,59,59
LA GUARDIA,otras actividades de enfermeria,sueros,2022-01-01,2605,2605
LA PAZ,otras actividades de enfermeria,sueros,2022-01-01,44370,44370
LAGUNILLAS,otras actividades de enfermeria,sueros,2022-01-01,53,53
LAJA,otras actividades de enfermeria,sueros,2022-01-01,5,5
LAS CARRERAS,otras actividades de enfermeria,sueros,2022-01-01,33,33
LICOMA PAMPA,otras actividades de enfermeria,sueros,2022-01-01,5,5
LLALLAGUA,otras actividades de enfermeria,sueros,2022-01-01,845,845
LLICA,otras actividades de enfermeria,sueros,2022-01-01,7,7
LORETO,otras actividades de enfermeria,sueros,2022-01-01,14,14
LURIBAY,otras actividades de enfermeria,sueros,2022-01-01,20,20
MACHACAMARCA,otras actividades de enfermeria,sueros,2022-01-01,3,3
MACHARETI,otras actividades de enfermeria,sueros,2022-01-01,48,48
MAGDALENA,otras actividades de enfermeria,sueros,2022-01-01,283,283
MAIRANA,otras actividades de enfermeria,sueros,2022-01-01,94,94
MAPIRI,otras actividades de enfermeria,sueros,2022-01-01,62,62
MECAPACA,otras actividades de enfermeria,sueros,2022-01-01,7,7
MINEROS,otras actividades de enfermeria,sueros,2022-01-01,452,452
MIZQUE,otras actividades de enfermeria,sueros,2022-01-01,90,90
MOCOMOCO,otras actividades de enfermeria,sueros,2022-01-01,29,29
MOJINETE,otras actividades de enfermeria,sueros,2022-01-01,1,1
MOJOCOYA,otras actividades de enfermeria,sueros,2022-01-01,37,37
MONTEAGUDO,otras actividades de enfermeria,sueros,2022-01-01,1311,1311
MONTERO,otras actividades de enfermeria,sueros,2022-01-01,4028,4028
MORO MORO,otras actividades de enfermeria,sueros,2022-01-01,5,5
MOROCHATA,otras actividades de enfermeria,sueros,2022-01-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2022-01-01,62,62
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2022-01-01,35,35
OCURI,otras actividades de enfermeria,sueros,2022-01-01,16,16
OKINAWA,otras actividades de enfermeria,sueros,2022-01-01,65,65
OMEREQUE,otras actividades de enfermeria,sueros,2022-01-01,86,86
ORURO,otras actividades de enfermeria,sueros,2022-01-01,10515,10515
PADCAYA,otras actividades de enfermeria,sueros,2022-01-01,66,66
PADILLA,otras actividades de enfermeria,sueros,2022-01-01,287,287
PAILON,otras actividades de enfermeria,sueros,2022-01-01,1011,1011
PALCA,otras actividades de enfermeria,sueros,2022-01-01,12,12
PALOS BLANCOS,otras actividades de enfermeria,sueros,2022-01-01,193,193
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2022-01-01,4,4
PAMPA GRANDE,otras actividades de enfermeria,sueros,2022-01-01,40,40
PAPEL PAMPA,otras actividades de enfermeria,sueros,2022-01-01,3,3
PASORAPA,otras actividades de enfermeria,sueros,2022-01-01,6,6
PATACAMAYA,otras actividades de enfermeria,sueros,2022-01-01,93,93
PAZÑA,otras actividades de enfermeria,sueros,2022-01-01,6,6
PELECHUCO,otras actividades de enfermeria,sueros,2022-01-01,7,7
POCOATA,otras actividades de enfermeria,sueros,2022-01-01,13,13
POCONA,otras actividades de enfermeria,sueros,2022-01-01,12,12
POJO (CBBA),otras actividades de enfermeria,sueros,2022-01-01,16,16
POOPO,otras actividades de enfermeria,sueros,2022-01-01,14,14
PORCO,otras actividades de enfermeria,sueros,2022-01-01,12,12
POROMA,otras actividades de enfermeria,sueros,2022-01-01,45,45
PORONGO,otras actividades de enfermeria,sueros,2022-01-01,55,55
PORTACHUELO,otras actividades de enfermeria,sueros,2022-01-01,550,550
PORVENIR,otras actividades de enfermeria,sueros,2022-01-01,61,61
POSTRER VALLE,otras actividades de enfermeria,sueros,2022-01-01,30,30
POTOSI,otras actividades de enfermeria,sueros,2022-01-01,3040,3040
PRESTO,otras actividades de enfermeria,sueros,2022-01-01,40,40
PUCARA,otras actividades de enfermeria,sueros,2022-01-01,31,31
PUCARANI,otras actividades de enfermeria,sueros,2022-01-01,9,9
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2022-01-01,7,7
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2022-01-01,4,4
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2022-01-01,90,90
PUERTO PEREZ,otras actividades de enfermeria,sueros,2022-01-01,3,3
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2022-01-01,385,385
PUERTO RICO,otras actividades de enfermeria,sueros,2022-01-01,53,53
PUERTO SILES,otras actividades de enfermeria,sueros,2022-01-01,10,10
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2022-01-01,12,12
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2022-01-01,277,277
PUNA,otras actividades de enfermeria,sueros,2022-01-01,29,29
PUNATA,otras actividades de enfermeria,sueros,2022-01-01,725,725
QUIABAYA,otras actividades de enfermeria,sueros,2022-01-01,2,2
QUILLACOLLO,otras actividades de enfermeria,sueros,2022-01-01,925,925
QUIME,otras actividades de enfermeria,sueros,2022-01-01,10,10
QUIRUSILLAS,otras actividades de enfermeria,sueros,2022-01-01,113,113
RAQAYPAMPA(ETA),otras actividades de enfermeria,sueros,2022-01-01,3,3
RAVELO,otras actividades de enfermeria,sueros,2022-01-01,39,39
REYES,otras actividades de enfermeria,sueros,2022-01-01,71,71
RIBERALTA,otras actividades de enfermeria,sueros,2022-01-01,26885,26885
ROBORE,otras actividades de enfermeria,sueros,2022-01-01,522,522
RURRENABAQUE,otras actividades de enfermeria,sueros,2022-01-01,447,447
SABAYA,otras actividades de enfermeria,sueros,2022-01-01,16,16
SACABA,otras actividades de enfermeria,sueros,2022-01-01,1533,1533
SACABAMBA,otras actividades de enfermeria,sueros,2022-01-01,5,5
SACACA,otras actividades de enfermeria,sueros,2022-01-01,11,11
SAIPINA,otras actividades de enfermeria,sueros,2022-01-01,16,16
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2022-01-01,9,9
SAMAIPATA,otras actividades de enfermeria,sueros,2022-01-01,35,35
SAN AGUSTIN,otras actividades de enfermeria,sueros,2022-01-01,2,2
SAN ANDRES,otras actividades de enfermeria,sueros,2022-01-01,61,61
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2022-01-01,5,5
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2022-01-01,2,2
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2022-01-01,20,20
SAN BENITO,otras actividades de enfermeria,sueros,2022-01-01,15,15
SAN BORJA,otras actividades de enfermeria,sueros,2022-01-01,209,209
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2022-01-01,245,245
SAN CARLOS,otras actividades de enfermeria,sueros,2022-01-01,661,661
SAN IGNACIO,otras actividades de enfermeria,sueros,2022-01-01,308,308
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2022-01-01,1456,1456
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2022-01-01,7,7
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2022-01-01,14,14
SAN JOAQUIN,otras actividades de enfermeria,sueros,2022-01-01,161,161
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2022-01-01,349,349
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2022-01-01,124,124
SAN JULIAN,otras actividades de enfermeria,sueros,2022-01-01,728,728
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2022-01-01,72,72
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2022-01-01,68,68
SAN LUCAS,otras actividades de enfermeria,sueros,2022-01-01,322,322
SAN MATIAS,otras actividades de enfermeria,sueros,2022-01-01,176,176
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2022-01-01,99,99
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2022-01-01,2,2
SAN PEDRO,otras actividades de enfermeria,sueros,2022-01-01,297,297
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2022-01-01,12,12
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2022-01-01,3,3
SAN PEDRO DE MACHA,otras actividades de enfermeria,sueros,2022-01-01,9,9
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2022-01-01,6,6
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2022-01-01,13,13
SAN RAFAEL,otras actividades de enfermeria,sueros,2022-01-01,19,19
SAN RAMON BENI,otras actividades de enfermeria,sueros,2022-01-01,104,104
SAN RAMON SCZ,otras actividades de enfermeria,sueros,2022-01-01,145,145
SANTA ANA,otras actividades de enfermeria,sueros,2022-01-01,549,549
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2022-01-01,50515,50515
SANTA ROSA,otras actividades de enfermeria,sueros,2022-01-01,369,369
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2022-01-01,210,210
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2022-01-01,4,4
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2022-01-01,7,7
SANTIAGO DE HUATA,otras actividades de enfermeria,sueros,2022-01-01,7,7
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2022-01-01,2,2
SANTIVAÑES,otras actividades de enfermeria,sueros,2022-01-01,3,3
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2022-01-01,4,4
SAPAHAQUI,otras actividades de enfermeria,sueros,2022-01-01,4,4
SENA,otras actividades de enfermeria,sueros,2022-01-01,62,62
SHINAOTA,otras actividades de enfermeria,sueros,2022-01-01,368,368
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2022-01-01,10,10
SICAYA,otras actividades de enfermeria,sueros,2022-01-01,2,2
SIPE SIPE,otras actividades de enfermeria,sueros,2022-01-01,42,42
SOPACHUY,otras actividades de enfermeria,sueros,2022-01-01,29,29
SORACACHI,otras actividades de enfermeria,sueros,2022-01-01,2,2
SORATA,otras actividades de enfermeria,sueros,2022-01-01,27,27
SUCRE,otras actividades de enfermeria,sueros,2022-01-01,19856,19856
TACACHI,otras actividades de enfermeria,sueros,2022-01-01,3,3
TACACOMA,otras actividades de enfermeria,sueros,2022-01-01,15,15
TACOBAMBA,otras actividades de enfermeria,sueros,2022-01-01,6,6
TACOPAYA,otras actividades de enfermeria,sueros,2022-01-01,4,4
TAHUA,otras actividades de enfermeria,sueros,2022-01-01,11,11
TAPACARI,otras actividades de enfermeria,sueros,2022-01-01,35,35
TARABUCO,otras actividades de enfermeria,sueros,2022-01-01,133,133
TARACO,otras actividades de enfermeria,sueros,2022-01-01,6,6
TARATA,otras actividades de enfermeria,sueros,2022-01-01,11,11
TARIJA,otras actividades de enfermeria,sueros,2022-01-01,19169,19169
TARVITA,otras actividades de enfermeria,sueros,2022-01-01,46,46
TEOPONTE,otras actividades de enfermeria,sueros,2022-01-01,64,64
TIAHUANACU,otras actividades de enfermeria,sueros,2022-01-01,9,9
TINGUIPAYA,otras actividades de enfermeria,sueros,2022-01-01,14,14
TIPUANI,otras actividades de enfermeria,sueros,2022-01-01,80,80
TIQUIPAYA,otras actividades de enfermeria,sueros,2022-01-01,149,149
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2022-01-01,15,15
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,sueros,2022-01-01,1,1
TOCO,otras actividades de enfermeria,sueros,2022-01-01,21,21
TOLATA,otras actividades de enfermeria,sueros,2022-01-01,2,2
TOLEDO,otras actividades de enfermeria,sueros,2022-01-01,4,4
TOMAVE,otras actividades de enfermeria,sueros,2022-01-01,14,14
TOMINA,otras actividades de enfermeria,sueros,2022-01-01,67,67
TORO TORO,otras actividades de enfermeria,sueros,2022-01-01,3,3
TOTORA(CBBA),otras actividades de enfermeria,sueros,2022-01-01,28,28
TOTORA(ORR),otras actividades de enfermeria,sueros,2022-01-01,5,5
TRIGAL,otras actividades de enfermeria,sueros,2022-01-01,1,1
TRINIDAD,otras actividades de enfermeria,sueros,2022-01-01,45292,45292
TUPIZA,otras actividades de enfermeria,sueros,2022-01-01,951,951
TURCO,otras actividades de enfermeria,sueros,2022-01-01,4,4
UMALA,otras actividades de enfermeria,sueros,2022-01-01,4,4
UNCIA,otras actividades de enfermeria,sueros,2022-01-01,118,118
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2022-01-01,23,23
URUBICHA,otras actividades de enfermeria,sueros,2022-01-01,14,14
UYUNI,otras actividades de enfermeria,sueros,2022-01-01,539,539
VACAS,otras actividades de enfermeria,sueros,2022-01-01,2,2
VALLEGRANDE,otras actividades de enfermeria,sueros,2022-01-01,459,459
VIACHA,otras actividades de enfermeria,sueros,2022-01-01,1296,1296
VILA VILA,otras actividades de enfermeria,sueros,2022-01-01,9,9
VILLA CHARCAS,otras actividades de enfermeria,sueros,2022-01-01,37,37
VILLA MONTES,otras actividades de enfermeria,sueros,2022-01-01,1409,1409
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2022-01-01,48,48
VILLA RIVERO,otras actividades de enfermeria,sueros,2022-01-01,4,4
VILLA SERRANO,otras actividades de enfermeria,sueros,2022-01-01,32,32
VILLA TUNARI,otras actividades de enfermeria,sueros,2022-01-01,228,228
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2022-01-01,46,46
VILLAZON,otras actividades de enfermeria,sueros,2022-01-01,811,811
VINTO,otras actividades de enfermeria,sueros,2022-01-01,107,107
VITICHI,otras actividades de enfermeria,sueros,2022-01-01,15,15
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2022-01-01,1,1
WARNES,otras actividades de enfermeria,sueros,2022-01-01,1345,1345
YACO,otras actividades de enfermeria,sueros,2022-01-01,3,3
YACUIBA,otras actividades de enfermeria,sueros,2022-01-01,3499,3499
YAMPARAEZ,otras actividades de enfermeria,sueros,2022-01-01,14,14
YANACACHI,otras actividades de enfermeria,sueros,2022-01-01,9,9
YAPACANI,otras actividades de enfermeria,sueros,2022-01-01,869,869
YOCALLA,otras actividades de enfermeria,sueros,2022-01-01,5,5
YOTALA,otras actividades de enfermeria,sueros,2022-01-01,30,30
YUNCHARA,otras actividades de enfermeria,sueros,2022-01-01,7,7
ZUDAÑEZ,otras actividades de enfermeria,sueros,2022-01-01,40,40
ACACIO,otras actividades de enfermeria,sueros,2022-02-01,3,3
ACHACACHI,otras actividades de enfermeria,sueros,2022-02-01,214,214
ACHOCALLA,otras actividades de enfermeria,sueros,2022-02-01,9,9
AIQUILE,otras actividades de enfermeria,sueros,2022-02-01,142,142
ALALAY,otras actividades de enfermeria,sueros,2022-02-01,1,1
ALCALA,otras actividades de enfermeria,sueros,2022-02-01,9,9
ALTO BENI,otras actividades de enfermeria,sueros,2022-02-01,27,27
ANCORAIMES,otras actividades de enfermeria,sueros,2022-02-01,10,10
ANDAMARCA,otras actividades de enfermeria,sueros,2022-02-01,3,3
ANZALDO,otras actividades de enfermeria,sueros,2022-02-01,8,8
APOLO,otras actividades de enfermeria,sueros,2022-02-01,44,44
ARAMPAMPA,otras actividades de enfermeria,sueros,2022-02-01,6,6
ARANI,otras actividades de enfermeria,sueros,2022-02-01,4,4
ARBIETO,otras actividades de enfermeria,sueros,2022-02-01,2,2
ARQUE,otras actividades de enfermeria,sueros,2022-02-01,7,7
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2022-02-01,472,472
ATOCHA,otras actividades de enfermeria,sueros,2022-02-01,52,52
AUCAPATA,otras actividades de enfermeria,sueros,2022-02-01,4,4
AYATA,otras actividades de enfermeria,sueros,2022-02-01,9,9
AYO AYO,otras actividades de enfermeria,sueros,2022-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2022-02-01,47,47
AZURDUY,otras actividades de enfermeria,sueros,2022-02-01,84,84
BATALLAS,otras actividades de enfermeria,sueros,2022-02-01,5,5
BAURES,otras actividades de enfermeria,sueros,2022-02-01,94,94
BELLA FLOR,otras actividades de enfermeria,sueros,2022-02-01,19,19
BERMEJO,otras actividades de enfermeria,sueros,2022-02-01,3981,3981
BETANZOS,otras actividades de enfermeria,sueros,2022-02-01,48,48
BOLIVAR,otras actividades de enfermeria,sueros,2022-02-01,3,3
BOLPEBRA,otras actividades de enfermeria,sueros,2022-02-01,7,7
BOYUIBE,otras actividades de enfermeria,sueros,2022-02-01,5,5
BUENA VISTA,otras actividades de enfermeria,sueros,2022-02-01,27,27
CABEZAS,otras actividades de enfermeria,sueros,2022-02-01,153,153
CAIROMA,otras actividades de enfermeria,sueros,2022-02-01,19,19
"CAIZA ""D""",otras actividades de enfermeria,sueros,2022-02-01,21,21
CAJUATA,otras actividades de enfermeria,sueros,2022-02-01,30,30
CALACOTO,otras actividades de enfermeria,sueros,2022-02-01,1,1
CALAMARCA,otras actividades de enfermeria,sueros,2022-02-01,5,5
CAMARGO,otras actividades de enfermeria,sueros,2022-02-01,361,361
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2022-02-01,17,17
CAMIRI,otras actividades de enfermeria,sueros,2022-02-01,1077,1077
CAPINOTA,otras actividades de enfermeria,sueros,2022-02-01,81,81
CAQUIAVIRI,otras actividades de enfermeria,sueros,2022-02-01,10,10
CARACOLLO,otras actividades de enfermeria,sueros,2022-02-01,10,10
CARANAVI,otras actividades de enfermeria,sueros,2022-02-01,879,879
CARAPARI,otras actividades de enfermeria,sueros,2022-02-01,82,82
CARIPUYO,otras actividades de enfermeria,sueros,2022-02-01,7,7
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2022-02-01,82,82
CATACORA,otras actividades de enfermeria,sueros,2022-02-01,5,5
CHALLAPATA,otras actividades de enfermeria,sueros,2022-02-01,95,95
CHAQUI,otras actividades de enfermeria,sueros,2022-02-01,7,7
CHARAGUA,otras actividades de enfermeria,sueros,2022-02-01,216,216
CHAYANTA,otras actividades de enfermeria,sueros,2022-02-01,10,10
CHIMORE,otras actividades de enfermeria,sueros,2022-02-01,71,71
CHOQUE COTA,otras actividades de enfermeria,sueros,2022-02-01,6,6
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2022-02-01,116,116
