municipality,group,variable,month,Sueros,TOTAL
MAGDALENA,otras actividades de enfermeria,sueros,2006-01-01,263,263
MAIRANA,otras actividades de enfermeria,sueros,2006-01-01,11,11
MALLA,otras actividades de enfermeria,sueros,2006-01-01,3,3
MAPIRI,otras actividades de enfermeria,sueros,2006-01-01,26,26
MECAPACA,otras actividades de enfermeria,sueros,2006-01-01,7,7
MINEROS,otras actividades de enfermeria,sueros,2006-01-01,5,5
MIZQUE,otras actividades de enfermeria,sueros,2006-01-01,39,39
MOCOMOCO,otras actividades de enfermeria,sueros,2006-01-01,5,5
MOJINETE,otras actividades de enfermeria,sueros,2006-01-01,2,2
MOJOCOYA,otras actividades de enfermeria,sueros,2006-01-01,11,11
MONTEAGUDO,otras actividades de enfermeria,sueros,2006-01-01,66,66
MONTERO,otras actividades de enfermeria,sueros,2006-01-01,1634,1634
MORO MORO,otras actividades de enfermeria,sueros,2006-01-01,3,3
MOROCHATA,otras actividades de enfermeria,sueros,2006-01-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2006-01-01,11,11
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2006-01-01,1,1
OCURI,otras actividades de enfermeria,sueros,2006-01-01,17,17
OKINAWA,otras actividades de enfermeria,sueros,2006-01-01,20,20
OMEREQUE,otras actividades de enfermeria,sueros,2006-01-01,3,3
ORURO,otras actividades de enfermeria,sueros,2006-01-01,9831,9831
PADCAYA,otras actividades de enfermeria,sueros,2006-01-01,80,80
PADILLA,otras actividades de enfermeria,sueros,2006-01-01,201,201
PAILON,otras actividades de enfermeria,sueros,2006-01-01,23,23
PALCA,otras actividades de enfermeria,sueros,2006-01-01,7,7
PALOS BLANCOS,otras actividades de enfermeria,sueros,2006-01-01,80,80
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2006-01-01,2,2
PAMPA GRANDE,otras actividades de enfermeria,sueros,2006-01-01,11,11
PAPEL PAMPA,otras actividades de enfermeria,sueros,2006-01-01,3,3
PASORAPA,otras actividades de enfermeria,sueros,2006-01-01,6,6
PATACAMAYA,otras actividades de enfermeria,sueros,2006-01-01,7,7
PAZÑA,otras actividades de enfermeria,sueros,2006-01-01,21,21
PELECHUCO,otras actividades de enfermeria,sueros,2006-01-01,12,12
POCOATA,otras actividades de enfermeria,sueros,2006-01-01,16,16
POCONA,otras actividades de enfermeria,sueros,2006-01-01,15,15
POJO (CBBA),otras actividades de enfermeria,sueros,2006-01-01,7,7
POOPO,otras actividades de enfermeria,sueros,2006-01-01,7,7
PORCO,otras actividades de enfermeria,sueros,2006-01-01,1,1
POROMA,otras actividades de enfermeria,sueros,2006-01-01,15,15
PORONGO,otras actividades de enfermeria,sueros,2006-01-01,10,10
PORTACHUELO,otras actividades de enfermeria,sueros,2006-01-01,147,147
PORVENIR,otras actividades de enfermeria,sueros,2006-01-01,31,31
POSTRER VALLE,otras actividades de enfermeria,sueros,2006-01-01,7,7
POTOSI,otras actividades de enfermeria,sueros,2006-01-01,5614,5614
PRESTO,otras actividades de enfermeria,sueros,2006-01-01,21,21
PUCARA,otras actividades de enfermeria,sueros,2006-01-01,1,1
PUCARANI,otras actividades de enfermeria,sueros,2006-01-01,18,18
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2006-01-01,5,5
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2006-01-01,20,20
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2006-01-01,8,8
PUERTO PEREZ,otras actividades de enfermeria,sueros,2006-01-01,6,6
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2006-01-01,61,61
PUERTO RICO,otras actividades de enfermeria,sueros,2006-01-01,56,56
PUERTO SILES,otras actividades de enfermeria,sueros,2006-01-01,8,8
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2006-01-01,317,317
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2006-01-01,1694,1694
PUNA,otras actividades de enfermeria,sueros,2006-01-01,49,49
PUNATA,otras actividades de enfermeria,sueros,2006-01-01,331,331
QUIABAYA,otras actividades de enfermeria,sueros,2006-01-01,2,2
QUILLACOLLO,otras actividades de enfermeria,sueros,2006-01-01,941,941
QUIME,otras actividades de enfermeria,sueros,2006-01-01,13,13
QUIRUSILLAS,otras actividades de enfermeria,sueros,2006-01-01,6,6
RAVELO,otras actividades de enfermeria,sueros,2006-01-01,19,19
REYES,otras actividades de enfermeria,sueros,2006-01-01,21,21
RIBERALTA,otras actividades de enfermeria,sueros,2006-01-01,2478,2478
ROBORE,otras actividades de enfermeria,sueros,2006-01-01,147,147
RURRENABAQUE,otras actividades de enfermeria,sueros,2006-01-01,64,64
SABAYA,otras actividades de enfermeria,sueros,2006-01-01,3,3
SACABA,otras actividades de enfermeria,sueros,2006-01-01,522,522
SACABAMBA,otras actividades de enfermeria,sueros,2006-01-01,13,13
SACACA,otras actividades de enfermeria,sueros,2006-01-01,18,18
SAIPINA,otras actividades de enfermeria,sueros,2006-01-01,25,25
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2006-01-01,9,9
SAMAIPATA,otras actividades de enfermeria,sueros,2006-01-01,34,34
SAN AGUSTIN,otras actividades de enfermeria,sueros,2006-01-01,3,3
SAN ANDRES,otras actividades de enfermeria,sueros,2006-01-01,12,12
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2006-01-01,3,3
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2006-01-01,6,6
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2006-01-01,10,10
SAN BENITO,otras actividades de enfermeria,sueros,2006-01-01,11,11
SAN BORJA,otras actividades de enfermeria,sueros,2006-01-01,369,369
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2006-01-01,21,21
SAN CARLOS,otras actividades de enfermeria,sueros,2006-01-01,231,231
SAN IGNACIO,otras actividades de enfermeria,sueros,2006-01-01,21,21
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2006-01-01,996,996
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2006-01-01,3,3
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2006-01-01,210,210
SAN JOAQUIN,otras actividades de enfermeria,sueros,2006-01-01,56,56
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2006-01-01,185,185
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2006-01-01,97,97
SAN JULIAN,otras actividades de enfermeria,sueros,2006-01-01,191,191
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2006-01-01,17,17
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2006-01-01,52,52
SAN LUCAS,otras actividades de enfermeria,sueros,2006-01-01,84,84
SAN MATIAS,otras actividades de enfermeria,sueros,2006-01-01,53,53
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2006-01-01,298,298
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2006-01-01,17,17
SAN PEDRO,otras actividades de enfermeria,sueros,2006-01-01,43,43
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2006-01-01,28,28
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2006-01-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2006-01-01,4,4
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2006-01-01,9,9
SAN RAFAEL,otras actividades de enfermeria,sueros,2006-01-01,21,21
SAN RAMON,otras actividades de enfermeria,sueros,2006-01-01,61,61
SAN RAMON,otras actividades de enfermeria,sueros,2006-01-01,69,69
SANTA ANA,otras actividades de enfermeria,sueros,2006-01-01,166,166
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2006-01-01,16069,16069
SANTA ROSA,otras actividades de enfermeria,sueros,2006-01-01,76,76
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2006-01-01,37,37
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2006-01-01,11,11
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2006-01-01,7,7
SANTIVAÑES,otras actividades de enfermeria,sueros,2006-01-01,9,9
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2006-01-01,6,6
SAPAHAQUI,otras actividades de enfermeria,sueros,2006-01-01,14,14
SENA,otras actividades de enfermeria,sueros,2006-01-01,35,35
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2006-01-01,14,14
SIPE SIPE,otras actividades de enfermeria,sueros,2006-01-01,25,25
SOPACHUY,otras actividades de enfermeria,sueros,2006-01-01,16,16
SORACACHI,otras actividades de enfermeria,sueros,2006-01-01,8,8
SORATA,otras actividades de enfermeria,sueros,2006-01-01,10,10
SUCRE,otras actividades de enfermeria,sueros,2006-01-01,5881,5881
TACACOMA,otras actividades de enfermeria,sueros,2006-01-01,6,6
TACOBAMBA,otras actividades de enfermeria,sueros,2006-01-01,22,22
TACOPAYA,otras actividades de enfermeria,sueros,2006-01-01,11,11
TAPACARI,otras actividades de enfermeria,sueros,2006-01-01,7,7
TARABUCO,otras actividades de enfermeria,sueros,2006-01-01,114,114
TARACO,otras actividades de enfermeria,sueros,2006-01-01,1,1
TARATA,otras actividades de enfermeria,sueros,2006-01-01,3,3
TARIJA,otras actividades de enfermeria,sueros,2006-01-01,14968,14968
TARVITA,otras actividades de enfermeria,sueros,2006-01-01,20,20
TEOPONTE,otras actividades de enfermeria,sueros,2006-01-01,3,3
TIAWANACU,otras actividades de enfermeria,sueros,2006-01-01,18,18
TINGUIPAYA,otras actividades de enfermeria,sueros,2006-01-01,21,21
TIPUANI,otras actividades de enfermeria,sueros,2006-01-01,29,29
TIQUIPAYA,otras actividades de enfermeria,sueros,2006-01-01,3,3
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2006-01-01,223,223
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,sueros,2006-01-01,2,2
TOCO,otras actividades de enfermeria,sueros,2006-01-01,5,5
TODOS SANTOS,otras actividades de enfermeria,sueros,2006-01-01,1,1
TOLATA,otras actividades de enfermeria,sueros,2006-01-01,5,5
TOLEDO,otras actividades de enfermeria,sueros,2006-01-01,15,15
TOMAVE,otras actividades de enfermeria,sueros,2006-01-01,24,24
TOMINA,otras actividades de enfermeria,sueros,2006-01-01,38,38
TORO TORO,otras actividades de enfermeria,sueros,2006-01-01,23,23
TOTORA(CBBA),otras actividades de enfermeria,sueros,2006-01-01,17,17
TOTORA(ORR),otras actividades de enfermeria,sueros,2006-01-01,3,3
TRIGAL,otras actividades de enfermeria,sueros,2006-01-01,5,5
TRINIDAD,otras actividades de enfermeria,sueros,2006-01-01,3346,3346
TUPIZA,otras actividades de enfermeria,sueros,2006-01-01,4651,4651
TURCO,otras actividades de enfermeria,sueros,2006-01-01,5,5
UMALA,otras actividades de enfermeria,sueros,2006-01-01,1,1
UNCIA,otras actividades de enfermeria,sueros,2006-01-01,794,794
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2006-01-01,60,60
URUBICHA,otras actividades de enfermeria,sueros,2006-01-01,49,49
UYUNI,otras actividades de enfermeria,sueros,2006-01-01,251,251
VACAS,otras actividades de enfermeria,sueros,2006-01-01,8,8
VALLEGRANDE,otras actividades de enfermeria,sueros,2006-01-01,381,381
VIACHA,otras actividades de enfermeria,sueros,2006-01-01,96,96
VILLA MONTES,otras actividades de enfermeria,sueros,2006-01-01,419,419
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2006-01-01,4,4
VILLA RIVERO,otras actividades de enfermeria,sueros,2006-01-01,10,10
VILLA SERRANO,otras actividades de enfermeria,sueros,2006-01-01,9,9
VILLA TUNARI,otras actividades de enfermeria,sueros,2006-01-01,276,276
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2006-01-01,27,27
VILLAZON,otras actividades de enfermeria,sueros,2006-01-01,712,712
VINTO,otras actividades de enfermeria,sueros,2006-01-01,71,71
VITICHI,otras actividades de enfermeria,sueros,2006-01-01,11,11
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2006-01-01,2,2
WARNES,otras actividades de enfermeria,sueros,2006-01-01,31,31
YACO,otras actividades de enfermeria,sueros,2006-01-01,2,2
YACUIBA,otras actividades de enfermeria,sueros,2006-01-01,5279,5279
YAMPARAEZ,otras actividades de enfermeria,sueros,2006-01-01,26,26
YANACACHI,otras actividades de enfermeria,sueros,2006-01-01,2,2
YAPACANI,otras actividades de enfermeria,sueros,2006-01-01,221,221
YOCALLA,otras actividades de enfermeria,sueros,2006-01-01,6,6
YOTALA,otras actividades de enfermeria,sueros,2006-01-01,24,24
YUNCHARA,otras actividades de enfermeria,sueros,2006-01-01,19,19
ZUDAÑEZ,otras actividades de enfermeria,sueros,2006-01-01,65,65
ACACIO,otras actividades de enfermeria,sueros,2006-02-01,10,10
ACHACACHI,otras actividades de enfermeria,sueros,2006-02-01,56,56
ACHOCALLA,otras actividades de enfermeria,sueros,2006-02-01,3,3
AIQUILE,otras actividades de enfermeria,sueros,2006-02-01,82,82
ALALAY,otras actividades de enfermeria,sueros,2006-02-01,5,5
ALCALA,otras actividades de enfermeria,sueros,2006-02-01,11,11
ANCORAIMES,otras actividades de enfermeria,sueros,2006-02-01,8,8
ANDAMARCA,otras actividades de enfermeria,sueros,2006-02-01,10,10
ANTEQUERA,otras actividades de enfermeria,sueros,2006-02-01,6,6
ANZALDO,otras actividades de enfermeria,sueros,2006-02-01,3,3
APOLO,otras actividades de enfermeria,sueros,2006-02-01,23,23
ARAMPAMPA,otras actividades de enfermeria,sueros,2006-02-01,4,4
ARANI,otras actividades de enfermeria,sueros,2006-02-01,17,17
ARBIETO,otras actividades de enfermeria,sueros,2006-02-01,3,3
ARQUE,otras actividades de enfermeria,sueros,2006-02-01,11,11
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2006-02-01,270,270
ATOCHA,otras actividades de enfermeria,sueros,2006-02-01,381,381
AUCAPATA,otras actividades de enfermeria,sueros,2006-02-01,8,8
AYATA,otras actividades de enfermeria,sueros,2006-02-01,4,4
AYO AYO,otras actividades de enfermeria,sueros,2006-02-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2006-02-01,48,48
AZURDUY,otras actividades de enfermeria,sueros,2006-02-01,35,35
BATALLAS,otras actividades de enfermeria,sueros,2006-02-01,11,11
BAURES,otras actividades de enfermeria,sueros,2006-02-01,12,12
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2006-02-01,1,1
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2006-02-01,1,1
BELLA FLOR,otras actividades de enfermeria,sueros,2006-02-01,6,6
BERMEJO,otras actividades de enfermeria,sueros,2006-02-01,736,736
BETANZOS,otras actividades de enfermeria,sueros,2006-02-01,76,76
BOLIVAR,otras actividades de enfermeria,sueros,2006-02-01,12,12
BOLPEBRA,otras actividades de enfermeria,sueros,2006-02-01,3,3
BOYUIBE,otras actividades de enfermeria,sueros,2006-02-01,30,30
BUENA VISTA,otras actividades de enfermeria,sueros,2006-02-01,25,25
CABEZAS,otras actividades de enfermeria,sueros,2006-02-01,67,67
CAIROMA,otras actividades de enfermeria,sueros,2006-02-01,10,10
"CAIZA ""D""",otras actividades de enfermeria,sueros,2006-02-01,19,19
CAJUATA,otras actividades de enfermeria,sueros,2006-02-01,8,8
CALACOTO,otras actividades de enfermeria,sueros,2006-02-01,1,1
CALAMARCA,otras actividades de enfermeria,sueros,2006-02-01,5,5
CAMARGO,otras actividades de enfermeria,sueros,2006-02-01,47,47
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2006-02-01,7,7
CAMIRI,otras actividades de enfermeria,sueros,2006-02-01,991,991
CAPINOTA,otras actividades de enfermeria,sueros,2006-02-01,77,77
CAQUIAVIRI,otras actividades de enfermeria,sueros,2006-02-01,10,10
CARACOLLO,otras actividades de enfermeria,sueros,2006-02-01,2,2
CARANAVI,otras actividades de enfermeria,sueros,2006-02-01,178,178
CARAPARI,otras actividades de enfermeria,sueros,2006-02-01,29,29
CARIPUYO,otras actividades de enfermeria,sueros,2006-02-01,9,9
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2006-02-01,18,18
CHACARILLA,otras actividades de enfermeria,sueros,2006-02-01,1,1
CHALLAPATA,otras actividades de enfermeria,sueros,2006-02-01,54,54
CHAQUI,otras actividades de enfermeria,sueros,2006-02-01,2,2
CHARAGUA,otras actividades de enfermeria,sueros,2006-02-01,90,90
CHARAÑA,otras actividades de enfermeria,sueros,2006-02-01,3,3
CHAYANTA,otras actividades de enfermeria,sueros,2006-02-01,38,38
CHIMORE,otras actividades de enfermeria,sueros,2006-02-01,20,20
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2006-02-01,81,81
CHUMA,otras actividades de enfermeria,sueros,2006-02-01,6,6
CLIZA,otras actividades de enfermeria,sueros,2006-02-01,2,2
COBIJA,otras actividades de enfermeria,sueros,2006-02-01,361,361
COCHABAMBA,otras actividades de enfermeria,sueros,2006-02-01,5888,5888
COLCAPIRHUA,otras actividades de enfermeria,sueros,2006-02-01,31,31
"COLCHA ""K""",otras actividades de enfermeria,sueros,2006-02-01,12,12
COLOMI,otras actividades de enfermeria,sueros,2006-02-01,18,18
COLPA BELGICA,otras actividades de enfermeria,sueros,2006-02-01,10,10
COLQUECHACA,otras actividades de enfermeria,sueros,2006-02-01,23,23
COLQUENCHA,otras actividades de enfermeria,sueros,2006-02-01,5,5
COLQUIRI,otras actividades de enfermeria,sueros,2006-02-01,33,33
COMARAPA,otras actividades de enfermeria,sueros,2006-02-01,106,106
COMBAYA,otras actividades de enfermeria,sueros,2006-02-01,1,1
CONCEPCION,otras actividades de enfermeria,sueros,2006-02-01,85,85
COPACABANA,otras actividades de enfermeria,sueros,2006-02-01,33,33
CORIPATA,otras actividades de enfermeria,sueros,2006-02-01,14,14
CORO CORO,otras actividades de enfermeria,sueros,2006-02-01,7,7
COROICO,otras actividades de enfermeria,sueros,2006-02-01,179,179
CORQUE,otras actividades de enfermeria,sueros,2006-02-01,4,4
COTAGAITA,otras actividades de enfermeria,sueros,2006-02-01,137,137
