municipality,group,variable,month,Inyectables,TOTAL
CARIPUYO,otras actividades de enfermeria,inyectables,2006-01-01,125,125
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2006-01-01,95,95
CATACORA,otras actividades de enfermeria,inyectables,2006-01-01,3,3
CHALLAPATA,otras actividades de enfermeria,inyectables,2006-01-01,471,471
CHAQUI,otras actividades de enfermeria,inyectables,2006-01-01,81,81
CHARAGUA,otras actividades de enfermeria,inyectables,2006-01-01,762,762
CHARAÑA,otras actividades de enfermeria,inyectables,2006-01-01,24,24
CHAYANTA,otras actividades de enfermeria,inyectables,2006-01-01,493,493
CHIMORE,otras actividades de enfermeria,inyectables,2006-01-01,443,443
CHIPAYA,otras actividades de enfermeria,inyectables,2006-01-01,30,30
CHOQUE COTA,otras actividades de enfermeria,inyectables,2006-01-01,6,6
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2006-01-01,590,590
CHUMA,otras actividades de enfermeria,inyectables,2006-01-01,42,42
CLIZA,otras actividades de enfermeria,inyectables,2006-01-01,206,206
COBIJA,otras actividades de enfermeria,inyectables,2006-01-01,2453,2453
COCHABAMBA,otras actividades de enfermeria,inyectables,2006-01-01,30416,30416
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2006-01-01,496,496
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2006-01-01,206,206
COLLANA,otras actividades de enfermeria,inyectables,2006-01-01,26,26
COLOMI,otras actividades de enfermeria,inyectables,2006-01-01,304,304
COLPA BELGICA,otras actividades de enfermeria,inyectables,2006-01-01,433,433
COLQUECHACA,otras actividades de enfermeria,inyectables,2006-01-01,308,308
COLQUENCHA,otras actividades de enfermeria,inyectables,2006-01-01,65,65
COLQUIRI,otras actividades de enfermeria,inyectables,2006-01-01,549,549
COMANCHE,otras actividades de enfermeria,inyectables,2006-01-01,6,6
COMARAPA,otras actividades de enfermeria,inyectables,2006-01-01,828,828
COMBAYA,otras actividades de enfermeria,inyectables,2006-01-01,6,6
CONCEPCION,otras actividades de enfermeria,inyectables,2006-01-01,516,516
COPACABANA,otras actividades de enfermeria,inyectables,2006-01-01,259,259
CORIPATA,otras actividades de enfermeria,inyectables,2006-01-01,42,42
CORO CORO,otras actividades de enfermeria,inyectables,2006-01-01,62,62
COROICO,otras actividades de enfermeria,inyectables,2006-01-01,868,868
CORQUE,otras actividades de enfermeria,inyectables,2006-01-01,79,79
COTAGAITA,otras actividades de enfermeria,inyectables,2006-01-01,1451,1451
COTOCA,otras actividades de enfermeria,inyectables,2006-01-01,319,319
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2006-01-01,548,548
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2006-01-01,11,11
CUEVO,otras actividades de enfermeria,inyectables,2006-01-01,154,154
CULPINA,otras actividades de enfermeria,inyectables,2006-01-01,251,251
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2006-01-01,98,98
CURVA,otras actividades de enfermeria,inyectables,2006-01-01,14,14
DESAGUADERO,otras actividades de enfermeria,inyectables,2006-01-01,73,73
EL ALTO,otras actividades de enfermeria,inyectables,2006-01-01,23001,23001
EL CHORO,otras actividades de enfermeria,inyectables,2006-01-01,25,25
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2006-01-01,231,231
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2006-01-01,483,483
EL TORNO,otras actividades de enfermeria,inyectables,2006-01-01,2014,2014
EL VILLAR,otras actividades de enfermeria,inyectables,2006-01-01,157,157
ENTRE RIOS,otras actividades de enfermeria,inyectables,2006-01-01,741,741
ENTRE RIOS,otras actividades de enfermeria,inyectables,2006-01-01,485,485
ESMERALDA,otras actividades de enfermeria,inyectables,2006-01-01,5,5
EUCALIPTUS,otras actividades de enfermeria,inyectables,2006-01-01,146,146
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2006-01-01,27,27
EXALTACION,otras actividades de enfermeria,inyectables,2006-01-01,36,36
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2006-01-01,644,644
FILADELFIA,otras actividades de enfermeria,inyectables,2006-01-01,284,284
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2006-01-01,482,482
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2006-01-01,49,49
GUANAY,otras actividades de enfermeria,inyectables,2006-01-01,291,291
GUAQUI,otras actividades de enfermeria,inyectables,2006-01-01,54,54
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2006-01-01,378153,378153
GUTIERREZ,otras actividades de enfermeria,inyectables,2006-01-01,405,405
HUACARETA,otras actividades de enfermeria,inyectables,2006-01-01,298,298
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2006-01-01,73,73
HUACHACALLA,otras actividades de enfermeria,inyectables,2006-01-01,226,226
HUANUNI,otras actividades de enfermeria,inyectables,2006-01-01,2148,2148
HUARACAJE,otras actividades de enfermeria,inyectables,2006-01-01,132,132
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2006-01-01,49,49
ICHOCA,otras actividades de enfermeria,inyectables,2006-01-01,25,25
ICLA,otras actividades de enfermeria,inyectables,2006-01-01,184,184
INCAHUASI,otras actividades de enfermeria,inyectables,2006-01-01,351,351
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2006-01-01,22,22
INQUISIVI,otras actividades de enfermeria,inyectables,2006-01-01,193,193
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2006-01-01,388,388
IXIAMAS,otras actividades de enfermeria,inyectables,2006-01-01,135,135
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2006-01-01,127,127
LA ASUNTA,otras actividades de enfermeria,inyectables,2006-01-01,620,620
LA GUARDIA,otras actividades de enfermeria,inyectables,2006-01-01,1106,1106
LA PAZ,otras actividades de enfermeria,inyectables,2006-01-01,91892,91892
LA RIVERA,otras actividades de enfermeria,inyectables,2006-01-01,1,1
LAGUNILLAS,otras actividades de enfermeria,inyectables,2006-01-01,216,216
LAJA,otras actividades de enfermeria,inyectables,2006-01-01,78,78
LAS CARRERAS,otras actividades de enfermeria,inyectables,2006-01-01,104,104
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2006-01-01,33,33
LLALLAGUA,otras actividades de enfermeria,inyectables,2006-01-01,3009,3009
LLICA,otras actividades de enfermeria,inyectables,2006-01-01,136,136
LORETO,otras actividades de enfermeria,inyectables,2006-01-01,49,49
LURIBAY,otras actividades de enfermeria,inyectables,2006-01-01,68,68
MACHACAMARCA,otras actividades de enfermeria,inyectables,2006-01-01,280,280
MACHARETI,otras actividades de enfermeria,inyectables,2006-01-01,347,347
MAGDALENA,otras actividades de enfermeria,inyectables,2006-01-01,2495,2495
MAIRANA,otras actividades de enfermeria,inyectables,2006-01-01,330,330
MALLA,otras actividades de enfermeria,inyectables,2006-01-01,38,38
MAPIRI,otras actividades de enfermeria,inyectables,2006-01-01,342,342
MECAPACA,otras actividades de enfermeria,inyectables,2006-01-01,85,85
MINEROS,otras actividades de enfermeria,inyectables,2006-01-01,574,574
MIZQUE,otras actividades de enfermeria,inyectables,2006-01-01,601,601
MOCOMOCO,otras actividades de enfermeria,inyectables,2006-01-01,87,87
MOJINETE,otras actividades de enfermeria,inyectables,2006-01-01,13,13
MOJOCOYA,otras actividades de enfermeria,inyectables,2006-01-01,198,198
MONTEAGUDO,otras actividades de enfermeria,inyectables,2006-01-01,837,837
MONTERO,otras actividades de enfermeria,inyectables,2006-01-01,10771,10771
MORO MORO,otras actividades de enfermeria,inyectables,2006-01-01,129,129
MOROCHATA,otras actividades de enfermeria,inyectables,2006-01-01,199,199
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2006-01-01,26,26
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2006-01-01,12,12
OCURI,otras actividades de enfermeria,inyectables,2006-01-01,224,224
OKINAWA,otras actividades de enfermeria,inyectables,2006-01-01,242,242
OMEREQUE,otras actividades de enfermeria,inyectables,2006-01-01,169,169
ORURO,otras actividades de enfermeria,inyectables,2006-01-01,32541,32541
PADCAYA,otras actividades de enfermeria,inyectables,2006-01-01,607,607
PADILLA,otras actividades de enfermeria,inyectables,2006-01-01,1066,1066
PAILON,otras actividades de enfermeria,inyectables,2006-01-01,262,262
PALCA,otras actividades de enfermeria,inyectables,2006-01-01,71,71
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2006-01-01,757,757
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2006-01-01,58,58
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2006-01-01,352,352
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2006-01-01,27,27
PASORAPA,otras actividades de enfermeria,inyectables,2006-01-01,42,42
PATACAMAYA,otras actividades de enfermeria,inyectables,2006-01-01,188,188
PAZÑA,otras actividades de enfermeria,inyectables,2006-01-01,242,242
PELECHUCO,otras actividades de enfermeria,inyectables,2006-01-01,56,56
POCOATA,otras actividades de enfermeria,inyectables,2006-01-01,117,117
POCONA,otras actividades de enfermeria,inyectables,2006-01-01,125,125
POJO (CBBA),otras actividades de enfermeria,inyectables,2006-01-01,86,86
POOPO,otras actividades de enfermeria,inyectables,2006-01-01,369,369
PORCO,otras actividades de enfermeria,inyectables,2006-01-01,152,152
POROMA,otras actividades de enfermeria,inyectables,2006-01-01,161,161
PORONGO,otras actividades de enfermeria,inyectables,2006-01-01,232,232
PORTACHUELO,otras actividades de enfermeria,inyectables,2006-01-01,929,929
PORVENIR,otras actividades de enfermeria,inyectables,2006-01-01,634,634
POSTRER VALLE,otras actividades de enfermeria,inyectables,2006-01-01,73,73
POTOSI,otras actividades de enfermeria,inyectables,2006-01-01,29158,29158
PRESTO,otras actividades de enfermeria,inyectables,2006-01-01,140,140
PUCARA,otras actividades de enfermeria,inyectables,2006-01-01,70,70
PUCARANI,otras actividades de enfermeria,inyectables,2006-01-01,170,170
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2006-01-01,326,326
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2006-01-01,117,117
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2006-01-01,100,100
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2006-01-01,44,44
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2006-01-01,955,955
PUERTO RICO,otras actividades de enfermeria,inyectables,2006-01-01,475,475
PUERTO SILES,otras actividades de enfermeria,inyectables,2006-01-01,19,19
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2006-01-01,1162,1162
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2006-01-01,4860,4860
PUNA,otras actividades de enfermeria,inyectables,2006-01-01,618,618
PUNATA,otras actividades de enfermeria,inyectables,2006-01-01,2327,2327
QUIABAYA,otras actividades de enfermeria,inyectables,2006-01-01,6,6
QUILLACOLLO,otras actividades de enfermeria,inyectables,2006-01-01,6106,6106
QUIME,otras actividades de enfermeria,inyectables,2006-01-01,198,198
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2006-01-01,68,68
RAVELO,otras actividades de enfermeria,inyectables,2006-01-01,228,228
REYES,otras actividades de enfermeria,inyectables,2006-01-01,652,652
RIBERALTA,otras actividades de enfermeria,inyectables,2006-01-01,8102,8102
ROBORE,otras actividades de enfermeria,inyectables,2006-01-01,1003,1003
RURRENABAQUE,otras actividades de enfermeria,inyectables,2006-01-01,1198,1198
SABAYA,otras actividades de enfermeria,inyectables,2006-01-01,71,71
SACABA,otras actividades de enfermeria,inyectables,2006-01-01,2865,2865
SACABAMBA,otras actividades de enfermeria,inyectables,2006-01-01,30,30
SACACA,otras actividades de enfermeria,inyectables,2006-01-01,249,249
SAIPINA,otras actividades de enfermeria,inyectables,2006-01-01,725,725
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2006-01-01,207,207
SAMAIPATA,otras actividades de enfermeria,inyectables,2006-01-01,502,502
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2006-01-01,18,18
SAN ANDRES,otras actividades de enfermeria,inyectables,2006-01-01,169,169
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2006-01-01,23,23
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2006-01-01,49,49
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2006-01-01,37,37
SAN BENITO,otras actividades de enfermeria,inyectables,2006-01-01,180,180
SAN BORJA,otras actividades de enfermeria,inyectables,2006-01-01,1991,1991
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2006-01-01,324,324
SAN CARLOS,otras actividades de enfermeria,inyectables,2006-01-01,1649,1649
SAN IGNACIO,otras actividades de enfermeria,inyectables,2006-01-01,328,328
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2006-01-01,5023,5023
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2006-01-01,43,43
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2006-01-01,320,320
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2006-01-01,489,489
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2006-01-01,553,553
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2006-01-01,1028,1028
SAN JULIAN,otras actividades de enfermeria,inyectables,2006-01-01,1598,1598
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2006-01-01,91,91
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2006-01-01,458,458
SAN LUCAS,otras actividades de enfermeria,inyectables,2006-01-01,725,725
SAN MATIAS,otras actividades de enfermeria,inyectables,2006-01-01,436,436
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2006-01-01,1896,1896
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2006-01-01,180,180
SAN PEDRO,otras actividades de enfermeria,inyectables,2006-01-01,981,981
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2006-01-01,210,210
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2006-01-01,12,12
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2006-01-01,51,51
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2006-01-01,51,51
SAN RAFAEL,otras actividades de enfermeria,inyectables,2006-01-01,352,352
SAN RAMON,otras actividades de enfermeria,inyectables,2006-01-01,848,848
SAN RAMON,otras actividades de enfermeria,inyectables,2006-01-01,807,807
SANTA ANA,otras actividades de enfermeria,inyectables,2006-01-01,1440,1440
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2006-01-01,96840,96840
SANTA ROSA,otras actividades de enfermeria,inyectables,2006-01-01,705,705
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2006-01-01,703,703
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2006-01-01,20,20
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2006-01-01,183,183
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2006-01-01,52,52
SANTIVAÑES,otras actividades de enfermeria,inyectables,2006-01-01,144,144
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2006-01-01,32,32
SAPAHAQUI,otras actividades de enfermeria,inyectables,2006-01-01,53,53
SENA,otras actividades de enfermeria,inyectables,2006-01-01,194,194
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2006-01-01,101,101
SICAYA,otras actividades de enfermeria,inyectables,2006-01-01,14,14
SIPE SIPE,otras actividades de enfermeria,inyectables,2006-01-01,497,497
SOPACHUY,otras actividades de enfermeria,inyectables,2006-01-01,246,246
SORACACHI,otras actividades de enfermeria,inyectables,2006-01-01,68,68
SORATA,otras actividades de enfermeria,inyectables,2006-01-01,245,245
SUCRE,otras actividades de enfermeria,inyectables,2006-01-01,28694,28694
TACACHI,otras actividades de enfermeria,inyectables,2006-01-01,13,13
TACACOMA,otras actividades de enfermeria,inyectables,2006-01-01,140,140
TACOBAMBA,otras actividades de enfermeria,inyectables,2006-01-01,72,72
TACOPAYA,otras actividades de enfermeria,inyectables,2006-01-01,88,88
TAHUA,otras actividades de enfermeria,inyectables,2006-01-01,6,6
TAPACARI,otras actividades de enfermeria,inyectables,2006-01-01,253,253
TARABUCO,otras actividades de enfermeria,inyectables,2006-01-01,735,735
TARACO,otras actividades de enfermeria,inyectables,2006-01-01,25,25
TARATA,otras actividades de enfermeria,inyectables,2006-01-01,117,117
TARIJA,otras actividades de enfermeria,inyectables,2006-01-01,45582,45582
TARVITA,otras actividades de enfermeria,inyectables,2006-01-01,340,340
TEOPONTE,otras actividades de enfermeria,inyectables,2006-01-01,143,143
TIAWANACU,otras actividades de enfermeria,inyectables,2006-01-01,159,159
TINGUIPAYA,otras actividades de enfermeria,inyectables,2006-01-01,182,182
TIPUANI,otras actividades de enfermeria,inyectables,2006-01-01,189,189
TIQUIPAYA,otras actividades de enfermeria,inyectables,2006-01-01,257,257
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2006-01-01,2061,2061
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2006-01-01,18,18
TOCO,otras actividades de enfermeria,inyectables,2006-01-01,39,39
TODOS SANTOS,otras actividades de enfermeria,inyectables,2006-01-01,4,4
TOLATA,otras actividades de enfermeria,inyectables,2006-01-01,51,51
TOLEDO,otras actividades de enfermeria,inyectables,2006-01-01,212,212
TOMAVE,otras actividades de enfermeria,inyectables,2006-01-01,246,246
TOMINA,otras actividades de enfermeria,inyectables,2006-01-01,377,377
TORO TORO,otras actividades de enfermeria,inyectables,2006-01-01,238,238
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2006-01-01,274,274
TOTORA(ORR),otras actividades de enfermeria,inyectables,2006-01-01,17,17
TRIGAL,otras actividades de enfermeria,inyectables,2006-01-01,170,170
TRINIDAD,otras actividades de enfermeria,inyectables,2006-01-01,14839,14839
TUPIZA,otras actividades de enfermeria,inyectables,2006-01-01,5734,5734
TURCO,otras actividades de enfermeria,inyectables,2006-01-01,69,69
UMALA,otras actividades de enfermeria,inyectables,2006-01-01,14,14
UNCIA,otras actividades de enfermeria,inyectables,2006-01-01,5724,5724
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2006-01-01,443,443
URUBICHA,otras actividades de enfermeria,inyectables,2006-01-01,334,334
UYUNI,otras actividades de enfermeria,inyectables,2006-01-01,5057,5057
VACAS,otras actividades de enfermeria,inyectables,2006-01-01,282,282
VALLEGRANDE,otras actividades de enfermeria,inyectables,2006-01-01,3337,3337
VIACHA,otras actividades de enfermeria,inyectables,2006-01-01,1823,1823
VILA VILA,otras actividades de enfermeria,inyectables,2006-01-01,29,29
VILLA MONTES,otras actividades de enfermeria,inyectables,2006-01-01,3063,3063
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2006-01-01,20,20
VILLA RIVERO,otras actividades de enfermeria,inyectables,2006-01-01,163,163
VILLA SERRANO,otras actividades de enfermeria,inyectables,2006-01-01,249,249
VILLA TUNARI,otras actividades de enfermeria,inyectables,2006-01-01,1101,1101
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2006-01-01,340,340
VILLAZON,otras actividades de enfermeria,inyectables,2006-01-01,3602,3602
VINTO,otras actividades de enfermeria,inyectables,2006-01-01,331,331
VITICHI,otras actividades de enfermeria,inyectables,2006-01-01,161,161
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2006-01-01,1,1
WARNES,otras actividades de enfermeria,inyectables,2006-01-01,974,974
YACO,otras actividades de enfermeria,inyectables,2006-01-01,24,24
YACUIBA,otras actividades de enfermeria,inyectables,2006-01-01,12230,12230
YAMPARAEZ,otras actividades de enfermeria,inyectables,2006-01-01,214,214
YANACACHI,otras actividades de enfermeria,inyectables,2006-01-01,55,55
YAPACANI,otras actividades de enfermeria,inyectables,2006-01-01,884,884
YOCALLA,otras actividades de enfermeria,inyectables,2006-01-01,88,88
YOTALA,otras actividades de enfermeria,inyectables,2006-01-01,182,182
YUNCHARA,otras actividades de enfermeria,inyectables,2006-01-01,101,101
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2006-01-01,357,357
ACACIO,otras actividades de enfermeria,inyectables,2006-02-01,87,87
ACHACACHI,otras actividades de enfermeria,inyectables,2006-02-01,637,637
ACHOCALLA,otras actividades de enfermeria,inyectables,2006-02-01,67,67
AIQUILE,otras actividades de enfermeria,inyectables,2006-02-01,426,426
ALALAY,otras actividades de enfermeria,inyectables,2006-02-01,42,42
ALCALA,otras actividades de enfermeria,inyectables,2006-02-01,98,98
ANCORAIMES,otras actividades de enfermeria,inyectables,2006-02-01,148,148
ANDAMARCA,otras actividades de enfermeria,inyectables,2006-02-01,66,66
ANTEQUERA,otras actividades de enfermeria,inyectables,2006-02-01,27,27
ANZALDO,otras actividades de enfermeria,inyectables,2006-02-01,103,103
APOLO,otras actividades de enfermeria,inyectables,2006-02-01,460,460
ARAMPAMPA,otras actividades de enfermeria,inyectables,2006-02-01,49,49
ARANI,otras actividades de enfermeria,inyectables,2006-02-01,159,159
ARBIETO,otras actividades de enfermeria,inyectables,2006-02-01,154,154
ARQUE,otras actividades de enfermeria,inyectables,2006-02-01,74,74
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2006-02-01,2909,2909
ATOCHA,otras actividades de enfermeria,inyectables,2006-02-01,2944,2944
AUCAPATA,otras actividades de enfermeria,inyectables,2006-02-01,78,78
AYATA,otras actividades de enfermeria,inyectables,2006-02-01,103,103
AYO AYO,otras actividades de enfermeria,inyectables,2006-02-01,24,24
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2006-02-01,518,518
AZURDUY,otras actividades de enfermeria,inyectables,2006-02-01,283,283
BATALLAS,otras actividades de enfermeria,inyectables,2006-02-01,177,177
BAURES,otras actividades de enfermeria,inyectables,2006-02-01,746,746
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2006-02-01,12,12
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2006-02-01,31,31
BELLA FLOR,otras actividades de enfermeria,inyectables,2006-02-01,56,56
BERMEJO,otras actividades de enfermeria,inyectables,2006-02-01,5571,5571
BETANZOS,otras actividades de enfermeria,inyectables,2006-02-01,966,966
BOLIVAR,otras actividades de enfermeria,inyectables,2006-02-01,133,133
BOLPEBRA,otras actividades de enfermeria,inyectables,2006-02-01,29,29
BOYUIBE,otras actividades de enfermeria,inyectables,2006-02-01,171,171
BUENA VISTA,otras actividades de enfermeria,inyectables,2006-02-01,357,357
CABEZAS,otras actividades de enfermeria,inyectables,2006-02-01,806,806
CAIROMA,otras actividades de enfermeria,inyectables,2006-02-01,228,228
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2006-02-01,187,187
CAJUATA,otras actividades de enfermeria,inyectables,2006-02-01,189,189
CALACOTO,otras actividades de enfermeria,inyectables,2006-02-01,31,31
CALAMARCA,otras actividades de enfermeria,inyectables,2006-02-01,89,89
CAMARGO,otras actividades de enfermeria,inyectables,2006-02-01,632,632
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2006-02-01,71,71
CAMIRI,otras actividades de enfermeria,inyectables,2006-02-01,6581,6581
CAPINOTA,otras actividades de enfermeria,inyectables,2006-02-01,735,735
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2006-02-01,52,52
CARACOLLO,otras actividades de enfermeria,inyectables,2006-02-01,266,266
CARANAVI,otras actividades de enfermeria,inyectables,2006-02-01,3303,3303
CARANGAS,otras actividades de enfermeria,inyectables,2006-02-01,1,1
CARAPARI,otras actividades de enfermeria,inyectables,2006-02-01,308,308
CARIPUYO,otras actividades de enfermeria,inyectables,2006-02-01,61,61
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2006-02-01,56,56
CATACORA,otras actividades de enfermeria,inyectables,2006-02-01,3,3
CHACARILLA,otras actividades de enfermeria,inyectables,2006-02-01,74,74
CHALLAPATA,otras actividades de enfermeria,inyectables,2006-02-01,593,593
