municipality,group,variable,month,Curaciones y/o suturas,TOTAL
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,833,833
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,215,215
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,9,9
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,19,19
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,109,109
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,156,156
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,85,85
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,66,66
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,101,101
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,36,36
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,10,10
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,55,55
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,188,188
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,27,27
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,400,400
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,79,79
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,38,38
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,72,72
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,515,515
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,51,51
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,23,23
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,14,14
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,182,182
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,26,26
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,137,137
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,2,2
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,75,75
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,141,141
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,20,20
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,4,4
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,41,41
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,58,58
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,240,240
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,470,470
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,8371,8371
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,318,318
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,23,23
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,5,5
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,168,168
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,85,85
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,97,97
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,31,31
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,93,93
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,1,1
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,118,118
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,6,6
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,26,26
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,91,91
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,35,35
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,12,12
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,95,95
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,41,41
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,317,317
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,387,387
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,175,175
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,1,1
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,41,41
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,91,91
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,13,13
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,3,3
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,76,76
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,7507,7507
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,7,7
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,35,35
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,65,65
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,1159,1159
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,6,6
ENTRE RIOS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,173,173
ENTRE RIOS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,143,143
ESMERALDA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,6,6
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,55,55
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,6,6
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,20,20
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,232,232
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,87,87
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,50,50
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,35,35
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,122,122
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,43,43
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,1274,1274
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,98,98
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,46,46
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,3,3
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,29,29
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,271,271
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,35,35
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,30,30
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,7,7
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,20,20
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,49,49
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,20,20
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,39,39
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,118,118
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,45,45
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,30,30
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,74,74
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,708,708
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,25637,25637
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,19,19
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,79,79
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,19,19
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,20,20
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,406,406
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,37,37
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,19,19
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,20,20
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,76,76
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,48,48
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,255,255
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,96,96
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,3,3
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,67,67
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,91,91
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,161,161
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,60,60
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,58,58
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,16,16
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,233,233
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,1439,1439
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,17,17
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,53,53
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,12,12
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,3,3
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,44,44
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,59,59
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,26,26
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,5570,5570
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,125,125
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,276,276
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,83,83
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,72,72
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,163,163
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,23,23
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,64,64
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,18,18
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,9,9
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,131,131
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,88,88
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,10,10
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,38,38
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,77,77
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,18,18
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,49,49
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,18,18
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,35,35
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,58,58
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,184,184
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,102,102
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,16,16
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,3361,3361
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,9,9
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,4,4
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,56,56
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,83,83
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,48,48
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,19,19
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,43,43
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,145,145
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,41,41
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,8,8
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,337,337
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,438,438
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,112,112
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,445,445
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,1,1
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,933,933
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,79,79
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,1,1
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,15,15
REYES,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,53,53
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,1476,1476
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,189,189
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,168,168
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,17,17
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,796,796
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,24,24
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,81,81
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,57,57
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,35,35
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,74,74
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,6,6
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,38,38
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,4,4
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,11,11
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,106,106
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,71,71
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,527,527
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,53,53
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,158,158
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,198,198
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,734,734
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,10,10
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,110,110
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,97,97
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,187,187
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,301,301
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,432,432
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,49,49
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,148,148
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,86,86
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,104,104
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,122,122
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,20,20
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,211,211
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,39,39
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,14,14
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,49,49
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,33,33
SAN RAMON,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,61,61
SAN RAMON,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,195,195
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,211,211
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,24464,24464
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,92,92
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,124,124
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,16,16
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,47,47
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,27,27
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,109,109
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,7,7
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,40,40
SENA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,102,102
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,82,82
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,6,6
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,239,239
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,25,25
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,38,38
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,66,66
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,6798,6798
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,6,6
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,7,7
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,16,16
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,20,20
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,5,5
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,45,45
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,57,57
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,22,22
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,83,83
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,9798,9798
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,32,32
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,48,48
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,51,51
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,44,44
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,55,55
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,170,170
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,172,172
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,5,5
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,45,45
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,2,2
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,37,37
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,89,89
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,85,85
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,41,41
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,39,39
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,33,33
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,3,3
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,59,59
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,10938,10938
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,1015,1015
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,26,26
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,5,5
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,533,533
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,120,120
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,83,83
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,461,461
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,116,116
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,350,350
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,394,394
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,18,18
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,192,192
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,13,13
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,41,41
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,33,33
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,374,374
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,79,79
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,643,643
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,365,365
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,53,53
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,3,3
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,362,362
YACO,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,13,13
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,2177,2177
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,32,32
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,35,35
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,272,272
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,19,19
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,69,69
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,24,24
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2006-01-01,72,72
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2006-02-01,93,93
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2006-02-01,152,152
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2006-02-01,23,23
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2006-02-01,85,85
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2006-02-01,11,11
