,group,variable,month,PERSONAS DE 21 A 59 AÑOS NUEVO,PERSONAS DE 21 A 59 AÑOS NUEVO,PERSONAS DE 21 A 59 AÑOS REPETIDO,PERSONAS DE 21 A 59 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 21 a 59 anos,2013-01-01,275,455,14,12,289,467,756
AZURDUY,consulta externa,personas de 21 a 59 anos,2013-01-01,121,228,8,17,129,245,374
BATALLAS,consulta externa,personas de 21 a 59 anos,2013-01-01,71,164,4,7,75,171,246
BAURES,consulta externa,personas de 21 a 59 anos,2013-01-01,70,189,6,16,76,205,281
BELEN DE ANDAMARCA,consulta externa,personas de 21 a 59 anos,2013-01-01,15,56,1,1,16,57,73
BELEN DE URMIRI,consulta externa,personas de 21 a 59 anos,2013-01-01,15,38,0,1,15,39,54
BELLA FLOR,consulta externa,personas de 21 a 59 anos,2013-01-01,92,66,5,2,97,68,165
BERMEJO,consulta externa,personas de 21 a 59 anos,2013-01-01,1704,2204,115,180,1819,2384,4203
BETANZOS,consulta externa,personas de 21 a 59 anos,2013-01-01,376,733,29,40,405,773,1178
BOLIVAR,consulta externa,personas de 21 a 59 anos,2013-01-01,37,64,2,0,39,64,103
BOLPEBRA,consulta externa,personas de 21 a 59 anos,2013-01-01,35,50,0,1,35,51,86
BOYUIBE,consulta externa,personas de 21 a 59 anos,2013-01-01,52,148,2,23,54,171,225
BUENA VISTA,consulta externa,personas de 21 a 59 anos,2013-01-01,175,264,3,6,178,270,448
CABEZAS,consulta externa,personas de 21 a 59 anos,2013-01-01,430,587,21,27,451,614,1065
CAIROMA,consulta externa,personas de 21 a 59 anos,2013-01-01,180,194,10,8,190,202,392
"CAIZA ""D""",consulta externa,personas de 21 a 59 anos,2013-01-01,101,179,4,8,105,187,292
CAJUATA,consulta externa,personas de 21 a 59 anos,2013-01-01,140,218,3,5,143,223,366
CALACOTO,consulta externa,personas de 21 a 59 anos,2013-01-01,21,62,0,4,21,66,87
CALAMARCA,consulta externa,personas de 21 a 59 anos,2013-01-01,90,241,23,24,113,265,378
CAMARGO,consulta externa,personas de 21 a 59 anos,2013-01-01,228,565,26,53,254,618,872
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 21 a 59 anos,2013-01-01,65,128,3,3,68,131,199
CAMIRI,consulta externa,personas de 21 a 59 anos,2013-01-01,933,1317,75,236,1008,1553,2561
CAPINOTA,consulta externa,personas de 21 a 59 anos,2013-01-01,231,390,65,97,296,487,783
CAQUIAVIRI,consulta externa,personas de 21 a 59 anos,2013-01-01,65,97,2,8,67,105,172
CARACOLLO,consulta externa,personas de 21 a 59 anos,2013-01-01,153,297,13,28,166,325,491
CARANAVI,consulta externa,personas de 21 a 59 anos,2013-01-01,464,870,18,21,482,891,1373
CARANGAS,consulta externa,personas de 21 a 59 anos,2013-01-01,18,37,1,3,19,40,59
CARAPARI,consulta externa,personas de 21 a 59 anos,2013-01-01,539,873,2,9,541,882,1423
CARIPUYO,consulta externa,personas de 21 a 59 anos,2013-01-01,34,155,0,1,34,156,190
CARMEN RIVERO TORREZ,consulta externa,personas de 21 a 59 anos,2013-01-01,36,58,3,2,39,60,99
CATACORA,consulta externa,personas de 21 a 59 anos,2013-01-01,24,31,0,3,24,34,58
CHACARILLA,consulta externa,personas de 21 a 59 anos,2013-01-01,7,11,1,0,8,11,19
CHALLAPATA,consulta externa,personas de 21 a 59 anos,2013-01-01,222,365,8,73,230,438,668
CHAQUI,consulta externa,personas de 21 a 59 anos,2013-01-01,70,143,0,3,70,146,216
CHARAGUA,consulta externa,personas de 21 a 59 anos,2013-01-01,214,444,6,22,220,466,686
CHARAÑA,consulta externa,personas de 21 a 59 anos,2013-01-01,30,41,4,2,34,43,77
CHAYANTA,consulta externa,personas de 21 a 59 anos,2013-01-01,177,317,8,18,185,335,520
CHIMORE,consulta externa,personas de 21 a 59 anos,2013-01-01,268,375,14,31,282,406,688
CHIPAYA,consulta externa,personas de 21 a 59 anos,2013-01-01,3,18,0,0,3,18,21
CHOQUE COTA,consulta externa,personas de 21 a 59 anos,2013-01-01,20,29,2,13,22,42,64
CHUA COCANI,consulta externa,personas de 21 a 59 anos,2013-01-01,28,26,0,0,28,26,54
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 21 a 59 anos,2013-01-01,192,271,20,65,212,336,548
CHUMA,consulta externa,personas de 21 a 59 anos,2013-01-01,104,156,3,11,107,167,274
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 21 a 59 anos,2013-01-01,41,86,0,0,41,86,127
CKOCHAS,consulta externa,personas de 21 a 59 anos,2013-01-01,152,308,21,19,173,327,500
CLIZA,consulta externa,personas de 21 a 59 anos,2013-01-01,81,192,25,35,106,227,333
COBIJA,consulta externa,personas de 21 a 59 anos,2013-01-01,905,1494,222,851,1127,2345,3472
COCAPATA,consulta externa,personas de 21 a 59 anos,2013-01-01,67,110,0,1,67,111,178
COCHABAMBA,consulta externa,personas de 21 a 59 anos,2013-01-01,14265,31641,7995,20417,22260,52058,74318
COIPASA,consulta externa,personas de 21 a 59 anos,2013-01-01,17,6,4,1,21,7,28
COLCAPIRHUA,consulta externa,personas de 21 a 59 anos,2013-01-01,341,465,247,249,588,714,1302
"COLCHA ""K""",consulta externa,personas de 21 a 59 anos,2013-01-01,135,263,4,16,139,279,418
COLLANA,consulta externa,personas de 21 a 59 anos,2013-01-01,24,32,6,7,30,39,69
COLOMI,consulta externa,personas de 21 a 59 anos,2013-01-01,61,152,2,4,63,156,219
COLPA BELGICA,consulta externa,personas de 21 a 59 anos,2013-01-01,157,197,30,35,187,232,419
COLQUECHACA,consulta externa,personas de 21 a 59 anos,2013-01-01,138,393,0,2,138,395,533
COLQUENCHA,consulta externa,personas de 21 a 59 anos,2013-01-01,80,177,7,11,87,188,275
COLQUIRI,consulta externa,personas de 21 a 59 anos,2013-01-01,147,277,32,30,179,307,486
COMANCHE,consulta externa,personas de 21 a 59 anos,2013-01-01,18,27,1,0,19,27,46
COMARAPA,consulta externa,personas de 21 a 59 anos,2013-01-01,136,408,12,33,148,441,589
COMBAYA,consulta externa,personas de 21 a 59 anos,2013-01-01,12,22,1,0,13,22,35
CONCEPCION,consulta externa,personas de 21 a 59 anos,2013-01-01,53,99,22,38,75,137,212
COPACABANA,consulta externa,personas de 21 a 59 anos,2013-01-01,88,122,2,4,90,126,216
CORIPATA,consulta externa,personas de 21 a 59 anos,2013-01-01,113,184,19,10,132,194,326
CORO CORO,consulta externa,personas de 21 a 59 anos,2013-01-01,36,93,5,10,41,103,144
COROICO,consulta externa,personas de 21 a 59 anos,2013-01-01,244,354,82,143,326,497,823
CORQUE,consulta externa,personas de 21 a 59 anos,2013-01-01,86,83,2,2,88,85,173
COTAGAITA,consulta externa,personas de 21 a 59 anos,2013-01-01,758,1134,116,109,874,1243,2117
COTOCA,consulta externa,personas de 21 a 59 anos,2013-01-01,186,647,1,14,187,661,848
CRUZ DE MACHACAMARCA,consulta externa,personas de 21 a 59 anos,2013-01-01,15,6,0,0,15,6,21
CUATRO CAÑADAS,consulta externa,personas de 21 a 59 anos,2013-01-01,288,459,3,12,291,471,762
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 21 a 59 anos,2013-01-01,9,28,1,4,10,32,42
CUEVO,consulta externa,personas de 21 a 59 anos,2013-01-01,86,120,3,6,89,126,215
CULPINA,consulta externa,personas de 21 a 59 anos,2013-01-01,102,293,0,35,102,328,430
CURAHUARA DE CARANGAS,consulta externa,personas de 21 a 59 anos,2013-01-01,32,67,0,0,32,67,99
CURVA,consulta externa,personas de 21 a 59 anos,2013-01-01,27,39,1,2,28,41,69
DESAGUADERO,consulta externa,personas de 21 a 59 anos,2013-01-01,41,67,5,2,46,69,115
EL ALTO,consulta externa,personas de 21 a 59 anos,2013-01-01,10492,20495,4788,9768,15280,30263,45543
EL CHORO,consulta externa,personas de 21 a 59 anos,2013-01-01,33,62,1,0,34,62,96
EL PUENTE(STC),consulta externa,personas de 21 a 59 anos,2013-01-01,110,248,0,0,110,248,358
EL PUENTE(TJA),consulta externa,personas de 21 a 59 anos,2013-01-01,271,598,3,13,274,611,885
EL TORNO,consulta externa,personas de 21 a 59 anos,2013-01-01,712,1583,196,267,908,1850,2758
EL VILLAR,consulta externa,personas de 21 a 59 anos,2013-01-01,127,237,1,1,128,238,366
ENTRE RIOS TRJ,consulta externa,personas de 21 a 59 anos,2013-01-01,603,1124,7,28,610,1152,1762
ENTRE RIOS CBBA,consulta externa,personas de 21 a 59 anos,2013-01-01,191,417,17,27,208,444,652
ESCARA,consulta externa,personas de 21 a 59 anos,2013-01-01,10,11,0,2,10,13,23
ESCOMA,consulta externa,personas de 21 a 59 anos,2013-01-01,60,83,20,28,80,111,191
ESMERALDA,consulta externa,personas de 21 a 59 anos,2013-01-01,25,14,0,0,25,14,39
EUCALIPTUS,consulta externa,personas de 21 a 59 anos,2013-01-01,35,69,1,1,36,70,106
EUREKA (SANTOS MERCADO),consulta externa,personas de 21 a 59 anos,2013-01-01,42,31,2,0,44,31,75
EXALTACION,consulta externa,personas de 21 a 59 anos,2013-01-01,17,40,2,4,19,44,63
FERNANDEZ ALONSO,consulta externa,personas de 21 a 59 anos,2013-01-01,130,262,4,7,134,269,403
FILADELFIA,consulta externa,personas de 21 a 59 anos,2013-01-01,76,113,0,3,76,116,192
GENERAL SAAVEDRA,consulta externa,personas de 21 a 59 anos,2013-01-01,132,279,5,8,137,287,424
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 21 a 59 anos,2013-01-01,100,150,2,4,102,154,256
GUANAY,consulta externa,personas de 21 a 59 anos,2013-01-01,128,201,5,1,133,202,335
GUAQUI,consulta externa,personas de 21 a 59 anos,2013-01-01,36,67,2,6,38,73,111
GUAYARAMERIN,consulta externa,personas de 21 a 59 anos,2013-01-01,1143,2212,295,709,1438,2921,4359
GUTIERREZ,consulta externa,personas de 21 a 59 anos,2013-01-01,177,285,5,15,182,300,482
HUACARETA,consulta externa,personas de 21 a 59 anos,2013-01-01,150,269,12,13,162,282,444
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 21 a 59 anos,2013-01-01,72,97,3,2,75,99,174
HUACHACALLA,consulta externa,personas de 21 a 59 anos,2013-01-01,126,96,4,4,130,100,230
HUANUNI,consulta externa,personas de 21 a 59 anos,2013-01-01,1633,1264,827,522,2460,1786,4246
HUARACAJE,consulta externa,personas de 21 a 59 anos,2013-01-01,44,88,11,0,55,88,143
HUARINA,consulta externa,personas de 21 a 59 anos,2013-01-01,35,44,17,23,52,67,119
HUATAJATA,consulta externa,personas de 21 a 59 anos,2013-01-01,48,118,14,12,62,130,192
HUAYLLAMARCA,consulta externa,personas de 21 a 59 anos,2013-01-01,26,36,3,0,29,36,65
HUMANATA,consulta externa,personas de 21 a 59 anos,2013-01-01,11,28,0,2,11,30,41
ICHOCA,consulta externa,personas de 21 a 59 anos,2013-01-01,13,43,10,0,23,43,66
ICLA,consulta externa,personas de 21 a 59 anos,2013-01-01,101,327,0,3,101,330,431
INCAHUASI,consulta externa,personas de 21 a 59 anos,2013-01-01,56,220,0,6,56,226,282
INGAVI (HUMAITA),consulta externa,personas de 21 a 59 anos,2013-01-01,34,50,1,2,35,52,87
INQUISIVI,consulta externa,personas de 21 a 59 anos,2013-01-01,60,101,1,2,61,103,164
IRUPANA (VILLA DE LANZA),consulta externa,personas de 21 a 59 anos,2013-01-01,187,338,10,29,197,367,564
IXIAMAS,consulta externa,personas de 21 a 59 anos,2013-01-01,102,120,1,0,103,120,223
JESUS DE MACHACA,consulta externa,personas de 21 a 59 anos,2013-01-01,137,254,30,17,167,271,438
LA ASUNTA,consulta externa,personas de 21 a 59 anos,2013-01-01,339,669,20,22,359,691,1050
LA GUARDIA,consulta externa,personas de 21 a 59 anos,2013-01-01,550,952,42,70,592,1022,1614
LA PAZ,consulta externa,personas de 21 a 59 anos,2013-01-01,19714,41692,15658,28602,35372,70294,105666
LA RIVERA,consulta externa,personas de 21 a 59 anos,2013-01-01,36,24,2,2,38,26,64
LAGUNILLAS,consulta externa,personas de 21 a 59 anos,2013-01-01,63,132,1,10,64,142,206
LAJA,consulta externa,personas de 21 a 59 anos,2013-01-01,67,150,10,11,77,161,238
LAS CARRERAS,consulta externa,personas de 21 a 59 anos,2013-01-01,152,235,1,1,153,236,389
LICOMA PAMPA,consulta externa,personas de 21 a 59 anos,2013-01-01,43,46,13,10,56,56,112
LLALLAGUA,consulta externa,personas de 21 a 59 anos,2013-01-01,533,983,120,174,653,1157,1810
LLICA,consulta externa,personas de 21 a 59 anos,2013-01-01,48,127,2,3,50,130,180
LORETO,consulta externa,personas de 21 a 59 anos,2013-01-01,53,116,4,3,57,119,176
LURIBAY,consulta externa,personas de 21 a 59 anos,2013-01-01,132,197,3,12,135,209,344
MACHACAMARCA,consulta externa,personas de 21 a 59 anos,2013-01-01,70,101,0,1,70,102,172
MACHARETI,consulta externa,personas de 21 a 59 anos,2013-01-01,134,282,1,3,135,285,420
MAGDALENA,consulta externa,personas de 21 a 59 anos,2013-01-01,201,408,87,179,288,587,875
MAIRANA,consulta externa,personas de 21 a 59 anos,2013-01-01,98,225,1,12,99,237,336
MALLA,consulta externa,personas de 21 a 59 anos,2013-01-01,24,38,0,0,24,38,62
MAPIRI,consulta externa,personas de 21 a 59 anos,2013-01-01,169,309,12,5,181,314,495
MECAPACA,consulta externa,personas de 21 a 59 anos,2013-01-01,87,186,7,8,94,194,288
MINEROS,consulta externa,personas de 21 a 59 anos,2013-01-01,70,236,0,0,70,236,306
MIZQUE,consulta externa,personas de 21 a 59 anos,2013-01-01,69,150,14,9,83,159,242
MOCOMOCO,consulta externa,personas de 21 a 59 anos,2013-01-01,112,168,5,4,117,172,289
MOJINETE,consulta externa,personas de 21 a 59 anos,2013-01-01,6,12,0,0,6,12,18
MOJOCOYA,consulta externa,personas de 21 a 59 anos,2013-01-01,83,187,3,14,86,201,287
MONTEAGUDO,consulta externa,personas de 21 a 59 anos,2013-01-01,921,1513,63,196,984,1709,2693
MONTERO,consulta externa,personas de 21 a 59 anos,2013-01-01,1398,3260,356,1270,1754,4530,6284
MORO MORO,consulta externa,personas de 21 a 59 anos,2013-01-01,28,58,6,6,34,64,98
MOROCHATA,consulta externa,personas de 21 a 59 anos,2013-01-01,47,129,7,11,54,140,194
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 21 a 59 anos,2013-01-01,82,78,1,1,83,79,162
NAZACARA DE PACAJES,consulta externa,personas de 21 a 59 anos,2013-01-01,2,21,0,0,2,21,23
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 21 a 59 anos,2013-01-01,60,89,1,2,61,91,152
OCURI,consulta externa,personas de 21 a 59 anos,2013-01-01,83,255,7,21,90,276,366
OKINAWA,consulta externa,personas de 21 a 59 anos,2013-01-01,141,373,5,33,146,406,552
OMEREQUE,consulta externa,personas de 21 a 59 anos,2013-01-01,117,176,6,1,123,177,300
ORURO,consulta externa,personas de 21 a 59 anos,2013-01-01,7776,13734,1870,4578,9646,18312,27958
PADCAYA,consulta externa,personas de 21 a 59 anos,2013-01-01,675,1164,9,18,684,1182,1866
PADILLA,consulta externa,personas de 21 a 59 anos,2013-01-01,473,1044,19,33,492,1077,1569
PAILON,consulta externa,personas de 21 a 59 anos,2013-01-01,141,257,5,48,146,305,451
PALCA,consulta externa,personas de 21 a 59 anos,2013-01-01,145,188,9,1,154,189,343
PALOS BLANCOS,consulta externa,personas de 21 a 59 anos,2013-01-01,352,627,34,27,386,654,1040
PAMPA AULLAGAS,consulta externa,personas de 21 a 59 anos,2013-01-01,54,44,0,0,54,44,98
PAMPA GRANDE,consulta externa,personas de 21 a 59 anos,2013-01-01,52,138,5,5,57,143,200
PAPEL PAMPA,consulta externa,personas de 21 a 59 anos,2013-01-01,69,139,11,8,80,147,227
PASORAPA,consulta externa,personas de 21 a 59 anos,2013-01-01,63,99,3,2,66,101,167
PATACAMAYA,consulta externa,personas de 21 a 59 anos,2013-01-01,145,300,21,13,166,313,479
PAZÑA,consulta externa,personas de 21 a 59 anos,2013-01-01,85,135,19,25,104,160,264
PELECHUCO,consulta externa,personas de 21 a 59 anos,2013-01-01,115,212,4,4,119,216,335
POCOATA,consulta externa,personas de 21 a 59 anos,2013-01-01,76,222,0,0,76,222,298
POCONA,consulta externa,personas de 21 a 59 anos,2013-01-01,217,303,3,6,220,309,529
POJO (CBBA),consulta externa,personas de 21 a 59 anos,2013-01-01,122,144,4,4,126,148,274
POOPO,consulta externa,personas de 21 a 59 anos,2013-01-01,81,103,9,1,90,104,194
PORCO,consulta externa,personas de 21 a 59 anos,2013-01-01,67,156,0,0,67,156,223
POROMA,consulta externa,personas de 21 a 59 anos,2013-01-01,142,377,6,8,148,385,533
PORONGO,consulta externa,personas de 21 a 59 anos,2013-01-01,121,189,3,2,124,191,315
PORTACHUELO,consulta externa,personas de 21 a 59 anos,2013-01-01,267,625,20,180,287,805,1092
PORVENIR,consulta externa,personas de 21 a 59 anos,2013-01-01,41,54,0,2,41,56,97
POSTRER VALLE,consulta externa,personas de 21 a 59 anos,2013-01-01,25,60,2,4,27,64,91
POTOSI,consulta externa,personas de 21 a 59 anos,2013-01-01,5531,9735,2180,4329,7711,14064,21775
PRESTO,consulta externa,personas de 21 a 59 anos,2013-01-01,69,190,0,2,69,192,261
PUCARA,consulta externa,personas de 21 a 59 anos,2013-01-01,30,70,1,4,31,74,105
PUCARANI,consulta externa,personas de 21 a 59 anos,2013-01-01,99,243,10,16,109,259,368
PUERTO ACOSTA,consulta externa,personas de 21 a 59 anos,2013-01-01,36,90,2,0,38,90,128
PUERTO CARABUCO,consulta externa,personas de 21 a 59 anos,2013-01-01,95,140,5,7,100,147,247
PUERTO GONZALO MORENO,consulta externa,personas de 21 a 59 anos,2013-01-01,105,185,10,44,115,229,344
PUERTO PEREZ,consulta externa,personas de 21 a 59 anos,2013-01-01,63,57,3,1,66,58,124
PUERTO QUIJARRO,consulta externa,personas de 21 a 59 anos,2013-01-01,218,344,3,6,221,350,571
PUERTO RICO,consulta externa,personas de 21 a 59 anos,2013-01-01,148,199,0,4,148,203,351
PUERTO SILES,consulta externa,personas de 21 a 59 anos,2013-01-01,18,51,0,0,18,51,69
PUERTO SUAREZ,consulta externa,personas de 21 a 59 anos,2013-01-01,104,288,21,32,125,320,445
PUERTO VILLARROEL,consulta externa,personas de 21 a 59 anos,2013-01-01,724,956,22,317,746,1273,2019
PUNA,consulta externa,personas de 21 a 59 anos,2013-01-01,169,507,6,22,175,529,704
PUNATA,consulta externa,personas de 21 a 59 anos,2013-01-01,266,889,120,328,386,1217,1603
QUIABAYA,consulta externa,personas de 21 a 59 anos,2013-01-01,22,62,2,6,24,68,92
QUILLACOLLO,consulta externa,personas de 21 a 59 anos,2013-01-01,944,2494,470,1133,1414,3627,5041
QUIME,consulta externa,personas de 21 a 59 anos,2013-01-01,73,99,10,14,83,113,196
QUIRUSILLAS,consulta externa,personas de 21 a 59 anos,2013-01-01,27,53,1,1,28,54,82
RAVELO,consulta externa,personas de 21 a 59 anos,2013-01-01,112,258,3,8,115,266,381
REYES,consulta externa,personas de 21 a 59 anos,2013-01-01,80,273,0,0,80,273,353
RIBERALTA,consulta externa,personas de 21 a 59 anos,2013-01-01,1644,2382,37,439,1681,2821,4502
ROBORE,consulta externa,personas de 21 a 59 anos,2013-01-01,270,619,18,81,288,700,988
RURRENABAQUE,consulta externa,personas de 21 a 59 anos,2013-01-01,301,359,47,100,348,459,807
SABAYA,consulta externa,personas de 21 a 59 anos,2013-01-01,99,114,11,11,110,125,235
SACABA,consulta externa,personas de 21 a 59 anos,2013-01-01,869,1719,174,430,1043,2149,3192
SACABAMBA,consulta externa,personas de 21 a 59 anos,2013-01-01,18,36,1,1,19,37,56
SACACA,consulta externa,personas de 21 a 59 anos,2013-01-01,111,279,2,1,113,280,393
SAIPINA,consulta externa,personas de 21 a 59 anos,2013-01-01,58,125,1,1,59,126,185
SALINAS DE GARCI MENDOZA,consulta externa,personas de 21 a 59 anos,2013-01-01,86,173,5,4,91,177,268
SAMAIPATA,consulta externa,personas de 21 a 59 anos,2013-01-01,152,240,4,6,156,246,402
SAN AGUSTIN,consulta externa,personas de 21 a 59 anos,2013-01-01,47,106,0,4,47,110,157
SAN ANDRES,consulta externa,personas de 21 a 59 anos,2013-01-01,191,304,16,25,207,329,536
SAN ANDRES DE MACHACA,consulta externa,personas de 21 a 59 anos,2013-01-01,34,59,9,5,43,64,107
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 21 a 59 anos,2013-01-01,18,39,0,0,18,39,57
SAN ANTONIO DE LOMERIO,consulta externa,personas de 21 a 59 anos,2013-01-01,62,79,0,0,62,79,141
SAN BENITO,consulta externa,personas de 21 a 59 anos,2013-01-01,41,141,18,21,59,162,221
SAN BORJA,consulta externa,personas de 21 a 59 anos,2013-01-01,295,939,81,312,376,1251,1627
SAN BUENA VENTURA,consulta externa,personas de 21 a 59 anos,2013-01-01,74,285,20,28,94,313,407
SAN CARLOS,consulta externa,personas de 21 a 59 anos,2013-01-01,141,512,7,9,148,521,669
SAN IGNACIO,consulta externa,personas de 21 a 59 anos,2013-01-01,483,1046,41,123,524,1169,1693
SAN IGNACIO DE VELASCO,consulta externa,personas de 21 a 59 anos,2013-01-01,460,977,44,186,504,1163,1667
SAN JAVIER(BNI),consulta externa,personas de 21 a 59 anos,2013-01-01,49,71,0,1,49,72,121
SAN JAVIER(STC),consulta externa,personas de 21 a 59 anos,2013-01-01,100,128,2,9,102,137,239
SAN JOAQUIN,consulta externa,personas de 21 a 59 anos,2013-01-01,182,255,3,1,185,256,441
SAN JOSE DE CHIQUITOS,consulta externa,personas de 21 a 59 anos,2013-01-01,223,513,22,51,245,564,809
SAN JUAN DE YAPACANI,consulta externa,personas de 21 a 59 anos,2013-01-01,90,329,5,19,95,348,443
SAN JULIAN,consulta externa,personas de 21 a 59 anos,2013-01-01,460,887,19,107,479,994,1473
SAN LORENZO(PND),consulta externa,personas de 21 a 59 anos,2013-01-01,61,71,1,1,62,72,134
SAN LORENZO(TJA),consulta externa,personas de 21 a 59 anos,2013-01-01,390,943,25,39,415,982,1397
SAN LUCAS,consulta externa,personas de 21 a 59 anos,2013-01-01,299,1071,4,59,303,1130,1433
SAN MATIAS,consulta externa,personas de 21 a 59 anos,2013-01-01,118,127,3,15,121,142,263
SAN MIGUEL DE VELASCO,consulta externa,personas de 21 a 59 anos,2013-01-01,59,116,9,34,68,150,218
SAN PABLO DE LIPEZ,consulta externa,personas de 21 a 59 anos,2013-01-01,44,91,0,3,44,94,138
SAN PEDRO,consulta externa,personas de 21 a 59 anos,2013-01-01,346,531,16,23,362,554,916
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 21 a 59 anos,2013-01-01,89,240,6,5,95,245,340
SAN PEDRO DE CURAHUARA,consulta externa,personas de 21 a 59 anos,2013-01-01,57,122,5,8,62,130,192
SAN PEDRO DE QUEMES,consulta externa,personas de 21 a 59 anos,2013-01-01,16,27,0,2,16,29,45
SAN PEDRO DE TIQUINA,consulta externa,personas de 21 a 59 anos,2013-01-01,55,83,15,12,70,95,165
SAN PEDRO(PND),consulta externa,personas de 21 a 59 anos,2013-01-01,16,31,1,0,17,31,48
SAN RAFAEL,consulta externa,personas de 21 a 59 anos,2013-01-01,63,127,2,17,65,144,209
SAN RAMON BENI,consulta externa,personas de 21 a 59 anos,2013-01-01,83,287,22,50,105,337,442
SAN RAMON SCZ,consulta externa,personas de 21 a 59 anos,2013-01-01,121,192,8,37,129,229,358
SANTA ANA,consulta externa,personas de 21 a 59 anos,2013-01-01,332,780,97,152,429,932,1361
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 21 a 59 anos,2013-01-01,23587,47438,6649,18919,30236,66357,96593
SANTA ROSA,consulta externa,personas de 21 a 59 anos,2013-01-01,115,260,5,11,120,271,391
SANTA ROSA DEL SARA,consulta externa,personas de 21 a 59 anos,2013-01-01,186,402,1,6,187,408,595
SANTIAGO DE CALLAPA,consulta externa,personas de 21 a 59 anos,2013-01-01,9,28,0,0,9,28,37
SANTIAGO DE HUARI,consulta externa,personas de 21 a 59 anos,2013-01-01,285,308,39,39,324,347,671
SANTIAGO DE HUATA,consulta externa,personas de 21 a 59 anos,2013-01-01,32,41,3,0,35,41,76
SANTIAGO DE MACHACA,consulta externa,personas de 21 a 59 anos,2013-01-01,17,26,2,0,19,26,45
SANTIVAÑES,consulta externa,personas de 21 a 59 anos,2013-01-01,71,117,2,14,73,131,204
SANTUARIO DE QUILLACAS,consulta externa,personas de 21 a 59 anos,2013-01-01,59,33,2,0,61,33,94
SAPAHAQUI,consulta externa,personas de 21 a 59 anos,2013-01-01,96,130,11,5,107,135,242
SENA,consulta externa,personas de 21 a 59 anos,2013-01-01,47,63,0,0,47,63,110
SHINAOTA,consulta externa,personas de 21 a 59 anos,2013-01-01,213,476,64,68,277,544,821
SICA SICA (VILLA AROMA),consulta externa,personas de 21 a 59 anos,2013-01-01,187,297,19,16,206,313,519
SICAYA,consulta externa,personas de 21 a 59 anos,2013-01-01,6,18,0,2,6,20,26
SIPE SIPE,consulta externa,personas de 21 a 59 anos,2013-01-01,103,327,21,38,124,365,489
