,group,variable,month,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 50 a 59 anos,2020-01-01,118,149,6,11,124,160,284
AZURDUY,consulta externa,personas de 50 a 59 anos,2020-01-01,56,72,1,2,57,74,131
BATALLAS,consulta externa,personas de 50 a 59 anos,2020-01-01,23,23,11,29,34,52,86
BAURES,consulta externa,personas de 50 a 59 anos,2020-01-01,41,64,4,9,45,73,118
BELEN DE ANDAMARCA,consulta externa,personas de 50 a 59 anos,2020-01-01,7,9,0,0,7,9,16
BELEN DE URMIRI,consulta externa,personas de 50 a 59 anos,2020-01-01,17,31,0,1,17,32,49
BELLA FLOR,consulta externa,personas de 50 a 59 anos,2020-01-01,21,14,9,6,30,20,50
BERMEJO,consulta externa,personas de 50 a 59 anos,2020-01-01,342,509,50,89,392,598,990
BETANZOS,consulta externa,personas de 50 a 59 anos,2020-01-01,152,246,3,6,155,252,407
BOLIVAR,consulta externa,personas de 50 a 59 anos,2020-01-01,23,31,0,2,23,33,56
BOLPEBRA,consulta externa,personas de 50 a 59 anos,2020-01-01,16,3,0,0,16,3,19
BOYUIBE,consulta externa,personas de 50 a 59 anos,2020-01-01,27,55,13,27,40,82,122
BUENA VISTA,consulta externa,personas de 50 a 59 anos,2020-01-01,105,145,3,11,108,156,264
CABEZAS,consulta externa,personas de 50 a 59 anos,2020-01-01,119,154,14,21,133,175,308
CAIROMA,consulta externa,personas de 50 a 59 anos,2020-01-01,50,55,9,8,59,63,122
"CAIZA ""D""",consulta externa,personas de 50 a 59 anos,2020-01-01,45,80,0,0,45,80,125
CAJUATA,consulta externa,personas de 50 a 59 anos,2020-01-01,50,58,1,4,51,62,113
CALACOTO,consulta externa,personas de 50 a 59 anos,2020-01-01,24,35,3,8,27,43,70
CALAMARCA,consulta externa,personas de 50 a 59 anos,2020-01-01,31,69,2,5,33,74,107
CAMARGO,consulta externa,personas de 50 a 59 anos,2020-01-01,132,226,16,30,148,256,404
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 50 a 59 anos,2020-01-01,26,30,1,3,27,33,60
CAMIRI,consulta externa,personas de 50 a 59 anos,2020-01-01,254,478,75,186,329,664,993
CAPINOTA,consulta externa,personas de 50 a 59 anos,2020-01-01,64,116,21,41,85,157,242
CAQUIAVIRI,consulta externa,personas de 50 a 59 anos,2020-01-01,39,45,3,4,42,49,91
CARACOLLO,consulta externa,personas de 50 a 59 anos,2020-01-01,64,108,5,15,69,123,192
CARANAVI,consulta externa,personas de 50 a 59 anos,2020-01-01,264,238,103,144,367,382,749
CARANGAS,consulta externa,personas de 50 a 59 anos,2020-01-01,2,3,0,0,2,3,5
CARAPARI,consulta externa,personas de 50 a 59 anos,2020-01-01,150,175,33,45,183,220,403
CARIPUYO,consulta externa,personas de 50 a 59 anos,2020-01-01,28,49,0,0,28,49,77
CARMEN RIVERO TORREZ,consulta externa,personas de 50 a 59 anos,2020-01-01,20,29,0,1,20,30,50
CATACORA,consulta externa,personas de 50 a 59 anos,2020-01-01,14,20,0,1,14,21,35
CHACARILLA,consulta externa,personas de 50 a 59 anos,2020-01-01,5,9,0,0,5,9,14
CHALLAPATA,consulta externa,personas de 50 a 59 anos,2020-01-01,77,138,36,42,113,180,293
CHAQUI,consulta externa,personas de 50 a 59 anos,2020-01-01,25,50,0,1,25,51,76
CHARAGUA,consulta externa,personas de 50 a 59 anos,2020-01-01,53,72,13,22,66,94,160
CHARAÑA,consulta externa,personas de 50 a 59 anos,2020-01-01,20,9,0,1,20,10,30
CHAYANTA,consulta externa,personas de 50 a 59 anos,2020-01-01,74,77,30,8,104,85,189
CHIMORE,consulta externa,personas de 50 a 59 anos,2020-01-01,222,177,3,4,225,181,406
CHIPAYA,consulta externa,personas de 50 a 59 anos,2020-01-01,3,5,0,5,3,10,13
CHOQUE COTA,consulta externa,personas de 50 a 59 anos,2020-01-01,7,13,0,0,7,13,20
CHUA COCANI,consulta externa,personas de 50 a 59 anos,2020-01-01,3,7,4,17,7,24,31
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 50 a 59 anos,2020-01-01,45,47,18,26,63,73,136
CHUMA,consulta externa,personas de 50 a 59 anos,2020-01-01,78,87,4,6,82,93,175
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 50 a 59 anos,2020-01-01,37,38,0,0,37,38,75
CKOCHAS,consulta externa,personas de 50 a 59 anos,2020-01-01,100,126,2,3,102,129,231
CLIZA,consulta externa,personas de 50 a 59 anos,2020-01-01,52,126,13,36,65,162,227
COBIJA,consulta externa,personas de 50 a 59 anos,2020-01-01,304,426,182,252,486,678,1164
COCAPATA,consulta externa,personas de 50 a 59 anos,2020-01-01,48,73,0,2,48,75,123
COCHABAMBA,consulta externa,personas de 50 a 59 anos,2020-01-01,5619,9655,3186,6434,8805,16089,24894
COIPASA,consulta externa,personas de 50 a 59 anos,2020-01-01,8,1,0,0,8,1,9
COLCAPIRHUA,consulta externa,personas de 50 a 59 anos,2020-01-01,210,411,54,103,264,514,778
"COLCHA ""K""",consulta externa,personas de 50 a 59 anos,2020-01-01,157,114,5,12,162,126,288
COLLANA,consulta externa,personas de 50 a 59 anos,2020-01-01,9,9,0,0,9,9,18
COLOMI,consulta externa,personas de 50 a 59 anos,2020-01-01,54,63,4,8,58,71,129
COLPA BELGICA,consulta externa,personas de 50 a 59 anos,2020-01-01,52,95,21,28,73,123,196
COLQUECHACA,consulta externa,personas de 50 a 59 anos,2020-01-01,146,226,2,0,148,226,374
COLQUENCHA,consulta externa,personas de 50 a 59 anos,2020-01-01,29,51,0,4,29,55,84
COLQUIRI,consulta externa,personas de 50 a 59 anos,2020-01-01,69,71,2,1,71,72,143
COMANCHE,consulta externa,personas de 50 a 59 anos,2020-01-01,12,5,2,0,14,5,19
COMARAPA,consulta externa,personas de 50 a 59 anos,2020-01-01,55,89,2,4,57,93,150
COMBAYA,consulta externa,personas de 50 a 59 anos,2020-01-01,15,28,3,7,18,35,53
CONCEPCION,consulta externa,personas de 50 a 59 anos,2020-01-01,41,34,5,10,46,44,90
COPACABANA,consulta externa,personas de 50 a 59 anos,2020-01-01,19,44,2,1,21,45,66
CORIPATA,consulta externa,personas de 50 a 59 anos,2020-01-01,52,48,5,7,57,55,112
CORO CORO,consulta externa,personas de 50 a 59 anos,2020-01-01,42,71,4,6,46,77,123
COROICO,consulta externa,personas de 50 a 59 anos,2020-01-01,54,96,35,51,89,147,236
CORQUE,consulta externa,personas de 50 a 59 anos,2020-01-01,22,37,2,1,24,38,62
COTAGAITA,consulta externa,personas de 50 a 59 anos,2020-01-01,147,191,13,14,160,205,365
COTOCA,consulta externa,personas de 50 a 59 anos,2020-01-01,160,308,24,49,184,357,541
CRUZ DE MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2020-01-01,0,5,3,1,3,6,9
CUATRO CAÑADAS,consulta externa,personas de 50 a 59 anos,2020-01-01,91,107,12,15,103,122,225
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 50 a 59 anos,2020-01-01,5,13,1,4,6,17,23
CUEVO,consulta externa,personas de 50 a 59 anos,2020-01-01,28,57,5,23,33,80,113
CULPINA,consulta externa,personas de 50 a 59 anos,2020-01-01,67,139,3,6,70,145,215
CURAHUARA DE CARANGAS,consulta externa,personas de 50 a 59 anos,2020-01-01,12,26,3,4,15,30,45
CURVA,consulta externa,personas de 50 a 59 anos,2020-01-01,16,19,0,2,16,21,37
DESAGUADERO,consulta externa,personas de 50 a 59 anos,2020-01-01,18,22,15,8,33,30,63
EL ALTO,consulta externa,personas de 50 a 59 anos,2020-01-01,2537,4738,1677,2679,4214,7417,11631
EL CHORO,consulta externa,personas de 50 a 59 anos,2020-01-01,12,39,0,0,12,39,51
EL PUENTE(STC),consulta externa,personas de 50 a 59 anos,2020-01-01,61,85,0,3,61,88,149
EL PUENTE(TJA),consulta externa,personas de 50 a 59 anos,2020-01-01,65,110,4,5,69,115,184
EL TORNO,consulta externa,personas de 50 a 59 anos,2020-01-01,463,622,223,308,686,930,1616
EL VILLAR,consulta externa,personas de 50 a 59 anos,2020-01-01,68,72,1,0,69,72,141
ENTRE RIOS TRJ,consulta externa,personas de 50 a 59 anos,2020-01-01,187,236,16,45,203,281,484
ENTRE RIOS CBBA,consulta externa,personas de 50 a 59 anos,2020-01-01,185,232,7,24,192,256,448
ESCARA,consulta externa,personas de 50 a 59 anos,2020-01-01,5,2,3,1,8,3,11
ESCOMA,consulta externa,personas de 50 a 59 anos,2020-01-01,20,22,0,1,20,23,43
ESMERALDA,consulta externa,personas de 50 a 59 anos,2020-01-01,11,11,0,0,11,11,22
EUCALIPTUS,consulta externa,personas de 50 a 59 anos,2020-01-01,4,22,0,3,4,25,29
EUREKA (SANTOS MERCADO),consulta externa,personas de 50 a 59 anos,2020-01-01,7,8,1,1,8,9,17
EXALTACION,consulta externa,personas de 50 a 59 anos,2020-01-01,7,14,0,0,7,14,21
FERNANDEZ ALONSO,consulta externa,personas de 50 a 59 anos,2020-01-01,49,89,7,25,56,114,170
FILADELFIA,consulta externa,personas de 50 a 59 anos,2020-01-01,46,38,3,9,49,47,96
GENERAL SAAVEDRA,consulta externa,personas de 50 a 59 anos,2020-01-01,42,89,3,16,45,105,150
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 50 a 59 anos,2020-01-01,59,50,10,6,69,56,125
GUANAY,consulta externa,personas de 50 a 59 anos,2020-01-01,48,54,19,11,67,65,132
GUAQUI,consulta externa,personas de 50 a 59 anos,2020-01-01,19,24,1,2,20,26,46
GUAYARAMERIN,consulta externa,personas de 50 a 59 anos,2020-01-01,288,445,96,155,384,600,984
GUTIERREZ,consulta externa,personas de 50 a 59 anos,2020-01-01,72,145,6,12,78,157,235
HUACARETA,consulta externa,personas de 50 a 59 anos,2020-01-01,77,150,8,13,85,163,248
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 50 a 59 anos,2020-01-01,22,38,2,5,24,43,67
HUACHACALLA,consulta externa,personas de 50 a 59 anos,2020-01-01,12,7,5,2,17,9,26
HUANUNI,consulta externa,personas de 50 a 59 anos,2020-01-01,524,307,193,114,717,421,1138
HUARACAJE,consulta externa,personas de 50 a 59 anos,2020-01-01,32,29,7,6,39,35,74
HUARINA,consulta externa,personas de 50 a 59 anos,2020-01-01,24,34,8,20,32,54,86
HUATAJATA,consulta externa,personas de 50 a 59 anos,2020-01-01,5,2,12,4,17,6,23
HUAYLLAMARCA,consulta externa,personas de 50 a 59 anos,2020-01-01,30,30,1,4,31,34,65
HUMANATA,consulta externa,personas de 50 a 59 anos,2020-01-01,4,7,3,5,7,12,19
ICHOCA,consulta externa,personas de 50 a 59 anos,2020-01-01,14,27,0,0,14,27,41
ICLA,consulta externa,personas de 50 a 59 anos,2020-01-01,34,73,22,33,56,106,162
INCAHUASI,consulta externa,personas de 50 a 59 anos,2020-01-01,32,101,0,7,32,108,140
INGAVI (HUMAITA),consulta externa,personas de 50 a 59 anos,2020-01-01,12,18,0,0,12,18,30
INQUISIVI,consulta externa,personas de 50 a 59 anos,2020-01-01,70,78,5,3,75,81,156
IRUPANA (VILLA DE LANZA),consulta externa,personas de 50 a 59 anos,2020-01-01,92,84,16,39,108,123,231
IXIAMAS,consulta externa,personas de 50 a 59 anos,2020-01-01,52,38,2,2,54,40,94
JESUS DE MACHACA,consulta externa,personas de 50 a 59 anos,2020-01-01,42,53,17,26,59,79,138
LA ASUNTA,consulta externa,personas de 50 a 59 anos,2020-01-01,102,105,8,14,110,119,229
LA GUARDIA,consulta externa,personas de 50 a 59 anos,2020-01-01,258,449,59,137,317,586,903
LA PAZ,consulta externa,personas de 50 a 59 anos,2020-01-01,7112,12530,4423,9166,11535,21696,33231
LAGUNILLAS,consulta externa,personas de 50 a 59 anos,2020-01-01,53,65,5,11,58,76,134
LAJA,consulta externa,personas de 50 a 59 anos,2020-01-01,33,52,13,12,46,64,110
LAS CARRERAS,consulta externa,personas de 50 a 59 anos,2020-01-01,27,57,0,0,27,57,84
LICOMA PAMPA,consulta externa,personas de 50 a 59 anos,2020-01-01,8,15,1,0,9,15,24
LLALLAGUA,consulta externa,personas de 50 a 59 anos,2020-01-01,198,362,42,60,240,422,662
LLICA,consulta externa,personas de 50 a 59 anos,2020-01-01,16,22,0,1,16,23,39
LORETO,consulta externa,personas de 50 a 59 anos,2020-01-01,26,24,1,8,27,32,59
LURIBAY,consulta externa,personas de 50 a 59 anos,2020-01-01,91,66,2,0,93,66,159
MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2020-01-01,13,42,3,10,16,52,68
MACHARETI,consulta externa,personas de 50 a 59 anos,2020-01-01,47,98,5,14,52,112,164
MAGDALENA,consulta externa,personas de 50 a 59 anos,2020-01-01,83,81,10,41,93,122,215
MAIRANA,consulta externa,personas de 50 a 59 anos,2020-01-01,41,82,18,47,59,129,188
MALLA,consulta externa,personas de 50 a 59 anos,2020-01-01,8,9,0,1,8,10,18
MAPIRI,consulta externa,personas de 50 a 59 anos,2020-01-01,81,66,2,16,83,82,165
MECAPACA,consulta externa,personas de 50 a 59 anos,2020-01-01,27,47,4,2,31,49,80
MINEROS,consulta externa,personas de 50 a 59 anos,2020-01-01,69,93,3,19,72,112,184
MIZQUE,consulta externa,personas de 50 a 59 anos,2020-01-01,79,115,24,46,103,161,264
MOCOMOCO,consulta externa,personas de 50 a 59 anos,2020-01-01,42,70,10,10,52,80,132
MOJINETE,consulta externa,personas de 50 a 59 anos,2020-01-01,1,4,0,0,1,4,5
MOJOCOYA,consulta externa,personas de 50 a 59 anos,2020-01-01,50,89,12,22,62,111,173
MONTEAGUDO,consulta externa,personas de 50 a 59 anos,2020-01-01,286,471,15,44,301,515,816
MONTERO,consulta externa,personas de 50 a 59 anos,2020-01-01,992,1724,472,931,1464,2655,4119
MORO MORO,consulta externa,personas de 50 a 59 anos,2020-01-01,10,31,9,12,19,43,62
MOROCHATA,consulta externa,personas de 50 a 59 anos,2020-01-01,39,58,1,1,40,59,99
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 50 a 59 anos,2020-01-01,14,20,2,6,16,26,42
NAZACARA DE PACAJES,consulta externa,personas de 50 a 59 anos,2020-01-01,3,3,0,0,3,3,6
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 50 a 59 anos,2020-01-01,4,6,0,0,4,6,10
OCURI,consulta externa,personas de 50 a 59 anos,2020-01-01,41,77,1,2,42,79,121
OKINAWA,consulta externa,personas de 50 a 59 anos,2020-01-01,54,82,28,45,82,127,209
OMEREQUE,consulta externa,personas de 50 a 59 anos,2020-01-01,58,82,6,2,64,84,148
ORURO,consulta externa,personas de 50 a 59 anos,2020-01-01,2366,3682,1037,1899,3403,5581,8984
PADCAYA,consulta externa,personas de 50 a 59 anos,2020-01-01,177,274,27,42,204,316,520
PADILLA,consulta externa,personas de 50 a 59 anos,2020-01-01,115,189,0,4,115,193,308
PAILON,consulta externa,personas de 50 a 59 anos,2020-01-01,58,64,13,32,71,96,167
PALCA,consulta externa,personas de 50 a 59 anos,2020-01-01,56,59,0,5,56,64,120
PALOS BLANCOS,consulta externa,personas de 50 a 59 anos,2020-01-01,190,193,36,32,226,225,451
PAMPA AULLAGAS,consulta externa,personas de 50 a 59 anos,2020-01-01,25,29,1,0,26,29,55
PAMPA GRANDE,consulta externa,personas de 50 a 59 anos,2020-01-01,26,48,5,14,31,62,93
PAPEL PAMPA,consulta externa,personas de 50 a 59 anos,2020-01-01,22,33,3,2,25,35,60
PASORAPA,consulta externa,personas de 50 a 59 anos,2020-01-01,38,52,1,2,39,54,93
PATACAMAYA,consulta externa,personas de 50 a 59 anos,2020-01-01,45,52,5,11,50,63,113
PAZÑA,consulta externa,personas de 50 a 59 anos,2020-01-01,21,33,1,3,22,36,58
PELECHUCO,consulta externa,personas de 50 a 59 anos,2020-01-01,36,30,7,6,43,36,79
POCOATA,consulta externa,personas de 50 a 59 anos,2020-01-01,59,88,0,1,59,89,148
POCONA,consulta externa,personas de 50 a 59 anos,2020-01-01,45,76,1,0,46,76,122
POJO (CBBA),consulta externa,personas de 50 a 59 anos,2020-01-01,35,70,2,6,37,76,113
POOPO,consulta externa,personas de 50 a 59 anos,2020-01-01,45,50,3,5,48,55,103
PORCO,consulta externa,personas de 50 a 59 anos,2020-01-01,18,25,0,2,18,27,45
POROMA,consulta externa,personas de 50 a 59 anos,2020-01-01,95,164,1,3,96,167,263
PORONGO,consulta externa,personas de 50 a 59 anos,2020-01-01,100,117,16,33,116,150,266
PORTACHUELO,consulta externa,personas de 50 a 59 anos,2020-01-01,70,123,3,41,73,164,237
PORVENIR,consulta externa,personas de 50 a 59 anos,2020-01-01,32,34,11,4,43,38,81
POSTRER VALLE,consulta externa,personas de 50 a 59 anos,2020-01-01,24,23,9,6,33,29,62
POTOSI,consulta externa,personas de 50 a 59 anos,2020-01-01,1680,2267,548,914,2228,3181,5409
PRESTO,consulta externa,personas de 50 a 59 anos,2020-01-01,36,67,0,3,36,70,106
PUCARA,consulta externa,personas de 50 a 59 anos,2020-01-01,7,11,10,27,17,38,55
PUCARANI,consulta externa,personas de 50 a 59 anos,2020-01-01,78,101,15,10,93,111,204
PUERTO ACOSTA,consulta externa,personas de 50 a 59 anos,2020-01-01,26,40,4,3,30,43,73
PUERTO CARABUCO,consulta externa,personas de 50 a 59 anos,2020-01-01,43,48,2,7,45,55,100
PUERTO GONZALO MORENO,consulta externa,personas de 50 a 59 anos,2020-01-01,32,31,6,12,38,43,81
PUERTO PEREZ,consulta externa,personas de 50 a 59 anos,2020-01-01,12,17,1,0,13,17,30
PUERTO QUIJARRO,consulta externa,personas de 50 a 59 anos,2020-01-01,65,63,1,14,66,77,143
PUERTO RICO,consulta externa,personas de 50 a 59 anos,2020-01-01,31,53,4,8,35,61,96
PUERTO SILES,consulta externa,personas de 50 a 59 anos,2020-01-01,6,6,0,0,6,6,12
PUERTO SUAREZ,consulta externa,personas de 50 a 59 anos,2020-01-01,44,62,16,17,60,79,139
PUERTO VILLARROEL,consulta externa,personas de 50 a 59 anos,2020-01-01,295,366,39,38,334,404,738
PUNA,consulta externa,personas de 50 a 59 anos,2020-01-01,76,98,0,1,76,99,175
PUNATA,consulta externa,personas de 50 a 59 anos,2020-01-01,210,334,74,134,284,468,752
QUIABAYA,consulta externa,personas de 50 a 59 anos,2020-01-01,35,14,2,0,37,14,51
QUILLACOLLO,consulta externa,personas de 50 a 59 anos,2020-01-01,582,1139,263,449,845,1588,2433
QUIME,consulta externa,personas de 50 a 59 anos,2020-01-01,91,52,6,2,97,54,151
QUIRUSILLAS,consulta externa,personas de 50 a 59 anos,2020-01-01,10,20,4,3,14,23,37
RAQAYPAMPA(ETA),consulta externa,personas de 50 a 59 anos,2020-01-01,46,60,1,0,47,60,107
RAVELO,consulta externa,personas de 50 a 59 anos,2020-01-01,100,138,2,0,102,138,240
REYES,consulta externa,personas de 50 a 59 anos,2020-01-01,51,71,25,40,76,111,187
RIBERALTA,consulta externa,personas de 50 a 59 anos,2020-01-01,614,813,158,555,772,1368,2140
ROBORE,consulta externa,personas de 50 a 59 anos,2020-01-01,113,155,28,61,141,216,357
RURRENABAQUE,consulta externa,personas de 50 a 59 anos,2020-01-01,137,208,54,63,191,271,462
SABAYA,consulta externa,personas de 50 a 59 anos,2020-01-01,37,26,7,7,44,33,77
SACABA,consulta externa,personas de 50 a 59 anos,2020-01-01,616,1024,237,412,853,1436,2289
SACABAMBA,consulta externa,personas de 50 a 59 anos,2020-01-01,25,33,1,3,26,36,62
SACACA,consulta externa,personas de 50 a 59 anos,2020-01-01,36,74,0,0,36,74,110
SAIPINA,consulta externa,personas de 50 a 59 anos,2020-01-01,25,62,17,12,42,74,116
SALINAS DE GARCI MENDOZA,consulta externa,personas de 50 a 59 anos,2020-01-01,48,60,5,5,53,65,118
SAMAIPATA,consulta externa,personas de 50 a 59 anos,2020-01-01,37,71,17,24,54,95,149
SAN AGUSTIN,consulta externa,personas de 50 a 59 anos,2020-01-01,17,24,0,0,17,24,41
SAN ANDRES,consulta externa,personas de 50 a 59 anos,2020-01-01,80,96,6,11,86,107,193
SAN ANDRES DE MACHACA,consulta externa,personas de 50 a 59 anos,2020-01-01,8,18,8,8,16,26,42
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 50 a 59 anos,2020-01-01,6,14,0,0,6,14,20
SAN ANTONIO DE LOMERIO,consulta externa,personas de 50 a 59 anos,2020-01-01,41,64,7,10,48,74,122
SAN BENITO,consulta externa,personas de 50 a 59 anos,2020-01-01,27,37,13,10,40,47,87
SAN BORJA,consulta externa,personas de 50 a 59 anos,2020-01-01,219,352,67,97,286,449,735
SAN BUENA VENTURA,consulta externa,personas de 50 a 59 anos,2020-01-01,36,45,1,5,37,50,87
SAN CARLOS,consulta externa,personas de 50 a 59 anos,2020-01-01,36,53,7,13,43,66,109
SAN IGNACIO,consulta externa,personas de 50 a 59 anos,2020-01-01,96,159,40,63,136,222,358
SAN IGNACIO DE VELASCO,consulta externa,personas de 50 a 59 anos,2020-01-01,84,151,27,39,111,190,301
SAN JAVIER(BNI),consulta externa,personas de 50 a 59 anos,2020-01-01,13,25,0,0,13,25,38
SAN JAVIER(STC),consulta externa,personas de 50 a 59 anos,2020-01-01,30,55,0,1,30,56,86
SAN JOAQUIN,consulta externa,personas de 50 a 59 anos,2020-01-01,38,76,13,19,51,95,146
SAN JOSE DE CHIQUITOS,consulta externa,personas de 50 a 59 anos,2020-01-01,142,155,22,26,164,181,345
SAN JUAN DE YAPACANI,consulta externa,personas de 50 a 59 anos,2020-01-01,68,91,3,15,71,106,177
SAN JULIAN,consulta externa,personas de 50 a 59 anos,2020-01-01,276,370,12,21,288,391,679
SAN LORENZO(PND),consulta externa,personas de 50 a 59 anos,2020-01-01,61,50,3,3,64,53,117
SAN LORENZO(TJA),consulta externa,personas de 50 a 59 anos,2020-01-01,150,223,18,14,168,237,405
SAN LUCAS,consulta externa,personas de 50 a 59 anos,2020-01-01,154,259,5,12,159,271,430
SAN MATIAS,consulta externa,personas de 50 a 59 anos,2020-01-01,12,25,0,1,12,26,38
SAN MIGUEL DE VELASCO,consulta externa,personas de 50 a 59 anos,2020-01-01,55,66,28,41,83,107,190
SAN PABLO DE LIPEZ,consulta externa,personas de 50 a 59 anos,2020-01-01,14,19,0,0,14,19,33
SAN PEDRO,consulta externa,personas de 50 a 59 anos,2020-01-01,110,206,20,42,130,248,378
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 50 a 59 anos,2020-01-01,71,97,0,0,71,97,168
SAN PEDRO DE CURAHUARA,consulta externa,personas de 50 a 59 anos,2020-01-01,30,43,0,1,30,44,74
SAN PEDRO DE QUEMES,consulta externa,personas de 50 a 59 anos,2020-01-01,14,4,0,0,14,4,18
SAN PEDRO DE TIQUINA,consulta externa,personas de 50 a 59 anos,2020-01-01,19,24,7,16,26,40,66
SAN PEDRO(PND),consulta externa,personas de 50 a 59 anos,2020-01-01,17,17,0,4,17,21,38
SAN RAFAEL,consulta externa,personas de 50 a 59 anos,2020-01-01,42,44,19,38,61,82,143
SAN RAMON BENI,consulta externa,personas de 50 a 59 anos,2020-01-01,30,63,1,8,31,71,102
SAN RAMON SCZ,consulta externa,personas de 50 a 59 anos,2020-01-01,32,40,3,6,35,46,81
SANTA ANA,consulta externa,personas de 50 a 59 anos,2020-01-01,92,155,7,29,99,184,283
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 50 a 59 anos,2020-01-01,10152,15053,4084,5188,14236,20241,34477
SANTA ROSA,consulta externa,personas de 50 a 59 anos,2020-01-01,86,82,50,41,136,123,259
SANTA ROSA DEL SARA,consulta externa,personas de 50 a 59 anos,2020-01-01,137,185,5,10,142,195,337
SANTIAGO DE CALLAPA,consulta externa,personas de 50 a 59 anos,2020-01-01,5,20,1,2,6,22,28
SANTIAGO DE HUARI,consulta externa,personas de 50 a 59 anos,2020-01-01,49,46,1,2,50,48,98
SANTIAGO DE HUATA,consulta externa,personas de 50 a 59 anos,2020-01-01,13,23,5,7,18,30,48
SANTIAGO DE MACHACA,consulta externa,personas de 50 a 59 anos,2020-01-01,8,15,1,4,9,19,28
SANTIVAÑES,consulta externa,personas de 50 a 59 anos,2020-01-01,20,41,1,3,21,44,65
SANTUARIO DE QUILLACAS,consulta externa,personas de 50 a 59 anos,2020-01-01,9,28,0,0,9,28,37
SAPAHAQUI,consulta externa,personas de 50 a 59 anos,2020-01-01,50,37,0,4,50,41,91
SENA,consulta externa,personas de 50 a 59 anos,2020-01-01,7,4,0,0,7,4,11
SHINAOTA,consulta externa,personas de 50 a 59 anos,2020-01-01,145,202,8,11,153,213,366
SICA SICA (VILLA AROMA),consulta externa,personas de 50 a 59 anos,2020-01-01,60,122,2,3,62,125,187
SICAYA,consulta externa,personas de 50 a 59 anos,2020-01-01,8,25,0,0,8,25,33
SIPE SIPE,consulta externa,personas de 50 a 59 anos,2020-01-01,109,208,50,50,159,258,417
SOPACHUY,consulta externa,personas de 50 a 59 anos,2020-01-01,53,78,7,3,60,81,141
