,group,variable,month,PERSONAS DE 40 A 49 AÑOS NUEVO,PERSONAS DE 40 A 49 AÑOS NUEVO,PERSONAS DE 40 A 49 AÑOS REPETIDO,PERSONAS DE 40 A 49 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 40 a 49 anos,2020-01-01,109,173,14,9,123,182,305
AZURDUY,consulta externa,personas de 40 a 49 anos,2020-01-01,36,136,1,5,37,141,178
BATALLAS,consulta externa,personas de 40 a 49 anos,2020-01-01,13,34,18,19,31,53,84
BAURES,consulta externa,personas de 40 a 49 anos,2020-01-01,45,68,6,11,51,79,130
BELEN DE ANDAMARCA,consulta externa,personas de 40 a 49 anos,2020-01-01,13,6,0,0,13,6,19
BELEN DE URMIRI,consulta externa,personas de 40 a 49 anos,2020-01-01,13,9,0,0,13,9,22
BELLA FLOR,consulta externa,personas de 40 a 49 anos,2020-01-01,29,23,4,11,33,34,67
BERMEJO,consulta externa,personas de 40 a 49 anos,2020-01-01,323,589,36,80,359,669,1028
BETANZOS,consulta externa,personas de 40 a 49 anos,2020-01-01,126,239,10,13,136,252,388
BOLIVAR,consulta externa,personas de 40 a 49 anos,2020-01-01,11,27,0,0,11,27,38
BOLPEBRA,consulta externa,personas de 40 a 49 anos,2020-01-01,8,13,0,2,8,15,23
BOYUIBE,consulta externa,personas de 40 a 49 anos,2020-01-01,36,68,7,12,43,80,123
BUENA VISTA,consulta externa,personas de 40 a 49 anos,2020-01-01,98,157,6,6,104,163,267
CABEZAS,consulta externa,personas de 40 a 49 anos,2020-01-01,139,183,8,15,147,198,345
CAIROMA,consulta externa,personas de 40 a 49 anos,2020-01-01,60,73,8,7,68,80,148
"CAIZA ""D""",consulta externa,personas de 40 a 49 anos,2020-01-01,44,113,0,3,44,116,160
CAJUATA,consulta externa,personas de 40 a 49 anos,2020-01-01,45,73,0,1,45,74,119
CALACOTO,consulta externa,personas de 40 a 49 anos,2020-01-01,15,27,1,3,16,30,46
CALAMARCA,consulta externa,personas de 40 a 49 anos,2020-01-01,20,67,0,4,20,71,91
CAMARGO,consulta externa,personas de 40 a 49 anos,2020-01-01,145,250,14,36,159,286,445
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 40 a 49 anos,2020-01-01,34,35,3,0,37,35,72
CAMIRI,consulta externa,personas de 40 a 49 anos,2020-01-01,275,430,54,153,329,583,912
CAPINOTA,consulta externa,personas de 40 a 49 anos,2020-01-01,53,154,16,63,69,217,286
CAQUIAVIRI,consulta externa,personas de 40 a 49 anos,2020-01-01,33,49,1,2,34,51,85
CARACOLLO,consulta externa,personas de 40 a 49 anos,2020-01-01,49,130,4,7,53,137,190
CARANAVI,consulta externa,personas de 40 a 49 anos,2020-01-01,243,312,63,120,306,432,738
CARANGAS,consulta externa,personas de 40 a 49 anos,2020-01-01,1,1,0,0,1,1,2
CARAPARI,consulta externa,personas de 40 a 49 anos,2020-01-01,147,209,25,39,172,248,420
CARIPUYO,consulta externa,personas de 40 a 49 anos,2020-01-01,37,46,0,0,37,46,83
CARMEN RIVERO TORREZ,consulta externa,personas de 40 a 49 anos,2020-01-01,26,29,2,2,28,31,59
CATACORA,consulta externa,personas de 40 a 49 anos,2020-01-01,13,18,0,2,13,20,33
CHACARILLA,consulta externa,personas de 40 a 49 anos,2020-01-01,8,8,0,1,8,9,17
CHALLAPATA,consulta externa,personas de 40 a 49 anos,2020-01-01,83,146,22,46,105,192,297
CHAQUI,consulta externa,personas de 40 a 49 anos,2020-01-01,19,47,0,0,19,47,66
CHARAGUA,consulta externa,personas de 40 a 49 anos,2020-01-01,57,116,11,20,68,136,204
CHARAÑA,consulta externa,personas de 40 a 49 anos,2020-01-01,19,16,0,1,19,17,36
CHAYANTA,consulta externa,personas de 40 a 49 anos,2020-01-01,66,106,19,13,85,119,204
CHIMORE,consulta externa,personas de 40 a 49 anos,2020-01-01,200,279,2,1,202,280,482
CHIPAYA,consulta externa,personas de 40 a 49 anos,2020-01-01,7,11,0,0,7,11,18
CHOQUE COTA,consulta externa,personas de 40 a 49 anos,2020-01-01,2,6,0,0,2,6,8
CHUA COCANI,consulta externa,personas de 40 a 49 anos,2020-01-01,2,8,2,8,4,16,20
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 40 a 49 anos,2020-01-01,39,82,10,18,49,100,149
CHUMA,consulta externa,personas de 40 a 49 anos,2020-01-01,54,90,1,5,55,95,150
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 40 a 49 anos,2020-01-01,45,57,0,2,45,59,104
CKOCHAS,consulta externa,personas de 40 a 49 anos,2020-01-01,85,154,2,0,87,154,241
CLIZA,consulta externa,personas de 40 a 49 anos,2020-01-01,61,137,7,41,68,178,246
COBIJA,consulta externa,personas de 40 a 49 anos,2020-01-01,363,537,137,293,500,830,1330
COCAPATA,consulta externa,personas de 40 a 49 anos,2020-01-01,46,86,1,2,47,88,135
COCHABAMBA,consulta externa,personas de 40 a 49 anos,2020-01-01,5728,11196,2861,6768,8589,17964,26553
COIPASA,consulta externa,personas de 40 a 49 anos,2020-01-01,6,4,0,0,6,4,10
COLCAPIRHUA,consulta externa,personas de 40 a 49 anos,2020-01-01,187,483,35,100,222,583,805
"COLCHA ""K""",consulta externa,personas de 40 a 49 anos,2020-01-01,205,205,16,17,221,222,443
COLLANA,consulta externa,personas de 40 a 49 anos,2020-01-01,8,25,1,0,9,25,34
COLOMI,consulta externa,personas de 40 a 49 anos,2020-01-01,38,84,2,8,40,92,132
COLPA BELGICA,consulta externa,personas de 40 a 49 anos,2020-01-01,60,96,26,42,86,138,224
COLQUECHACA,consulta externa,personas de 40 a 49 anos,2020-01-01,132,228,1,3,133,231,364
COLQUENCHA,consulta externa,personas de 40 a 49 anos,2020-01-01,17,57,0,1,17,58,75
COLQUIRI,consulta externa,personas de 40 a 49 anos,2020-01-01,64,65,1,2,65,67,132
COMANCHE,consulta externa,personas de 40 a 49 anos,2020-01-01,6,15,0,1,6,16,22
COMARAPA,consulta externa,personas de 40 a 49 anos,2020-01-01,40,78,5,8,45,86,131
COMBAYA,consulta externa,personas de 40 a 49 anos,2020-01-01,9,18,2,12,11,30,41
CONCEPCION,consulta externa,personas de 40 a 49 anos,2020-01-01,53,47,2,10,55,57,112
COPACABANA,consulta externa,personas de 40 a 49 anos,2020-01-01,24,42,1,5,25,47,72
CORIPATA,consulta externa,personas de 40 a 49 anos,2020-01-01,49,67,2,8,51,75,126
CORO CORO,consulta externa,personas de 40 a 49 anos,2020-01-01,47,68,4,7,51,75,126
COROICO,consulta externa,personas de 40 a 49 anos,2020-01-01,69,110,13,29,82,139,221
CORQUE,consulta externa,personas de 40 a 49 anos,2020-01-01,28,43,0,5,28,48,76
COTAGAITA,consulta externa,personas de 40 a 49 anos,2020-01-01,120,219,25,20,145,239,384
COTOCA,consulta externa,personas de 40 a 49 anos,2020-01-01,138,385,23,58,161,443,604
CRUZ DE MACHACAMARCA,consulta externa,personas de 40 a 49 anos,2020-01-01,0,4,0,1,0,5,5
CUATRO CAÑADAS,consulta externa,personas de 40 a 49 anos,2020-01-01,83,155,6,20,89,175,264
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 40 a 49 anos,2020-01-01,4,7,1,2,5,9,14
CUEVO,consulta externa,personas de 40 a 49 anos,2020-01-01,60,63,6,17,66,80,146
CULPINA,consulta externa,personas de 40 a 49 anos,2020-01-01,70,191,2,5,72,196,268
CURAHUARA DE CARANGAS,consulta externa,personas de 40 a 49 anos,2020-01-01,8,20,0,3,8,23,31
CURVA,consulta externa,personas de 40 a 49 anos,2020-01-01,13,12,2,1,15,13,28
DESAGUADERO,consulta externa,personas de 40 a 49 anos,2020-01-01,26,39,0,18,26,57,83
EL ALTO,consulta externa,personas de 40 a 49 anos,2020-01-01,3027,6834,1624,3593,4651,10427,15078
EL CHORO,consulta externa,personas de 40 a 49 anos,2020-01-01,9,25,0,1,9,26,35
EL PUENTE(STC),consulta externa,personas de 40 a 49 anos,2020-01-01,73,100,0,1,73,101,174
EL PUENTE(TJA),consulta externa,personas de 40 a 49 anos,2020-01-01,47,147,4,2,51,149,200
EL TORNO,consulta externa,personas de 40 a 49 anos,2020-01-01,585,732,470,479,1055,1211,2266
EL VILLAR,consulta externa,personas de 40 a 49 anos,2020-01-01,51,78,0,2,51,80,131
ENTRE RIOS TRJ,consulta externa,personas de 40 a 49 anos,2020-01-01,145,293,4,39,149,332,481
ENTRE RIOS CBBA,consulta externa,personas de 40 a 49 anos,2020-01-01,153,346,16,33,169,379,548
ESCARA,consulta externa,personas de 40 a 49 anos,2020-01-01,3,3,0,0,3,3,6
ESCOMA,consulta externa,personas de 40 a 49 anos,2020-01-01,5,14,2,2,7,16,23
ESMERALDA,consulta externa,personas de 40 a 49 anos,2020-01-01,15,8,0,0,15,8,23
EUCALIPTUS,consulta externa,personas de 40 a 49 anos,2020-01-01,8,23,0,0,8,23,31
EUREKA (SANTOS MERCADO),consulta externa,personas de 40 a 49 anos,2020-01-01,7,14,0,3,7,17,24
EXALTACION,consulta externa,personas de 40 a 49 anos,2020-01-01,4,26,0,3,4,29,33
FERNANDEZ ALONSO,consulta externa,personas de 40 a 49 anos,2020-01-01,56,115,5,27,61,142,203
FILADELFIA,consulta externa,personas de 40 a 49 anos,2020-01-01,65,67,2,5,67,72,139
GENERAL SAAVEDRA,consulta externa,personas de 40 a 49 anos,2020-01-01,67,163,10,16,77,179,256
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 40 a 49 anos,2020-01-01,36,45,0,10,36,55,91
GUANAY,consulta externa,personas de 40 a 49 anos,2020-01-01,32,45,10,21,42,66,108
GUAQUI,consulta externa,personas de 40 a 49 anos,2020-01-01,12,24,3,0,15,24,39
GUAYARAMERIN,consulta externa,personas de 40 a 49 anos,2020-01-01,216,438,29,116,245,554,799
GUTIERREZ,consulta externa,personas de 40 a 49 anos,2020-01-01,121,180,0,7,121,187,308
HUACARETA,consulta externa,personas de 40 a 49 anos,2020-01-01,87,156,8,7,95,163,258
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 40 a 49 anos,2020-01-01,27,31,0,1,27,32,59
HUACHACALLA,consulta externa,personas de 40 a 49 anos,2020-01-01,13,12,0,1,13,13,26
HUANUNI,consulta externa,personas de 40 a 49 anos,2020-01-01,746,347,222,130,968,477,1445
HUARACAJE,consulta externa,personas de 40 a 49 anos,2020-01-01,43,38,9,5,52,43,95
HUARINA,consulta externa,personas de 40 a 49 anos,2020-01-01,24,31,7,10,31,41,72
HUATAJATA,consulta externa,personas de 40 a 49 anos,2020-01-01,6,11,14,3,20,14,34
HUAYLLAMARCA,consulta externa,personas de 40 a 49 anos,2020-01-01,20,27,0,0,20,27,47
HUMANATA,consulta externa,personas de 40 a 49 anos,2020-01-01,5,7,0,4,5,11,16
ICHOCA,consulta externa,personas de 40 a 49 anos,2020-01-01,15,27,0,3,15,30,45
ICLA,consulta externa,personas de 40 a 49 anos,2020-01-01,33,95,11,29,44,124,168
INCAHUASI,consulta externa,personas de 40 a 49 anos,2020-01-01,48,129,1,4,49,133,182
INGAVI (HUMAITA),consulta externa,personas de 40 a 49 anos,2020-01-01,10,12,0,1,10,13,23
INQUISIVI,consulta externa,personas de 40 a 49 anos,2020-01-01,56,96,3,3,59,99,158
IRUPANA (VILLA DE LANZA),consulta externa,personas de 40 a 49 anos,2020-01-01,94,139,9,28,103,167,270
IXIAMAS,consulta externa,personas de 40 a 49 anos,2020-01-01,50,61,2,6,52,67,119
JESUS DE MACHACA,consulta externa,personas de 40 a 49 anos,2020-01-01,23,58,7,16,30,74,104
LA ASUNTA,consulta externa,personas de 40 a 49 anos,2020-01-01,106,138,7,5,113,143,256
LA GUARDIA,consulta externa,personas de 40 a 49 anos,2020-01-01,275,604,60,168,335,772,1107
LA PAZ,consulta externa,personas de 40 a 49 anos,2020-01-01,7389,14178,3525,8852,10914,23030,33944
LA RIVERA,consulta externa,personas de 40 a 49 anos,2020-01-01,1,5,0,0,1,5,6
LAGUNILLAS,consulta externa,personas de 40 a 49 anos,2020-01-01,43,91,6,6,49,97,146
LAJA,consulta externa,personas de 40 a 49 anos,2020-01-01,24,55,5,13,29,68,97
LAS CARRERAS,consulta externa,personas de 40 a 49 anos,2020-01-01,42,73,0,2,42,75,117
LICOMA PAMPA,consulta externa,personas de 40 a 49 anos,2020-01-01,17,31,2,2,19,33,52
LLALLAGUA,consulta externa,personas de 40 a 49 anos,2020-01-01,177,367,33,54,210,421,631
LLICA,consulta externa,personas de 40 a 49 anos,2020-01-01,21,18,0,0,21,18,39
LORETO,consulta externa,personas de 40 a 49 anos,2020-01-01,28,39,3,2,31,41,72
LURIBAY,consulta externa,personas de 40 a 49 anos,2020-01-01,61,62,3,4,64,66,130
MACHACAMARCA,consulta externa,personas de 40 a 49 anos,2020-01-01,13,34,2,9,15,43,58
MACHARETI,consulta externa,personas de 40 a 49 anos,2020-01-01,40,103,3,9,43,112,155
MAGDALENA,consulta externa,personas de 40 a 49 anos,2020-01-01,56,108,10,26,66,134,200
MAIRANA,consulta externa,personas de 40 a 49 anos,2020-01-01,62,91,13,32,75,123,198
MALLA,consulta externa,personas de 40 a 49 anos,2020-01-01,11,12,1,0,12,12,24
MAPIRI,consulta externa,personas de 40 a 49 anos,2020-01-01,65,91,3,10,68,101,169
MECAPACA,consulta externa,personas de 40 a 49 anos,2020-01-01,35,45,3,5,38,50,88
MINEROS,consulta externa,personas de 40 a 49 anos,2020-01-01,50,163,5,16,55,179,234
MIZQUE,consulta externa,personas de 40 a 49 anos,2020-01-01,66,138,17,38,83,176,259
MOCOMOCO,consulta externa,personas de 40 a 49 anos,2020-01-01,34,46,5,9,39,55,94
MOJINETE,consulta externa,personas de 40 a 49 anos,2020-01-01,2,9,0,0,2,9,11
MOJOCOYA,consulta externa,personas de 40 a 49 anos,2020-01-01,26,75,6,19,32,94,126
MONTEAGUDO,consulta externa,personas de 40 a 49 anos,2020-01-01,289,479,9,44,298,523,821
MONTERO,consulta externa,personas de 40 a 49 anos,2020-01-01,1022,1992,393,712,1415,2704,4119
MORO MORO,consulta externa,personas de 40 a 49 anos,2020-01-01,5,26,1,19,6,45,51
MOROCHATA,consulta externa,personas de 40 a 49 anos,2020-01-01,29,65,2,0,31,65,96
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 40 a 49 anos,2020-01-01,20,39,2,4,22,43,65
NAZACARA DE PACAJES,consulta externa,personas de 40 a 49 anos,2020-01-01,3,3,0,0,3,3,6
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 40 a 49 anos,2020-01-01,16,12,0,0,16,12,28
OCURI,consulta externa,personas de 40 a 49 anos,2020-01-01,48,90,0,4,48,94,142
OKINAWA,consulta externa,personas de 40 a 49 anos,2020-01-01,39,118,18,63,57,181,238
OMEREQUE,consulta externa,personas de 40 a 49 anos,2020-01-01,22,86,0,1,22,87,109
ORURO,consulta externa,personas de 40 a 49 anos,2020-01-01,2523,4527,896,1632,3419,6159,9578
PADCAYA,consulta externa,personas de 40 a 49 anos,2020-01-01,155,305,16,21,171,326,497
PADILLA,consulta externa,personas de 40 a 49 anos,2020-01-01,110,301,4,9,114,310,424
PAILON,consulta externa,personas de 40 a 49 anos,2020-01-01,81,128,10,28,91,156,247
PALCA,consulta externa,personas de 40 a 49 anos,2020-01-01,56,84,0,4,56,88,144
PALOS BLANCOS,consulta externa,personas de 40 a 49 anos,2020-01-01,189,290,25,41,214,331,545
PAMPA AULLAGAS,consulta externa,personas de 40 a 49 anos,2020-01-01,36,33,0,0,36,33,69
PAMPA GRANDE,consulta externa,personas de 40 a 49 anos,2020-01-01,34,63,6,14,40,77,117
PAPEL PAMPA,consulta externa,personas de 40 a 49 anos,2020-01-01,13,31,1,3,14,34,48
PASORAPA,consulta externa,personas de 40 a 49 anos,2020-01-01,23,32,3,2,26,34,60
PATACAMAYA,consulta externa,personas de 40 a 49 anos,2020-01-01,42,82,4,21,46,103,149
PAZÑA,consulta externa,personas de 40 a 49 anos,2020-01-01,19,38,1,2,20,40,60
PELECHUCO,consulta externa,personas de 40 a 49 anos,2020-01-01,54,47,3,6,57,53,110
POCOATA,consulta externa,personas de 40 a 49 anos,2020-01-01,55,110,0,0,55,110,165
POCONA,consulta externa,personas de 40 a 49 anos,2020-01-01,63,90,0,0,63,90,153
POJO (CBBA),consulta externa,personas de 40 a 49 anos,2020-01-01,44,64,5,3,49,67,116
POOPO,consulta externa,personas de 40 a 49 anos,2020-01-01,54,62,5,4,59,66,125
PORCO,consulta externa,personas de 40 a 49 anos,2020-01-01,23,32,1,0,24,32,56
POROMA,consulta externa,personas de 40 a 49 anos,2020-01-01,91,175,1,4,92,179,271
PORONGO,consulta externa,personas de 40 a 49 anos,2020-01-01,83,126,10,19,93,145,238
PORTACHUELO,consulta externa,personas de 40 a 49 anos,2020-01-01,56,138,0,39,56,177,233
PORVENIR,consulta externa,personas de 40 a 49 anos,2020-01-01,40,51,8,9,48,60,108
POSTRER VALLE,consulta externa,personas de 40 a 49 anos,2020-01-01,23,30,5,4,28,34,62
POTOSI,consulta externa,personas de 40 a 49 anos,2020-01-01,1673,2904,675,848,2348,3752,6100
PRESTO,consulta externa,personas de 40 a 49 anos,2020-01-01,35,79,0,1,35,80,115
PUCARA,consulta externa,personas de 40 a 49 anos,2020-01-01,6,14,9,15,15,29,44
PUCARANI,consulta externa,personas de 40 a 49 anos,2020-01-01,55,98,0,4,55,102,157
PUERTO ACOSTA,consulta externa,personas de 40 a 49 anos,2020-01-01,18,34,2,4,20,38,58
PUERTO CARABUCO,consulta externa,personas de 40 a 49 anos,2020-01-01,45,63,4,2,49,65,114
PUERTO GONZALO MORENO,consulta externa,personas de 40 a 49 anos,2020-01-01,22,63,3,18,25,81,106
PUERTO PEREZ,consulta externa,personas de 40 a 49 anos,2020-01-01,6,16,0,3,6,19,25
PUERTO QUIJARRO,consulta externa,personas de 40 a 49 anos,2020-01-01,110,90,11,15,121,105,226
PUERTO RICO,consulta externa,personas de 40 a 49 anos,2020-01-01,50,75,6,21,56,96,152
PUERTO SILES,consulta externa,personas de 40 a 49 anos,2020-01-01,6,5,0,0,6,5,11
PUERTO SUAREZ,consulta externa,personas de 40 a 49 anos,2020-01-01,60,90,23,32,83,122,205
PUERTO VILLARROEL,consulta externa,personas de 40 a 49 anos,2020-01-01,253,547,36,63,289,610,899
PUNA,consulta externa,personas de 40 a 49 anos,2020-01-01,47,119,0,0,47,119,166
PUNATA,consulta externa,personas de 40 a 49 anos,2020-01-01,185,391,49,129,234,520,754
QUIABAYA,consulta externa,personas de 40 a 49 anos,2020-01-01,27,37,2,1,29,38,67
QUILLACOLLO,consulta externa,personas de 40 a 49 anos,2020-01-01,469,1154,226,493,695,1647,2342
QUIME,consulta externa,personas de 40 a 49 anos,2020-01-01,126,60,3,1,129,61,190
QUIRUSILLAS,consulta externa,personas de 40 a 49 anos,2020-01-01,5,16,3,6,8,22,30
RAQAYPAMPA(ETA),consulta externa,personas de 40 a 49 anos,2020-01-01,30,67,0,0,30,67,97
RAVELO,consulta externa,personas de 40 a 49 anos,2020-01-01,66,143,0,0,66,143,209
REYES,consulta externa,personas de 40 a 49 anos,2020-01-01,54,90,13,10,67,100,167
RIBERALTA,consulta externa,personas de 40 a 49 anos,2020-01-01,882,1119,234,540,1116,1659,2775
ROBORE,consulta externa,personas de 40 a 49 anos,2020-01-01,113,158,17,35,130,193,323
RURRENABAQUE,consulta externa,personas de 40 a 49 anos,2020-01-01,135,244,28,46,163,290,453
SABAYA,consulta externa,personas de 40 a 49 anos,2020-01-01,58,47,7,6,65,53,118
SACABA,consulta externa,personas de 40 a 49 anos,2020-01-01,545,1259,276,417,821,1676,2497
SACABAMBA,consulta externa,personas de 40 a 49 anos,2020-01-01,10,21,1,3,11,24,35
SACACA,consulta externa,personas de 40 a 49 anos,2020-01-01,47,102,0,0,47,102,149
SAIPINA,consulta externa,personas de 40 a 49 anos,2020-01-01,22,58,9,19,31,77,108
SALINAS DE GARCI MENDOZA,consulta externa,personas de 40 a 49 anos,2020-01-01,58,65,0,1,58,66,124
SAMAIPATA,consulta externa,personas de 40 a 49 anos,2020-01-01,69,82,22,37,91,119,210
SAN AGUSTIN,consulta externa,personas de 40 a 49 anos,2020-01-01,18,19,0,0,18,19,37
SAN ANDRES,consulta externa,personas de 40 a 49 anos,2020-01-01,84,118,1,6,85,124,209
SAN ANDRES DE MACHACA,consulta externa,personas de 40 a 49 anos,2020-01-01,9,21,2,13,11,34,45
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 40 a 49 anos,2020-01-01,10,20,0,0,10,20,30
SAN ANTONIO DE LOMERIO,consulta externa,personas de 40 a 49 anos,2020-01-01,52,90,7,13,59,103,162
SAN BENITO,consulta externa,personas de 40 a 49 anos,2020-01-01,21,43,4,3,25,46,71
SAN BORJA,consulta externa,personas de 40 a 49 anos,2020-01-01,246,424,81,122,327,546,873
SAN BUENA VENTURA,consulta externa,personas de 40 a 49 anos,2020-01-01,42,76,2,8,44,84,128
SAN CARLOS,consulta externa,personas de 40 a 49 anos,2020-01-01,27,59,3,9,30,68,98
SAN IGNACIO,consulta externa,personas de 40 a 49 anos,2020-01-01,119,202,34,74,153,276,429
SAN IGNACIO DE VELASCO,consulta externa,personas de 40 a 49 anos,2020-01-01,106,185,15,59,121,244,365
SAN JAVIER(BNI),consulta externa,personas de 40 a 49 anos,2020-01-01,14,14,0,1,14,15,29
SAN JAVIER(STC),consulta externa,personas de 40 a 49 anos,2020-01-01,47,46,0,0,47,46,93
SAN JOAQUIN,consulta externa,personas de 40 a 49 anos,2020-01-01,46,83,6,8,52,91,143
SAN JOSE DE CHIQUITOS,consulta externa,personas de 40 a 49 anos,2020-01-01,116,174,18,27,134,201,335
SAN JUAN DE YAPACANI,consulta externa,personas de 40 a 49 anos,2020-01-01,60,165,3,15,63,180,243
SAN JULIAN,consulta externa,personas de 40 a 49 anos,2020-01-01,184,421,9,28,193,449,642
SAN LORENZO(PND),consulta externa,personas de 40 a 49 anos,2020-01-01,77,95,1,6,78,101,179
SAN LORENZO(TJA),consulta externa,personas de 40 a 49 anos,2020-01-01,124,258,5,10,129,268,397
SAN LUCAS,consulta externa,personas de 40 a 49 anos,2020-01-01,165,300,2,10,167,310,477
SAN MATIAS,consulta externa,personas de 40 a 49 anos,2020-01-01,22,33,0,0,22,33,55
SAN MIGUEL DE VELASCO,consulta externa,personas de 40 a 49 anos,2020-01-01,53,102,9,35,62,137,199
SAN PABLO DE LIPEZ,consulta externa,personas de 40 a 49 anos,2020-01-01,13,24,0,0,13,24,37
SAN PEDRO,consulta externa,personas de 40 a 49 anos,2020-01-01,183,271,23,41,206,312,518
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 40 a 49 anos,2020-01-01,72,107,1,0,73,107,180
SAN PEDRO DE CURAHUARA,consulta externa,personas de 40 a 49 anos,2020-01-01,13,34,0,0,13,34,47
SAN PEDRO DE QUEMES,consulta externa,personas de 40 a 49 anos,2020-01-01,13,13,0,1,13,14,27
SAN PEDRO DE TIQUINA,consulta externa,personas de 40 a 49 anos,2020-01-01,24,18,4,12,28,30,58
SAN PEDRO(PND),consulta externa,personas de 40 a 49 anos,2020-01-01,21,29,0,4,21,33,54
SAN RAFAEL,consulta externa,personas de 40 a 49 anos,2020-01-01,46,58,20,33,66,91,157
SAN RAMON BENI,consulta externa,personas de 40 a 49 anos,2020-01-01,25,55,1,8,26,63,89
SAN RAMON SCZ,consulta externa,personas de 40 a 49 anos,2020-01-01,31,65,7,14,38,79,117
SANTA ANA,consulta externa,personas de 40 a 49 anos,2020-01-01,50,162,28,24,78,186,264
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 40 a 49 anos,2020-01-01,10029,16345,3196,5056,13225,21401,34626
SANTA ROSA,consulta externa,personas de 40 a 49 anos,2020-01-01,65,141,11,20,76,161,237
SANTA ROSA DEL SARA,consulta externa,personas de 40 a 49 anos,2020-01-01,127,265,8,14,135,279,414
SANTIAGO DE CALLAPA,consulta externa,personas de 40 a 49 anos,2020-01-01,6,16,0,0,6,16,22
SANTIAGO DE HUARI,consulta externa,personas de 40 a 49 anos,2020-01-01,77,58,2,2,79,60,139
SANTIAGO DE HUATA,consulta externa,personas de 40 a 49 anos,2020-01-01,10,13,1,0,11,13,24
SANTIAGO DE MACHACA,consulta externa,personas de 40 a 49 anos,2020-01-01,9,12,1,2,10,14,24
SANTIVAÑES,consulta externa,personas de 40 a 49 anos,2020-01-01,39,48,1,6,40,54,94
SANTUARIO DE QUILLACAS,consulta externa,personas de 40 a 49 anos,2020-01-01,6,20,0,1,6,21,27
SAPAHAQUI,consulta externa,personas de 40 a 49 anos,2020-01-01,31,48,1,1,32,49,81
SENA,consulta externa,personas de 40 a 49 anos,2020-01-01,2,10,0,0,2,10,12
SHINAOTA,consulta externa,personas de 40 a 49 anos,2020-01-01,158,255,10,20,168,275,443
SICA SICA (VILLA AROMA),consulta externa,personas de 40 a 49 anos,2020-01-01,49,71,6,9,55,80,135
SICAYA,consulta externa,personas de 40 a 49 anos,2020-01-01,7,20,0,1,7,21,28
SIPE SIPE,consulta externa,personas de 40 a 49 anos,2020-01-01,78,261,15,45,93,306,399
