,group,variable,month,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 14 anos,2020-01-01,64,72,2,2,66,74,140
AZURDUY,consulta externa,personas de 10 a 14 anos,2020-01-01,27,38,0,0,27,38,65
BATALLAS,consulta externa,personas de 10 a 14 anos,2020-01-01,11,14,8,12,19,26,45
BAURES,consulta externa,personas de 10 a 14 anos,2020-01-01,42,36,2,7,44,43,87
BELEN DE ANDAMARCA,consulta externa,personas de 10 a 14 anos,2020-01-01,2,1,0,0,2,1,3
BELEN DE URMIRI,consulta externa,personas de 10 a 14 anos,2020-01-01,5,1,1,0,6,1,7
BELLA FLOR,consulta externa,personas de 10 a 14 anos,2020-01-01,12,15,4,4,16,19,35
BERMEJO,consulta externa,personas de 10 a 14 anos,2020-01-01,182,179,11,8,193,187,380
BETANZOS,consulta externa,personas de 10 a 14 anos,2020-01-01,60,77,2,3,62,80,142
BOLIVAR,consulta externa,personas de 10 a 14 anos,2020-01-01,8,7,2,0,10,7,17
BOLPEBRA,consulta externa,personas de 10 a 14 anos,2020-01-01,6,8,0,0,6,8,14
BOYUIBE,consulta externa,personas de 10 a 14 anos,2020-01-01,40,40,6,6,46,46,92
BUENA VISTA,consulta externa,personas de 10 a 14 anos,2020-01-01,105,106,3,2,108,108,216
CABEZAS,consulta externa,personas de 10 a 14 anos,2020-01-01,102,116,13,2,115,118,233
CAIROMA,consulta externa,personas de 10 a 14 anos,2020-01-01,18,23,0,2,18,25,43
"CAIZA ""D""",consulta externa,personas de 10 a 14 anos,2020-01-01,37,31,0,1,37,32,69
CAJUATA,consulta externa,personas de 10 a 14 anos,2020-01-01,20,29,0,0,20,29,49
CALACOTO,consulta externa,personas de 10 a 14 anos,2020-01-01,10,10,0,0,10,10,20
CALAMARCA,consulta externa,personas de 10 a 14 anos,2020-01-01,20,43,1,3,21,46,67
CAMARGO,consulta externa,personas de 10 a 14 anos,2020-01-01,58,85,1,1,59,86,145
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 10 a 14 anos,2020-01-01,11,12,0,2,11,14,25
CAMIRI,consulta externa,personas de 10 a 14 anos,2020-01-01,179,211,10,29,189,240,429
CAPINOTA,consulta externa,personas de 10 a 14 anos,2020-01-01,70,71,18,27,88,98,186
CAQUIAVIRI,consulta externa,personas de 10 a 14 anos,2020-01-01,22,15,0,0,22,15,37
CARACOLLO,consulta externa,personas de 10 a 14 anos,2020-01-01,43,43,1,2,44,45,89
CARANAVI,consulta externa,personas de 10 a 14 anos,2020-01-01,173,142,57,28,230,170,400
CARAPARI,consulta externa,personas de 10 a 14 anos,2020-01-01,93,107,7,8,100,115,215
CARIPUYO,consulta externa,personas de 10 a 14 anos,2020-01-01,15,18,0,0,15,18,33
CARMEN RIVERO TORREZ,consulta externa,personas de 10 a 14 anos,2020-01-01,19,16,4,0,23,16,39
CATACORA,consulta externa,personas de 10 a 14 anos,2020-01-01,6,14,0,0,6,14,20
CHACARILLA,consulta externa,personas de 10 a 14 anos,2020-01-01,3,5,0,0,3,5,8
CHALLAPATA,consulta externa,personas de 10 a 14 anos,2020-01-01,56,53,8,4,64,57,121
CHAQUI,consulta externa,personas de 10 a 14 anos,2020-01-01,20,21,0,0,20,21,41
CHARAGUA,consulta externa,personas de 10 a 14 anos,2020-01-01,57,57,7,11,64,68,132
CHARAÑA,consulta externa,personas de 10 a 14 anos,2020-01-01,2,2,0,0,2,2,4
CHAYANTA,consulta externa,personas de 10 a 14 anos,2020-01-01,44,46,0,4,44,50,94
CHIMORE,consulta externa,personas de 10 a 14 anos,2020-01-01,200,217,3,2,203,219,422
CHIPAYA,consulta externa,personas de 10 a 14 anos,2020-01-01,2,0,0,0,2,0,2
CHOQUE COTA,consulta externa,personas de 10 a 14 anos,2020-01-01,5,1,0,0,5,1,6
CHUA COCANI,consulta externa,personas de 10 a 14 anos,2020-01-01,2,6,3,1,5,7,12
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 10 a 14 anos,2020-01-01,26,26,2,8,28,34,62
CHUMA,consulta externa,personas de 10 a 14 anos,2020-01-01,37,23,5,0,42,23,65
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 10 a 14 anos,2020-01-01,24,29,0,0,24,29,53
CKOCHAS,consulta externa,personas de 10 a 14 anos,2020-01-01,52,42,0,2,52,44,96
CLIZA,consulta externa,personas de 10 a 14 anos,2020-01-01,75,66,7,23,82,89,171
COBIJA,consulta externa,personas de 10 a 14 anos,2020-01-01,207,195,54,62,261,257,518
COCAPATA,consulta externa,personas de 10 a 14 anos,2020-01-01,36,43,0,1,36,44,80
COCHABAMBA,consulta externa,personas de 10 a 14 anos,2020-01-01,3814,4073,1467,1537,5281,5610,10891
COIPASA,consulta externa,personas de 10 a 14 anos,2020-01-01,5,2,0,0,5,2,7
COLCAPIRHUA,consulta externa,personas de 10 a 14 anos,2020-01-01,158,206,43,40,201,246,447
"COLCHA ""K""",consulta externa,personas de 10 a 14 anos,2020-01-01,67,77,9,12,76,89,165
COLLANA,consulta externa,personas de 10 a 14 anos,2020-01-01,4,5,0,0,4,5,9
COLOMI,consulta externa,personas de 10 a 14 anos,2020-01-01,31,66,4,8,35,74,109
COLPA BELGICA,consulta externa,personas de 10 a 14 anos,2020-01-01,41,46,7,10,48,56,104
COLQUECHACA,consulta externa,personas de 10 a 14 anos,2020-01-01,67,99,2,0,69,99,168
COLQUENCHA,consulta externa,personas de 10 a 14 anos,2020-01-01,15,35,1,3,16,38,54
COLQUIRI,consulta externa,personas de 10 a 14 anos,2020-01-01,26,37,1,1,27,38,65
COMANCHE,consulta externa,personas de 10 a 14 anos,2020-01-01,3,4,0,0,3,4,7
COMARAPA,consulta externa,personas de 10 a 14 anos,2020-01-01,55,49,2,0,57,49,106
COMBAYA,consulta externa,personas de 10 a 14 anos,2020-01-01,6,14,1,1,7,15,22
CONCEPCION,consulta externa,personas de 10 a 14 anos,2020-01-01,42,34,4,3,46,37,83
COPACABANA,consulta externa,personas de 10 a 14 anos,2020-01-01,16,21,2,1,18,22,40
CORIPATA,consulta externa,personas de 10 a 14 anos,2020-01-01,29,31,4,5,33,36,69
CORO CORO,consulta externa,personas de 10 a 14 anos,2020-01-01,18,23,0,3,18,26,44
COROICO,consulta externa,personas de 10 a 14 anos,2020-01-01,51,66,17,18,68,84,152
CORQUE,consulta externa,personas de 10 a 14 anos,2020-01-01,19,19,0,2,19,21,40
COTAGAITA,consulta externa,personas de 10 a 14 anos,2020-01-01,66,95,12,22,78,117,195
COTOCA,consulta externa,personas de 10 a 14 anos,2020-01-01,208,249,25,15,233,264,497
CRUZ DE MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2020-01-01,2,4,0,0,2,4,6
CUATRO CAÑADAS,consulta externa,personas de 10 a 14 anos,2020-01-01,104,119,12,5,116,124,240
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 10 a 14 anos,2020-01-01,2,7,2,3,4,10,14
CUEVO,consulta externa,personas de 10 a 14 anos,2020-01-01,41,48,2,4,43,52,95
CULPINA,consulta externa,personas de 10 a 14 anos,2020-01-01,58,51,3,3,61,54,115
CURAHUARA DE CARANGAS,consulta externa,personas de 10 a 14 anos,2020-01-01,10,7,3,0,13,7,20
CURVA,consulta externa,personas de 10 a 14 anos,2020-01-01,5,4,0,0,5,4,9
DESAGUADERO,consulta externa,personas de 10 a 14 anos,2020-01-01,13,8,4,2,17,10,27
EL ALTO,consulta externa,personas de 10 a 14 anos,2020-01-01,2185,2303,574,565,2759,2868,5627
EL CHORO,consulta externa,personas de 10 a 14 anos,2020-01-01,5,10,0,0,5,10,15
EL PUENTE(STC),consulta externa,personas de 10 a 14 anos,2020-01-01,60,72,1,0,61,72,133
EL PUENTE(TJA),consulta externa,personas de 10 a 14 anos,2020-01-01,31,46,0,1,31,47,78
EL TORNO,consulta externa,personas de 10 a 14 anos,2020-01-01,247,263,126,154,373,417,790
EL VILLAR,consulta externa,personas de 10 a 14 anos,2020-01-01,25,21,1,1,26,22,48
ENTRE RIOS TRJ,consulta externa,personas de 10 a 14 anos,2020-01-01,103,121,1,1,104,122,226
ENTRE RIOS CBBA,consulta externa,personas de 10 a 14 anos,2020-01-01,190,224,6,5,196,229,425
ESCARA,consulta externa,personas de 10 a 14 anos,2020-01-01,0,1,0,0,0,1,1
ESCOMA,consulta externa,personas de 10 a 14 anos,2020-01-01,14,8,0,2,14,10,24
ESMERALDA,consulta externa,personas de 10 a 14 anos,2020-01-01,11,3,0,0,11,3,14
EUCALIPTUS,consulta externa,personas de 10 a 14 anos,2020-01-01,7,13,0,0,7,13,20
EUREKA (SANTOS MERCADO),consulta externa,personas de 10 a 14 anos,2020-01-01,5,10,0,0,5,10,15
EXALTACION,consulta externa,personas de 10 a 14 anos,2020-01-01,6,9,0,1,6,10,16
FERNANDEZ ALONSO,consulta externa,personas de 10 a 14 anos,2020-01-01,81,92,10,8,91,100,191
FILADELFIA,consulta externa,personas de 10 a 14 anos,2020-01-01,26,25,0,1,26,26,52
GENERAL SAAVEDRA,consulta externa,personas de 10 a 14 anos,2020-01-01,80,90,7,4,87,94,181
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 10 a 14 anos,2020-01-01,19,33,0,4,19,37,56
GUANAY,consulta externa,personas de 10 a 14 anos,2020-01-01,29,34,5,3,34,37,71
GUAQUI,consulta externa,personas de 10 a 14 anos,2020-01-01,6,12,1,1,7,13,20
GUAYARAMERIN,consulta externa,personas de 10 a 14 anos,2020-01-01,184,276,45,82,229,358,587
GUTIERREZ,consulta externa,personas de 10 a 14 anos,2020-01-01,92,108,1,0,93,108,201
HUACARETA,consulta externa,personas de 10 a 14 anos,2020-01-01,40,49,2,5,42,54,96
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 10 a 14 anos,2020-01-01,22,17,1,0,23,17,40
HUACHACALLA,consulta externa,personas de 10 a 14 anos,2020-01-01,2,4,0,0,2,4,6
HUANUNI,consulta externa,personas de 10 a 14 anos,2020-01-01,91,112,41,24,132,136,268
HUARACAJE,consulta externa,personas de 10 a 14 anos,2020-01-01,27,34,2,4,29,38,67
HUARINA,consulta externa,personas de 10 a 14 anos,2020-01-01,12,11,1,2,13,13,26
HUATAJATA,consulta externa,personas de 10 a 14 anos,2020-01-01,0,7,0,1,0,8,8
HUAYLLAMARCA,consulta externa,personas de 10 a 14 anos,2020-01-01,8,8,0,0,8,8,16
HUMANATA,consulta externa,personas de 10 a 14 anos,2020-01-01,0,2,1,1,1,3,4
ICHOCA,consulta externa,personas de 10 a 14 anos,2020-01-01,4,6,0,0,4,6,10
ICLA,consulta externa,personas de 10 a 14 anos,2020-01-01,29,29,2,5,31,34,65
INCAHUASI,consulta externa,personas de 10 a 14 anos,2020-01-01,33,58,0,0,33,58,91
INGAVI (HUMAITA),consulta externa,personas de 10 a 14 anos,2020-01-01,19,11,0,1,19,12,31
INQUISIVI,consulta externa,personas de 10 a 14 anos,2020-01-01,33,47,0,4,33,51,84
IRUPANA (VILLA DE LANZA),consulta externa,personas de 10 a 14 anos,2020-01-01,40,42,4,3,44,45,89
IXIAMAS,consulta externa,personas de 10 a 14 anos,2020-01-01,29,49,2,4,31,53,84
JESUS DE MACHACA,consulta externa,personas de 10 a 14 anos,2020-01-01,12,14,3,5,15,19,34
LA ASUNTA,consulta externa,personas de 10 a 14 anos,2020-01-01,91,90,4,4,95,94,189
LA GUARDIA,consulta externa,personas de 10 a 14 anos,2020-01-01,344,341,65,94,409,435,844
LA PAZ,consulta externa,personas de 10 a 14 anos,2020-01-01,3660,3636,1508,1335,5168,4971,10139
LA RIVERA,consulta externa,personas de 10 a 14 anos,2020-01-01,1,2,0,0,1,2,3
LAGUNILLAS,consulta externa,personas de 10 a 14 anos,2020-01-01,50,67,7,9,57,76,133
LAJA,consulta externa,personas de 10 a 14 anos,2020-01-01,23,38,5,1,28,39,67
LAS CARRERAS,consulta externa,personas de 10 a 14 anos,2020-01-01,24,20,0,0,24,20,44
LICOMA PAMPA,consulta externa,personas de 10 a 14 anos,2020-01-01,3,9,0,0,3,9,12
LLALLAGUA,consulta externa,personas de 10 a 14 anos,2020-01-01,113,129,10,6,123,135,258
LLICA,consulta externa,personas de 10 a 14 anos,2020-01-01,7,18,1,0,8,18,26
LORETO,consulta externa,personas de 10 a 14 anos,2020-01-01,29,33,1,2,30,35,65
LURIBAY,consulta externa,personas de 10 a 14 anos,2020-01-01,32,22,0,1,32,23,55
MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2020-01-01,17,20,1,0,18,20,38
MACHARETI,consulta externa,personas de 10 a 14 anos,2020-01-01,37,37,3,7,40,44,84
MAGDALENA,consulta externa,personas de 10 a 14 anos,2020-01-01,58,61,2,0,60,61,121
MAIRANA,consulta externa,personas de 10 a 14 anos,2020-01-01,46,55,7,8,53,63,116
MALLA,consulta externa,personas de 10 a 14 anos,2020-01-01,4,8,0,0,4,8,12
MAPIRI,consulta externa,personas de 10 a 14 anos,2020-01-01,33,43,0,1,33,44,77
MECAPACA,consulta externa,personas de 10 a 14 anos,2020-01-01,14,27,0,2,14,29,43
MINEROS,consulta externa,personas de 10 a 14 anos,2020-01-01,118,116,5,8,123,124,247
MIZQUE,consulta externa,personas de 10 a 14 anos,2020-01-01,83,69,6,12,89,81,170
MOCOMOCO,consulta externa,personas de 10 a 14 anos,2020-01-01,13,14,1,0,14,14,28
MOJINETE,consulta externa,personas de 10 a 14 anos,2020-01-01,4,5,0,0,4,5,9
MOJOCOYA,consulta externa,personas de 10 a 14 anos,2020-01-01,15,26,4,2,19,28,47
MONTEAGUDO,consulta externa,personas de 10 a 14 anos,2020-01-01,169,165,22,5,191,170,361
MONTERO,consulta externa,personas de 10 a 14 anos,2020-01-01,855,1028,239,287,1094,1315,2409
MORO MORO,consulta externa,personas de 10 a 14 anos,2020-01-01,4,14,0,1,4,15,19
MOROCHATA,consulta externa,personas de 10 a 14 anos,2020-01-01,18,13,1,1,19,14,33
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 10 a 14 anos,2020-01-01,22,14,0,0,22,14,36
NAZACARA DE PACAJES,consulta externa,personas de 10 a 14 anos,2020-01-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 10 a 14 anos,2020-01-01,13,3,0,0,13,3,16
OCURI,consulta externa,personas de 10 a 14 anos,2020-01-01,29,33,0,0,29,33,62
OKINAWA,consulta externa,personas de 10 a 14 anos,2020-01-01,66,63,16,24,82,87,169
OMEREQUE,consulta externa,personas de 10 a 14 anos,2020-01-01,26,38,0,0,26,38,64
ORURO,consulta externa,personas de 10 a 14 anos,2020-01-01,1258,1491,253,286,1511,1777,3288
PADCAYA,consulta externa,personas de 10 a 14 anos,2020-01-01,94,120,5,3,99,123,222
PADILLA,consulta externa,personas de 10 a 14 anos,2020-01-01,57,71,6,2,63,73,136
PAILON,consulta externa,personas de 10 a 14 anos,2020-01-01,80,84,3,8,83,92,175
PALCA,consulta externa,personas de 10 a 14 anos,2020-01-01,31,42,1,2,32,44,76
PALOS BLANCOS,consulta externa,personas de 10 a 14 anos,2020-01-01,166,183,11,14,177,197,374
PAMPA AULLAGAS,consulta externa,personas de 10 a 14 anos,2020-01-01,9,12,0,0,9,12,21
PAMPA GRANDE,consulta externa,personas de 10 a 14 anos,2020-01-01,38,39,3,3,41,42,83
PAPEL PAMPA,consulta externa,personas de 10 a 14 anos,2020-01-01,18,12,3,1,21,13,34
PASORAPA,consulta externa,personas de 10 a 14 anos,2020-01-01,17,16,0,0,17,16,33
PATACAMAYA,consulta externa,personas de 10 a 14 anos,2020-01-01,33,41,4,0,37,41,78
PAZÑA,consulta externa,personas de 10 a 14 anos,2020-01-01,12,7,0,0,12,7,19
PELECHUCO,consulta externa,personas de 10 a 14 anos,2020-01-01,22,12,0,0,22,12,34
POCOATA,consulta externa,personas de 10 a 14 anos,2020-01-01,38,40,1,0,39,40,79
POCONA,consulta externa,personas de 10 a 14 anos,2020-01-01,30,40,1,0,31,40,71
POJO (CBBA),consulta externa,personas de 10 a 14 anos,2020-01-01,24,28,5,2,29,30,59
POOPO,consulta externa,personas de 10 a 14 anos,2020-01-01,25,23,1,1,26,24,50
PORCO,consulta externa,personas de 10 a 14 anos,2020-01-01,16,23,0,0,16,23,39
POROMA,consulta externa,personas de 10 a 14 anos,2020-01-01,43,60,0,0,43,60,103
PORONGO,consulta externa,personas de 10 a 14 anos,2020-01-01,57,88,0,7,57,95,152
PORTACHUELO,consulta externa,personas de 10 a 14 anos,2020-01-01,54,85,2,6,56,91,147
PORVENIR,consulta externa,personas de 10 a 14 anos,2020-01-01,30,51,10,5,40,56,96
POSTRER VALLE,consulta externa,personas de 10 a 14 anos,2020-01-01,5,7,0,0,5,7,12
POTOSI,consulta externa,personas de 10 a 14 anos,2020-01-01,753,853,102,125,855,978,1833
PRESTO,consulta externa,personas de 10 a 14 anos,2020-01-01,17,17,1,0,18,17,35
PUCARA,consulta externa,personas de 10 a 14 anos,2020-01-01,4,8,7,2,11,10,21
PUCARANI,consulta externa,personas de 10 a 14 anos,2020-01-01,36,38,6,1,42,39,81
PUERTO ACOSTA,consulta externa,personas de 10 a 14 anos,2020-01-01,10,4,0,0,10,4,14
PUERTO CARABUCO,consulta externa,personas de 10 a 14 anos,2020-01-01,21,23,0,2,21,25,46
PUERTO GONZALO MORENO,consulta externa,personas de 10 a 14 anos,2020-01-01,25,47,0,0,25,47,72
PUERTO PEREZ,consulta externa,personas de 10 a 14 anos,2020-01-01,7,4,0,0,7,4,11
PUERTO QUIJARRO,consulta externa,personas de 10 a 14 anos,2020-01-01,19,35,7,5,26,40,66
PUERTO RICO,consulta externa,personas de 10 a 14 anos,2020-01-01,37,42,0,1,37,43,80
PUERTO SILES,consulta externa,personas de 10 a 14 anos,2020-01-01,5,7,0,1,5,8,13
PUERTO SUAREZ,consulta externa,personas de 10 a 14 anos,2020-01-01,59,67,11,10,70,77,147
PUERTO VILLARROEL,consulta externa,personas de 10 a 14 anos,2020-01-01,247,303,26,28,273,331,604
PUNA,consulta externa,personas de 10 a 14 anos,2020-01-01,42,51,0,0,42,51,93
PUNATA,consulta externa,personas de 10 a 14 anos,2020-01-01,139,120,18,21,157,141,298
QUIABAYA,consulta externa,personas de 10 a 14 anos,2020-01-01,10,12,0,0,10,12,22
QUILLACOLLO,consulta externa,personas de 10 a 14 anos,2020-01-01,352,420,79,106,431,526,957
QUIME,consulta externa,personas de 10 a 14 anos,2020-01-01,33,25,1,0,34,25,59
QUIRUSILLAS,consulta externa,personas de 10 a 14 anos,2020-01-01,6,9,2,0,8,9,17
RAQAYPAMPA(ETA),consulta externa,personas de 10 a 14 anos,2020-01-01,7,32,0,2,7,34,41
RAVELO,consulta externa,personas de 10 a 14 anos,2020-01-01,34,29,0,0,34,29,63
REYES,consulta externa,personas de 10 a 14 anos,2020-01-01,54,63,2,1,56,64,120
RIBERALTA,consulta externa,personas de 10 a 14 anos,2020-01-01,314,373,56,70,370,443,813
ROBORE,consulta externa,personas de 10 a 14 anos,2020-01-01,85,99,5,9,90,108,198
RURRENABAQUE,consulta externa,personas de 10 a 14 anos,2020-01-01,123,144,14,10,137,154,291
SABAYA,consulta externa,personas de 10 a 14 anos,2020-01-01,13,29,1,3,14,32,46
SACABA,consulta externa,personas de 10 a 14 anos,2020-01-01,459,554,80,91,539,645,1184
SACABAMBA,consulta externa,personas de 10 a 14 anos,2020-01-01,13,12,1,1,14,13,27
SACACA,consulta externa,personas de 10 a 14 anos,2020-01-01,19,31,0,0,19,31,50
SAIPINA,consulta externa,personas de 10 a 14 anos,2020-01-01,52,34,4,7,56,41,97
SALINAS DE GARCI MENDOZA,consulta externa,personas de 10 a 14 anos,2020-01-01,22,27,0,2,22,29,51
SAMAIPATA,consulta externa,personas de 10 a 14 anos,2020-01-01,32,25,7,5,39,30,69
SAN AGUSTIN,consulta externa,personas de 10 a 14 anos,2020-01-01,3,13,0,0,3,13,16
SAN ANDRES,consulta externa,personas de 10 a 14 anos,2020-01-01,87,106,1,1,88,107,195
SAN ANDRES DE MACHACA,consulta externa,personas de 10 a 14 anos,2020-01-01,2,4,4,0,6,4,10
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 10 a 14 anos,2020-01-01,8,11,0,0,8,11,19
SAN ANTONIO DE LOMERIO,consulta externa,personas de 10 a 14 anos,2020-01-01,80,54,3,5,83,59,142
SAN BENITO,consulta externa,personas de 10 a 14 anos,2020-01-01,14,16,3,1,17,17,34
SAN BORJA,consulta externa,personas de 10 a 14 anos,2020-01-01,228,298,49,80,277,378,655
SAN BUENA VENTURA,consulta externa,personas de 10 a 14 anos,2020-01-01,39,67,0,4,39,71,110
SAN CARLOS,consulta externa,personas de 10 a 14 anos,2020-01-01,59,51,3,5,62,56,118
SAN IGNACIO,consulta externa,personas de 10 a 14 anos,2020-01-01,138,171,45,30,183,201,384
SAN IGNACIO DE VELASCO,consulta externa,personas de 10 a 14 anos,2020-01-01,95,101,7,18,102,119,221
SAN JAVIER(BNI),consulta externa,personas de 10 a 14 anos,2020-01-01,20,27,0,0,20,27,47
SAN JAVIER(STC),consulta externa,personas de 10 a 14 anos,2020-01-01,29,23,0,0,29,23,52
SAN JOAQUIN,consulta externa,personas de 10 a 14 anos,2020-01-01,34,50,5,5,39,55,94
SAN JOSE DE CHIQUITOS,consulta externa,personas de 10 a 14 anos,2020-01-01,84,103,5,4,89,107,196
SAN JUAN DE YAPACANI,consulta externa,personas de 10 a 14 anos,2020-01-01,65,74,0,0,65,74,139
SAN JULIAN,consulta externa,personas de 10 a 14 anos,2020-01-01,225,252,4,10,229,262,491
SAN LORENZO(PND),consulta externa,personas de 10 a 14 anos,2020-01-01,52,60,0,0,52,60,112
SAN LORENZO(TJA),consulta externa,personas de 10 a 14 anos,2020-01-01,80,132,3,4,83,136,219
SAN LUCAS,consulta externa,personas de 10 a 14 anos,2020-01-01,89,83,1,4,90,87,177
SAN MATIAS,consulta externa,personas de 10 a 14 anos,2020-01-01,15,29,0,1,15,30,45
SAN MIGUEL DE VELASCO,consulta externa,personas de 10 a 14 anos,2020-01-01,41,49,9,2,50,51,101
SAN PABLO DE LIPEZ,consulta externa,personas de 10 a 14 anos,2020-01-01,12,14,0,0,12,14,26
SAN PEDRO,consulta externa,personas de 10 a 14 anos,2020-01-01,162,239,14,23,176,262,438
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 10 a 14 anos,2020-01-01,34,24,0,0,34,24,58
SAN PEDRO DE CURAHUARA,consulta externa,personas de 10 a 14 anos,2020-01-01,10,22,0,2,10,24,34
SAN PEDRO DE QUEMES,consulta externa,personas de 10 a 14 anos,2020-01-01,1,3,0,0,1,3,4
SAN PEDRO DE TIQUINA,consulta externa,personas de 10 a 14 anos,2020-01-01,12,13,2,2,14,15,29
SAN PEDRO(PND),consulta externa,personas de 10 a 14 anos,2020-01-01,37,15,0,0,37,15,52
SAN RAFAEL,consulta externa,personas de 10 a 14 anos,2020-01-01,33,21,9,6,42,27,69
SAN RAMON BENI,consulta externa,personas de 10 a 14 anos,2020-01-01,51,45,3,6,54,51,105
SAN RAMON SCZ,consulta externa,personas de 10 a 14 anos,2020-01-01,48,44,3,5,51,49,100
SANTA ANA,consulta externa,personas de 10 a 14 anos,2020-01-01,58,59,8,1,66,60,126
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 10 a 14 anos,2020-01-01,6873,7296,1581,1441,8454,8737,17191
SANTA ROSA,consulta externa,personas de 10 a 14 anos,2020-01-01,52,70,0,3,52,73,125
SANTA ROSA DEL SARA,consulta externa,personas de 10 a 14 anos,2020-01-01,134,170,8,14,142,184,326
SANTIAGO DE CALLAPA,consulta externa,personas de 10 a 14 anos,2020-01-01,6,9,0,0,6,9,15
SANTIAGO DE HUARI,consulta externa,personas de 10 a 14 anos,2020-01-01,33,29,0,0,33,29,62
SANTIAGO DE HUATA,consulta externa,personas de 10 a 14 anos,2020-01-01,2,4,1,1,3,5,8
SANTIAGO DE MACHACA,consulta externa,personas de 10 a 14 anos,2020-01-01,7,9,0,0,7,9,16
SANTIVAÑES,consulta externa,personas de 10 a 14 anos,2020-01-01,24,29,2,4,26,33,59
SANTUARIO DE QUILLACAS,consulta externa,personas de 10 a 14 anos,2020-01-01,6,8,0,0,6,8,14
SAPAHAQUI,consulta externa,personas de 10 a 14 anos,2020-01-01,11,13,1,0,12,13,25
SENA,consulta externa,personas de 10 a 14 anos,2020-01-01,1,7,0,0,1,7,8
SHINAOTA,consulta externa,personas de 10 a 14 anos,2020-01-01,142,118,7,6,149,124,273
SICA SICA (VILLA AROMA),consulta externa,personas de 10 a 14 anos,2020-01-01,24,36,0,4,24,40,64
SICAYA,consulta externa,personas de 10 a 14 anos,2020-01-01,9,13,0,1,9,14,23
SIPE SIPE,consulta externa,personas de 10 a 14 anos,2020-01-01,101,143,18,19,119,162,281
SOPACHUY,consulta externa,personas de 10 a 14 anos,2020-01-01,30,36,0,0,30,36,66
SORACACHI,consulta externa,personas de 10 a 14 anos,2020-01-01,23,22,0,1,23,23,46
