municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
HUARINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,5,5
HUMANATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
ICLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
IXIAMAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,3,3
LA GUARDIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,35,35
LAGUNILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,3,3
LAJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
LAS CARRERAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
LORETO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
LURIBAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,4,4
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,4,4
MECAPACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,9,9
MIZQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,4,4
MOCOMOCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
MONTEAGUDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,6,6
MONTERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,15,15
MOROCHATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
OCURI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
OKINAWA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,3,3
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,117,117
PADCAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,4,4
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,37,37
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,4,4
PAMPA AULLAGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
PASORAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,3,3
POJO (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
PORCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,8,8
POROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
PORONGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,5,5
PORTACHUELO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,37,37
POSTRER VALLE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
POTOSI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,3,3
PUCARANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,14,14
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,13,13
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,19,19
PUNATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,52,52
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
RIBERALTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,3,3
ROBORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
SABAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
SACACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,9,9
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
SAN BORJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,3,3
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
SAN CARLOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,21,21
SAN IGNACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,5,5
SAN JAVIER(BNI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,18,18
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,36,36
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,5,5
SAN JULIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,73,73
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,3,3
SAN LUCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,7,7
SAN MATIAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
SAN PEDRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,9,9
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,15,15
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,5,5
SAN PEDRO DE TIQUINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,8,8
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,959,959
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,4,4
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
SENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,4,4
SHINAOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,10,10
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,9,9
SICAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
SOPACHUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,3,3
SUCRE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,94,94
TACOPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
TAPACARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
TARVITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,5,5
TEOPONTE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
TIAWANACU,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
TINGUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
TIPUANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,323,323
TUPIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,6,6
UMALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,5,5
UNCIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,3,3
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,11,11
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,13,13
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,38,38
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
VILA VILA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,4,4
VILLA RIVERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,7,7
VILLA SERRANO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,4,4
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,7,7
VITICHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,3,3
WARNES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,19,19
YACO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
YACUIBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,39,39
YANACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,19,19
YOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,1,1
YUNCHARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-01-01,2,2
ACHACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
ANCORAIMES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
APOLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,5,5
ARQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
ATOCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,16,16
AUCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
AYO AYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
BATALLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
BAURES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
BERMEJO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,4,4
BETANZOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,5,5
BOYUIBE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,9,9
CAIROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,4,4
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
CALAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,10,10
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
CAMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,51,51
CAPINOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
CARACOLLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,6,6
CARANAVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,9,9
CARAPARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,12,12
CARIPUYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,6,6
CHALLAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
CHAQUI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,4,4
CHARAGUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,12,12
CHAYANTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
CHIMORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
CHUA COCANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,6,6
CKOCHAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
COCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
COCHABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,23,23
COLLANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
COLOMI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
COLQUECHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
COMARAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
COPACABANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,4,4
CORIPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
COROICO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
CORQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
COTAGAITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,11,11
COTOCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,79,79
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,20,20
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
CUEVO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
CULPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
CURAHUARA DE CARANGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
EL ALTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,18,18
EL CHORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
EL TORNO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,81,81
EL VILLAR,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,7,7
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,5,5
ESCARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
ESCOMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,4,4
EXALTACION,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,6,6
FILADELFIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
GUANAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,9,9
HUACARETA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,7,7
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
INCAHUASI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
LA GUARDIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,35,35
LAGUNILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,5,5
LAJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
LAS CARRERAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
MACHARETI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
MALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,17,17
MIZQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,8,8
MOCOMOCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
MONTEAGUDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
MONTERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
OCURI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,106,106
PADCAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,5,5
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,38,38
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,5,5
PAMPA AULLAGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,4,4
PAZÑA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
PELECHUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
POCOATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,6,6
POJO (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
PORCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,12,12
POROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
PORONGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
PRESTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
PUCARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
PUCARANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,7,7
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,7,7
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,13,13
PUNATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,67,67
QUIRUSILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
RAVELO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,5,5
ROBORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
SACABA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,2,2
SACACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
SAN ANDRES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2016-02-01,1,1
