municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,4,4
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,250,250
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,5,5
SOPACHUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,13,13
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,33,33
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,18,18
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,1,1
TOMINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,1,1
TOTORA(ORR),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,9,9
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,3,3
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,30,30
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,4,4
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,4,4
VILLA SERRANO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,2,2
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,2,2
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,9,9
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-01-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,3,3
ALTO BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,3,3
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
CABEZAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,5,5
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
CHAYANTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,4,4
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,109,109
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,62,62
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
ESCOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,7,7
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,3,3
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,105,105
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,3,3
MACHARETI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
MAIRANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,3,3
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,3,3
OCURI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,37,37
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
PAMPA AULLAGAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,26,26
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,40,40
PUCARANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,6,6
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,5,5
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,22,22
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,7,7
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,271,271
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
SOPACHUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,44,44
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,12,12
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
TINGUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,3,3
TORO TORO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,9,9
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,19,19
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,5,5
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,8,8
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,3,3
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,4,4
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,14,14
CARACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,4,4
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,3,3
CHIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,12,12
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,115,115
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
COTOCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,47,47
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,15,15
HUMANATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
INCAHUASI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,5,5
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,138,138
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,3,3
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,17,17
OMEREQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,41,41
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,3,3
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,43,43
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,6,6
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
QUIME,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,18,18
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
SAMAIPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,3,3
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,7,7
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,4,4
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SAN RAFAEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,279,279
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,61,61
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,25,25
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,4,4
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,8,8
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
VILA VILA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,7,7
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,11,11
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
BAURES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,4,4
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,3,3
CHIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,8,8
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,102,102
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
CORIPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,59,59
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,12,12
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,125,125
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,18,18
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,28,28
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
PAMPA AULLAGAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
POJO (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,3,3
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
POROMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,31,31
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,7,7
PUNA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,15,15
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,3,3
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,3,3
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,8,8
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
SAN PEDRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,262,262
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,9,9
SORATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,35,35
TACOBAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,16,16
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
TOLEDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,8,8
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,5,5
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,3,3
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,3,3
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,3,3
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,4,4
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-05-01,2,2
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
