municipality,group,variable,month,Sueros,TOTAL
CAMARGO,otras actividades de enfermeria,sueros,2016-01-01,136,136
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2016-01-01,11,11
CAMIRI,otras actividades de enfermeria,sueros,2016-01-01,2889,2889
CAPINOTA,otras actividades de enfermeria,sueros,2016-01-01,95,95
CAQUIAVIRI,otras actividades de enfermeria,sueros,2016-01-01,18,18
CARACOLLO,otras actividades de enfermeria,sueros,2016-01-01,5,5
CARANAVI,otras actividades de enfermeria,sueros,2016-01-01,536,536
CARANGAS,otras actividades de enfermeria,sueros,2016-01-01,3,3
CARAPARI,otras actividades de enfermeria,sueros,2016-01-01,191,191
CARIPUYO,otras actividades de enfermeria,sueros,2016-01-01,6,6
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2016-01-01,43,43
CATACORA,otras actividades de enfermeria,sueros,2016-01-01,1,1
CHALLAPATA,otras actividades de enfermeria,sueros,2016-01-01,125,125
CHAQUI,otras actividades de enfermeria,sueros,2016-01-01,20,20
CHARAGUA,otras actividades de enfermeria,sueros,2016-01-01,247,247
CHARAÑA,otras actividades de enfermeria,sueros,2016-01-01,3,3
CHAYANTA,otras actividades de enfermeria,sueros,2016-01-01,22,22
CHIMORE,otras actividades de enfermeria,sueros,2016-01-01,92,92
CHIPAYA,otras actividades de enfermeria,sueros,2016-01-01,2,2
CHUA COCANI,otras actividades de enfermeria,sueros,2016-01-01,15,15
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2016-01-01,141,141
CHUMA,otras actividades de enfermeria,sueros,2016-01-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,sueros,2016-01-01,11,11
CKOCHAS,otras actividades de enfermeria,sueros,2016-01-01,21,21
CLIZA,otras actividades de enfermeria,sueros,2016-01-01,15,15
COBIJA,otras actividades de enfermeria,sueros,2016-01-01,1006,1006
COCAPATA,otras actividades de enfermeria,sueros,2016-01-01,10,10
COCHABAMBA,otras actividades de enfermeria,sueros,2016-01-01,15929,15929
COIPASA,otras actividades de enfermeria,sueros,2016-01-01,1,1
COLCAPIRHUA,otras actividades de enfermeria,sueros,2016-01-01,133,133
"COLCHA ""K""",otras actividades de enfermeria,sueros,2016-01-01,52,52
COLOMI,otras actividades de enfermeria,sueros,2016-01-01,21,21
COLPA BELGICA,otras actividades de enfermeria,sueros,2016-01-01,42,42
COLQUECHACA,otras actividades de enfermeria,sueros,2016-01-01,18,18
COLQUENCHA,otras actividades de enfermeria,sueros,2016-01-01,5,5
COLQUIRI,otras actividades de enfermeria,sueros,2016-01-01,46,46
COMARAPA,otras actividades de enfermeria,sueros,2016-01-01,117,117
COMBAYA,otras actividades de enfermeria,sueros,2016-01-01,2,2
CONCEPCION,otras actividades de enfermeria,sueros,2016-01-01,96,96
COPACABANA,otras actividades de enfermeria,sueros,2016-01-01,50,50
CORIPATA,otras actividades de enfermeria,sueros,2016-01-01,10,10
CORO CORO,otras actividades de enfermeria,sueros,2016-01-01,4,4
COROICO,otras actividades de enfermeria,sueros,2016-01-01,89,89
CORQUE,otras actividades de enfermeria,sueros,2016-01-01,14,14
COTAGAITA,otras actividades de enfermeria,sueros,2016-01-01,160,160
COTOCA,otras actividades de enfermeria,sueros,2016-01-01,1827,1827
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,sueros,2016-01-01,1,1
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2016-01-01,46,46
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2016-01-01,2,2
CUEVO,otras actividades de enfermeria,sueros,2016-01-01,21,21
CULPINA,otras actividades de enfermeria,sueros,2016-01-01,84,84
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2016-01-01,3,3
CURVA,otras actividades de enfermeria,sueros,2016-01-01,4,4
DESAGUADERO,otras actividades de enfermeria,sueros,2016-01-01,1,1
EL ALTO,otras actividades de enfermeria,sueros,2016-01-01,13824,13824
EL CHORO,otras actividades de enfermeria,sueros,2016-01-01,5,5
EL PUENTE(STC),otras actividades de enfermeria,sueros,2016-01-01,41,41
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2016-01-01,51,51
EL TORNO,otras actividades de enfermeria,sueros,2016-01-01,2513,2513
EL VILLAR,otras actividades de enfermeria,sueros,2016-01-01,30,30
ENTRE RIOS TRJ,otras actividades de enfermeria,sueros,2016-01-01,193,193
ENTRE RIOS CBBA,otras actividades de enfermeria,sueros,2016-01-01,85,85
ESCOMA,otras actividades de enfermeria,sueros,2016-01-01,33,33
ESMERALDA,otras actividades de enfermeria,sueros,2016-01-01,1,1
EUCALIPTUS,otras actividades de enfermeria,sueros,2016-01-01,3,3
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2016-01-01,3,3
EXALTACION,otras actividades de enfermeria,sueros,2016-01-01,3,3
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2016-01-01,41,41
FILADELFIA,otras actividades de enfermeria,sueros,2016-01-01,30,30
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2016-01-01,49,49
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2016-01-01,9,9
GUANAY,otras actividades de enfermeria,sueros,2016-01-01,106,106
GUAQUI,otras actividades de enfermeria,sueros,2016-01-01,7,7
GUAYARAMERIN,otras actividades de enfermeria,sueros,2016-01-01,3109,3109
GUTIERREZ,otras actividades de enfermeria,sueros,2016-01-01,116,116
HUACARETA,otras actividades de enfermeria,sueros,2016-01-01,113,113
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2016-01-01,24,24
HUACHACALLA,otras actividades de enfermeria,sueros,2016-01-01,14,14
HUANUNI,otras actividades de enfermeria,sueros,2016-01-01,1794,1794
HUARACAJE,otras actividades de enfermeria,sueros,2016-01-01,36,36
HUARINA,otras actividades de enfermeria,sueros,2016-01-01,9,9
HUATAJATA,otras actividades de enfermeria,sueros,2016-01-01,6,6
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2016-01-01,8,8
HUMANATA,otras actividades de enfermeria,sueros,2016-01-01,2,2
ICHOCA,otras actividades de enfermeria,sueros,2016-01-01,6,6
ICLA,otras actividades de enfermeria,sueros,2016-01-01,37,37
INCAHUASI,otras actividades de enfermeria,sueros,2016-01-01,63,63
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2016-01-01,10,10
INQUISIVI,otras actividades de enfermeria,sueros,2016-01-01,9,9
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2016-01-01,100,100
IXIAMAS,otras actividades de enfermeria,sueros,2016-01-01,54,54
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2016-01-01,33,33
LA ASUNTA,otras actividades de enfermeria,sueros,2016-01-01,91,91
LA GUARDIA,otras actividades de enfermeria,sueros,2016-01-01,575,575
LA PAZ,otras actividades de enfermeria,sueros,2016-01-01,53306,53306
LA RIVERA,otras actividades de enfermeria,sueros,2016-01-01,3,3
LAGUNILLAS,otras actividades de enfermeria,sueros,2016-01-01,7,7
LAJA,otras actividades de enfermeria,sueros,2016-01-01,17,17
LAS CARRERAS,otras actividades de enfermeria,sueros,2016-01-01,27,27
LLALLAGUA,otras actividades de enfermeria,sueros,2016-01-01,2,2
LLICA,otras actividades de enfermeria,sueros,2016-01-01,4,4
LORETO,otras actividades de enfermeria,sueros,2016-01-01,12,12
LURIBAY,otras actividades de enfermeria,sueros,2016-01-01,12,12
MACHACAMARCA,otras actividades de enfermeria,sueros,2016-01-01,15,15
MACHARETI,otras actividades de enfermeria,sueros,2016-01-01,43,43
MAGDALENA,otras actividades de enfermeria,sueros,2016-01-01,266,266
MAIRANA,otras actividades de enfermeria,sueros,2016-01-01,156,156
MALLA,otras actividades de enfermeria,sueros,2016-01-01,1,1
MAPIRI,otras actividades de enfermeria,sueros,2016-01-01,62,62
MECAPACA,otras actividades de enfermeria,sueros,2016-01-01,8,8
MINEROS,otras actividades de enfermeria,sueros,2016-01-01,170,170
MIZQUE,otras actividades de enfermeria,sueros,2016-01-01,122,122
MOCOMOCO,otras actividades de enfermeria,sueros,2016-01-01,5,5
MOJINETE,otras actividades de enfermeria,sueros,2016-01-01,13,13
MOJOCOYA,otras actividades de enfermeria,sueros,2016-01-01,17,17
MONTEAGUDO,otras actividades de enfermeria,sueros,2016-01-01,1239,1239
MONTERO,otras actividades de enfermeria,sueros,2016-01-01,2970,2970
MORO MORO,otras actividades de enfermeria,sueros,2016-01-01,5,5
MOROCHATA,otras actividades de enfermeria,sueros,2016-01-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2016-01-01,18,18
NAZACARA DE PACAJES,otras actividades de enfermeria,sueros,2016-01-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2016-01-01,3,3
OCURI,otras actividades de enfermeria,sueros,2016-01-01,9,9
OKINAWA,otras actividades de enfermeria,sueros,2016-01-01,17,17
OMEREQUE,otras actividades de enfermeria,sueros,2016-01-01,50,50
ORURO,otras actividades de enfermeria,sueros,2016-01-01,13964,13964
PADCAYA,otras actividades de enfermeria,sueros,2016-01-01,152,152
PADILLA,otras actividades de enfermeria,sueros,2016-01-01,508,508
PAILON,otras actividades de enfermeria,sueros,2016-01-01,414,414
PALCA,otras actividades de enfermeria,sueros,2016-01-01,13,13
PALOS BLANCOS,otras actividades de enfermeria,sueros,2016-01-01,17,17
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2016-01-01,6,6
PAMPA GRANDE,otras actividades de enfermeria,sueros,2016-01-01,52,52
PAPEL PAMPA,otras actividades de enfermeria,sueros,2016-01-01,7,7
PASORAPA,otras actividades de enfermeria,sueros,2016-01-01,15,15
PATACAMAYA,otras actividades de enfermeria,sueros,2016-01-01,150,150
PAZÑA,otras actividades de enfermeria,sueros,2016-01-01,8,8
PELECHUCO,otras actividades de enfermeria,sueros,2016-01-01,3,3
POCOATA,otras actividades de enfermeria,sueros,2016-01-01,13,13
POCONA,otras actividades de enfermeria,sueros,2016-01-01,20,20
POJO (CBBA),otras actividades de enfermeria,sueros,2016-01-01,24,24
POOPO,otras actividades de enfermeria,sueros,2016-01-01,12,12
PORCO,otras actividades de enfermeria,sueros,2016-01-01,20,20
POROMA,otras actividades de enfermeria,sueros,2016-01-01,39,39
PORONGO,otras actividades de enfermeria,sueros,2016-01-01,15,15
PORTACHUELO,otras actividades de enfermeria,sueros,2016-01-01,929,929
PORVENIR,otras actividades de enfermeria,sueros,2016-01-01,166,166
POSTRER VALLE,otras actividades de enfermeria,sueros,2016-01-01,2,2
POTOSI,otras actividades de enfermeria,sueros,2016-01-01,8678,8678
PRESTO,otras actividades de enfermeria,sueros,2016-01-01,38,38
PUCARA,otras actividades de enfermeria,sueros,2016-01-01,6,6
PUCARANI,otras actividades de enfermeria,sueros,2016-01-01,22,22
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2016-01-01,4,4
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2016-01-01,12,12
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2016-01-01,30,30
PUERTO PEREZ,otras actividades de enfermeria,sueros,2016-01-01,5,5
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2016-01-01,83,83
PUERTO RICO,otras actividades de enfermeria,sueros,2016-01-01,51,51
PUERTO SILES,otras actividades de enfermeria,sueros,2016-01-01,3,3
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2016-01-01,470,470
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2016-01-01,1851,1851
PUNA,otras actividades de enfermeria,sueros,2016-01-01,52,52
PUNATA,otras actividades de enfermeria,sueros,2016-01-01,572,572
QUIABAYA,otras actividades de enfermeria,sueros,2016-01-01,4,4
QUILLACOLLO,otras actividades de enfermeria,sueros,2016-01-01,300,300
QUIME,otras actividades de enfermeria,sueros,2016-01-01,10,10
QUIRUSILLAS,otras actividades de enfermeria,sueros,2016-01-01,4,4
RAVELO,otras actividades de enfermeria,sueros,2016-01-01,44,44
REYES,otras actividades de enfermeria,sueros,2016-01-01,54,54
RIBERALTA,otras actividades de enfermeria,sueros,2016-01-01,3112,3112
ROBORE,otras actividades de enfermeria,sueros,2016-01-01,413,413
RURRENABAQUE,otras actividades de enfermeria,sueros,2016-01-01,677,677
SABAYA,otras actividades de enfermeria,sueros,2016-01-01,34,34
SACABA,otras actividades de enfermeria,sueros,2016-01-01,1048,1048
SACABAMBA,otras actividades de enfermeria,sueros,2016-01-01,13,13
SACACA,otras actividades de enfermeria,sueros,2016-01-01,23,23
SAIPINA,otras actividades de enfermeria,sueros,2016-01-01,21,21
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2016-01-01,30,30
SAMAIPATA,otras actividades de enfermeria,sueros,2016-01-01,73,73
SAN AGUSTIN,otras actividades de enfermeria,sueros,2016-01-01,10,10
SAN ANDRES,otras actividades de enfermeria,sueros,2016-01-01,56,56
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2016-01-01,2,2
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2016-01-01,5,5
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2016-01-01,19,19
SAN BENITO,otras actividades de enfermeria,sueros,2016-01-01,7,7
SAN BORJA,otras actividades de enfermeria,sueros,2016-01-01,174,174
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2016-01-01,136,136
SAN CARLOS,otras actividades de enfermeria,sueros,2016-01-01,495,495
SAN IGNACIO,otras actividades de enfermeria,sueros,2016-01-01,1089,1089
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2016-01-01,10896,10896
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2016-01-01,23,23
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2016-01-01,33,33
SAN JOAQUIN,otras actividades de enfermeria,sueros,2016-01-01,37,37
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2016-01-01,445,445
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2016-01-01,129,129
SAN JULIAN,otras actividades de enfermeria,sueros,2016-01-01,220,220
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2016-01-01,29,29
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2016-01-01,88,88
SAN LUCAS,otras actividades de enfermeria,sueros,2016-01-01,341,341
SAN MATIAS,otras actividades de enfermeria,sueros,2016-01-01,242,242
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2016-01-01,68,68
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2016-01-01,2,2
SAN PEDRO,otras actividades de enfermeria,sueros,2016-01-01,90,90
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2016-01-01,31,31
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2016-01-01,1,1
SAN PEDRO DE QUEMES,otras actividades de enfermeria,sueros,2016-01-01,2,2
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2016-01-01,23,23
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2016-01-01,4,4
SAN RAFAEL,otras actividades de enfermeria,sueros,2016-01-01,61,61
SAN RAMON BENI,otras actividades de enfermeria,sueros,2016-01-01,449,449
SAN RAMON SCZ,otras actividades de enfermeria,sueros,2016-01-01,154,154
SANTA ANA,otras actividades de enfermeria,sueros,2016-01-01,400,400
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2016-01-01,45588,45588
SANTA ROSA,otras actividades de enfermeria,sueros,2016-01-01,46,46
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2016-01-01,78,78
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2016-01-01,4,4
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2016-01-01,26,26
SANTIAGO DE HUATA,otras actividades de enfermeria,sueros,2016-01-01,4,4
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2016-01-01,2,2
SANTIVAÑES,otras actividades de enfermeria,sueros,2016-01-01,9,9
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2016-01-01,3,3
SAPAHAQUI,otras actividades de enfermeria,sueros,2016-01-01,9,9
SENA,otras actividades de enfermeria,sueros,2016-01-01,74,74
SHINAOTA,otras actividades de enfermeria,sueros,2016-01-01,39,39
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2016-01-01,38,38
SICAYA,otras actividades de enfermeria,sueros,2016-01-01,8,8
SIPE SIPE,otras actividades de enfermeria,sueros,2016-01-01,37,37
SOPACHUY,otras actividades de enfermeria,sueros,2016-01-01,43,43
SORACACHI,otras actividades de enfermeria,sueros,2016-01-01,9,9
SORATA,otras actividades de enfermeria,sueros,2016-01-01,28,28
SUCRE,otras actividades de enfermeria,sueros,2016-01-01,12929,12929
TACACOMA,otras actividades de enfermeria,sueros,2016-01-01,10,10
TACOBAMBA,otras actividades de enfermeria,sueros,2016-01-01,12,12
TACOPAYA,otras actividades de enfermeria,sueros,2016-01-01,5,5
TAHUA,otras actividades de enfermeria,sueros,2016-01-01,3,3
TAPACARI,otras actividades de enfermeria,sueros,2016-01-01,24,24
TARABUCO,otras actividades de enfermeria,sueros,2016-01-01,187,187
TARACO,otras actividades de enfermeria,sueros,2016-01-01,2,2
TARATA,otras actividades de enfermeria,sueros,2016-01-01,19,19
TARIJA,otras actividades de enfermeria,sueros,2016-01-01,23298,23298
TARVITA,otras actividades de enfermeria,sueros,2016-01-01,61,61
TEOPONTE,otras actividades de enfermeria,sueros,2016-01-01,39,39
TIAWANACU,otras actividades de enfermeria,sueros,2016-01-01,20,20
TINGUIPAYA,otras actividades de enfermeria,sueros,2016-01-01,12,12
TIPUANI,otras actividades de enfermeria,sueros,2016-01-01,38,38
TIQUIPAYA,otras actividades de enfermeria,sueros,2016-01-01,47,47
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2016-01-01,17,17
TOCO,otras actividades de enfermeria,sueros,2016-01-01,11,11
TOLATA,otras actividades de enfermeria,sueros,2016-01-01,8,8
TOLEDO,otras actividades de enfermeria,sueros,2016-01-01,5,5
TOMAVE,otras actividades de enfermeria,sueros,2016-01-01,30,30
TOMINA,otras actividades de enfermeria,sueros,2016-01-01,77,77
TORO TORO,otras actividades de enfermeria,sueros,2016-01-01,43,43
TOTORA(CBBA),otras actividades de enfermeria,sueros,2016-01-01,85,85
TOTORA(ORR),otras actividades de enfermeria,sueros,2016-01-01,8,8
TRIGAL,otras actividades de enfermeria,sueros,2016-01-01,5,5
TRINIDAD,otras actividades de enfermeria,sueros,2016-01-01,12972,12972
TUPIZA,otras actividades de enfermeria,sueros,2016-01-01,1348,1348
TURCO,otras actividades de enfermeria,sueros,2016-01-01,9,9
UMALA,otras actividades de enfermeria,sueros,2016-01-01,4,4
UNCIA,otras actividades de enfermeria,sueros,2016-01-01,23,23
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2016-01-01,78,78
URUBICHA,otras actividades de enfermeria,sueros,2016-01-01,58,58
UYUNI,otras actividades de enfermeria,sueros,2016-01-01,361,361
VACAS,otras actividades de enfermeria,sueros,2016-01-01,9,9
VALLEGRANDE,otras actividades de enfermeria,sueros,2016-01-01,3196,3196
VIACHA,otras actividades de enfermeria,sueros,2016-01-01,433,433
VILA VILA,otras actividades de enfermeria,sueros,2016-01-01,4,4
VILLA CHARCAS,otras actividades de enfermeria,sueros,2016-01-01,54,54
VILLA MONTES,otras actividades de enfermeria,sueros,2016-01-01,1739,1739
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2016-01-01,17,17
VILLA RIVERO,otras actividades de enfermeria,sueros,2016-01-01,28,28
VILLA SERRANO,otras actividades de enfermeria,sueros,2016-01-01,60,60
VILLA TUNARI,otras actividades de enfermeria,sueros,2016-01-01,299,299
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2016-01-01,47,47
VILLAZON,otras actividades de enfermeria,sueros,2016-01-01,1698,1698
VINTO,otras actividades de enfermeria,sueros,2016-01-01,97,97
VITICHI,otras actividades de enfermeria,sueros,2016-01-01,14,14
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2016-01-01,2,2
WARNES,otras actividades de enfermeria,sueros,2016-01-01,398,398
YACO,otras actividades de enfermeria,sueros,2016-01-01,2,2
YACUIBA,otras actividades de enfermeria,sueros,2016-01-01,4303,4303
YAMPARAEZ,otras actividades de enfermeria,sueros,2016-01-01,34,34
YANACACHI,otras actividades de enfermeria,sueros,2016-01-01,12,12
YAPACANI,otras actividades de enfermeria,sueros,2016-01-01,1149,1149
YOCALLA,otras actividades de enfermeria,sueros,2016-01-01,8,8
YOTALA,otras actividades de enfermeria,sueros,2016-01-01,19,19
YUNCHARA,otras actividades de enfermeria,sueros,2016-01-01,10,10
ZUDAÑEZ,otras actividades de enfermeria,sueros,2016-01-01,46,46
ACACIO,otras actividades de enfermeria,sueros,2016-02-01,12,12
ACHACACHI,otras actividades de enfermeria,sueros,2016-02-01,118,118
ACHOCALLA,otras actividades de enfermeria,sueros,2016-02-01,10,10
AIQUILE,otras actividades de enfermeria,sueros,2016-02-01,152,152
ALALAY,otras actividades de enfermeria,sueros,2016-02-01,1,1
ALCALA,otras actividades de enfermeria,sueros,2016-02-01,20,20
ALTO BENI,otras actividades de enfermeria,sueros,2016-02-01,12,12
ANCORAIMES,otras actividades de enfermeria,sueros,2016-02-01,6,6
ANDAMARCA,otras actividades de enfermeria,sueros,2016-02-01,18,18
ANTEQUERA,otras actividades de enfermeria,sueros,2016-02-01,3,3
ANZALDO,otras actividades de enfermeria,sueros,2016-02-01,43,43
APOLO,otras actividades de enfermeria,sueros,2016-02-01,31,31
ARAMPAMPA,otras actividades de enfermeria,sueros,2016-02-01,10,10
ARBIETO,otras actividades de enfermeria,sueros,2016-02-01,16,16
ARQUE,otras actividades de enfermeria,sueros,2016-02-01,8,8
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2016-02-01,545,545
ATOCHA,otras actividades de enfermeria,sueros,2016-02-01,52,52
AUCAPATA,otras actividades de enfermeria,sueros,2016-02-01,4,4
AYATA,otras actividades de enfermeria,sueros,2016-02-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2016-02-01,116,116
AZURDUY,otras actividades de enfermeria,sueros,2016-02-01,45,45
BATALLAS,otras actividades de enfermeria,sueros,2016-02-01,28,28
BAURES,otras actividades de enfermeria,sueros,2016-02-01,60,60
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2016-02-01,4,4
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2016-02-01,4,4
BELLA FLOR,otras actividades de enfermeria,sueros,2016-02-01,43,43
BERMEJO,otras actividades de enfermeria,sueros,2016-02-01,65,65
BETANZOS,otras actividades de enfermeria,sueros,2016-02-01,122,122
BOLIVAR,otras actividades de enfermeria,sueros,2016-02-01,11,11
BOLPEBRA,otras actividades de enfermeria,sueros,2016-02-01,2,2
BOYUIBE,otras actividades de enfermeria,sueros,2016-02-01,80,80
BUENA VISTA,otras actividades de enfermeria,sueros,2016-02-01,59,59
CABEZAS,otras actividades de enfermeria,sueros,2016-02-01,150,150
CAIROMA,otras actividades de enfermeria,sueros,2016-02-01,19,19
"CAIZA ""D""",otras actividades de enfermeria,sueros,2016-02-01,21,21
CAJUATA,otras actividades de enfermeria,sueros,2016-02-01,16,16
CALACOTO,otras actividades de enfermeria,sueros,2016-02-01,3,3
CALAMARCA,otras actividades de enfermeria,sueros,2016-02-01,8,8
CAMARGO,otras actividades de enfermeria,sueros,2016-02-01,157,157
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2016-02-01,26,26
CAMIRI,otras actividades de enfermeria,sueros,2016-02-01,3115,3115
CAPINOTA,otras actividades de enfermeria,sueros,2016-02-01,123,123
CAQUIAVIRI,otras actividades de enfermeria,sueros,2016-02-01,15,15
CARACOLLO,otras actividades de enfermeria,sueros,2016-02-01,50,50
CARANAVI,otras actividades de enfermeria,sueros,2016-02-01,374,374
CARAPARI,otras actividades de enfermeria,sueros,2016-02-01,95,95
CARIPUYO,otras actividades de enfermeria,sueros,2016-02-01,13,13
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2016-02-01,87,87
CATACORA,otras actividades de enfermeria,sueros,2016-02-01,2,2
CHACARILLA,otras actividades de enfermeria,sueros,2016-02-01,3,3
CHALLAPATA,otras actividades de enfermeria,sueros,2016-02-01,124,124
CHAQUI,otras actividades de enfermeria,sueros,2016-02-01,11,11
CHARAGUA,otras actividades de enfermeria,sueros,2016-02-01,57,57
CHARAÑA,otras actividades de enfermeria,sueros,2016-02-01,2,2
CHAYANTA,otras actividades de enfermeria,sueros,2016-02-01,329,329
