municipality,group,variable,month,Curaciones y/o suturas,TOTAL
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,18,18
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,18633,18633
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,36,36
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,222,222
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,73,73
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,2889,2889
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,21,21
ENTRE RIOS TRJ,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,278,278
ENTRE RIOS CBBA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,358,358
ESCOMA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,77,77
ESMERALDA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,4,4
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,28,28
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,33,33
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,4,4
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,163,163
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,78,78
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,85,85
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,35,35
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,141,141
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,23,23
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,2940,2940
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,108,108
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,83,83
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,12,12
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,53,53
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,790,790
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,73,73
HUARINA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,73,73
HUATAJATA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,35,35
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,48,48
HUMANATA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,5,5
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,9,9
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,26,26
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,65,65
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,18,18
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,48,48
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,69,69
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,55,55
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,74,74
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,212,212
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,1798,1798
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,31767,31767
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,32,32
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,99,99
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,19,19
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,5,5
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,177,177
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,17,17
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,40,40
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,112,112
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,41,41
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,33,33
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,524,524
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,489,489
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,3,3
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,51,51
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,40,40
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,227,227
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,220,220
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,37,37
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,6,6
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,24,24
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,568,568
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,2453,2453
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,28,28
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,73,73
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,38,38
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,8,8
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,34,34
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,4,4
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,56,56
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,10927,10927
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,306,306
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,93,93
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,656,656
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,120,120
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,105,105
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,15,15
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,125,125
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,41,41
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,12,12
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,160,160
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,34,34
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,21,21
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,58,58
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,75,75
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,60,60
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,120,120
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,39,39
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,63,63
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,67,67
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,534,534
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,159,159
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,5395,5395
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,68,68
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,171,171
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,42,42
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,67,67
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,69,69
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,31,31
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,290,290
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,45,45
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,32,32
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,374,374
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,672,672
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,117,117
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,753,753
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,10,10
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,2140,2140
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,34,34
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,27,27
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,23,23
REYES,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,152,152
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,3411,3411
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,328,328
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,278,278
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,86,86
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,1868,1868
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,21,21
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,53,53
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,108,108
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,72,72
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,164,164
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,18,18
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,81,81
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,17,17
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,9,9
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,32,32
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,117,117
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,916,916
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,41,41
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,339,339
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,534,534
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,1474,1474
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,22,22
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,126,126
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,116,116
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,882,882
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,154,154
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,565,565
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,23,23
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,210,210
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,130,130
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,135,135
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,103,103
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,4,4
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,201,201
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,46,46
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,66,66
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,12,12
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,65,65
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,14,14
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,64,64
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,145,145
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,146,146
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,595,595
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,33005,33005
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,77,77
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,214,214
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,13,13
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,61,61
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,70,70
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,22,22
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,45,45
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,12,12
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,82,82
SENA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,35,35
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,168,168
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,144,144
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,20,20
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,252,252
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,27,27
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,55,55
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,150,150
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,8266,8266
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,4,4
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,22,22
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,12,12
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,46,46
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,14,14
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,34,34
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,46,46
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,45,45
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,93,93
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,15666,15666
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,52,52
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,40,40
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,72,72
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,33,33
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,38,38
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,287,287
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,99,99
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,20,20
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,62,62
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,59,59
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,14,14
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,62,62
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,143,143
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,23,23
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,70,70
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,15,15
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,59,59
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,10432,10432
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,3047,3047
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,27,27
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,29,29
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,82,82
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,174,174
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,56,56
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,521,521
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,42,42
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,384,384
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,647,647
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,7,7
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,60,60
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,1069,1069
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,7,7
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,76,76
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,81,81
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,489,489
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,79,79
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,1548,1548
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,302,302
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2016-01-01,34,34
