municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,2,2
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,2,2
SAN JOAQUIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,12,12
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,9,9
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,1,1
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,4,4
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-03-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
CARAPARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,10,10
CONCEPCION,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
COROICO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,20,20
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,5,5
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,2,2
MAGDALENA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,6,6
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,8,8
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,5,5
SACACA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,2,2
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
SAN JOAQUIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,5,5
SOPACHUY,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,2,2
TARABUCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,2,2
VALLEGRANDE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-04-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,11,11
COTOCA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,13,13
LA GUARDIA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,17,17
MAGDALENA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
MAIRANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,4,4
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,2,2
SAN CARLOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,6,6
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,2,2
TARVITA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-05-01,3,3
ANDAMARCA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
BOYUIBE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
CKOCHAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,10,10
COLQUECHACA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,2,2
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,7,7
ESCOMA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
GUTIERREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,14,14
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,2,2
MAIRANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
MAPIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,3,3
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,7,7
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,3,3
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
SOPACHUY,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,8,8
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,3,3
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
VILLA SERRANO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-06-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,14,14
CONCEPCION,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,13,13
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,10,10
LAGUNILLAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
MINEROS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,2,2
OCURI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,5,5
PATACAMAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,8,8
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,4,4
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,2,2
SAN MATIAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,5,5
TIAWANACU,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-07-01,2,2
AIQUILE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,2,2
"CAIZA ""D""",atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,3,3
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,4,4
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,10,10
CONCEPCION,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,7,7
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,14,14
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,10,10
PALOS BLANCOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
PUNA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,4,4
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,6,6
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
URUBICHA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,4,4
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,5,5
ZUDAÑEZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-08-01,1,1
ATOCHA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
CARACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,16,16
COLCAPIRHUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,9,9
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,16,16
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,3,3
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,5,5
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,6,6
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
SAMAIPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,4,4
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,11,11
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,3,3
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,4,4
VALLEGRANDE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2011-09-01,1,1
