municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
GENERAL SAAVEDRA,referencias,pacientes referidos a otros establecimientos,2008-01-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
GUANAY,referencias,pacientes referidos a otros establecimientos,2008-01-01,5,5
GUAQUI,referencias,pacientes referidos a otros establecimientos,2008-01-01,5,5
GUAYARAMERIN,referencias,pacientes referidos a otros establecimientos,2008-01-01,82,82
GUTIERREZ,referencias,pacientes referidos a otros establecimientos,2008-01-01,18,18
HUACARETA,referencias,pacientes referidos a otros establecimientos,2008-01-01,4,4
HUANUNI,referencias,pacientes referidos a otros establecimientos,2008-01-01,141,141
HUARACAJE,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
HUAYLLAMARCA,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
ICLA,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
INCAHUASI,referencias,pacientes referidos a otros establecimientos,2008-01-01,6,6
INQUISIVI,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
IRUPANA (VILLA DE LANZA),referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
IXIAMAS,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
JESUS DE MACHACA,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
LA ASUNTA,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
LA GUARDIA,referencias,pacientes referidos a otros establecimientos,2008-01-01,125,125
LA PAZ,referencias,pacientes referidos a otros establecimientos,2008-01-01,7800,7800
LAJA,referencias,pacientes referidos a otros establecimientos,2008-01-01,17,17
LAS CARRERAS,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
LICOMA PAMPA,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
LLALLAGUA,referencias,pacientes referidos a otros establecimientos,2008-01-01,10,10
LLICA,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
LORETO,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
MACHACAMARCA,referencias,pacientes referidos a otros establecimientos,2008-01-01,11,11
MACHARETI,referencias,pacientes referidos a otros establecimientos,2008-01-01,10,10
MAGDALENA,referencias,pacientes referidos a otros establecimientos,2008-01-01,4,4
MAIRANA,referencias,pacientes referidos a otros establecimientos,2008-01-01,15,15
MAPIRI,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
MECAPACA,referencias,pacientes referidos a otros establecimientos,2008-01-01,4,4
MINEROS,referencias,pacientes referidos a otros establecimientos,2008-01-01,9,9
MIZQUE,referencias,pacientes referidos a otros establecimientos,2008-01-01,4,4
MONTEAGUDO,referencias,pacientes referidos a otros establecimientos,2008-01-01,27,27
MONTERO,referencias,pacientes referidos a otros establecimientos,2008-01-01,116,116
MORO MORO,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
MOROCHATA,referencias,pacientes referidos a otros establecimientos,2008-01-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),referencias,pacientes referidos a otros establecimientos,2008-01-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
OCURI,referencias,pacientes referidos a otros establecimientos,2008-01-01,5,5
OKINAWA,referencias,pacientes referidos a otros establecimientos,2008-01-01,12,12
OMEREQUE,referencias,pacientes referidos a otros establecimientos,2008-01-01,8,8
ORURO,referencias,pacientes referidos a otros establecimientos,2008-01-01,444,444
PADCAYA,referencias,pacientes referidos a otros establecimientos,2008-01-01,6,6
PADILLA,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
PAILON,referencias,pacientes referidos a otros establecimientos,2008-01-01,6,6
PALCA,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
PALOS BLANCOS,referencias,pacientes referidos a otros establecimientos,2008-01-01,8,8
PAMPA AULLAGAS,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
PAMPA GRANDE,referencias,pacientes referidos a otros establecimientos,2008-01-01,7,7
PASORAPA,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
PATACAMAYA,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
PAZÑA,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
POCOATA,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
POJO (CBBA),referencias,pacientes referidos a otros establecimientos,2008-01-01,5,5
POOPO,referencias,pacientes referidos a otros establecimientos,2008-01-01,18,18
PORCO,referencias,pacientes referidos a otros establecimientos,2008-01-01,13,13
POROMA,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
PORONGO,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
PORTACHUELO,referencias,pacientes referidos a otros establecimientos,2008-01-01,12,12
PORVENIR,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
POSTRER VALLE,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
POTOSI,referencias,pacientes referidos a otros establecimientos,2008-01-01,215,215
PRESTO,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
PUCARA,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
PUCARANI,referencias,pacientes referidos a otros establecimientos,2008-01-01,12,12
PUERTO ACOSTA,referencias,pacientes referidos a otros establecimientos,2008-01-01,11,11
PUERTO CARABUCO,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
PUERTO GONZALO MORENO,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
PUERTO QUIJARRO,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
PUERTO RICO,referencias,pacientes referidos a otros establecimientos,2008-01-01,5,5
PUERTO SUAREZ,referencias,pacientes referidos a otros establecimientos,2008-01-01,5,5
PUERTO VILLARROEL,referencias,pacientes referidos a otros establecimientos,2008-01-01,39,39
PUNA,referencias,pacientes referidos a otros establecimientos,2008-01-01,22,22
PUNATA,referencias,pacientes referidos a otros establecimientos,2008-01-01,131,131
QUILLACOLLO,referencias,pacientes referidos a otros establecimientos,2008-01-01,26,26
QUIME,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
RIBERALTA,referencias,pacientes referidos a otros establecimientos,2008-01-01,137,137
ROBORE,referencias,pacientes referidos a otros establecimientos,2008-01-01,19,19
RURRENABAQUE,referencias,pacientes referidos a otros establecimientos,2008-01-01,31,31
SABAYA,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
SACABA,referencias,pacientes referidos a otros establecimientos,2008-01-01,85,85
SACABAMBA,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
SACACA,referencias,pacientes referidos a otros establecimientos,2008-01-01,9,9
SAIPINA,referencias,pacientes referidos a otros establecimientos,2008-01-01,10,10
SALINAS DE GARCI MENDOZA,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
SAMAIPATA,referencias,pacientes referidos a otros establecimientos,2008-01-01,7,7
SAN ANDRES,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
SAN ANDRES DE MACHACA,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
SAN ANTONIO DE LOMERIO,referencias,pacientes referidos a otros establecimientos,2008-01-01,8,8
SAN BENITO,referencias,pacientes referidos a otros establecimientos,2008-01-01,10,10
SAN BORJA,referencias,pacientes referidos a otros establecimientos,2008-01-01,5,5
SAN BUENA VENTURA,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
SAN CARLOS,referencias,pacientes referidos a otros establecimientos,2008-01-01,8,8
SAN IGNACIO,referencias,pacientes referidos a otros establecimientos,2008-01-01,7,7
SAN IGNACIO DE VELASCO,referencias,pacientes referidos a otros establecimientos,2008-01-01,20,20
SAN JAVIER(BNI),referencias,pacientes referidos a otros establecimientos,2008-01-01,4,4
SAN JOAQUIN,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
SAN JOSE DE CHIQUITOS,referencias,pacientes referidos a otros establecimientos,2008-01-01,12,12
SAN JUAN DE YAPACANI,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
SAN JULIAN,referencias,pacientes referidos a otros establecimientos,2008-01-01,17,17
SAN LORENZO(PND),referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
SAN LORENZO(TJA),referencias,pacientes referidos a otros establecimientos,2008-01-01,35,35
SAN LUCAS,referencias,pacientes referidos a otros establecimientos,2008-01-01,17,17
SAN MATIAS,referencias,pacientes referidos a otros establecimientos,2008-01-01,5,5
SAN MIGUEL DE VELASCO,referencias,pacientes referidos a otros establecimientos,2008-01-01,9,9
SAN PEDRO,referencias,pacientes referidos a otros establecimientos,2008-01-01,25,25
SAN PEDRO DE BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
SAN PEDRO DE TIQUINA,referencias,pacientes referidos a otros establecimientos,2008-01-01,4,4
SAN RAFAEL,referencias,pacientes referidos a otros establecimientos,2008-01-01,4,4
SAN RAMON,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
SAN RAMON,referencias,pacientes referidos a otros establecimientos,2008-01-01,6,6
SANTA ANA,referencias,pacientes referidos a otros establecimientos,2008-01-01,11,11
SANTA CRUZ DE LA SIERRA,referencias,pacientes referidos a otros establecimientos,2008-01-01,3258,3258
SANTA ROSA DEL SARA,referencias,pacientes referidos a otros establecimientos,2008-01-01,19,19
SANTIAGO DE CALLAPA,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
SANTIVAÑES,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
SICA SICA (VILLA AROMA),referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
SICAYA,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
SIPE SIPE,referencias,pacientes referidos a otros establecimientos,2008-01-01,5,5
SOPACHUY,referencias,pacientes referidos a otros establecimientos,2008-01-01,7,7
SORACACHI,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
SORATA,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
SUCRE,referencias,pacientes referidos a otros establecimientos,2008-01-01,1090,1090
TACOBAMBA,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
TACOPAYA,referencias,pacientes referidos a otros establecimientos,2008-01-01,6,6
TAPACARI,referencias,pacientes referidos a otros establecimientos,2008-01-01,4,4
TARABUCO,referencias,pacientes referidos a otros establecimientos,2008-01-01,26,26
TARATA,referencias,pacientes referidos a otros establecimientos,2008-01-01,15,15
TARIJA,referencias,pacientes referidos a otros establecimientos,2008-01-01,300,300
TARVITA,referencias,pacientes referidos a otros establecimientos,2008-01-01,6,6
TEOPONTE,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
TIAWANACU,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
TINGUIPAYA,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
TIQUIPAYA,referencias,pacientes referidos a otros establecimientos,2008-01-01,52,52
TIRAQUE (CBBA),referencias,pacientes referidos a otros establecimientos,2008-01-01,9,9
TITO YUPANQUI (PARQUIPUJIO),referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
TOCO,referencias,pacientes referidos a otros establecimientos,2008-01-01,7,7
TOLATA,referencias,pacientes referidos a otros establecimientos,2008-01-01,4,4
TOLEDO,referencias,pacientes referidos a otros establecimientos,2008-01-01,3,3
TOMAVE,referencias,pacientes referidos a otros establecimientos,2008-01-01,14,14
TOMINA,referencias,pacientes referidos a otros establecimientos,2008-01-01,4,4
TORO TORO,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
TOTORA(CBBA),referencias,pacientes referidos a otros establecimientos,2008-01-01,7,7
TRIGAL,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
TRINIDAD,referencias,pacientes referidos a otros establecimientos,2008-01-01,381,381
TUPIZA,referencias,pacientes referidos a otros establecimientos,2008-01-01,87,87
TURCO,referencias,pacientes referidos a otros establecimientos,2008-01-01,5,5
UNCIA,referencias,pacientes referidos a otros establecimientos,2008-01-01,27,27
URIONDO (A. CONCEPCION),referencias,pacientes referidos a otros establecimientos,2008-01-01,25,25
URUBICHA,referencias,pacientes referidos a otros establecimientos,2008-01-01,14,14
UYUNI,referencias,pacientes referidos a otros establecimientos,2008-01-01,9,9
VACAS,referencias,pacientes referidos a otros establecimientos,2008-01-01,22,22
VALLEGRANDE,referencias,pacientes referidos a otros establecimientos,2008-01-01,49,49
VIACHA,referencias,pacientes referidos a otros establecimientos,2008-01-01,90,90
VILLA MONTES,referencias,pacientes referidos a otros establecimientos,2008-01-01,15,15
VILLA RIVERO,referencias,pacientes referidos a otros establecimientos,2008-01-01,6,6
VILLA SERRANO,referencias,pacientes referidos a otros establecimientos,2008-01-01,1,1
VILLA TUNARI,referencias,pacientes referidos a otros establecimientos,2008-01-01,197,197
VILLA VACA GUZMAN (MUYUPAMPA),referencias,pacientes referidos a otros establecimientos,2008-01-01,7,7
VILLAZON,referencias,pacientes referidos a otros establecimientos,2008-01-01,141,141
VITICHI,referencias,pacientes referidos a otros establecimientos,2008-01-01,14,14
WARNES,referencias,pacientes referidos a otros establecimientos,2008-01-01,18,18
YACUIBA,referencias,pacientes referidos a otros establecimientos,2008-01-01,141,141
YAMPARAEZ,referencias,pacientes referidos a otros establecimientos,2008-01-01,9,9
YANACACHI,referencias,pacientes referidos a otros establecimientos,2008-01-01,2,2
YAPACANI,referencias,pacientes referidos a otros establecimientos,2008-01-01,46,46
YOCALLA,referencias,pacientes referidos a otros establecimientos,2008-01-01,7,7
YOTALA,referencias,pacientes referidos a otros establecimientos,2008-01-01,4,4
YUNCHARA,referencias,pacientes referidos a otros establecimientos,2008-01-01,9,9
ZUDAÑEZ,referencias,pacientes referidos a otros establecimientos,2008-01-01,7,7
ACACIO,referencias,pacientes referidos a otros establecimientos,2008-02-01,1,1
ACHACACHI,referencias,pacientes referidos a otros establecimientos,2008-02-01,22,22
AIQUILE,referencias,pacientes referidos a otros establecimientos,2008-02-01,22,22
ALCALA,referencias,pacientes referidos a otros establecimientos,2008-02-01,4,4
ANDAMARCA,referencias,pacientes referidos a otros establecimientos,2008-02-01,6,6
ANTEQUERA,referencias,pacientes referidos a otros establecimientos,2008-02-01,3,3
ANZALDO,referencias,pacientes referidos a otros establecimientos,2008-02-01,1,1
APOLO,referencias,pacientes referidos a otros establecimientos,2008-02-01,10,10
ARANI,referencias,pacientes referidos a otros establecimientos,2008-02-01,3,3
ARBIETO,referencias,pacientes referidos a otros establecimientos,2008-02-01,4,4
ARQUE,referencias,pacientes referidos a otros establecimientos,2008-02-01,6,6
ASCENCION DE GUARAYOS,referencias,pacientes referidos a otros establecimientos,2008-02-01,19,19
ATOCHA,referencias,pacientes referidos a otros establecimientos,2008-02-01,97,97
AUCAPATA,referencias,pacientes referidos a otros establecimientos,2008-02-01,3,3
AYO AYO,referencias,pacientes referidos a otros establecimientos,2008-02-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),referencias,pacientes referidos a otros establecimientos,2008-02-01,11,11
AZURDUY,referencias,pacientes referidos a otros establecimientos,2008-02-01,5,5
BATALLAS,referencias,pacientes referidos a otros establecimientos,2008-02-01,6,6
BERMEJO,referencias,pacientes referidos a otros establecimientos,2008-02-01,42,42
BETANZOS,referencias,pacientes referidos a otros establecimientos,2008-02-01,20,20
BOLIVAR,referencias,pacientes referidos a otros establecimientos,2008-02-01,4,4
BOLPEBRA,referencias,pacientes referidos a otros establecimientos,2008-02-01,1,1
BOYUIBE,referencias,pacientes referidos a otros establecimientos,2008-02-01,7,7
BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2008-02-01,19,19
CABEZAS,referencias,pacientes referidos a otros establecimientos,2008-02-01,17,17
CAIROMA,referencias,pacientes referidos a otros establecimientos,2008-02-01,4,4
"CAIZA ""D""",referencias,pacientes referidos a otros establecimientos,2008-02-01,5,5
CALAMARCA,referencias,pacientes referidos a otros establecimientos,2008-02-01,2,2
CAMARGO,referencias,pacientes referidos a otros establecimientos,2008-02-01,14,14
CAMATAQUI (C. VILLA ABECIA),referencias,pacientes referidos a otros establecimientos,2008-02-01,2,2
CAMIRI,referencias,pacientes referidos a otros establecimientos,2008-02-01,60,60
CAPINOTA,referencias,pacientes referidos a otros establecimientos,2008-02-01,21,21
CARACOLLO,referencias,pacientes referidos a otros establecimientos,2008-02-01,10,10
CARANAVI,referencias,pacientes referidos a otros establecimientos,2008-02-01,33,33
CARAPARI,referencias,pacientes referidos a otros establecimientos,2008-02-01,8,8
CHALLAPATA,referencias,pacientes referidos a otros establecimientos,2008-02-01,21,21
CHAQUI,referencias,pacientes referidos a otros establecimientos,2008-02-01,2,2
CHARAGUA,referencias,pacientes referidos a otros establecimientos,2008-02-01,10,10
CHIMORE,referencias,pacientes referidos a otros establecimientos,2008-02-01,11,11
CHULUMANI (V. DE LA LIBERTAD),referencias,pacientes referidos a otros establecimientos,2008-02-01,26,26
CHUMA,referencias,pacientes referidos a otros establecimientos,2008-02-01,5,5
CLIZA,referencias,pacientes referidos a otros establecimientos,2008-02-01,26,26
COBIJA,referencias,pacientes referidos a otros establecimientos,2008-02-01,61,61
COCHABAMBA,referencias,pacientes referidos a otros establecimientos,2008-02-01,319,319
"COLCHA ""K""",referencias,pacientes referidos a otros establecimientos,2008-02-01,5,5
COLOMI,referencias,pacientes referidos a otros establecimientos,2008-02-01,17,17
COLPA BELGICA,referencias,pacientes referidos a otros establecimientos,2008-02-01,48,48
COLQUECHACA,referencias,pacientes referidos a otros establecimientos,2008-02-01,3,3
COLQUENCHA,referencias,pacientes referidos a otros establecimientos,2008-02-01,1,1
COLQUIRI,referencias,pacientes referidos a otros establecimientos,2008-02-01,8,8
COMANCHE,referencias,pacientes referidos a otros establecimientos,2008-02-01,2,2
COMARAPA,referencias,pacientes referidos a otros establecimientos,2008-02-01,6,6
CONCEPCION,referencias,pacientes referidos a otros establecimientos,2008-02-01,8,8
COPACABANA,referencias,pacientes referidos a otros establecimientos,2008-02-01,6,6
CORO CORO,referencias,pacientes referidos a otros establecimientos,2008-02-01,4,4
COROICO,referencias,pacientes referidos a otros establecimientos,2008-02-01,11,11
CORQUE,referencias,pacientes referidos a otros establecimientos,2008-02-01,4,4
COTAGAITA,referencias,pacientes referidos a otros establecimientos,2008-02-01,33,33
COTOCA,referencias,pacientes referidos a otros establecimientos,2008-02-01,70,70
CUATRO CAÑADAS,referencias,pacientes referidos a otros establecimientos,2008-02-01,14,14
CUEVO,referencias,pacientes referidos a otros establecimientos,2008-02-01,5,5
CULPINA,referencias,pacientes referidos a otros establecimientos,2008-02-01,2,2
CURAHUARA DE CARANGAS,referencias,pacientes referidos a otros establecimientos,2008-02-01,4,4
CURVA,referencias,pacientes referidos a otros establecimientos,2008-02-01,1,1
DESAGUADERO,referencias,pacientes referidos a otros establecimientos,2008-02-01,1,1
EL ALTO,referencias,pacientes referidos a otros establecimientos,2008-02-01,705,705
EL CHORO,referencias,pacientes referidos a otros establecimientos,2008-02-01,3,3
EL PUENTE(STC),referencias,pacientes referidos a otros establecimientos,2008-02-01,12,12
EL PUENTE(TJA),referencias,pacientes referidos a otros establecimientos,2008-02-01,5,5
EL TORNO,referencias,pacientes referidos a otros establecimientos,2008-02-01,58,58
EL VILLAR,referencias,pacientes referidos a otros establecimientos,2008-02-01,2,2
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2008-02-01,19,19
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2008-02-01,33,33
EUCALIPTUS,referencias,pacientes referidos a otros establecimientos,2008-02-01,13,13
EXALTACION,referencias,pacientes referidos a otros establecimientos,2008-02-01,2,2
FERNANDEZ ALONSO,referencias,pacientes referidos a otros establecimientos,2008-02-01,17,17
GENERAL SAAVEDRA,referencias,pacientes referidos a otros establecimientos,2008-02-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),referencias,pacientes referidos a otros establecimientos,2008-02-01,1,1
GUANAY,referencias,pacientes referidos a otros establecimientos,2008-02-01,7,7
GUAQUI,referencias,pacientes referidos a otros establecimientos,2008-02-01,4,4
GUAYARAMERIN,referencias,pacientes referidos a otros establecimientos,2008-02-01,52,52
GUTIERREZ,referencias,pacientes referidos a otros establecimientos,2008-02-01,14,14
HUACARETA,referencias,pacientes referidos a otros establecimientos,2008-02-01,6,6
HUACAYA (VILLA DE HUACAYA),referencias,pacientes referidos a otros establecimientos,2008-02-01,2,2
HUACHACALLA,referencias,pacientes referidos a otros establecimientos,2008-02-01,4,4
HUANUNI,referencias,pacientes referidos a otros establecimientos,2008-02-01,1,1
HUAYLLAMARCA,referencias,pacientes referidos a otros establecimientos,2008-02-01,2,2
ICHOCA,referencias,pacientes referidos a otros establecimientos,2008-02-01,1,1
ICLA,referencias,pacientes referidos a otros establecimientos,2008-02-01,24,24
INCAHUASI,referencias,pacientes referidos a otros establecimientos,2008-02-01,9,9
IXIAMAS,referencias,pacientes referidos a otros establecimientos,2008-02-01,2,2
JESUS DE MACHACA,referencias,pacientes referidos a otros establecimientos,2008-02-01,7,7
LA ASUNTA,referencias,pacientes referidos a otros establecimientos,2008-02-01,1,1
LA GUARDIA,referencias,pacientes referidos a otros establecimientos,2008-02-01,100,100
LA PAZ,referencias,pacientes referidos a otros establecimientos,2008-02-01,6084,6084
LAGUNILLAS,referencias,pacientes referidos a otros establecimientos,2008-02-01,4,4
LAJA,referencias,pacientes referidos a otros establecimientos,2008-02-01,14,14
LAS CARRERAS,referencias,pacientes referidos a otros establecimientos,2008-02-01,1,1
