municipality,group,variable,month,Inyectables,TOTAL
GUTIERREZ,otras actividades de enfermeria,inyectables,2010-01-01,380,380
HUACARETA,otras actividades de enfermeria,inyectables,2010-01-01,423,423
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2010-01-01,99,99
HUACHACALLA,otras actividades de enfermeria,inyectables,2010-01-01,295,295
HUANUNI,otras actividades de enfermeria,inyectables,2010-01-01,2446,2446
HUARACAJE,otras actividades de enfermeria,inyectables,2010-01-01,103,103
HUARINA,otras actividades de enfermeria,inyectables,2010-01-01,22,22
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2010-01-01,69,69
HUMANATA,otras actividades de enfermeria,inyectables,2010-01-01,5,5
ICHOCA,otras actividades de enfermeria,inyectables,2010-01-01,12,12
ICLA,otras actividades de enfermeria,inyectables,2010-01-01,279,279
INCAHUASI,otras actividades de enfermeria,inyectables,2010-01-01,184,184
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2010-01-01,301,301
INQUISIVI,otras actividades de enfermeria,inyectables,2010-01-01,131,131
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2010-01-01,853,853
IXIAMAS,otras actividades de enfermeria,inyectables,2010-01-01,254,254
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2010-01-01,345,345
LA ASUNTA,otras actividades de enfermeria,inyectables,2010-01-01,459,459
LA GUARDIA,otras actividades de enfermeria,inyectables,2010-01-01,2485,2485
LA PAZ,otras actividades de enfermeria,inyectables,2010-01-01,116420,116420
LA RIVERA,otras actividades de enfermeria,inyectables,2010-01-01,4,4
LAGUNILLAS,otras actividades de enfermeria,inyectables,2010-01-01,353,353
LAJA,otras actividades de enfermeria,inyectables,2010-01-01,126,126
LAS CARRERAS,otras actividades de enfermeria,inyectables,2010-01-01,231,231
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2010-01-01,60,60
LLALLAGUA,otras actividades de enfermeria,inyectables,2010-01-01,2272,2272
LLICA,otras actividades de enfermeria,inyectables,2010-01-01,141,141
LORETO,otras actividades de enfermeria,inyectables,2010-01-01,97,97
LURIBAY,otras actividades de enfermeria,inyectables,2010-01-01,161,161
MACHACAMARCA,otras actividades de enfermeria,inyectables,2010-01-01,295,295
MACHARETI,otras actividades de enfermeria,inyectables,2010-01-01,273,273
MAGDALENA,otras actividades de enfermeria,inyectables,2010-01-01,881,881
MAIRANA,otras actividades de enfermeria,inyectables,2010-01-01,556,556
MALLA,otras actividades de enfermeria,inyectables,2010-01-01,43,43
MAPIRI,otras actividades de enfermeria,inyectables,2010-01-01,115,115
MECAPACA,otras actividades de enfermeria,inyectables,2010-01-01,85,85
MINEROS,otras actividades de enfermeria,inyectables,2010-01-01,93,93
MIZQUE,otras actividades de enfermeria,inyectables,2010-01-01,1039,1039
MOCOMOCO,otras actividades de enfermeria,inyectables,2010-01-01,101,101
MOJINETE,otras actividades de enfermeria,inyectables,2010-01-01,13,13
MOJOCOYA,otras actividades de enfermeria,inyectables,2010-01-01,283,283
MONTEAGUDO,otras actividades de enfermeria,inyectables,2010-01-01,2911,2911
MONTERO,otras actividades de enfermeria,inyectables,2010-01-01,15956,15956
MORO MORO,otras actividades de enfermeria,inyectables,2010-01-01,106,106
MOROCHATA,otras actividades de enfermeria,inyectables,2010-01-01,90,90
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2010-01-01,201,201
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2010-01-01,9,9
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2010-01-01,82,82
OCURI,otras actividades de enfermeria,inyectables,2010-01-01,309,309
OKINAWA,otras actividades de enfermeria,inyectables,2010-01-01,110,110
OMEREQUE,otras actividades de enfermeria,inyectables,2010-01-01,339,339
ORURO,otras actividades de enfermeria,inyectables,2010-01-01,30313,30313
PADCAYA,otras actividades de enfermeria,inyectables,2010-01-01,1217,1217
PADILLA,otras actividades de enfermeria,inyectables,2010-01-01,1320,1320
PAILON,otras actividades de enfermeria,inyectables,2010-01-01,272,272
PALCA,otras actividades de enfermeria,inyectables,2010-01-01,101,101
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2010-01-01,1045,1045
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2010-01-01,123,123
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2010-01-01,227,227
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2010-01-01,104,104
PASORAPA,otras actividades de enfermeria,inyectables,2010-01-01,149,149
PATACAMAYA,otras actividades de enfermeria,inyectables,2010-01-01,169,169
PAZÑA,otras actividades de enfermeria,inyectables,2010-01-01,196,196
PELECHUCO,otras actividades de enfermeria,inyectables,2010-01-01,113,113
POCOATA,otras actividades de enfermeria,inyectables,2010-01-01,181,181
POCONA,otras actividades de enfermeria,inyectables,2010-01-01,311,311
POJO (CBBA),otras actividades de enfermeria,inyectables,2010-01-01,65,65
POOPO,otras actividades de enfermeria,inyectables,2010-01-01,218,218
PORCO,otras actividades de enfermeria,inyectables,2010-01-01,401,401
POROMA,otras actividades de enfermeria,inyectables,2010-01-01,482,482
PORONGO,otras actividades de enfermeria,inyectables,2010-01-01,82,82
PORTACHUELO,otras actividades de enfermeria,inyectables,2010-01-01,4803,4803
PORVENIR,otras actividades de enfermeria,inyectables,2010-01-01,666,666
POSTRER VALLE,otras actividades de enfermeria,inyectables,2010-01-01,111,111
POTOSI,otras actividades de enfermeria,inyectables,2010-01-01,31047,31047
PRESTO,otras actividades de enfermeria,inyectables,2010-01-01,295,295
PUCARA,otras actividades de enfermeria,inyectables,2010-01-01,216,216
PUCARANI,otras actividades de enfermeria,inyectables,2010-01-01,284,284
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2010-01-01,42,42
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2010-01-01,118,118
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2010-01-01,197,197
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2010-01-01,36,36
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2010-01-01,696,696
PUERTO RICO,otras actividades de enfermeria,inyectables,2010-01-01,545,545
PUERTO SILES,otras actividades de enfermeria,inyectables,2010-01-01,106,106
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2010-01-01,576,576
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2010-01-01,3955,3955
PUNA,otras actividades de enfermeria,inyectables,2010-01-01,544,544
PUNATA,otras actividades de enfermeria,inyectables,2010-01-01,1835,1835
QUIABAYA,otras actividades de enfermeria,inyectables,2010-01-01,95,95
QUILLACOLLO,otras actividades de enfermeria,inyectables,2010-01-01,4293,4293
QUIME,otras actividades de enfermeria,inyectables,2010-01-01,259,259
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2010-01-01,141,141
RAVELO,otras actividades de enfermeria,inyectables,2010-01-01,522,522
REYES,otras actividades de enfermeria,inyectables,2010-01-01,1612,1612
RIBERALTA,otras actividades de enfermeria,inyectables,2010-01-01,9748,9748
ROBORE,otras actividades de enfermeria,inyectables,2010-01-01,1592,1592
RURRENABAQUE,otras actividades de enfermeria,inyectables,2010-01-01,759,759
SABAYA,otras actividades de enfermeria,inyectables,2010-01-01,131,131
SACABA,otras actividades de enfermeria,inyectables,2010-01-01,3776,3776
SACABAMBA,otras actividades de enfermeria,inyectables,2010-01-01,90,90
SACACA,otras actividades de enfermeria,inyectables,2010-01-01,217,217
SAIPINA,otras actividades de enfermeria,inyectables,2010-01-01,153,153
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2010-01-01,340,340
SAMAIPATA,otras actividades de enfermeria,inyectables,2010-01-01,291,291
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2010-01-01,56,56
SAN ANDRES,otras actividades de enfermeria,inyectables,2010-01-01,145,145
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2010-01-01,101,101
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2010-01-01,71,71
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2010-01-01,255,255
SAN BENITO,otras actividades de enfermeria,inyectables,2010-01-01,281,281
SAN BORJA,otras actividades de enfermeria,inyectables,2010-01-01,1363,1363
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2010-01-01,433,433
SAN CARLOS,otras actividades de enfermeria,inyectables,2010-01-01,1546,1546
SAN IGNACIO,otras actividades de enfermeria,inyectables,2010-01-01,924,924
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2010-01-01,6166,6166
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2010-01-01,27,27
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2010-01-01,103,103
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2010-01-01,164,164
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2010-01-01,1052,1052
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2010-01-01,639,639
SAN JULIAN,otras actividades de enfermeria,inyectables,2010-01-01,1731,1731
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2010-01-01,110,110
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2010-01-01,578,578
SAN LUCAS,otras actividades de enfermeria,inyectables,2010-01-01,1682,1682
SAN MATIAS,otras actividades de enfermeria,inyectables,2010-01-01,948,948
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2010-01-01,1179,1179
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2010-01-01,133,133
SAN PEDRO,otras actividades de enfermeria,inyectables,2010-01-01,804,804
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2010-01-01,216,216
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2010-01-01,82,82
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2010-01-01,33,33
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2010-01-01,108,108
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2010-01-01,14,14
SAN RAFAEL,otras actividades de enfermeria,inyectables,2010-01-01,403,403
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2010-01-01,828,828
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2010-01-01,637,637
SANTA ANA,otras actividades de enfermeria,inyectables,2010-01-01,2071,2071
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2010-01-01,95157,95157
SANTA ROSA,otras actividades de enfermeria,inyectables,2010-01-01,1228,1228
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2010-01-01,537,537
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2010-01-01,36,36
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2010-01-01,102,102
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2010-01-01,71,71
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2010-01-01,86,86
SANTIVAÑES,otras actividades de enfermeria,inyectables,2010-01-01,141,141
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2010-01-01,89,89
SAPAHAQUI,otras actividades de enfermeria,inyectables,2010-01-01,73,73
SENA,otras actividades de enfermeria,inyectables,2010-01-01,21,21
SHINAOTA,otras actividades de enfermeria,inyectables,2010-01-01,1949,1949
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2010-01-01,257,257
SICAYA,otras actividades de enfermeria,inyectables,2010-01-01,25,25
SIPE SIPE,otras actividades de enfermeria,inyectables,2010-01-01,571,571
SOPACHUY,otras actividades de enfermeria,inyectables,2010-01-01,258,258
SORACACHI,otras actividades de enfermeria,inyectables,2010-01-01,75,75
SORATA,otras actividades de enfermeria,inyectables,2010-01-01,372,372
SUCRE,otras actividades de enfermeria,inyectables,2010-01-01,47396,47396
TACACHI,otras actividades de enfermeria,inyectables,2010-01-01,12,12
TACACOMA,otras actividades de enfermeria,inyectables,2010-01-01,261,261
TACOBAMBA,otras actividades de enfermeria,inyectables,2010-01-01,89,89
TACOPAYA,otras actividades de enfermeria,inyectables,2010-01-01,95,95
TAHUA,otras actividades de enfermeria,inyectables,2010-01-01,32,32
TAPACARI,otras actividades de enfermeria,inyectables,2010-01-01,340,340
TARABUCO,otras actividades de enfermeria,inyectables,2010-01-01,1187,1187
TARACO,otras actividades de enfermeria,inyectables,2010-01-01,50,50
TARATA,otras actividades de enfermeria,inyectables,2010-01-01,206,206
TARIJA,otras actividades de enfermeria,inyectables,2010-01-01,44267,44267
TARVITA,otras actividades de enfermeria,inyectables,2010-01-01,663,663
TEOPONTE,otras actividades de enfermeria,inyectables,2010-01-01,314,314
TIAWANACU,otras actividades de enfermeria,inyectables,2010-01-01,152,152
TINGUIPAYA,otras actividades de enfermeria,inyectables,2010-01-01,218,218
TIPUANI,otras actividades de enfermeria,inyectables,2010-01-01,572,572
TIQUIPAYA,otras actividades de enfermeria,inyectables,2010-01-01,550,550
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2010-01-01,266,266
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2010-01-01,40,40
TOCO,otras actividades de enfermeria,inyectables,2010-01-01,183,183
TODOS SANTOS,otras actividades de enfermeria,inyectables,2010-01-01,16,16
TOLATA,otras actividades de enfermeria,inyectables,2010-01-01,210,210
TOLEDO,otras actividades de enfermeria,inyectables,2010-01-01,123,123
TOMAVE,otras actividades de enfermeria,inyectables,2010-01-01,327,327
TOMINA,otras actividades de enfermeria,inyectables,2010-01-01,434,434
TORO TORO,otras actividades de enfermeria,inyectables,2010-01-01,190,190
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2010-01-01,403,403
TOTORA(ORR),otras actividades de enfermeria,inyectables,2010-01-01,52,52
TRIGAL,otras actividades de enfermeria,inyectables,2010-01-01,114,114
TRINIDAD,otras actividades de enfermeria,inyectables,2010-01-01,23483,23483
TUPIZA,otras actividades de enfermeria,inyectables,2010-01-01,10777,10777
TURCO,otras actividades de enfermeria,inyectables,2010-01-01,198,198
UMALA,otras actividades de enfermeria,inyectables,2010-01-01,55,55
UNCIA,otras actividades de enfermeria,inyectables,2010-01-01,185,185
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2010-01-01,1075,1075
URUBICHA,otras actividades de enfermeria,inyectables,2010-01-01,308,308
UYUNI,otras actividades de enfermeria,inyectables,2010-01-01,8149,8149
VACAS,otras actividades de enfermeria,inyectables,2010-01-01,274,274
VALLEGRANDE,otras actividades de enfermeria,inyectables,2010-01-01,1339,1339
VIACHA,otras actividades de enfermeria,inyectables,2010-01-01,4488,4488
VILA VILA,otras actividades de enfermeria,inyectables,2010-01-01,63,63
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2010-01-01,336,336
VILLA MONTES,otras actividades de enfermeria,inyectables,2010-01-01,6004,6004
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2010-01-01,74,74
VILLA RIVERO,otras actividades de enfermeria,inyectables,2010-01-01,136,136
VILLA SERRANO,otras actividades de enfermeria,inyectables,2010-01-01,411,411
VILLA TUNARI,otras actividades de enfermeria,inyectables,2010-01-01,1562,1562
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2010-01-01,181,181
VILLAZON,otras actividades de enfermeria,inyectables,2010-01-01,5208,5208
VINTO,otras actividades de enfermeria,inyectables,2010-01-01,750,750
VITICHI,otras actividades de enfermeria,inyectables,2010-01-01,216,216
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2010-01-01,19,19
WARNES,otras actividades de enfermeria,inyectables,2010-01-01,1230,1230
YACO,otras actividades de enfermeria,inyectables,2010-01-01,39,39
YACUIBA,otras actividades de enfermeria,inyectables,2010-01-01,19210,19210
YAMPARAEZ,otras actividades de enfermeria,inyectables,2010-01-01,358,358
YANACACHI,otras actividades de enfermeria,inyectables,2010-01-01,105,105
YAPACANI,otras actividades de enfermeria,inyectables,2010-01-01,1673,1673
YOCALLA,otras actividades de enfermeria,inyectables,2010-01-01,288,288
YOTALA,otras actividades de enfermeria,inyectables,2010-01-01,512,512
YUNCHARA,otras actividades de enfermeria,inyectables,2010-01-01,262,262
YUNGUYO DE LITORAL,otras actividades de enfermeria,inyectables,2010-01-01,26,26
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2010-01-01,351,351
ACACIO,otras actividades de enfermeria,inyectables,2010-02-01,143,143
ACHACACHI,otras actividades de enfermeria,inyectables,2010-02-01,746,746
ACHOCALLA,otras actividades de enfermeria,inyectables,2010-02-01,55,55
AIQUILE,otras actividades de enfermeria,inyectables,2010-02-01,754,754
ALALAY,otras actividades de enfermeria,inyectables,2010-02-01,42,42
ALCALA,otras actividades de enfermeria,inyectables,2010-02-01,204,204
ALTO BENI,otras actividades de enfermeria,inyectables,2010-02-01,152,152
ANCORAIMES,otras actividades de enfermeria,inyectables,2010-02-01,174,174
ANDAMARCA,otras actividades de enfermeria,inyectables,2010-02-01,91,91
ANTEQUERA,otras actividades de enfermeria,inyectables,2010-02-01,100,100
ANZALDO,otras actividades de enfermeria,inyectables,2010-02-01,181,181
APOLO,otras actividades de enfermeria,inyectables,2010-02-01,95,95
ARAMPAMPA,otras actividades de enfermeria,inyectables,2010-02-01,79,79
ARANI,otras actividades de enfermeria,inyectables,2010-02-01,182,182
ARBIETO,otras actividades de enfermeria,inyectables,2010-02-01,187,187
ARQUE,otras actividades de enfermeria,inyectables,2010-02-01,102,102
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2010-02-01,2557,2557
ATOCHA,otras actividades de enfermeria,inyectables,2010-02-01,3343,3343
AUCAPATA,otras actividades de enfermeria,inyectables,2010-02-01,45,45
AYATA,otras actividades de enfermeria,inyectables,2010-02-01,88,88
AYO AYO,otras actividades de enfermeria,inyectables,2010-02-01,69,69
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2010-02-01,688,688
AZURDUY,otras actividades de enfermeria,inyectables,2010-02-01,399,399
BATALLAS,otras actividades de enfermeria,inyectables,2010-02-01,232,232
BAURES,otras actividades de enfermeria,inyectables,2010-02-01,263,263
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2010-02-01,20,20
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2010-02-01,44,44
BELLA FLOR,otras actividades de enfermeria,inyectables,2010-02-01,77,77
BERMEJO,otras actividades de enfermeria,inyectables,2010-02-01,10018,10018
BETANZOS,otras actividades de enfermeria,inyectables,2010-02-01,1273,1273
BOLIVAR,otras actividades de enfermeria,inyectables,2010-02-01,89,89
BOLPEBRA,otras actividades de enfermeria,inyectables,2010-02-01,80,80
BOYUIBE,otras actividades de enfermeria,inyectables,2010-02-01,200,200
BUENA VISTA,otras actividades de enfermeria,inyectables,2010-02-01,407,407
CABEZAS,otras actividades de enfermeria,inyectables,2010-02-01,1306,1306
CAIROMA,otras actividades de enfermeria,inyectables,2010-02-01,256,256
