municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,6,6
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,11,11
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,185,185
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,27,27
TAPACARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,13,13
TIPUANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,1,1
TORO TORO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,16,16
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,1,1
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,4,4
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,32,32
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,2,2
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,2,2
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,4,4
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,7,7
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-01-01,5,5
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,5,5
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,2,2
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,2,2
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,6,6
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
CARACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
CARANGAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,2,2
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,4,4
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,77,77
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,69,69
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
FILADELFIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,7,7
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,2,2
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,93,93
LAGUNILLAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
LORETO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,12,12
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,33,33
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,2,2
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,2,2
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,47,47
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,21,21
PUERTO RICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,6,6
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,7,7
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,6,6
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,21,21
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,2,2
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,6,6
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,23,23
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,8,8
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,186,186
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
SOPACHUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,25,25
TARABUCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,12,12
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,26,26
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,2,2
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,5,5
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,4,4
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,6,6
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,2,2
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,2,2
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-02-01,9,9
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
ACHOCALLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
APOLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
CABEZAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,4,4
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,6,6
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
CHIMORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,7,7
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,76,76
CONCEPCION,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,4,4
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,4,4
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
DESAGUADERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,78,78
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
FILADELFIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
GUAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,5,5
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
INCAHUASI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,102,102
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,3,3
LORETO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,8,8
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,85,85
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,3,3
POCONA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,63,63
PUCARANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
PUERTO RICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,5,5
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,4,4
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,17,17
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,6,6
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,4,4
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,188,188
SANTA ROSA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,6,6
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,32,32
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,14,14
TORO TORO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,18,18
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,7,7
UMALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
VILA VILA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,4,4
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
VITICHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,8,8
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-03-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,2,2
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
ARAMPAMPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
BELLA FLOR,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,3,3
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
CHAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,10,10
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,82,82
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,2,2
COLOMI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,67,67
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,10,10
FILADELFIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,3,3
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,2,2
IXIAMAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,3,3
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,93,93
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,6,6
LORETO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,4,4
OCURI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,2,2
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,44,44
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,53,53
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,2,2
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,7,7
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,18,18
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,3,3
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,7,7
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,3,3
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,49,49
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,192,192
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,29,29
TACACOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
TAPACARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,17,17
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
TORO TORO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2023-04-01,18,18
