municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
COLQUENCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,6,6
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,4,4
CONCEPCION,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,34,34
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,4,4
CORIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,16,16
CORO CORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,12,12
CORQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,13,13
COTOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,65,65
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,28,28
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,19,19
CURAHUARA DE CARANGAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,5,5
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1094,1094
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,5,5
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,84,84
EL VILLAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,10,10
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,39,39
ESCOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,11,11
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,68,68
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,23,23
HUARINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,4,4
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
HUMANATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,4,4
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,6,6
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,5,5
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,40,40
LA GUARDIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,98,98
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1143,1143
LAGUNILLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,6,6
LAS CARRERAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,4,4
LICOMA PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,72,72
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
LURIBAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,6,6
MACHARETI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,4,4
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,7,7
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,31,31
MECAPACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,32,32
MOCOMOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,5,5
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,39,39
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,189,189
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,537,537
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,9,9
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,15,15
PAILON,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,33,33
PALCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,4,4
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,23,23
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,5,5
PASORAPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,20,20
PELECHUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
POCOATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,6,6
POCONA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,14,14
POOPO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
PORCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,7,7
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,28,28
PORVENIR,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,4,4
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,443,443
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,10,10
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
PUERTO PEREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,17,17
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,9,9
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,112,112
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,5,5
PUNATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,92,92
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,198,198
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
RAVELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
RIBERALTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,261,261
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,37,37
SABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,221,221
SACABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,12,12
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,5,5
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,47,47
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,16,16
SAN CARLOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,8,8
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,21,21
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,125,125
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,26,26
SAN JULIAN,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,50,50
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,13,13
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,13,13
SAN PEDRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,10,10
SAN PEDRO DE MACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,8,8
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,11,11
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2539,2539
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,12,12
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,6,6
SANTIAGO DE HUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
SAPAHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
SENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,4,4
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,43,43
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,13,13
SICAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,40,40
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,4,4
SORACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,8,8
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,409,409
TACACOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
TACOBAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
TAHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,11,11
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
TARATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,6,6
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,334,334
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,12,12
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,6,6
TIAHUANACU,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,11,11
TINGUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,54,54
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,10,10
TOLATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
TOMAVE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
TORO TORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,6,6
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,24,24
TOTORA(ORR),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
TUPIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,43,43
TURCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
UMALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,2,2
UNCIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,5,5
UYUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,28,28
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,6,6
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,24,24
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,63,63
VILA VILA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,14,14
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,78,78
VILLA RIVERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,4,4
VILLA SERRANO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,126,126
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
VILLAZON,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,41,41
VINTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,61,61
VITICHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
WALDO BALLIVIAN,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,1,1
WARNES,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,115,115
YACUIBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,115,115
YAMPARAEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,8,8
YOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-01-01,3,3
ACHACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,29,29
ACHOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,17,17
AIQUILE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,19,19
ALCALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,1,1
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
ANCORAIMES,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,1,1
ANDAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,1,1
APOLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,11,11
ARBIETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,57,57
ATOCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,9,9
AYATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,3,3
AYO AYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,12,12
AZURDUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,4,4
BATALLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,6,6
BELLA FLOR,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
BERMEJO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,44,44
BETANZOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,14,14
BOYUIBE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,3,3
CABEZAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,5,5
CAIROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,6,6
CAJUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,9,9
CALAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,3,3
CAMARGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,15,15
CAMIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,37,37
CAPINOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,13,13
CAQUIAVIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,1,1
CARACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,6,6
CARANAVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,78,78
CARANGAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,1,1
CHALLAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,37,37
CHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,6,6
CHARAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,19,19
CHARAÑA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,1,1
CHAYANTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,6,6
CHIMORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
CHIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,20,20
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,6,6
CKOCHAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,4,4
CLIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,27,27
COBIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,88,88
COCAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,7,7
COCHABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,1152,1152
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,31,31
COLLANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,1,1
COLOMI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,14,14
COLPA BELGICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,1,1
COLQUECHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,9,9
COLQUENCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
CONCEPCION,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,32,32
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,3,3
CORIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,11,11
CORO CORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,19,19
CORQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,7,7
COTOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,50,50
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,15,15
CUEVO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,1,1
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,13,13
CURAHUARA DE CARANGAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,985,985
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,11,11
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,61,61
EL VILLAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,9,9
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,49,49
ESCOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,5,5
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2023-02-01,2,2
