municipality,group,variable,month,Nacidos muertos,TOTAL
ACHACACHI,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
ALTO BENI,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
ARBIETO,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2023-03-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2023-03-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2023-03-01,19,19
COLPA BELGICA,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2023-03-01,20,20
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2023-03-01,17,17
MONTERO,atencion de partos en servicios,nacidos muertos,2023-03-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos,2023-03-01,5,5
POTOSI,atencion de partos en servicios,nacidos muertos,2023-03-01,7,7
PRESTO,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2023-03-01,4,4
PUNATA,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2023-03-01,3,3
ROBORE,atencion de partos en servicios,nacidos muertos,2023-03-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2023-03-01,31,31
SANTIAGO DE HUATA,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2023-03-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos,2023-03-01,6,6
UYUNI,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2023-03-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2023-03-01,3,3
VINTO,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2023-03-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2023-04-01,2,2
CAMARGO,atencion de partos en servicios,nacidos muertos,2023-04-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2023-04-01,17,17
COLOMI,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2023-04-01,21,21
EL TORNO,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2023-04-01,22,22
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
MAGDALENA,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2023-04-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos,2023-04-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos,2023-04-01,10,10
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2023-04-01,4,4
ROBORE,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2023-04-01,2,2
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2023-04-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2023-04-01,22,22
SORATA,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2023-04-01,4,4
TARIJA,atencion de partos en servicios,nacidos muertos,2023-04-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos,2023-04-01,3,3
VIACHA,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2023-04-01,2,2
YAMPARAEZ,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos,2023-04-01,1,1
AZURDUY,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2023-05-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2023-05-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2023-05-01,17,17
COTOCA,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2023-05-01,19,19
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
GUTIERREZ,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2023-05-01,24,24
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
MAGDALENA,atencion de partos en servicios,nacidos muertos,2023-05-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2023-05-01,6,6
ORURO,atencion de partos en servicios,nacidos muertos,2023-05-01,9,9
PALOS BLANCOS,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2023-05-01,2,2
PORTACHUELO,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2023-05-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos,2023-05-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2023-05-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2023-05-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2023-05-01,3,3
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2023-05-01,24,24
SIPE SIPE,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2023-05-01,3,3
VILLAZON,atencion de partos en servicios,nacidos muertos,2023-05-01,2,2
VINTO,atencion de partos en servicios,nacidos muertos,2023-05-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2023-05-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
ACHOCALLA,atencion de partos en servicios,nacidos muertos,2023-06-01,0,0
BOYUIBE,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2023-06-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos,2023-06-01,3,3
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2023-06-01,13,13
COTOCA,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2023-06-01,26,26
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
INCAHUASI,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2023-06-01,17,17
MOJOCOYA,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2023-06-01,4,4
ORURO,atencion de partos en servicios,nacidos muertos,2023-06-01,4,4
POTOSI,atencion de partos en servicios,nacidos muertos,2023-06-01,7,7
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2023-06-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2023-06-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2023-06-01,3,3
ROBORE,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2023-06-01,4,4
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2023-06-01,20,20
SANTA ROSA,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2023-06-01,6,6
TAPACARI,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2023-06-01,5,5
TIPUANI,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
TORO TORO,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
VILA VILA,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2023-06-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2023-06-01,1,1
ATOCHA,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2023-07-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
CLIZA,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2023-07-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2023-07-01,6,6
EL ALTO,atencion de partos en servicios,nacidos muertos,2023-07-01,16,16
EL TORNO,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2023-07-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos,2023-07-01,11,11
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2023-07-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2023-07-01,4,4
POJO (CBBA),atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2023-07-01,5,5
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2023-07-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos,2023-07-01,3,3
ROBORE,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2023-07-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2023-07-01,23,23
SORATA,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
TARVITA,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
TORO TORO,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2023-07-01,4,4
URUBICHA,atencion de partos en servicios,nacidos muertos,2023-07-01,3,3
UYUNI,atencion de partos en servicios,nacidos muertos,2023-07-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2023-07-01,5,5
VILLAZON,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos,2023-07-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2023-08-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
COCAPATA,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2023-08-01,19,19
COLCAPIRHUA,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
CORIPATA,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2023-08-01,16,16
HUANUNI,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2023-08-01,17,17
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2023-08-01,11,11
PADILLA,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2023-08-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2023-08-01,3,3
PUNATA,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2023-08-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos,2023-08-01,3,3
SACABA,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2023-08-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2023-08-01,21,21
SHINAOTA,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2023-08-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos,2023-08-01,5,5
TARVITA,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2023-08-01,3,3
UYUNI,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2023-08-01,1,1
VINTO,atencion de partos en servicios,nacidos muertos,2023-08-01,3,3
ACHACACHI,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2023-09-01,2,2
CHAQUI,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2023-09-01,15,15
COROICO,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2023-09-01,26,26
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2023-09-01,4,4
LA PAZ,atencion de partos en servicios,nacidos muertos,2023-09-01,8,8
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2023-09-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2023-09-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos,2023-09-01,12,12
POCONA,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2023-09-01,6,6
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2023-09-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos,2023-09-01,2,2
ROBORE,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2023-09-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos muertos,2023-09-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2023-09-01,18,18
SUCRE,atencion de partos en servicios,nacidos muertos,2023-09-01,4,4
TARIJA,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
TARVITA,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
TIRAQUE (CBBA),atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2023-09-01,4,4
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2023-09-01,3,3
VILLAZON,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
VINTO,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2023-09-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2023-10-01,3,3
BETANZOS,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2023-10-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2023-10-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2023-10-01,8,8
COLCAPIRHUA,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2023-10-01,19,19
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2023-10-01,17,17
MAPIRI,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
MINEROS,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2023-10-01,4,4
POTOSI,atencion de partos en servicios,nacidos muertos,2023-10-01,7,7
PRESTO,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos,2023-10-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2023-10-01,4,4
QUIME,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2023-10-01,2,2
SAN CARLOS,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
