municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-02-01,2,2
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,13,13
COTAGAITA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,14,14
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,305,305
MONTEAGUDO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,42,42
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,4,4
PRESTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
ROBORE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,24,24
SANTIAGO DE HUATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,2,2
VINTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-03-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,11,11
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,16,16
EL TORNO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,11,11
MAGDALENA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,6,6
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,2,2
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,34,34
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,25,25
SORATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,3,3
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,2,2
YAMPARAEZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-04-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,10,10
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,13,13
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,22,22
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,6,6
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,8,8
PALOS BLANCOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,2,2
PORTACHUELO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,3,3
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,222,222
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
VINTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,3,3
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-05-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
ACHOCALLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,0,0
BOYUIBE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,9,9
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,17,17
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
INCAHUASI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,14,14
MONTEAGUDO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,4,4
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,16,16
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
ROBORE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,12,12
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,5,5
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-06-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,2,2
CLIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,3,3
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,13,13
FILADELFIA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,7,7
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,5,5
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,3,3
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,12,12
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,4,4
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,9,9
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,4,4
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-07-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,14,14
COLCAPIRHUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,9,9
HUANUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,20,20
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,7,7
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,3,3
ROBORE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,18,18
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,14,14
SHINAOTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,2,2
TARVITA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,3,3
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,10,10
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,1,1
VINTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-08-01,3,3
ACHACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,2,2
CHAQUI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,12,12
COROICO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,17,17
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,4,4
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,3,3
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,23,23
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,2,2
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,9,9
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,3,3
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,1,1
TIRAQUE (CBBA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,3,3
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,2,2
VALLEGRANDE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,2,2
VINTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-09-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,3,3
BETANZOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,6,6
COLCAPIRHUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,12,12
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,13,13
MINEROS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,64,64
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,7,7
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,1,1
QUIME,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,17,17
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,168,168
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,3,3
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,3,3
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-10-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,7,7
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,16,16
EL TORNO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,9,9
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,5,5
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,4,4
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,15,15
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,4,4
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
