,group,variable,month,NÚMERO DE MUJERES CON RESULTADOS DE PAP POSITIVOS TRATADAS < 15,NÚMERO DE MUJERES CON RESULTADOS DE PAP POSITIVOS TRATADAS 15 - 19,NÚMERO DE MUJERES CON RESULTADOS DE PAP POSITIVOS TRATADAS 20 - 34,NÚMERO DE MUJERES CON RESULTADOS DE PAP POSITIVOS TRATADAS 35 - 49,NÚMERO DE MUJERES CON RESULTADOS DE PAP POSITIVOS TRATADAS 50 Y +,TOTALES
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-02-01,0,0,0,1,1,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-02-01,0,0,0,0,1,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-02-01,0,1,3,5,1,10
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-02-01,0,5,36,12,0,53
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-02-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-02-01,0,0,26,11,5,42
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-02-01,0,0,4,1,4,9
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-02-01,0,0,0,2,1,3
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,0,3,4,0,7
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,0,2,2,0,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,0,87,63,5,155
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,0,1,1,0,2
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,0,2,1,4,7
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,1,5,3,1,10
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,0,2,0,0,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,1,28,11,0,40
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,0,1,2,1,4
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,0,24,25,4,53
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,0,2,2,1,5
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,0,1,1,0,2
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-03-01,0,0,2,0,0,2
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,0,3,1,0,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,0,0,2,0,2
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,3,67,55,2,127
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,0,2,1,0,3
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,1,2,1,0,4
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,0,0,2,1,3
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,3,32,10,6,51
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,0,0,1,0,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,1,3,0,2,6
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,1,20,11,5,37
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,0,4,5,1,10
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-04-01,0,0,1,0,0,1
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,1,0,0,1
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,1,0,0,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,0,1,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,1,3,1,5
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,6,26,2,34
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,2,4,0,6
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,2,0,0,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,0,2,0,2
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,4,1,5,10
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,2,3,1,6
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,1,1,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,0,1,0,1
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,1,36,17,14,68
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,2,13,3,18
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-05-01,0,0,0,2,0,2
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,0,2,4,6
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,3,61,22,4,90
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,4,3,0,7
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,1,0,0,1
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,0,0,2,2
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,3,0,3,6
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,1,3,4,8
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,7,8,0,15
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,0,0,1,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,1,0,0,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,0,0,5,5
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,40,18,7,65
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,16,4,1,21
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,1,0,0,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-06-01,0,0,1,1,0,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-07-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-07-01,0,3,19,16,3,41
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-07-01,0,1,61,49,72,183
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-07-01,0,0,3,1,4,8
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-07-01,0,0,3,0,0,3
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-07-01,0,1,2,1,0,4
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-07-01,0,0,3,7,7,17
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-07-01,0,0,2,3,0,5
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-07-01,0,0,2,0,0,2
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-07-01,0,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-07-01,0,6,44,35,5,90
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-07-01,0,0,6,6,0,12
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,0,2,1,3
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,1,1,1,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,1,0,1,2
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,8,10,0,18
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,1,1,1,5,8
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,1,0,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,2,4,3,0,9
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,9,3,0,12
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,1,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,0,1,0,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,2,0,0,2,4
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,1,135,235,218,589
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,6,7,1,14
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,1,1,1,3
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,2,1,2,5
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,3,1,0,4
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,1,0,0,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-08-01,0,0,1,0,0,1
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,3,2,1,6
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,0,2,0,2
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,9,10,2,21
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,1,2,1,4
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,3,3,1,7
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,1,1,0,2
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,0,3,3,6
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,8,7,7,22
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,0,1,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,14,10,10,34
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,0,1,0,1
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,2,0,0,2
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,4,4,1,0,9
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,1,27,14,8,50
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,1,5,4,1,11
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,0,1,1,2
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-09-01,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,1,1,3,1,6
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,0,2,1,0,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,0,6,1,0,7
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,2,61,37,6,106
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,0,10,10,2,22
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,2,8,5,3,18
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,2,3,11,3,19
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,0,0,2,0,2
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,1,5,1,0,7
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,14,2,4,2,22
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,0,1,0,0,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,1,1,1,0,3
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,0,1,1,0,2
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,0,1,0,0,1
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,2,4,4,3,13
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,5,50,25,20,100
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,0,9,6,1,16
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-10-01,0,0,0,2,0,2
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,0,1,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,1,1,1,3
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,2,49,41,5,97
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,2,7,11,20
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,1,0,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,2,2,0,4
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,1,5,1,7
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,11,14,8,33
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,1,0,0,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,2,0,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,6,0,0,6
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,1,0,0,1
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,2,84,141,117,344
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,6,6,3,15
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,3,3,0,6
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,2,1,1,4
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-11-01,0,0,1,0,1,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-12-01,0,0,0,1,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-12-01,0,0,0,0,1,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con resultados de pap positivos tratadas,2021-12-01,0,0,0,0,1,1
